size smiles sa qed qed sa max_or_val 
18 Cc1cc(C=O)nc(Nc2cc(Br)ccc2F)c1 0.8422473116419241 0.8757865399169693 0.8757865399169693 0.8422473116419241 1
17 Cc1ccnc(NC(C)Cc2cc(C)no2)c1 0.7942776240523172 0.8786131315530884 0.8786131315530884 0.7942776240523172 1
17 Cc1ccnc(NCc2ccc(Cl)c(N)c2)c1 0.8853604438980578 0.8190757407137986 0.8190757407137986 0.8853604438980578 1
17 O=Cc1cccc(NCc2ccccc2F)n1 0.8754615362580788 0.820841038346867 0.820841038346867 0.8754615362580788 1
16 Cc1ccnc(NCCc2cc(C)no2)c1 0.8552762563622627 0.8536056444686798 0.8536056444686798 0.8552762563622627 1
16 Cc1ccnc(Nc2ccc(Cl)c(N)c2)c1 0.8881585454741171 0.7823467717245696 0.7823467717245696 0.8881585454741171 1
18 Cc1cc(C=O)nc(Nc2cc(Br)ccc2F)c1 0.8422473116419241 0.8757865399169693 0.8757865399169693 0.8422473116419241 0
17 Cc1ccnc(NC(C)c2cccc(N)c2)c1 0.8359128804625736 0.7918787356075021 0.7918787356075021 0.8359128804625736 0
17 Cc1ccnc(NC(C#N)c2ccccc2)c1 0.8186230125923485 0.8694771586745598 0.8694771586745598 0.8186230125923485 0
21 Cc1ccnc(NC(Cc2ccno2)c2ccccc2)c1 0.7880707150221489 0.7719920655905858 0.7719920655905858 0.7880707150221489 0
17 Cc1ccnc(NC(C)Cc2cc(C)no2)c1 0.7942776240523172 0.8786131315530884 0.8786131315530884 0.7942776240523172 0
17 Cc1ccnc(NCc2ccc(Cl)c(N)c2)c1 0.8853604438980578 0.8190757407137986 0.8190757407137986 0.8853604438980578 0
18 CCC(Nc1cc(C)ccn1)c1cccc(N)c1 0.823259734631779 0.8049513996382466 0.8049513996382466 0.823259734631779 0
17 O=Cc1cccc(NCc2ccccc2F)n1 0.8754615362580788 0.820841038346867 0.820841038346867 0.8754615362580788 0
21 Nc1cc(C(Nc2nccs2)c2ccccc2)ccc1Cl 0.813346710628869 0.6927924391295934 0.6927924391295934 0.813346710628869 0
18 CC(Nc1cccc(N)n1)c1ccc(Cl)c(N)c1 0.8074968507705422 0.7431846238538388 0.7431846238538388 0.8074968507705422 0
17 Cc1cc(C=O)nc(NCc2ccccc2)c1 0.8801123996803708 0.8149768589166695 0.8149768589166695 0.8801123996803708 0
17 Cc1cc(C=O)nc(NCCc2ccno2)c1 0.7867299820979533 0.7951199529023264 0.7951199529023264 0.7867299820979533 0
22 Cc1cc(CC(Nc2cccc(C)n2)c2ccccc2)on1 0.8055028594839361 0.7697204253364381 0.7697204253364381 0.8055028594839361 0
21 Nc1cccc(C(Cc2ccno2)Nc2ccccn2)c1 0.7722332460395188 0.7023414995380878 0.7023414995380878 0.7722332460395188 0
17 Cc1cc(C=O)nc(Nc2ccc(O)cc2)c1 0.8614556362057502 0.6258749479414621 0.6258749479414621 0.8614556362057502 0
16 CC(Nc1ccccn1)c1cccc(N)c1 0.8478532469958976 0.770698808133702 0.770698808133702 0.8478532469958976 0
15 Cc1cc(C=O)nc(N2CCNCC2)c1 0.8275620327148897 0.7185758584841085 0.7185758584841085 0.8275620327148897 0
17 Cc1cc(C=O)nc(NCc2ccccn2)c1 0.8485761359441073 0.8134960120278862 0.8134960120278862 0.8485761359441073 0
16 Cc1ccnc(NC(C)c2nncn2C)c1 0.789895127337778 0.8496524044253229 0.8496524044253229 0.789895127337778 0
16 Cc1cc(C=O)nc(N[C@@H](C)C(C)(C)C)c1 0.7515499502926009 0.7959750109145431 0.7959750109145431 0.7515499502926009 0
14 Cc1ccnc(NC(C)C(C)(C)C)c1 0.8002324927627327 0.7777706609487726 0.7777706609487726 0.8002324927627327 0
15 Cc1cc(C=O)nc(N2CCOCC2)c1 0.8443355568651582 0.6779546941231613 0.6779546941231613 0.8443355568651582 0
15 Cc1cc(C=O)nc(NCCC(N)=O)c1 0.8292270268245804 0.6879294173080047 0.6879294173080047 0.8292270268245804 0
17 Cc1cc(C=O)nc(NCC2CCCCC2)c1 0.8438844561952846 0.8105195414382534 0.8105195414382534 0.8438844561952846 0
18 Cc1cccc(NC(CO)c2cccc(N)c2)n1 0.8164193123090039 0.7192296342334382 0.7192296342334382 0.8164193123090039 0
16 Cc1ccnc(NCCc2cc(C)no2)c1 0.8552762563622627 0.8536056444686798 0.8536056444686798 0.8552762563622627 0
17 Cc1cc(C=O)nc(Oc2ccc(Cl)cc2)c1 0.8658825592826732 0.7774901161466793 0.7774901161466793 0.8658825592826732 0
16 Cc1ccnc(Nc2ccc(Cl)c(N)c2)c1 0.8881585454741171 0.7823467717245696 0.7823467717245696 0.8881585454741171 0
17 Nc1cccc(NCc2ccc(Cl)c(N)c2)n1 0.8696854438980578 0.7297467060245476 0.7297467060245476 0.8696854438980578 0
16 CCCC(CO)Nc1cc(C)cc(C=O)n1 0.7634046455972963 0.7200718239568691 0.7200718239568691 0.7634046455972963 0
17 Cc1ccnc(NC(CO)c2ccccc2)c1 0.8453699513678588 0.8448845931092169 0.8448845931092169 0.8453699513678588 0
18 Nc1cccc(NC(CO)c2ccc(Cl)cc2)n1 0.820930021207948 0.7924547296693277 0.7924547296693277 0.820930021207948 0
18 CC(Nc1cccc(C=O)n1)c1ccc(Cl)cc1 0.8237420875729556 0.8521813819233779 0.8521813819233779 0.8237420875729556 0
18 Nc1cccc(C(CO)Nc2cccc(Br)n2)c1 0.7965025702275559 0.5995303704544654 0.5995303704544654 0.7965025702275559 0
18 OCC(Nc1cccc(Cl)n1)c1ccc(Cl)cc1 0.827024440514132 0.8435814353705994 0.8435814353705994 0.827024440514132 0
18 Nc1cccc(C(CO)Nc2cccc(Cl)n2)c1 0.8054799457931667 0.5853586121530089 0.5853586121530089 0.8054799457931667 0
18 Nc1cc(C(CO)Nc2ccccn2)ccc1Cl 0.8130829623844187 0.7413099869639782 0.7413099869639782 0.8130829623844187 0
18 CC(Nc1cccc(Cl)n1)c1ccc(Cl)c(N)c1 0.8137131584628501 0.6566252819412199 0.6566252819412199 0.8137131584628501 0
17 Nc1cc(CNc2cccc(Cl)n2)ccc1Cl 0.8761607644108784 0.6603576075009756 0.6603576075009756 0.8761607644108784 0
16 Cc1cc(C=O)nc(Nc2ccccc2)c1 0.8794377948238012 0.7951758623048211 0.7951758623048211 0.8794377948238012 0
17 Cc1cc(C=O)nc(NCc2cncn2C)c1 0.8024549951801093 0.8094250110009568 0.8094250110009568 0.8024549951801093 0
18 Cc1cc(C=O)nc(NCCC2=CCCCC2)c1 0.8129558796892614 0.6363605298689115 0.6363605298689115 0.8129558796892614 0
