Unnamed: 0,GO:0000049,GO:0000070,GO:0000079,GO:0000082,GO:0000083,GO:0000086,GO:0000122,GO:0000139,GO:0000151,GO:0000165,GO:0000166,GO:0000184,GO:0000186,GO:0000187,GO:0000188,GO:0000209,GO:0000226,GO:0000228,GO:0000266,GO:0000278,GO:0000281,GO:0000287,GO:0000289,GO:0000302,GO:0000307,GO:0000398,GO:0000413,GO:0000422,GO:0000502,GO:0000722,GO:0000724,GO:0000775,GO:0000776,GO:0000777,GO:0000781,GO:0000784,GO:0000785,GO:0000790,GO:0000793,GO:0000794,GO:0000902,GO:0000910,GO:0000922,GO:0000932,GO:0000977,GO:0000978,GO:0000979,GO:0000980,GO:0000981,GO:0001046,GO:0001047,GO:0001077,GO:0001078,GO:0001085,GO:0001102,GO:0001103,GO:0001227,GO:0001228,GO:0001501,GO:0001525,GO:0001540,GO:0001541,GO:0001556,GO:0001558,GO:0001568,GO:0001569,GO:0001570,GO:0001578,GO:0001618,GO:0001649,GO:0001655,GO:0001657,GO:0001658,GO:0001664,GO:0001666,GO:0001669,GO:0001671,GO:0001701,GO:0001725,GO:0001726,GO:0001741,GO:0001750,GO:0001764,GO:0001772,GO:0001782,GO:0001822,GO:0001836,GO:0001837,GO:0001889,GO:0001890,GO:0001892,GO:0001934,GO:0001935,GO:0001938,GO:0001942,GO:0001947,GO:0001948,GO:0001958,GO:0001974,GO:0002020,GO:0002039,GO:0002040,GO:0002053,GO:0002062,GO:0002223,GO:0002224,GO:0002244,GO:0002250,GO:0002479,GO:0002576,GO:0002755,GO:0002931,GO:0003014,GO:0003148,GO:0003149,GO:0003151,GO:0003674,GO:0003676,GO:0003677,GO:0003682,GO:0003684,GO:0003690,GO:0003697,GO:0003700,GO:0003705,GO:0003707,GO:0003713,GO:0003714,GO:0003723,GO:0003725,GO:0003730,GO:0003735,GO:0003755,GO:0003777,GO:0003779,GO:0003785,GO:0003887,GO:0003924,GO:0003950,GO:0004004,GO:0004197,GO:0004222,GO:0004252,GO:0004672,GO:0004674,GO:0004683,GO:0004693,GO:0004702,GO:0004712,GO:0004713,GO:0004715,GO:0004716,GO:0004725,GO:0004842,GO:0004843,GO:0004860,GO:0004866,GO:0004871,GO:0004879,GO:0004888,GO:0004930,GO:0005001,GO:0005057,GO:0005070,GO:0005080,GO:0005088,GO:0005096,GO:0005102,GO:0005123,GO:0005125,GO:0005154,GO:0005158,GO:0005178,GO:0005198,GO:0005200,GO:0005215,GO:0005484,GO:0005506,GO:0005507,GO:0005509,GO:0005515,GO:0005516,GO:0005518,GO:0005524,GO:0005525,GO:0005543,GO:0005544,GO:0005547,GO:0005576,GO:0005578,GO:0005604,GO:0005615,GO:0005622,GO:0005634,GO:0005635,GO:0005643,GO:0005654,GO:0005657,GO:0005667,GO:0005681,GO:0005694,GO:0005730,GO:0005737,GO:0005739,GO:0005741,GO:0005743,GO:0005758,GO:0005759,GO:0005764,GO:0005765,GO:0005768,GO:0005769,GO:0005770,GO:0005776,GO:0005777,GO:0005778,GO:0005782,GO:0005783,GO:0005788,GO:0005789,GO:0005791,GO:0005794,GO:0005802,GO:0005811,GO:0005813,GO:0005814,GO:0005815,GO:0005819,GO:0005829,GO:0005856,GO:0005871,GO:0005874,GO:0005876,GO:0005884,GO:0005886,GO:0005887,GO:0005901,GO:0005905,GO:0005911,GO:0005913,GO:0005923,GO:0005925,GO:0005929,GO:0005938,GO:0005975,GO:0005978,GO:0005980,GO:0006006,GO:0006024,GO:0006091,GO:0006094,GO:0006107,GO:0006260,GO:0006261,GO:0006270,GO:0006281,GO:0006283,GO:0006284,GO:0006293,GO:0006294,GO:0006295,GO:0006296,GO:0006297,GO:0006298,GO:0006334,GO:0006338,GO:0006349,GO:0006351,GO:0006355,GO:0006357,GO:0006361,GO:0006362,GO:0006363,GO:0006364,GO:0006366,GO:0006367,GO:0006368,GO:0006370,GO:0006396,GO:0006397,GO:0006406,GO:0006409,GO:0006412,GO:0006413,GO:0006417,GO:0006457,GO:0006461,GO:0006468,GO:0006469,GO:0006486,GO:0006508,GO:0006511,GO:0006521,GO:0006606,GO:0006626,GO:0006631,GO:0006633,GO:0006635,GO:0006687,GO:0006695,GO:0006810,GO:0006874,GO:0006879,GO:0006886,GO:0006887,GO:0006888,GO:0006890,GO:0006897,GO:0006898,GO:0006909,GO:0006914,GO:0006915,GO:0006919,GO:0006921,GO:0006924,GO:0006928,GO:0006935,GO:0006936,GO:0006950,GO:0006954,GO:0006955,GO:0006959,GO:0006970,GO:0006974,GO:0006977,GO:0006979,GO:0006986,GO:0007005,GO:0007010,GO:0007015,GO:0007018,GO:0007030,GO:0007032,GO:0007040,GO:0007049,GO:0007050,GO:0007052,GO:0007059,GO:0007062,GO:0007067,GO:0007076,GO:0007077,GO:0007080,GO:0007093,GO:0007095,GO:0007098,GO:0007126,GO:0007155,GO:0007156,GO:0007160,GO:0007163,GO:0007165,GO:0007166,GO:0007172,GO:0007173,GO:0007179,GO:0007186,GO:0007202,GO:0007204,GO:0007219,GO:0007224,GO:0007229,GO:0007249,GO:0007257,GO:0007259,GO:0007264,GO:0007265,GO:0007266,GO:0007267,GO:0007268,GO:0007269,GO:0007275,GO:0007281,GO:0007283,GO:0007369,GO:0007399,GO:0007409,GO:0007411,GO:0007417,GO:0007420,GO:0007498,GO:0007507,GO:0007517,GO:0007565,GO:0007566,GO:0007568,GO:0007569,GO:0007584,GO:0007595,GO:0007596,GO:0007601,GO:0007605,GO:0007611,GO:0007612,GO:0007623,GO:0008013,GO:0008017,GO:0008021,GO:0008022,GO:0008083,GO:0008094,GO:0008104,GO:0008134,GO:0008144,GO:0008150,GO:0008201,GO:0008203,GO:0008217,GO:0008270,GO:0008283,GO:0008284,GO:0008285,GO:0008286,GO:0008289,GO:0008344,GO:0008353,GO:0008360,GO:0008380,GO:0008540,GO:0008542,GO:0008543,GO:0008565,GO:0008584,GO:0008625,GO:0008630,GO:0008635,GO:0009055,GO:0009060,GO:0009267,GO:0009408,GO:0009409,GO:0009411,GO:0009611,GO:0009612,GO:0009615,GO:0009636,GO:0009653,GO:0009725,GO:0009749,GO:0009790,GO:0009791,GO:0009887,GO:0009897,GO:0009898,GO:0009931,GO:0009952,GO:0009967,GO:0009986,GO:0010008,GO:0010165,GO:0010212,GO:0010288,GO:0010332,GO:0010467,GO:0010468,GO:0010494,GO:0010507,GO:0010575,GO:0010595,GO:0010628,GO:0010629,GO:0010634,GO:0010718,GO:0010800,GO:0010827,GO:0010870,GO:0010951,GO:0010971,GO:0010975,GO:0010976,GO:0012505,GO:0014065,GO:0014066,GO:0014068,GO:0014069,GO:0014070,GO:0014704,GO:0014823,GO:0014912,GO:0015030,GO:0015031,GO:0015629,GO:0015630,GO:0015631,GO:0015758,GO:0015992,GO:0016020,GO:0016021,GO:0016032,GO:0016042,GO:0016049,GO:0016055,GO:0016192,GO:0016236,GO:0016239,GO:0016241,GO:0016303,GO:0016310,GO:0016323,GO:0016324,GO:0016328,GO:0016337,GO:0016363,GO:0016477,GO:0016485,GO:0016491,GO:0016514,GO:0016525,GO:0016538,GO:0016567,GO:0016569,GO:0016605,GO:0016607,GO:0016853,GO:0016874,GO:0016887,GO:0016925,GO:0017056,GO:0017124,GO:0017134,GO:0017137,GO:0017148,GO:0018105,GO:0018107,GO:0018108,GO:0018279,GO:0019003,GO:0019083,GO:0019221,GO:0019827,GO:0019886,GO:0019894,GO:0019898,GO:0019899,GO:0019900,GO:0019901,GO:0019903,GO:0019904,GO:0019905,GO:0019907,GO:0020037,GO:0021510,GO:0021766,GO:0021819,GO:0021915,GO:0021983,GO:0021987,GO:0022617,GO:0023014,GO:0023026,GO:0030018,GO:0030027,GO:0030032,GO:0030036,GO:0030054,GO:0030097,GO:0030133,GO:0030139,GO:0030141,GO:0030145,GO:0030154,GO:0030155,GO:0030159,GO:0030168,GO:0030173,GO:0030175,GO:0030176,GO:0030178,GO:0030182,GO:0030198,GO:0030217,GO:0030218,GO:0030224,GO:0030225,GO:0030246,GO:0030307,GO:0030308,GO:0030318,GO:0030324,GO:0030331,GO:0030332,GO:0030334,GO:0030335,GO:0030336,GO:0030424,GO:0030425,GO:0030426,GO:0030433,GO:0030496,GO:0030501,GO:0030512,GO:0030513,GO:0030514,GO:0030516,GO:0030521,GO:0030529,GO:0030544,GO:0030574,GO:0030593,GO:0030659,GO:0030670,GO:0030687,GO:0030838,GO:0030855,GO:0030890,GO:0030900,GO:0030968,GO:0030971,GO:0031012,GO:0031047,GO:0031069,GO:0031072,GO:0031093,GO:0031100,GO:0031145,GO:0031175,GO:0031234,GO:0031295,GO:0031397,GO:0031398,GO:0031410,GO:0031463,GO:0031490,GO:0031492,GO:0031526,GO:0031532,GO:0031571,GO:0031572,GO:0031589,GO:0031594,GO:0031623,GO:0031625,GO:0031647,GO:0031648,GO:0031663,GO:0031683,GO:0031902,GO:0031965,GO:0031966,GO:0031982,GO:0032007,GO:0032024,GO:0032088,GO:0032091,GO:0032092,GO:0032147,GO:0032154,GO:0032212,GO:0032355,GO:0032403,GO:0032436,GO:0032461,GO:0032465,GO:0032467,GO:0032469,GO:0032481,GO:0032496,GO:0032508,GO:0032570,GO:0032587,GO:0032588,GO:0032729,GO:0032755,GO:0032760,GO:0032781,GO:0032801,GO:0032868,GO:0032869,GO:0032870,GO:0032922,GO:0032956,GO:0032967,GO:0032993,GO:0033077,GO:0033137,GO:0033138,GO:0033189,GO:0033197,GO:0033209,GO:0033572,GO:0033574,GO:0034097,GO:0034220,GO:0034332,GO:0034446,GO:0034501,GO:0034504,GO:0034599,GO:0034605,GO:0034614,GO:0034644,GO:0035019,GO:0035023,GO:0035035,GO:0035064,GO:0035091,GO:0035094,GO:0035098,GO:0035162,GO:0035234,GO:0035259,GO:0035264,GO:0035335,GO:0035413,GO:0035497,GO:0035556,GO:0035584,GO:0035666,GO:0035690,GO:0035774,GO:0035914,GO:0035924,GO:0035987,GO:0035994,GO:0036092,GO:0036120,GO:0036297,GO:0036498,GO:0038061,GO:0038083,GO:0038095,GO:0038096,GO:0038128,GO:0040008,GO:0040014,GO:0040018,GO:0042026,GO:0042059,GO:0042060,GO:0042100,GO:0042102,GO:0042110,GO:0042127,GO:0042147,GO:0042149,GO:0042169,GO:0042177,GO:0042220,GO:0042246,GO:0042276,GO:0042346,GO:0042393,GO:0042470,GO:0042472,GO:0042475,GO:0042493,GO:0042517,GO:0042542,GO:0042593,GO:0042629,GO:0042632,GO:0042645,GO:0042733,GO:0042734,GO:0042752,GO:0042769,GO:0042771,GO:0042787,GO:0042795,GO:0042802,GO:0042803,GO:0042826,GO:0042981,GO:0042995,GO:0043005,GO:0043025,GO:0043027,GO:0043029,GO:0043044,GO:0043065,GO:0043066,GO:0043085,GO:0043086,GO:0043087,GO:0043123,GO:0043124,GO:0043130,GO:0043149,GO:0043153,GO:0043154,GO:0043161,GO:0043195,GO:0043197,GO:0043198,GO:0043200,GO:0043202,GO:0043209,GO:0043231,GO:0043234,GO:0043235,GO:0043392,GO:0043393,GO:0043401,GO:0043406,GO:0043407,GO:0043410,GO:0043433,GO:0043434,GO:0043488,GO:0043491,GO:0043496,GO:0043507,GO:0043524,GO:0043525,GO:0043542,GO:0043547,GO:0043548,GO:0043552,GO:0043559,GO:0043565,GO:0043627,GO:0043653,GO:0044212,GO:0044325,GO:0044344,GO:0044822,GO:0045070,GO:0045080,GO:0045087,GO:0045111,GO:0045121,GO:0045177,GO:0045202,GO:0045211,GO:0045333,GO:0045335,GO:0045429,GO:0045444,GO:0045453,GO:0045454,GO:0045471,GO:0045579,GO:0045599,GO:0045600,GO:0045638,GO:0045648,GO:0045665,GO:0045666,GO:0045668,GO:0045669,GO:0045717,GO:0045727,GO:0045736,GO:0045737,GO:0045740,GO:0045746,GO:0045747,GO:0045766,GO:0045773,GO:0045785,GO:0045786,GO:0045814,GO:0045840,GO:0045859,GO:0045860,GO:0045892,GO:0045893,GO:0045907,GO:0045909,GO:0045930,GO:0045931,GO:0045944,GO:0045987,GO:0046034,GO:0046326,GO:0046330,GO:0046540,GO:0046580,GO:0046627,GO:0046686,GO:0046718,GO:0046777,GO:0046827,GO:0046854,GO:0046872,GO:0046875,GO:0046889,GO:0046934,GO:0046982,GO:0046983,GO:0047485,GO:0048008,GO:0048009,GO:0048010,GO:0048013,GO:0048015,GO:0048041,GO:0048146,GO:0048147,GO:0048156,GO:0048286,GO:0048306,GO:0048365,GO:0048469,GO:0048471,GO:0048487,GO:0048511,GO:0048536,GO:0048538,GO:0048565,GO:0048589,GO:0048661,GO:0048662,GO:0048666,GO:0048667,GO:0048701,GO:0048714,GO:0048754,GO:0048839,GO:0048863,GO:0048873,GO:0050660,GO:0050661,GO:0050679,GO:0050680,GO:0050681,GO:0050728,GO:0050729,GO:0050731,GO:0050772,GO:0050796,GO:0050821,GO:0050852,GO:0050853,GO:0050873,GO:0050885,GO:0050890,GO:0050900,GO:0050999,GO:0051000,GO:0051015,GO:0051028,GO:0051056,GO:0051059,GO:0051082,GO:0051085,GO:0051087,GO:0051090,GO:0051091,GO:0051092,GO:0051117,GO:0051209,GO:0051216,GO:0051219,GO:0051233,GO:0051259,GO:0051260,GO:0051262,GO:0051279,GO:0051281,GO:0051287,GO:0051289,GO:0051291,GO:0051301,GO:0051384,GO:0051402,GO:0051412,GO:0051436,GO:0051437,GO:0051443,GO:0051496,GO:0051591,GO:0051592,GO:0051603,GO:0051607,GO:0051721,GO:0051726,GO:0051781,GO:0051787,GO:0051865,GO:0051879,GO:0051897,GO:0051926,GO:0051973,GO:0055037,GO:0055085,GO:0055093,GO:0055114,GO:0060021,GO:0060045,GO:0060048,GO:0060070,GO:0060071,GO:0060291,GO:0060325,GO:0060326,GO:0060333,GO:0060337,GO:0060338,GO:0060391,GO:0060395,GO:0060396,GO:0060397,GO:0060412,GO:0060548,GO:0060612,GO:0060749,GO:0061025,GO:0061029,GO:0061077,GO:0061621,GO:0061630,GO:0070059,GO:0070062,GO:0070064,GO:0070098,GO:0070266,GO:0070301,GO:0070372,GO:0070373,GO:0070374,GO:0070402,GO:0070412,GO:0070527,GO:0070584,GO:0070848,GO:0070987,GO:0071157,GO:0071158,GO:0071222,GO:0071230,GO:0071260,GO:0071277,GO:0071285,GO:0071300,GO:0071333,GO:0071346,GO:0071347,GO:0071353,GO:0071356,GO:0071363,GO:0071364,GO:0071375,GO:0071392,GO:0071398,GO:0071407,GO:0071456,GO:0071479,GO:0071498,GO:0071548,GO:0071560,GO:0071889,GO:0071897,GO:0071901,GO:0071902,GO:0072332,GO:0072562,GO:0072593,GO:0072659,GO:0075733,GO:0090004,GO:0090051,GO:0090084,GO:0090090,GO:0090102,GO:0090200,GO:0090263,GO:0090305,GO:0090307,GO:0090314,GO:0090398,GO:0090399,GO:0090502,GO:0090575,GO:0090630,GO:0097110,GO:0097150,GO:0097190,GO:0097192,GO:0097194,GO:0097284,GO:0097421,GO:0098609,GO:0098641,GO:0098869,GO:1900026,GO:1900034,GO:1900182,GO:1900740,GO:1901215,GO:1901216,GO:1901796,GO:1902042,GO:1902176,GO:1902236,GO:1902895,GO:1903146,GO:1903955,GO:1904355,GO:1904706,GO:1904837,GO:1990090,GO:1990841,GO:2000045,GO:2000060,GO:2000134,GO:2000145,GO:2000352,GO:2000378,GO:2000379,GO:2000573,GO:2000679,GO:2000811,GO:2001235,GO:2001237,GO:2001240,GO:2001244
ABCA7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ABCC5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
