size smiles rges sa qed qed sa max_or_val 
23 COP(=O)(O)C(Nc1ncc2cc1C=C2N=N)c1ccccc1 4.715500447447382 0.5728721572377515 0.5503066672659743 0.5503066672659743 0.5728721572377515 0
23 COP(=O)(O)C(Nc1ncc2cc1C=C2N=N)C1CCCCC1 3.3210349118318376 0.5351602045750297 0.5358227767345 0.5358227767345 0.5351602045750297 0
23 CO[P@](=O)(O)C(Nc1ncc2cc1C=C2N=N)c1ccccn1 3.3640543363207707 0.5461682519123079 0.5516762357911157 0.5516762357911157 0.5461682519123079 0
14 N=NC1=Cc2cc1cnc2NCCN 2.281493466171107 0.6307916649662246 0.6235548879518781 0.6235548879518781 0.6307916649662246 0
18 C[C@@H](Nc1ncc2cc1C=C2N=N)C1CCCO1 3.1642861068679573 0.565334842734099 0.7998768871547787 0.7998768871547787 0.565334842734099 0
18 N=NC1=Cc2cc1cnc2NC1CCCCCC1 3.3555503809767533 0.6880790024978249 0.619894679722053 0.619894679722053 0.6880790024978249 0
18 N=NC1=Cc2cc1cnc2NCC1CCCCO1 4.0218800711944365 0.6196709044711457 0.7998748913727819 0.7998748913727819 0.6196709044711457 0
22 COP(=O)(O)C(Nc1ncc2cc1C=C2N=N)C1CCCC1 4.692256590217694 0.5267702968807814 0.546679701821485 0.546679701821485 0.5267702968807814 0
24 CCC(Nc1ncc2cc1C=C2N=N)c1ccc2cccnc2c1 3.5412056255188045 0.6407546731240161 0.6479860845249095 0.6479860845249095 0.6407546731240161 0
22 CC(Nc1ncc2cc1C=C2N=N)c1ccc2c(c1)CCO2 2.715733921900767 0.6335154549116803 0.8356490220404521 0.8356490220404521 0.6335154549116803 0
22 CO[P@@](=O)(O)C(Nc1ncc2cc1C=C2N=N)C1CCCC1 4.388879597400766 0.5267702968807814 0.546679701821485 0.546679701821485 0.5267702968807814 0
16 CC(C)(C)CNc1ncc2cc1C=C2N=N 4.669733994866979 0.6384084379104081 0.7606723482895485 0.7606723482895485 0.6384084379104081 0
17 N=NC1=Cc2cc1cnc2NCc1cccs1 1.3265943512349283 0.6686977765052892 0.8045696359311861 0.8045696359311861 0.6686977765052892 0
20 N=NC1=Cc2cc1cnc2N[C@H]1C[C@@H]1c1ccncc1 0.5375506450001284 0.5847507808069252 0.8310935244306671 0.8310935244306671 0.5847507808069252 0
14 N=NC1=Cc2cc1cnc2NCCO 2.2855563036465725 0.6376643572739169 0.6262175820081171 0.6262175820081171 0.6376643572739169 0
17 N=NC1=Cc2cc1cnc2NCc1ccsc1 3.3932416780499635 0.6587285457360585 0.8045696359311861 0.8045696359311861 0.6587285457360585 0
15 CC(O)CNc1ncc2cc1C=C2N=N 3.436780082856726 0.5879693878394439 0.6529077099173808 0.6529077099173808 0.5879693878394439 0
15 COCCNc1ncc2cc1C=C2N=N 3.093239052415081 0.6550721795737611 0.5687467765170342 0.5687467765170342 0.6550721795737611 0
17 N=NC1=Cc2cc1cnc2NCc1ccco1 4.600438164504863 0.6700694688129817 0.7862495971587938 0.7862495971587938 0.6700694688129817 0
18 CC(Nc1ncc2cc1C=C2N=N)c1ccoc1 4.3526663975997035 0.589129060103612 0.800100269180645 0.800100269180645 0.589129060103612 0
17 N=NC1=Cc2cc1cnc2Nc1ccncc1 3.927536810221535 0.6763353149668279 0.7850481288349015 0.7850481288349015 0.6763353149668279 0
15 N=NC1=Cc2cc1cnc2N/C=C/CO 3.3620933400264055 0.5827086733125805 0.6513876972717293 0.6513876972717293 0.5827086733125805 0
18 Cc1ccc(CNc2ncc3cc2C=C3N=N)o1 3.897443015527447 0.6674573434602009 0.803679662879047 0.803679662879047 0.6674573434602009 0
18 CC(O)C(Nc1ncc2cc1C=C2N=N)C(=O)O 2.6862082640499407 0.5724726461394848 0.5830396212326576 0.5830396212326576 0.5724726461394848 0
15 C/C=C/CNc1ncc2cc1C=C2N=N 3.840153239906646 0.6075415892338685 0.579485373618103 0.579485373618103 0.6075415892338685 0
15 N=NC1=Cc2cc1cnc2NCCCN 3.219807249087402 0.6458542904861047 0.502289791267562 0.502289791267562 0.6458542904861047 0
17 N=NC1=Cc2cc1cnc2NCc1ccno1 3.0263806454409714 0.6276165457360584 0.7853905330752301 0.7853905330752301 0.6276165457360584 0
12 CNc1ncc2cc1C=C2N=N 3.479628354085988 0.6170239371466322 0.6494526092222669 0.6494526092222669 0.6170239371466322 0
17 N=NC1=Cc2cc1cnc2NCc1ncc[nH]1 2.7342000898253813 0.6379919303514431 0.6982313044052549 0.6982313044052549 0.6379919303514431 0
17 N=NC1=Cc2cc1cnc2NCc1nccs1 3.2813685049605965 0.644286084197597 0.8104855241070139 0.8104855241070139 0.644286084197597 0
17 Cc1n[nH]c(Nc2ncc3cc2C=C3N=N)n1 4.385245568482399 0.591697826740768 0.6982392016777772 0.6982392016777772 0.591697826740768 0
18 CC(Nc1ncc2cc1C=C2N=N)c1cscn1 3.224808834528141 0.5731476991568665 0.8223419429140131 0.8223419429140131 0.5731476991568665 0
15 CC(C)CNc1ncc2cc1C=C2N=N 4.109610463193852 0.6481238194067962 0.7371030117167557 0.7371030117167557 0.6481238194067962 0
18 N=NC1=Cc2cc1cnc2NCc1ccccc1 4.6281489773013 0.714700482904211 0.797453056042018 0.797453056042018 0.714700482904211 0
18 N=NC1=Cc2cc1cnc2NCCc1ccsc1 4.885987799740349 0.6642888718737321 0.8021735069761647 0.8021735069761647 0.6642888718737321 0
17 N=NC1=Cc2cc1cnc2NCc1cnc[nH]1 3.32352839582018 0.6423017765052893 0.6982313044052549 0.6982313044052549 0.6423017765052893 0
18 Cc1ccccc1Nc1ncc2cc1C=C2N=N 3.1260881118154176 0.7041064558862362 0.7917092498606119 0.7917092498606119 0.7041064558862362 0
15 N=NC1=Cc2cc1cnc2NCCCO 3.152187345861522 0.6489426625791279 0.5041893205136186 0.5041893205136186 0.6489426625791279 0
17 N=NC1=Cc2cc1cnc2Nc1ccccc1 3.5480205172329047 0.7093368534283662 0.7781416491504353 0.7781416491504353 0.7093368534283662 0
17 N=NC1=Cc2cc1cnc2NCC1CCCO1 2.8845115064020423 0.6124623925569845 0.7805965535894112 0.7805965535894112 0.6124623925569845 0
15 CC(C)(O)Nc1ncc2cc1C=C2N=N 2.6148050491619252 0.5993776030215554 0.5203397534646705 0.5203397534646705 0.5993776030215554 0
17 CN(C)CCCNc1ncc2cc1C=C2N=N 2.9650794208683955 0.6640760841975971 0.582877087605453 0.582877087605453 0.6640760841975971 0
