size smiles plogp qed sa rges rges qed sa max_or_val 
20 CC1=NN(CC2=NC(C)=C(C3=CC=C(Cl)C=C3)O2)C=C1 1.4497695487381197 0.734604799251398 0.8436810609709019 2.3651530946076447 4.180542162796952 0.734604799251398 0.8436810609709019 1
22 Cc1nc(Cn2ccc(C(C)C)n2)oc1-c1ccc(Cl)cc1 2.15956115894228 0.702290672898751 0.8319934621046973 4.024958620445824 3.884750546743615 0.702290672898751 0.8319934621046973 1
22 CCc1ccn(Cc2nc(CC)c(-c3ccc(Cl)cc3)o2)n1 1.7987865329231374 0.7021304643759074 0.8260207258803481 4.205926711897237 2.6800711208794734 0.7021304643759074 0.8260207258803481 1
23 C=C(C)c1nc(Cn2nc(C)cc2C)oc1-c1ccc(Cl)cc1 2.27693989048771 0.6849063362860155 0.8207999878319673 2.893111424797303 2.5735655209993133 0.6849063362860155 0.8207999878319673 1
24 Cc1cc(C)n(Cc2nc(CC(C)C)c(-c3ccc(Cl)cc3)o2)n1 2.5464314210386894 0.6503142494368808 0.8323657134487428 1.1527609822587364 2.6485010554186452 0.6503142494368808 0.8323657134487428 1
23 Cc1ccn(Cc2nc(CC(C)C)c(-c3ccc(Cl)cc3)o2)n1 2.184120818742147 0.6782944653244548 0.826377868749127 3.9268883123096527 2.4145437516784893 0.6782944653244548 0.826377868749127 1
23 Cc1nc(Cn2ccc(C(C)(C)C)n2)oc1-c1ccc(Cl)cc1 2.317234313564632 0.6898286100272355 0.8301682570627364 2.611803098025994 0.4803525623494603 0.6898286100272355 0.8301682570627364 1
23 Cc1ccn(Cc2nc(C(C)(C)C)c(-c3ccc(Cl)cc3)o2)n1 2.1952518616415544 0.6898286100272355 0.8166146512935055 4.099044625799657 3.327605898441988 0.6898286100272355 0.8166146512935055 1
24 Cc1cn(Cc2nc(C(C)(C)C)c(-c3ccc(Cl)cc3)o2)nc1C 2.410689014191804 0.6598020349382981 0.8062832237990888 2.825532691568627 2.5757574836801385 0.6598020349382981 0.8062832237990888 1
22 CCCc1ccn(Cc2nc(C)c(-c3ccc(Cl)cc3)o2)n1 2.027664774681379 0.6959207062181144 0.8363271971868195 4.334621204798541 2.6595290080704315 0.6959207062181144 0.8363271971868195 1
24 CCc1nc(Cn2ccc(C(C)(C)C)n2)oc1-c1ccc(Cl)cc1 2.494810249970951 0.6615508120989774 0.8216789166634384 2.651244090382512 2.7643996608409935 0.6615508120989774 0.8216789166634384 1
23 CCCc1nc(Cn2nc(C)cc2C)oc1-c1ccc(Cl)cc1 2.3749074459610835 0.6743726462401608 0.8406408273290088 1.0830134228193322 2.509382786051253 0.6743726462401608 0.8406408273290088 1
24 C=C(c1nc(Cn2ccc(C)n2)oc1-c1ccc(Cl)cc1)C(C)C 2.4155263464118235 0.6388336528418597 0.7997895940457577 4.244842224613638 3.517997195961822 0.6388336528418597 0.7997895940457577 1
24 Cc1ccn(Cc2nc(CC(C)(C)C)c(-c3ccc(Cl)cc3)o2)n1 2.4802117654703766 0.6586252765760089 0.8159324183855969 4.147599086253516 3.310123372702554 0.6586252765760089 0.8159324183855969 1
24 Cc1nc(Cn2ccc(CC(C)(C)C)n2)oc1-c1ccc(Cl)cc1 2.5179725002579767 0.6586252765760089 0.8201280555842191 3.1003755571874247 2.844167207356225 0.6586252765760089 0.8201280555842191 1
23 CCc1ccn(Cc2nc(C(C)C)c(-c3ccc(Cl)cc3)o2)n1 2.251929102765815 0.6665517153611051 0.8140365669739791 3.241878040575118 3.3652730080110835 0.6665517153611051 0.8140365669739791 1
23 CCc1nc(Cn2ccc(C(C)C)n2)oc1-c1ccc(Cl)cc1 2.336556795073509 0.666551715361105 0.823439643897056 3.0198300485524285 1.6232623170469584 0.666551715361105 0.823439643897056 1
23 Cc1ccn(Cc2nc(C(C)C)c(-c3ccc(Cl)c(C)c3)o2)n1 2.243429313564633 0.6776385003208185 0.8070432570627365 0.9327381562247311 1.3445278590305207 0.6776385003208185 0.8070432570627365 0
23 C=C(c1nc(C)c(-c2ccc(Cl)cc2)o1)n1nc(C)c(C)c1C 2.032681985267927 0.6836859345379449 0.7876113316964359 2.7154907177128806 3.2104914537379234 0.6836859345379449 0.7876113316964359 0
24 C=C(O)c1nc(Cn2ccc(C=CC)n2)oc1-c1ccc(Cl)cc1 1.7859183272317063 0.676765413851452 0.7760353696924115 2.978895191648852 1.297472855362309 0.676765413851452 0.7760353696924115 0
22 Cc1nc(Cn2ccc(C(C)C)n2)oc1-c1ccc(Cl)cc1 2.15956115894228 0.702290672898751 0.8319934621046973 4.024958620445824 3.5578387115165233 0.702290672898751 0.8319934621046973 0
22 CCc1ccn(Cc2nc(CC)c(-c3ccc(Cl)cc3)o2)n1 1.7987865329231374 0.7021304643759074 0.8260207258803481 4.205926711897237 0.15686015193271508 0.7021304643759074 0.8260207258803481 0
23 C=Cc1nc(C(=C)n2ccc(CC)n2)oc1-c1ccc(Cl)cc1 1.6147128897480627 0.6686815246298885 0.7443125433053399 2.3948848607576947 2.4031086589604542 0.6686815246298885 0.7443125433053399 0
23 CC=Cc1nc(Cn2ccc(C)n2)oc1-c1ccc(Cl)c(C)c1 1.9413379785054588 0.6849063362860155 0.7835108865006062 4.04370375075664 3.156923897400419 0.6849063362860155 0.7835108865006062 0
23 C=Cc1nc(Cn2nc(C)cc2CC)oc1-c1ccc(Cl)cc1 1.8837128897480637 0.6786410063039453 0.79223254330534 2.3651475359747085 3.5449194191091054 0.6786410063039453 0.79223254330534 0
23 C=C(C)c1nc(Cn2nc(C)cc2C)oc1-c1ccc(Cl)cc1 2.27693989048771 0.6849063362860155 0.8207999878319673 2.893111424797303 3.1027449737843154 0.6849063362860155 0.8207999878319673 0
23 C=Cc1ccn(Cc2nc(C(=C)C)c(-c3ccc(Cl)cc3)o2)n1 1.933619635310194 0.6686815246298884 0.7797466261455767 3.1793797320345014 2.58026856289774 0.6686815246298884 0.7797466261455767 0
23 Cc1ccn(Cc2nc(C(C)(C)C)c(-c3ccc(Cl)cc3)o2)n1 2.1952518616415544 0.6898286100272355 0.8166146512935055 2.708654911041696 2.8166819944557027 0.6898286100272355 0.8166146512935055 0
24 Cc1cc(C)n(Cc2nc(CC(C)C)c(-c3ccc(Cl)cc3)o2)n1 2.5464314210386894 0.6503142494368808 0.8323657134487428 1.1527609822587364 1.0830134228193322 0.6503142494368808 0.8323657134487428 0
24 Cc1cn(Cc2nc(C(C)(C)C)c(-c3ccc(Cl)cc3)o2)nc1C 2.410689014191804 0.6598020349382981 0.8062832237990888 2.786217108582864 2.7075802951713177 0.6598020349382981 0.8062832237990888 0
24 Cc1ccn(Cc2nc(CC(C)(C)C)c(-c3ccc(Cl)cc3)o2)n1 2.4802117654703766 0.6586252765760089 0.8159324183855969 2.7977725202017085 3.4359322346389476 0.6586252765760089 0.8159324183855969 0
23 CC(C)=Cc1nc(Cn2ccc(C)n2)oc1-c1ccc(Cl)cc1 2.172716203357531 0.6790451604795812 0.8001440225952808 2.3041441367990885 2.872047490164911 0.6790451604795812 0.8001440225952808 0
23 Cc1ccn(Cc2nc(CC(C)C)c(-c3ccc(Cl)cc3)o2)n1 2.184120818742147 0.6782944653244548 0.826377868749127 3.9268883123096527 1.7515782205257877 0.6782944653244548 0.826377868749127 0
23 Cc1nc(Cn2ccc(C(C)(C)C)n2)oc1-c1ccc(Cl)cc1 2.317234313564632 0.6898286100272355 0.8301682570627364 2.611803098025994 1.816642287393686 0.6898286100272355 0.8301682570627364 0
24 Cc1nc(Cn2ccc(CC(C)(C)C)n2)oc1-c1ccc(Cl)cc1 2.5179725002579767 0.6586252765760089 0.8201280555842191 2.811881352492761 3.68073126638133 0.6586252765760089 0.8201280555842191 0
23 CCc1ccn(Cc2nc(C(C)C)c(-c3ccc(Cl)cc3)o2)n1 2.251929102765815 0.6665517153611051 0.8140365669739791 3.1418651932797315 1.7140135568113697 0.6665517153611051 0.8140365669739791 0
23 CCc1nc(Cn2ccc(C(C)C)n2)oc1-c1ccc(Cl)cc1 2.336556795073509 0.666551715361105 0.823439643897056 2.7098014736349665 2.7746331160314326 0.666551715361105 0.823439643897056 0
24 C=C(O)c1ccn(Cc2nc(C(=C)C)c(-c3ccc(Cl)cc3)o2)n1 1.8613274715553354 0.676765413851452 0.784414163506148 2.5864643904607845 1.6078305535584372 0.676765413851452 0.784414163506148 0
24 C=C(O)c1ccn(Cc2nc(C=CC)c(-c3ccc(Cl)cc3)o2)n1 1.7277828068697136 0.6767654138514518 0.7695758674299679 2.0884581107454396 3.003514771735665 0.6767654138514518 0.7695758674299679 0
24 C=Cc1cc(C)n(Cc2nc(C(=C)O)c(-c3ccc(Cl)cc3)o2)n1 1.6990008584669312 0.6818418485433383 0.7754534287185475 0.9776421204867579 1.119869513865928 0.6818418485433383 0.7754534287185475 0
23 C=Cc1nc(Cn2ccc(C=CC)n2)oc1-c1ccc(Cl)cc1 1.8351735137394565 0.6686815246298885 0.7688081681932726 2.9789261227051247 2.5637987600354375 0.6686815246298885 0.7688081681932726 0
22 CCCc1ccn(Cc2nc(C)c(-c3ccc(Cl)cc3)o2)n1 2.027664774681379 0.6959207062181144 0.8363271971868195 4.334621204798541 2.9335092011266664 0.6959207062181144 0.8363271971868195 0
23 C=C(C)c1nc(Cn2ccc(CC)n2)oc1-c1ccc(Cl)cc1 2.0922321796888923 0.6734367702519938 0.8063257977432099 2.95528263513851 2.9177723405211977 0.6734367702519938 0.8063257977432099 0
23 C=C(c1nc(C)c(-c2ccc(Cl)cc2)o1)n1nc(C)cc1CC 1.9072172943338623 0.6849063362860155 0.7797196993704287 2.3422059022860395 2.155425542217417 0.6849063362860155 0.7797196993704287 0
23 CC=C(c1nc(C)c(-c2ccc(Cl)cc2)o1)n1ccc(CC)n1 1.863073599807234 0.6790451604795812 0.76573928886747 3.7327555111362543 2.7883409019435828 0.6790451604795812 0.76573928886747 0
