size smiles plogp qed sa rges rges qed sa max_or_val 
23 C1=CC=C(N2C=C(C3=CC=C(OC4CCCC4)N=C3)C=N2)N=C1 1.2670833039492466 0.7380332356812862 0.8462648115499162 3.700903218499949 2.480801044196934 0.7380332356812862 0.8462648115499162 1
24 Cc1cc(OC2CCCC2)ncc1-c1cnn(-c2ccccn2)c1 1.4365428839839822 0.7299501247864547 0.8308247648871089 4.926274801588551 3.357633493831326 0.7299501247864547 0.8308247648871089 1
26 Cc1ccc(-n2cc(-c3cnc(OC4CCCC4)c(C)c3C)cn2)nc1 1.9224640489978828 0.6925774975421076 0.816278227666431 4.345479081691948 3.915969667692025 0.6925774975421076 0.816278227666431 1
26 Cc1cc(C)nc(-n2cc(-c3cnc(OC4CCCC4)cc3C)cn2)c1 1.8888898951517277 0.6925774975421076 0.8125477661279693 5.748705443854339 5.181913550903893 0.6925774975421076 0.8125477661279693 1
26 Cc1cccc(-n2cc(-c3cnc(OC4CCCC4)c(C)c3C)cn2)n1 1.899824664382498 0.6925774975421076 0.8137627404869439 4.636745909357086 3.601186411050545 0.6925774975421076 0.8137627404869439 1
26 Cc1ccnc(-n2cc(-c3cnc(OC4CCCC4)c(C)c3C)cn2)c1 1.8948086643824968 0.6925774975421076 0.8132054071536103 4.194137310616544 3.5457500883988082 0.6925774975421076 0.8132054071536103 1
26 Cc1nc(OC2CCCC2)c(C)c(C)c1-c1cnn(-c2ccccn2)c1 1.8893569720748058 0.6925774975421076 0.8125996635638669 4.080762013477727 4.170053506105992 0.6925774975421076 0.8125996635638669 1
26 Cc1ccc(-n2cc(-c3cnc(OC4CCCC4)c(C)c3C)cn2)nc1 1.9224640489978828 0.6925774975421076 0.816278227666431 3.508233327814663 3.8650747260140395 0.6925774975421076 0.816278227666431 0
26 Cc1cccnc1-n1cc(-c2cnc(OC3CCCC3)c(C)c2C)cn1 1.8829508182286503 0.6925774975421075 0.8118878686920719 4.268295269120811 4.737344778689701 0.6925774975421075 0.8118878686920719 0
24 Cc1cc(OC2CCCC2)ncc1-c1cnn(-c2ccccn2)c1 1.4365428839839822 0.7299501247864547 0.8308247648871089 4.926274801588551 3.3507645104466857 0.7299501247864547 0.8308247648871089 0
26 C=Cc1c(-c2cnn(-c3ccccn3)c2)cnc(OC2CCCC2)c1C 1.7265034660019305 0.6772378307647748 0.791598162889103 3.236791006260179 5.123648388302085 0.6772378307647748 0.791598162889103 0
26 Cc1nc(OC2CCCC2)c(C)c(C)c1-c1cnn(-c2ccccn2)c1 1.8893569720748058 0.6925774975421076 0.8125996635638669 3.7536409704079134 3.2154761804147114 0.6925774975421076 0.8125996635638669 0
26 C=Cc1cc(OC2CCCC2)ncc1-c1cnn(-c2cccc(C)n2)c1 1.728179579362255 0.6772378307647752 0.7917843977069169 3.166972762809891 4.0699147631943635 0.6772378307647752 0.7917843977069169 0
26 Cc1cccc(-n2cc(-c3c(C)cc(OC4CCCC4)nc3C)cn2)n1 1.875811741305574 0.6925774975421076 0.8110946379228411 3.1266945306097376 3.3966993500673643 0.6925774975421076 0.8110946379228411 0
26 C=Cc1cc(OC2CCCC2)ncc1-c1cnn(-c2ccc(C)cn2)c1 1.7505210773379636 0.6772378307647751 0.7942667863708844 5.492322656418018 5.53103293743931 0.6772378307647751 0.7942667863708844 0
26 C=Cc1cc(OC2(C)CCCC2)ncc1-c1cnn(-c2ccccn2)c1 1.524166057095048 0.6727246710705798 0.7600406730105606 3.4686081981607075 3.9268084029504253 0.6727246710705798 0.7600406730105606 0
26 C=Cc1cc(OC2CCCC2)nc(C)c1-c1cnn(-c2ccccn2)c1 1.7161516441395817 0.6772378307647751 0.7904479604599531 3.7876937960811246 4.0824909733921535 0.6772378307647751 0.7904479604599531 0
26 Cc1ccnc(-n2cc(-c3cnc(OC4(C)CCCC4)cc3C)cn2)c1 1.675368048997881 0.6880813700849087 0.7797475609997642 2.1846389988138513 3.494501755664317 0.6880813700849087 0.7797475609997642 0
26 Cc1cc(C)nc(-n2cc(-c3cnc(OC4CCCC4)cc3C)cn2)c1 1.8888898951517277 0.6925774975421076 0.8125477661279693 5.748705443854339 3.7970971860965004 0.6925774975421076 0.8125477661279693 0
26 Cc1cccc(-n2cc(-c3cnc(OC4CCCC4)c(C)c3C)cn2)n1 1.899824664382498 0.6925774975421076 0.8137627404869439 4.336372155859976 4.233794808668783 0.6925774975421076 0.8137627404869439 0
26 CCc1c(-c2cnn(-c3ccccn3)c2)cnc(OC2CCCC2)c1C 1.80243241337035 0.6800344361590482 0.8089902681522607 4.209404841903215 4.057765761436334 0.6800344361590482 0.8089902681522607 0
26 Cc1ccnc(-n2cc(-c3cnc(OC4CCCC4)c(C)c3C)cn2)c1 1.8948086643824968 0.6925774975421076 0.8132054071536103 4.194137310616544 4.107232313607868 0.6925774975421076 0.8132054071536103 0
