size smiles plogp qed sa rges rges qed sa max_or_val 
32 O=C(C1=CC=NC=C1)N1CCN(CC2=NC3=C(C(C4=CC=C(F)C=C4)=CS3)C(=O)N2)CC1 0.7433084809291275 0.5176960308614782 0.8444009423254584 5.15349102275311 3.429681192313006 0.5176960308614782 0.8444009423254584 1
33 Cc1sc2nc(CN3CCN(C(=O)c4ccncc4)CC3)[nH]c(=O)c2c1-c1ccc(F)cc1 0.9940972541970234 0.5013797440012219 0.837997472688558 4.590913640229934 3.998657167171819 0.5013797440012219 0.837997472688558 1
35 Cc1cc(C(=O)N2CCN(Cc3nc4sc(C)c(-c5ccc(F)cc5C)c4c(=O)[nH]3)CC2)ccn1 1.3761116714764094 0.46548698898714325 0.8119057412751562 3.7816062622831113 3.058446968922958 0.46548698898714325 0.8119057412751562 1
35 C=C(c1nc2sc(C)c(-c3ccc(F)cc3)c2c(=O)[nH]1)N1CCN(C(=O)c2ccncc2C)CC1 1.3823343288190664 0.46398865280020524 0.7945660365354514 2.205911801274495 2.451597274934612 0.46398865280020524 0.7945660365354514 1
35 C=C(C)c1sc2nc(CN3CCN(C(=O)c4ccncc4)CC3)[nH]c(=O)c2c1-c1ccc(F)cc1 1.4684113218260606 0.4549591795314083 0.8101790357584507 5.497018765523542 4.699563246690863 0.4549591795314083 0.8101790357584507 1
34 Cc1cc(C(=O)N2CCN(Cc3nc4sc(C)c(-c5ccc(F)cc5)c4c(=O)[nH]3)CC2)ccn1 1.2179113262922918 0.4840712719980591 0.8285968140324766 4.065280896991524 5.10896603465665 0.4840712719980591 0.8285968140324766 1
35 CCc1sc2nc(CN3CCN(C(=O)c4ccnc(C)c4)CC3)[nH]c(=O)c2c1-c1ccc(F)cc1 1.3563970141337514 0.45618103933510196 0.8157641126815276 4.2908788259991475 3.3422415649111503 0.45618103933510196 0.8157641126815276 1
35 CC(C)c1sc2nc(CN3CCN(C(=O)c4ccncc4)CC3)[nH]c(=O)c2c1-c1ccc(F)cc1 1.6131363987491367 0.45101487755200387 0.8162262665276815 4.957654398053013 4.344398113934206 0.45101487755200387 0.8162262665276815 1
36 CC(C)(C)c1sc2nc(CN3CCN(C(=O)c4ccncc4)CC3)[nH]c(=O)c2c1-c1ccc(F)cc1 1.6997075964190547 0.4434826639137218 0.8065008440465612 4.749568748469194 3.6596796063312076 0.4434826639137218 0.8065008440465612 1
35 CC=Cc1sc2nc(CN3CCN(C(=O)c4ccncc4)CC3)[nH]c(=O)c2c1-c1ccc(F)cc1 1.364844353052261 0.4549591795314083 0.7986715947835842 5.309008201257878 5.725075011161405 0.4549591795314083 0.7986715947835842 1
35 CCc1cc(F)ccc1-c1c(C)sc2nc(CN3CCN(C(=O)c4ccncc4)CC3)[nH]c(=O)c12 1.3310253218260586 0.45618103933510196 0.8129450357584508 3.070645440396409 3.9627280567024794 0.45618103933510196 0.8129450357584508 1
33 Cc1sc2nc(CN3CCN(C(=O)c4ccncc4)CC3)[nH]c(=O)c2c1-c1ccc(F)cc1 0.9940972541970234 0.5013797440012219 0.837997472688558 4.590913640229934 4.00397615166068 0.5013797440012219 0.837997472688558 0
