size smiles plogp qed sa rges rges qed sa max_or_val 
27 ClC1=CC=CC(CN2N=CC3=C(NCCNC4=CN=CC=N4)N=CN=C32)=C1 0.34169788431582493 0.4759448176447937 0.8332997649239806 3.0139253707276534 2.7535998242809425 0.4759448176447937 0.8332997649239806 1
30 C=C(CNc1nc(C)nc2c1cnn2Cc1cc(C)cc(Cl)c1)Nc1cnccn1 0.9729162355981256 0.4667643065191904 0.7778195817331248 5.254177419715829 3.5689273173743397 0.4667643065191904 0.7778195817331248 1
30 CC=C1C=Nc2nccnc2N1c1ncnc2c1cnn2Cc1cccc(Cl)c1C 1.019013341267117 0.4922079815169815 0.7371992601407905 5.107196981549853 4.905922406509482 0.4922079815169815 0.7371992601407905 1
31 Cc1cncc(NCCNc2nc(C)nc3c2cnn3Cc2c(C)ccc(Cl)c2C)n1 1.2115366110829209 0.42142991054036294 0.7928729567869909 8.528057851957765 6.27222420267681 0.42142991054036294 0.7928729567869909 1
30 Cc1cncc(NCCNc2nc(C)nc3c2cnn3Cc2cc(Cl)ccc2C)n1 1.0490866828253171 0.43764489203886264 0.8090918536472572 5.691389391760861 7.380337685228055 0.43764489203886264 0.8090918536472572 1
30 Cc1cnc(NC=CNc2ncnc3c2cnn3Cc2c(C)ccc(Cl)c2C)cn1 1.0875154842564454 0.48145095302670504 0.7610061649173825 4.156057375108569 3.4682124121650757 0.48145095302670504 0.7610061649173825 1
30 Cc1cnc2cc(Nc3ncnc4c3cnn4Cc3cccc(Cl)c3C)cnc2n1 1.4601776383493448 0.4681255104735194 0.8037264042610379 4.102641552617115 3.7641217828195055 0.4681255104735194 0.8037264042610379 1
30 C=C(CNc1nc(C)nc2c1cnn2Cc1cccc(Cl)c1C)Nc1cnccn1 0.9860298313047462 0.4667643065191904 0.7792766479227493 5.078119846805401 5.379911573581481 0.4667643065191904 0.7792766479227493 1
30 Cc1nc(NC=CNc2cnccn2)c2cnn(Cc3c(C)ccc(Cl)c3C)c2n1 1.0453491157412396 0.481450953026705 0.7563210128601373 7.351905341765495 6.511204271879311 0.481450953026705 0.7563210128601373 1
30 Cc1cncc(NC=CNc2nc(C)nc3c2cnn3Cc2cccc(Cl)c2C)n1 1.0506090441848883 0.48145095302670504 0.7569054493538762 5.063992714803225 4.2586257847476245 0.48145095302670504 0.7569054493538762 1
31 Cc1nc(NCCNc2nccnc2C)c2cnn(Cc3c(C)ccc(Cl)c3C)c2n1 1.2220549677262769 0.4214299105403628 0.7940416630806971 8.931247128621795 6.288943828345441 0.4214299105403628 0.7940416630806971 1
31 Cc1nc(NCCNc2cnc(C)c(C)n2)c2cnn(Cc3ccc(C)c(Cl)c3)c2n1 1.3494081145794228 0.42142991054036294 0.8081920127310467 6.503270723224169 5.44369870030609 0.42142991054036294 0.8081920127310467 1
31 Cc1cncc(NCCNc2nc(C)nc3c2cnn3Cc2ccc(C)c(Cl)c2C)n1 1.1935853873066966 0.42142991054036294 0.7908783763674104 7.136327043901608 7.182261737147883 0.42142991054036294 0.7908783763674104 1
31 Cc1nc(NCc2cc3nccnc3[nH]2)c2cnn(Cc3c(C)ccc(Cl)c3C)c2n1 1.343965803744191 0.42853045721125377 0.7785895337493542 7.178075310354485 6.445053598805217 0.42853045721125377 0.7785895337493542 1
