size smiles plogp qed sa rges rges qed sa max_or_val 
32 CC1=CC=C(CN2N=CC3=C(N4CCN(CC5=CC=C(Cl)C(Cl)=C5)CC4)N=CN=C32)C=C1 2.5210086298125027 0.42173531783888457 0.8565542922013888 3.453872510561154 2.774466701457811 0.42173531783888457 0.8565542922013888 1
34 Cc1ccc(Cn2ncc3c(N4CCN(Cc5ccc(Cl)c(Cl)c5)CC4)ncnc32)c(C)c1C 2.910410707735595 0.3697683576564181 0.8312834119706211 2.2413002027866544 3.375395745360546 0.3697683576564181 0.8312834119706211 1
34 C=C(c1ccc(Cl)c(Cl)c1)N1CCN(c2nc(C)nc3c2cnn3Cc2ccc(C)cc2)CC1 2.9919947521447945 0.3628686769459179 0.8223171946827542 2.964354833934342 2.467024155746356 0.3628686769459179 0.8223171946827542 1
34 Cc1ccc(Cn2ncc3c(N4CCN(Cc5ccc(Cl)c(Cl)c5)C=C4O)ncnc32)c(C)c1 2.515806647465965 0.39572675931194323 0.78205184971844 3.6163104551432705 2.9787992475755813 0.39572675931194323 0.78205184971844 1
33 Cc1ccc(Cn2ncc3c(N4C=CN(Cc5ccc(Cl)c(Cl)c5)CC4)nc(C)nc32)cc1 2.730216120593788 0.37356246893688394 0.7931751245104203 0.9067362830057408 1.587509020605662 0.37356246893688394 0.7931751245104203 1
33 Cc1ccc(Cn2ncc3c(N4C=C(O)N(Cc5ccc(Cl)c(Cl)c5)CC4)ncnc32)cc1 2.305015472820508 0.4243707828195938 0.792899496980056 3.434930659051253 4.340486933357877 0.4243707828195938 0.792899496980056 1
34 Cc1ccc(Cn2ncc3c(N4CCN(Cc5ccc(Cl)c(Cl)c5)C=C4O)ncnc32)cc1C 2.544983491240746 0.39572675931194323 0.7852937212489712 3.338268832254788 0.9147146801091808 0.39572675931194323 0.7852937212489712 1
33 Cc1ccc(Cn2ncc3c(N4CCN(Cc5ccc(Cl)c(Cl)c5)C=C4O)ncnc32)cc1 2.3122693999460147 0.42437078281959373 0.7937054888828899 3.200937272369452 0.2735695656888053 0.42437078281959373 0.7937054888828899 1
34 Cc1ccc(Cn2ncc3c(N4CCN(Cc5cc(C)c(Cl)c(Cl)c5C)CC4)ncnc32)cc1 2.78403100908373 0.3697683576564181 0.8172412232315249 5.452952481596693 4.408710329411298 0.3697683576564181 0.8172412232315249 1
34 Cc1ccc(Cn2ncc3c(N4CCN(Cc5cc(Cl)c(Cl)c(C)c5C)CC4)ncnc32)cc1 2.8192016672915017 0.3697683576564181 0.8211490741434996 2.898092269250946 3.4555467209411046 0.3697683576564181 0.8211490741434996 1
35 Cc1ccc(Cn2ncc3c(N4CCN(C(C)(C)c5cc(Cl)c(Cl)cc5C)CC4)ncnc32)cc1 3.0731546085393493 0.33766599298761596 0.8019571787265937 5.033462446848294 1.566471686763777 0.33766599298761596 0.8019571787265937 1
34 C=C(c1cc(Cl)c(Cl)cc1C)N1CCN(c2ncnc3c2cnn3Cc2ccc(C)cc2)CC1 2.916223459519891 0.3628686769459179 0.8138981621688761 2.628264862142559 1.4831136771474323 0.3628686769459179 0.8138981621688761 1
