size smiles plogp qed sa rges rges qed sa max_or_val 
24 CC(OC1=CC=C(C(=O)N2CCC(C)(O)C2)C=C1)C1=CC=CC=C1 0.621300662325746 0.9368421001455794 0.7997556291473048 3.7848289769908376 2.938319720539674 0.9368421001455794 0.7997556291473048 1
26 C=C1N(C(=O)c2ccc(OC(C)(C)c3ccccc3)cc2)CCC1(C)O 1.0086270550015994 0.901682447568509 0.766369672777955 3.6493383618071986 2.207248243224935 0.901682447568509 0.766369672777955 1
25 C=C1N(C(=O)c2ccc(OC(C)c3ccccc3)cc2)CCC1(C)O 0.7494329605851475 0.9192771888965519 0.7569147733983494 3.603759773615633 2.9687158102774793 0.9192771888965519 0.7569147733983494 1
27 C=C1N(C(=O)c2ccc(OC(C)(C)c3ccccc3)cc2)C(C)=CC1(C)O 1.3363792832509418 0.8618697362126426 0.7457088092501041 3.089395088915974 4.389514704045013 0.8618697362126426 0.7457088092501041 1
27 C=C1N(C(=O)c2ccc(OC(C)(C)c3cccc(C)c3)cc2)CCC1(C)O 1.216687225038883 0.8724916200593593 0.7552185805598753 4.224537427224557 3.4540739804797047 0.8724916200593593 0.7552185805598753 1
27 C=C1N(C(=O)c2ccc(OC(=CC)c3cccc(C)c3)cc2)CCC1(C)O 1.253825428781087 0.8112128609399569 0.7453783809756759 3.904123269699954 3.3178157297021706 0.8112128609399569 0.7453783809756759 1
27 C=C1N(C(=O)c2ccc(OC(C)c3ccc(C)cc3)cc2)CC(C)C1(C)O 0.9838105574459259 0.8682988268916743 0.7213545063828801 4.405153933927258 3.652519582108112 0.8682988268916743 0.7213545063828801 1
27 CC=C1N(C(=O)c2ccc(OC(C)(C)c3ccccc3)cc2)CCC1(C)O 1.3165297364733934 0.867703303343499 0.757236637385932 2.8619124542170695 1.9150644043530698 0.867703303343499 0.757236637385932 1
27 C=C1N(C(=O)c2ccc(OC(C)(C)c3ccccc3C)cc2)CCC1(C)O 1.21763400258566 0.8724916200593594 0.7553237780650729 3.612951330298081 3.4372802270916747 0.8724916200593594 0.7553237780650729 1
28 C=C1N(C(=O)c2ccc(OC(C)(C)c3ccc(C)cc3)cc2)C(C)=CC1(C)O 1.6129899512196033 0.8215237832825657 0.7421744390243998 3.5764731964319663 4.78716851076371 0.8215237832825657 0.7421744390243998 1
27 C=C1N(C(=O)c2ccc(OC(C)c3ccc(C)cc3)cc2)C(C)=CC1(C)O 1.3361230285085641 0.8519851900368208 0.7307558920565066 4.79652776921686 4.562998402361952 0.8519851900368208 0.7307558920565066 1
26 C=C1N(C(=O)c2ccc(OC(C)c3ccccc3)cc2)C=C(C)C1(C)O 1.0316622347706579 0.8870018679443225 0.731195803863406 4.136204063531465 3.3798617984678554 0.8870018679443225 0.731195803863406 1
27 CC=C1N(C(=O)c2ccc(OC(C)c3ccccc3)cc2)CC(C)C1(C)O 1.0253438963232657 0.8631379214467779 0.71689376625814 5.3917448431120985 4.034209719316946 0.8631379214467779 0.71689376625814 1
27 CC=C1N(C(=O)c2ccc(OC(C)c3ccccc3)cc2)C=C(C)C1(C)O 1.3424747623962974 0.8454195069799297 0.7223860847106991 5.348427709241658 3.3751406657002683 0.8454195069799297 0.7223860847106991 1
28 C=C1C(=C)C(C)(O)C(=CC)N1C(=O)c1ccc(OC(C)c2ccccc2)cc1 1.413619669082145 0.8174016967950537 0.7118355187869044 6.092485588533741 4.9956625626581355 0.8174016967950537 0.7118355187869044 1
28 C=Cc1ccc(C(C)(C)Oc2ccc(C(=O)N3CCC(C)(O)C3=C)cc2)cc1 1.4336774963060952 0.8176543268633701 0.7421530551451211 3.584824250773642 2.8487117244959186 0.8176543268633701 0.7421530551451211 1
28 C=C1N(C(=O)c2ccc(OC(C)(C)c3ccc(C)cc3C)cc2)CCC1(C)O 1.4598316111386307 0.835560034090641 0.7479657345709584 3.1234238661096168 2.693084160029821 0.835560034090641 0.7479657345709584 1
27 C=C1N(C(=O)c2ccc(OC(C)c3ccc(CC)cc3)cc2)CCC1(C)O 1.240378762396297 0.8486582635870175 0.7489754180440324 4.139128956937395 2.892852412133002 0.8486582635870175 0.7489754180440324 1
27 C=C1N(C(=O)c2ccc(OC(C)(C)c3ccccc3)cc2)C=C(C)C1(C)O 1.2995279318995898 0.8618697362126426 0.7416142146555094 3.6616660062278976 3.001436450588496 0.8618697362126426 0.7416142146555094 1
26 C=C1N(C(=O)c2ccc(OC(C)(C)c3ccccc3)cc2)CCC1(C)O 1.0086270550015994 0.901682447568509 0.766369672777955 3.6493383618071986 3.1717168076757023 0.901682447568509 0.766369672777955 0
28 C=Cc1cc(OC(C)(C)c2ccccc2)ccc1C(=O)N1CC(C)(O)CC1=C 1.1900750987036988 0.8176543268633699 0.7150861220781882 2.7989623421561065 3.0139303839428147 0.8176543268633699 0.7150861220781882 0
25 C=C1N(C(=O)c2ccc(OC(C)c3ccccc3)cc2)CCC1(C)O 0.7494329605851475 0.9192771888965519 0.7569147733983494 3.603759773615633 3.11052636390204 0.9192771888965519 0.7569147733983494 0
27 C=C1N(C(=O)c2ccc(OC(C)c3ccc(C)cc3)cc2)C=C(C)C1(C)O 1.2992716771572121 0.8519851900368208 0.7266612974619119 4.249614880281364 2.8761729243645924 0.8519851900368208 0.7266612974619119 0
27 C=C1N(C(=O)c2ccc(OC(C)(C)c3ccccc3)cc2)C(C)=CC1(C)O 1.3363792832509418 0.8618697362126426 0.7457088092501041 3.089395088915974 4.551370706828408 0.8618697362126426 0.7457088092501041 0
27 C=C1N(C(=O)c2ccc(OC(C)(C)c3cccc(C)c3)cc2)CCC1(C)O 1.216687225038883 0.8724916200593593 0.7552185805598753 4.224537427224557 3.8094507668345274 0.8724916200593593 0.7552185805598753 0
27 CC=C1N(C(=O)c2ccc(OC(C)c3ccccc3)cc2)CC(C)C1(C)O 1.0253438963232657 0.8631379214467779 0.71689376625814 5.135639293182393 4.600061686852174 0.8631379214467779 0.71689376625814 0
27 C=C1N(C(=O)c2ccc(OC(=CC)c3cccc(C)c3)cc2)CCC1(C)O 1.253825428781087 0.8112128609399569 0.7453783809756759 3.904123269699954 3.9661796443534465 0.8112128609399569 0.7453783809756759 0
28 C=C1N(C(=O)c2ccc(OC(C)(C)c3ccc(C)cc3C)cc2)CCC1(C)O 1.4598316111386307 0.835560034090641 0.7479657345709584 2.911053447067699 3.125907841595068 0.835560034090641 0.7479657345709584 0
27 C=C1N(C(=O)c2ccc(OC(C)c3ccc(C)cc3)cc2)CC(C)C1(C)O 0.9838105574459259 0.8682988268916743 0.7213545063828801 4.405153933927258 3.067840103135979 0.8682988268916743 0.7213545063828801 0
28 C=C1C(=C)C(C)(O)C(=CC)N1C(=O)c1ccc(OC(C)c2ccccc2)cc1 1.413619669082145 0.8174016967950537 0.7118355187869044 5.517899636344168 4.839429683466758 0.8174016967950537 0.7118355187869044 0
27 CC=C1N(C(=O)c2ccc(OC(C)c3ccccc3)cc2)C=C(C)C1(C)O 1.3424747623962974 0.8454195069799297 0.7223860847106991 4.320991983755219 4.404904710177485 0.8454195069799297 0.7223860847106991 0
27 CC=C1N(C(=O)c2ccc(OC(C)(C)c3ccccc3)cc2)CCC1(C)O 1.3165297364733934 0.867703303343499 0.757236637385932 2.8619124542170695 1.9714532284939414 0.867703303343499 0.757236637385932 0
27 C=C1N(C(=O)c2ccc(OC(C)(C)c3ccccc3C)cc2)CCC1(C)O 1.21763400258566 0.8724916200593594 0.7553237780650729 3.6081960230649672 3.0580872895772186 0.8724916200593594 0.7553237780650729 0
