size smiles qed sa rges qed sa max_or_val 
21 C=C1C(C)N(c2ncnc3[nH]ncc23)CCN1CC1CC1 0.9307769789944328 0.7100237009609413 -0.0 0.9307769789944328 0.7100237009609413 1
27 C=C1C(C)N(c2ncnc3c2cnn3Cc2ccc(F)cc2)CCN1CO 0.7595018845817563 0.740903112244407 1.2983458599531823 0.7595018845817563 0.740903112244407 1
26 C=C1C(C)N(c2ncnc3c2cnn3Cc2ccc(O)cc2)CCN1C 0.7811259837798279 0.7461425360258185 1.121779205629325 0.7811259837798279 0.7461425360258185 1
26 C=C1C(C)N(c2ncnc3c2cnn3-c2ccc(F)cc2)CCN1CO 0.7750355877113043 0.7404807896640722 1.121779205629325 0.7750355877113043 0.7404807896640722 1
25 C=C1C(C)N(c2ncnc3c2cnn3CC2CCCC2)CCN1CO 0.9162473088753341 0.7144634103226665 1.121779205629325 0.9162473088753341 0.7144634103226665 1
26 C=C1C(C)N(c2ncnc3c2cnn3CC2CCCCC2)CCN1CO 0.9069594772791203 0.7173349462822285 -0.0 0.9069594772791203 0.7173349462822285 1
25 C=C1C(C)N(c2ncnc3c2cnn3CC2CC2(F)F)CCN1CO 0.9001986558785675 0.6413908141691728 1.121779205629325 0.9001986558785675 0.6413908141691728 1
26 C=C1C(C)N(c2ncnc3c2cnn3CCC(C)C)CCN1CC1CC1 0.7964917586267796 0.7242847910310871 1.8531667335645505 0.7964917586267796 0.7242847910310871 1
27 C=C1C(C)N(c2ncnc3c2cnn3Cc2ccc(Cl)cc2)CCN1CO 0.744887046586896 0.7414189963602911 1.121779205629325 0.744887046586896 0.7414189963602911 1
27 C=C1C(C)N(c2ncnc3c2cnn3Cc2ccc(O)cc2)CCN1CO 0.7239372838667246 0.7342977176390124 1.2983458599531823 0.7239372838667246 0.7342977176390124 1
28 C=C1C(C)N(c2ncnc3c2cnn3Cc2ccc(C=CC)cc2)CCN1C 0.6988275282435027 0.7336742264737924 2.0983696883730785 0.6988275282435027 0.7336742264737924 1
30 C=CCN1CCN(c2ncnc3c2cnn3Cc2ccc(C=CC)cc2)C(C)C1=C 0.5828068419633652 0.7215276682678254 1.8408172820212318 0.5828068419633652 0.7215276682678254 0
27 C=Cc1ccc(Cn2ncc3c(N4CCN(C)C(=C)C4C)ncnc32)cc1 0.7152265520645263 0.735227188168483 1.121779205629325 0.7152265520645263 0.735227188168483 0
26 C#CCN1CCN(c2ncnc3c2cnn3CC2CCCO2)C(C)C1=C 0.7803016018000265 0.669454650017252 1.121779205629325 0.7803016018000265 0.669454650017252 0
27 C=C1C(C)N(c2ncnc3c2cnn3Cc2ccc(O)cc2)CCN1CO 0.7239372838667246 0.7342977176390124 1.121779205629325 0.7239372838667246 0.7342977176390124 0
26 C=C1C(C)N(c2ncnc3c2cnn3Cc2ccc(N)cc2)CCN1C 0.7300561737821012 0.7438084403917227 1.121779205629325 0.7300561737821012 0.7438084403917227 0
23 C#CCN1CCN(c2ncnc3c2cnn3CC#C)C(C)C1=C 0.7954216932947072 0.6727872185286328 0.9463474192098084 0.7954216932947072 0.6727872185286328 0
26 C#CCN1CCN(c2ncnc3c2cnn3CC(=O)OCC)C(C)C1=C 0.586576438512443 0.7072144011469985 1.0117705173217149 0.586576438512443 0.7072144011469985 0
27 C#CCN1CCN(c2ncnc3c2cnn3COCC(O)CO)C(C)C1=C 0.6455014172391179 0.6501047540764211 1.121779205629325 0.6455014172391179 0.6501047540764211 0
27 C=C1C(C)N(c2ncnc3c2cnn3Cc2ccc(F)cc2)CCN1CO 0.7595018845817563 0.740903112244407 1.2983458599531823 0.7595018845817563 0.740903112244407 0
26 C=C1C(C)N(c2ncnc3c2cnn3Cc2ccc(O)cc2)CCN1C 0.7811259837798279 0.7461425360258185 1.121779205629325 0.7811259837798279 0.7461425360258185 0
26 C=C1C(C)N(c2ncnc3c2cnn3-c2ccc(F)cc2)CCN1CO 0.7750355877113043 0.7404807896640722 1.121779205629325 0.7750355877113043 0.7404807896640722 0
25 C=C1C(C)N(c2ncnc3c2cnn3CC2CCCC2)CCN1CO 0.9162473088753341 0.7144634103226665 1.121779205629325 0.9162473088753341 0.7144634103226665 0
25 C=C1C(C)N(c2ncnc3c2cnn3CC2CC2(F)F)CCN1CO 0.9001986558785675 0.6413908141691728 1.121779205629325 0.9001986558785675 0.6413908141691728 0
25 C=C1C(C)N(c2ncnc3c2cnn3CC(=O)NO)CCN1CSC 0.5908729766822235 0.6893910110552672 1.089676127870607 0.5908729766822235 0.6893910110552672 0
26 C=C1C(C)N(c2ncnc3c2cnn3CCC(C)C)CCN1CC1CC1 0.7964917586267796 0.7242847910310871 1.8531667335645505 0.7964917586267796 0.7242847910310871 0
27 C=C1C(C)N(c2ncnc3c2cnn3Cc2ccc(Cl)cc2)CCN1CO 0.744887046586896 0.7414189963602911 1.121779205629325 0.744887046586896 0.7414189963602911 0
27 C=C1C(C)N(c2ncnc3c2cnn3Cc2ccc(N)cc2)CCN1CO 0.6752698884614303 0.7320545607958554 1.2983458599531823 0.6752698884614303 0.7320545607958554 0
28 C=C1C(C)N(c2ncnc3c2cnn3Cc2ccc(C=CC)cc2)CCN1C 0.6988275282435027 0.7336742264737924 2.0983696883730785 0.6988275282435027 0.7336742264737924 0
