size smiles qed sa rges qed sa max_or_val 
19 Cc1c(C)c(CN2CCC(N)CC2)c(C)c(Cl)c1Cl 0.8989550810114899 0.8247644964711321 -0.0 0.8989550810114899 0.8247644964711321 1
24 Cc1c(C)c(CN2CCN(C3CCCOC3)CC2)c(C)c(Cl)c1Cl 0.7915430893378157 0.767215289316741 1.494625813865502 0.7915430893378157 0.767215289316741 1
24 Cc1c(C)c(CN2CCN(Cc3c[nH]nn3)CC2)c(C)c(Cl)c1Cl 0.8992683240163277 0.7774800647690642 1.121779205629325 0.8992683240163277 0.7774800647690642 1
25 Cc1c(CN2CCN(c3[nH]cnc4ncnc3-4)CC2)ccc(Cl)c1Cl 0.7594898297298149 0.7909269993991764 2.198438928425908 0.7594898297298149 0.7909269993991764 1
25 Cc1c(C)c(CN2CCN(c3cnc(N)nc3)CC2)c(C)c(Cl)c1Cl 0.8816858142221526 0.8137414642821196 1.121779205629325 0.8816858142221526 0.8137414642821196 1
28 COCn1ncc2c(N3CCN(Cc4ccc(Cl)c(C)c4C)CC3)ncnc21 0.6557300378925809 0.8210990334990202 2.378855826840062 0.6557300378925809 0.8210990334990202 1
28 Cc1c(CN2CCN(c3ncnc4c3cnn4CC#N)CC2)ccc(Cl)c1Cl 0.6500766655921888 0.8087761488836358 2.4612700685759594 0.6500766655921888 0.8087761488836358 1
23 Cc1cc(CN2CCN(c3ccc(N)cc3)CC2)c(C)cc1Cl 0.8677955580272273 0.8873359752580026 1.121779205629325 0.8677955580272273 0.8873359752580026 1
25 C/C=C(\C)CN1CCN(c2ncnc3c2cnn3CC2CCC2)CC1 0.7834704969525964 0.813314819911997 2.193164222649153 0.7834704969525964 0.813314819911997 1
26 Cc1cc(CN2CCN(c3ncnc4c3cnn4C)CC2)c(C)cc1Cl 0.7090625648953969 0.8438962151924184 2.193164222649153 0.7090625648953969 0.8438962151924184 1
21 C=CCN1CCN(Cc2c(C)c(C)c(Cl)c(Cl)c2C)CC1 0.7640696680063751 0.8256204344369115 1.1352052941958932 0.7640696680063751 0.8256204344369115 1
25 Cc1c(C)c(CN2CCN(C3CC(=O)NC3=O)CC2)c(C)c(Cl)c1Cl 0.8139637614961798 0.7562901448626363 1.121779205629325 0.8139637614961798 0.7562901448626363 1
25 Cc1cc(Cl)cc(C)c1CN1CCN(c2ncnc3[nH]ncc23)CC1 0.781415287106836 0.8318096917068688 1.121779205629325 0.781415287106836 0.8318096917068688 0
27 Cc1c(C)c(CN2CCN(c3ncnc4[nH]ncc34)CC2)c(C)c(Cl)c1Cl 0.7162131458326894 0.7978806960980696 1.121779205629325 0.7162131458326894 0.7978806960980696 0
24 Cc1c(C)c(CN2CCN(C3CCCOC3)CC2)c(C)c(Cl)c1Cl 0.7915430893378157 0.767215289316741 1.494625813865502 0.7915430893378157 0.767215289316741 0
28 C=CCn1ncc2c(N3CCN(Cc4ccc(Cl)c(Cl)c4C)CC3)ncnc21 0.5888064207878573 0.815258841191328 1.709838024903752 0.5888064207878573 0.815258841191328 0
28 Cc1c(CN2CCN(c3ncnc4c3cnn4CC#N)CC2)ccc(Cl)c1Cl 0.6500766655921888 0.8087761488836358 1.898360094553146 0.6500766655921888 0.8087761488836358 0
28 Cc1cc(Cl)c(Cl)cc1CN1CCN(c2ncnc3c2cnn3CC#N)CC1 0.6500766655921886 0.8153467258067126 1.9096322911056571 0.6500766655921886 0.8153467258067126 0
28 C#CCn1ncc2c(N3CCN(Cc4cc(Cl)c(Cl)cc4C)CC3)ncnc21 0.6118187643206576 0.8110232642682512 1.8632000490489666 0.6118187643206576 0.8110232642682512 0
30 COCn1ncc2c(N3CCN(Cc4c(C)c(C)c(Cl)c(Cl)c4C)CC3)ncnc21 0.5874507816907845 0.7895864017348286 1.0117705173217149 0.5874507816907845 0.7895864017348286 0
23 Cc1c(C)c(CN2CCN(CC(O)CCl)CC2)c(C)c(Cl)c1Cl 0.7913348649276997 0.7664032902980544 1.0117705173217149 0.7913348649276997 0.7664032902980544 0
24 Cc1c(C)c(CN2CCN(Cc3c[nH]nn3)CC2)c(C)c(Cl)c1Cl 0.8992683240163277 0.7774800647690642 1.121779205629325 0.8992683240163277 0.7774800647690642 0
19 Cc1c(C)c(CN2CCN(C)CC2)c(C)c(Cl)c1Cl 0.8222090029001199 0.8422773169839526 1.121779205629325 0.8222090029001199 0.8422773169839526 0
25 Cc1c(CN2CCN(c3[nH]cnc4ncnc3-4)CC2)ccc(Cl)c1Cl 0.7594898297298149 0.7909269993991764 2.198438928425908 0.7594898297298149 0.7909269993991764 0
28 C#CCn1ncc2c(N3CCN(Cc4cc(C)c(Cl)cc4C)CC3)ncnc21 0.6364122034868227 0.810962495037482 2.0946277186175006 0.6364122034868227 0.810962495037482 0
25 Cc1c(C)c(CN2CCN(c3cnc(N)nc3)CC2)c(C)c(Cl)c1Cl 0.8816858142221526 0.8137414642821196 1.121779205629325 0.8816858142221526 0.8137414642821196 0
26 CCn1ccnc1CN1CCN(Cc2c(C)c(C)c(Cl)c(Cl)c2C)CC1 0.7476109643633969 0.8169736464698497 1.121779205629325 0.7476109643633969 0.8169736464698497 0
25 CCc1nsc(N2CCN(Cc3c(C)c(C)c(Cl)c(Cl)c3C)CC2)n1 0.7490180788622419 0.8016210629443269 1.2567363269933196 0.7490180788622419 0.8016210629443269 0
28 C#CCn1ncc2c(N3CCN(Cc4ccc(Cl)c(C)c4C)CC3)ncnc21 0.6364122034868227 0.8101390334990204 2.132169542955472 0.6364122034868227 0.8101390334990204 0
30 Cc1c(C)c(CN2CCN(c3ncnc4c3cnn4CC#N)CC2)c(C)c(Cl)c1Cl 0.607842969869079 0.7832658889143159 1.3454598273451088 0.607842969869079 0.7832658889143159 0
28 C#CCn1ncc2c(N3CCN(Cc4ccc(Cl)c(Cl)c4C)CC3)ncnc21 0.6118187643206576 0.8044526873451743 0.5856218225719609 0.6118187643206576 0.8044526873451743 0
