size smiles bbbp rges rges qed sa max_or_val 
34 CCCCCCCOc1c(CC=C(CCN(C)CCCC)C(C)CC)cc2c(c1C)COC2=O 0.9841893648615934 7.003346189219919 5.623206724260065 0.13280983509066102 0.7113486332228669 1
40 O=C1OCc2cc(OCCN3CC4(CCC4)C3)c(CC=C(CCN3CCN4CCCC4C3)C3CCCC3)c(O)c21 0.9987371624672879 6.066140373950033 6.3090572738645205 0.3336172222547371 0.6391118445105426 1
41 Cc1c2c(c(O)c(CC=C(CCN3CCN4CCCC4C3)CC(C)(C)C)c1OCCN1CC3(CCC3)C1)C(=O)OC2 0.9946280072700261 6.124836699733387 7.0274021144199095 0.3046807990641082 0.629675110977203 1
40 Cc1c2c(c(O)c(CC=C(CCN3CCN4CCCC4C3)C3CCCC3)c1OCCN1CC[C@H]3C[C@H]31)C(=O)OC2 0.9987426894158454 4.5127870772685865 5.88259673217256 0.3360636603176562 0.6324979969964297 1
45 CC(=CCc1c(O)c2c(c(C)c1OCCN1CCCC1)COC2=O)CCC(=O)NCC(=O)Nc1nc(C)cc(-c2ccsc2)n1 0.9330314548009863 2.2557251556685802 1.7504301631017902 0.1803711638891952 0.7432617740234194 0
37 C=CCCC(=O)NCCC(C)=CCc1c(O)c2c(c(C)c1OCCCN1CC(C)NC(C)C1)COC2=O 0.8740342432121744 3.874416627879289 2.3770193239314374 0.20966912007717559 0.6650943892543333 0
39 CCCC(=CCc1c(O)c2c(c(C)c1OCC(O)CNCC1CC1)COC2=O)CCN1CCN2CCCC2C1 0.9307612128025287 5.4398745387093435 4.135455969847612 0.24327016705373516 0.6648578604985275 0
32 CCC(=O)NCCC=CCc1c(O)c2c(c(C)c1Oc1cnc(C(N)=O)nc1)COC2=O 0.847491066369802 3.2237516216183906 3.8291921372867277 0.3041373622933492 0.7435784945786901 0
43 Cc1c2c(c(O)c(CC=C(CCN(C)CC(C)C)c3ccc(F)cc3)c1OCCCCCC[N+]1(C)CCCC1)C(=O)OC2 0.9715111476548258 4.551363809859095 4.587551937163634 0.12545591366459394 0.7237518552027982 0
38 C#CCOc1c(C)c2c(c(O)c1CC=C(C)CCC(=O)NCC(=O)N(C)c1c(C)cccc1C)C(=O)OC2 0.8877311898634118 0.534152766151345 0.29119147540344703 0.27939517824603444 0.7480271345142189 0
38 C=CCNC(=O)NC(=O)COC(=O)CNC(=O)CCC(C)=CCc1c(O)c2c(c(C)c1C(N)=O)COC2=O 0.9732785484210431 2.388215861615682 2.91647290770848 0.18722315101362447 0.7516526213873157 0
35 Cc1cc(C)n(C(=O)CNC(=O)CCC=CCc2cc3c(c(C)c2OCCCC#N)COC3=O)n1 0.9889056339530045 4.414038617935824 3.885653121478602 0.29779069877497594 0.7477769478463628 0
42 COc1c(C)c2c(c(O)c1CC=C(C)CCC(=O)NCC(=O)OCCCCCCC(=O)NC1CCCCC1)C(=O)OC2 0.8969681695345852 5.285846409751767 4.724567157880358 0.1437843732424589 0.7724471392077034 0
43 COc1c(C)c2c(c(O)c1CC=C(C)CCC(=O)Nc1c(C)cc(N3CCC(N4CCSCC4)CC3)cc1C)C(=O)OC2 0.8918189607428894 3.5631216372175167 3.8525260928656015 0.26821715968869425 0.7467076085403697 0
38 CCCCCCCOc1c(C)c2c(c(O)c1CC=C(C)CCN1CCN(C3CCNCC3)CC1)C(=O)OC2 0.9086732146542156 5.150979789153515 4.680039831059581 0.2131674467328112 0.7645980345739332 0
42 CC(=CCc1c(O)c2c(c(C)c1OCCCN1CCOCC1)COC2=O)CNCCOc1cccc(OCC(N)=O)c1 0.7593843720237564 3.800160202606568 4.031319251777481 0.15330668932511424 0.7615278584602023 0
45 CCCCCCCOc1c(C)c2c(c(O)c1CC=C(CCNC(=O)CC13CC4CC(CC(C4)C1)C3)c1ccccc1)C(=O)OC2 0.9941642125619157 4.767565377801066 3.8991065661459228 0.15551647556971512 0.6327089312705407 0
41 CCCCCCCOc1c(C)c2c(c(O)c1CC=C(CCC(=O)OCC(=O)NC(CC)CC)C(C)CC)C(=O)OC2 0.8483574618909633 4.834209399418049 4.604489371924519 0.10559287696409739 0.696544570753489 0
38 CCCCCCCOc1c(C)c2c(c(O)c1CC=C(CCC1CCOCC1)c1ccc(F)cc1)C(=O)OC2 0.9451257842209551 4.009969139001662 3.8079019512427665 0.2149025759992844 0.7754702999232629 0
46 CCN(CCOCCOc1c(C)c2c(c(O)c1CC=C(C)CCN(C)CC1CCN(CCOCC(N)=O)CC1)C(=O)OC2)C(C)C 0.9589096611076448 2.8652564091479844 4.517030731800571 0.11640879024599056 0.7209066949857719 0
36 CCCC(=CCc1c(O)c2c(c(C)c1OC)COC2=O)CCC1COCCN1C(=O)c1cnoc1C 0.8701486930485106 4.927428136323626 3.366757767315236 0.4031394679628115 0.6847497320096105 0
39 CCCCCCN(C)CCC(=CCc1c(O)c2c(c(C)c1OCCOCCCC)COC2=O)c1ccccc1 0.9424672232199992 4.270404994478986 4.206842658899282 0.16165350231674214 0.7710981366924048 0
43 CCCCCCOc1c(C)c2c(c(O)c1CC=C(CCN(C)Cc1cnn(C(C)C)c1C)c1ccc(F)cc1)C(=O)OC2 0.9672064757897318 4.0053381582987795 4.957262478232843 0.14416627440109606 0.7419789308544193 0
48 CC(=CCc1c(O)c2c(c(C)c1OCCC(=O)Nc1ccc(F)cc1C)COC2=O)CCN(C)CCCCCCNC(=O)OC(C)(C)C 0.9471156345974637 2.1339159406122117 4.744201623662915 0.09236770731127474 0.7470454740001418 0
47 Cc1c2c(c(O)c(CC=C(CCN3CCN4CCCC4C3)c3ccccc3)c1OCCOCCOCCOCC(F)(F)F)C(=O)OC2 0.9906545610140948 4.10906282092221 4.6941619283413 0.18241748661441373 0.6851609543428325 0
33 CCc1c(C)c2c(c(O)c1CC=C(CCN1CCN3CCCC3C1)CC(C)(C)C)C(=O)OC2 0.9823980181252026 4.6387291251888865 5.867603218197551 0.46367881338189904 0.7026637715425765 0
38 CC(=CCc1c(O)c2c(c(C)c1OCCCNC(=O)NC(C)C)COC2=O)CCN1CCN2CCCC2C1 0.9292126593583936 3.4578512444633116 4.020602382943486 0.2294614606558786 0.7144796148583433 0
44 Cc1c2c(c(O)c(CC=C(CCN3CCN4CCCC4C3)C(C)C)c1OCCOCCOCCN1CCNC1=O)C(=O)OC2 0.9867512643141492 4.313273955129927 5.0270584054828955 0.16481958854931164 0.6685657056388058 0
36 CC(=CCc1c(O)c2c(c(C)c1OCCN1CCNCC1)COC2=O)CCN1CCN2CCCC2C1 0.883388866055301 4.652880635824532 3.009509434065678 0.3969096825743656 0.7117653875840435 0
43 CC(=CCc1c(O)c2c(c(C)c1Oc1ccc(F)c(OCC(F)(F)F)c1)COC2=O)CCc1ccccc1-c1cccs1 0.7051914443813627 3.7752336198860075 2.887265322054353 0.10997205174152609 0.7543575767539744 0
40 CCCCCCCOc1c(C)c2c(c(O)c1CC=C(C)CCc1ccccc1C(=O)N1CCOCC1)C(=O)OC2 0.6108487852505129 3.5702682247278377 4.006174165630902 0.17895446087889985 0.7805122508268089 0
41 CC(=O)N(C)CCOc1ccccc1CCC(C)=CCc1c(O)c2c(c(C)c1OCc1ccc(F)cc1)COC2=O 0.6476974857369021 4.190322121471295 4.006174165630902 0.213540511235729 0.7780649424189632 0
45 CC(=CCc1c(O)c2c(c(C)c1OCCCOc1ccc(CN3CCN(C)CC3)cc1Cl)COC2=O)CCc1ccccc1N 0.7684694058688513 2.986095278851601 2.7719402752370956 0.09765141523190773 0.7651957884464963 0
42 C=C(C)C(=CCc1c(O)c2c(c(C)c1OCCCCCOc1ccccc1)COC2=O)CCc1ccccc1[N+](=O)[O-] 0.6446933718789194 4.37222651237335 3.8628079063102865 0.0658233596586318 0.7633960474280972 0
36 C=CC(=CCc1c(O)c2c(c(C)c1OC(F)F)COC2=O)CCNC(=O)C1(CCCCCCC)CC1 0.9566641549827868 3.664072267067091 4.042628905597792 0.1666205254692803 0.7262857290961521 0
32 C=Cc1c(C)c2c(c(O)c1CC=C(CCC)CCNC(=O)C1CCCNC1=O)C(=O)OC2 0.9790825095339518 3.9004176373385335 4.617298165324389 0.31042208803469973 0.683652704407395 0
43 CCOC(=O)CCCOc1c(C)c2c(c(O)c1CC=C(C)CCNC(=O)C/C(C)=N/NC(=O)Cc1cccs1)C(=O)OC2 0.7919996461373957 3.2540802445630863 3.5643377882167693 0.08343725629691835 0.7419726488031374 0
42 CCC(=O)NCC(=O)NCCC(C)=CCc1c(O)c2c(c(C)c1Oc1cccc(-c3cc(F)cc(F)c3)c1)COC2=O 0.9284087097250944 2.853492383889513 2.894884909443681 0.20082170924205564 0.7655513068494199 0
38 CCOC(C)Oc1c(C)c2c(c(O)c1CC=C(C)CCNC(=O)c1cc(C3(C)CCC3)[nH]c1C)C(=O)OC2 0.7773752743911269 3.6819876538607965 3.5608047192788534 0.20287114699147926 0.664389679559997 0
46 CC(=CCc1c(O)c2c(c(C)c1OCCOCCOCCSc1ccc(Br)cc1)COC2=O)CCN(C)C/C=C/c1ccccc1 0.88613671431397 4.178009970492438 3.8937897429214945 0.05837135266003161 0.7364497675382194 0
47 CC(=CCc1c(O)c2c(c(C)c1OCCOCCOCCOCCOCCCF)COC2=O)CCN1CCC[C@H]1Cc1ccccc1 0.9835759276144749 3.191371319790525 4.183193629154905 0.09093283126758893 0.6853242482928912 0
