size smiles bbbp rges rges qed sa max_or_val 
41 CC(=CCc1c(O)c2c(c(C)c1OCCCCCCCNCC1CCOCC1)COC2=O)CCCNC(C)(C)CF 0.7544201890981548 3.842489036703462 4.6444274390937395 0.10085091671862223 0.7323122391552104 0
43 Cc1c2c(c(O)c(CC=C(CCC(=O)O)c3ccccc3)c1OCCCCCCCNC(=O)OC(C)C1CC1)C(=O)OC2 0.8391380617048131 4.631623397017199 5.0593687240564345 0.13614446756540066 0.7085007052023636 0
41 CCCC(=O)OCCOc1c(C)c2c(c(O)c1CC=C(C)CCNC(=O)CCCOCCOC(=O)NO)C(=O)OC2 0.9299880892714434 4.415419600854861 5.128204735335758 0.0500726914201978 0.7431073692217561 0
43 CCOC(C)Oc1c(C)c2c(c(O)c1CC=C(CC)CCNC(=O)CCCN(CC(=O)O)C(=O)OC(C)(C)C)C(=O)OC2 0.8822968936838832 3.2835818566984107 2.9801169968292234 0.1375712093784059 0.6773623532721624 0
42 CC(=CCc1c(O)c2c(c(C)c1OCCCOc1ccc(Br)cc1)COC2=O)CCNC(=O)CCCOCC(=O)NO 0.9043942350178347 4.387753065935818 3.254323267152107 0.06471463568629389 0.7594552226496851 0
41 Cc1c2c(c(O)c(CC=C(CCNC(=O)CCCNCC(=O)NO)C(C)(C)C)c1Oc1ccccc1F)C(=O)OC2 0.9370036452097321 3.6454347091670094 3.71342768528241 0.07907330425615382 0.7359743726732028 0
38 CC(=CCc1c(O)c2c(c(C)c1OCCN1CCCC1)COC2=O)CCNC(=O)CCCOCC(=O)NO 0.9175362159151436 3.3706252610136334 4.545678017757309 0.08752848253831685 0.7600846609202355 0
43 C#CCCCCN1CCN(CCOCCOc2c(C)c3c(c(O)c2CC=C(C)CCC=C2CC2)C(=O)OC3)CC(C)(C)C1 0.9338176920315497 4.7364256535325655 3.785058168482137 0.10603756328828495 0.7055794457940253 0
48 C#CCCCCN1CCN(CCOCCOCCOc2c(C)c3c(c(O)c2CC=C(C)CN(CCP(=O)(O)O)C(C)=O)C(=O)OC3)CC1 0.9395502248917542 4.236836495948353 4.322647353377805 0.0569593299754937 0.6991780662834802 0
44 Cc1c2c(c(O)c(CC=C(CCC(=O)O)C(C)C)c1OCCOCCN1CCN(CCCCC3CCCC3)CC1)C(=O)OC2 0.9100369512988418 4.098447802187514 4.476790842827453 0.12167029754869255 0.7429121997214208 0
40 COCC(C)=CCc1c(O)c2c(c(C)c1OCCOCCN1CCN(CCCCC(=O)N(C)C)CC1)COC2=O 0.852428012277356 4.860694937787748 4.530751957803322 0.1854997182571599 0.7591643763328815 0
46 C#CCCCCN1CCN(CCOCCOc2c(C)c3c(c(O)c2CC=C(C)CCN(CC)CCCC)C(=O)OC3)CC(C)(C)C1 0.9157366140265442 6.535599304083407 6.825956353689094 0.07812697710318077 0.7107836348337144 0
45 CCC(C)C(=CCc1c(O)c2c(c(C)c1OCCOCCN1CCN(C)CC1)COC2=O)CCC(=O)NC(C)C(=O)OCCCl 0.9664946451819426 4.753543361382858 4.506673139309073 0.1052366256786585 0.645370968489625 0
45 CCCCCCC(C)NC(=O)CCC(=CCc1c(O)c2c(c(C)c1OCCOCCN1CCN(C)CC1)COC2=O)C(C)CC 0.9654576954049824 4.613315851285107 5.014140845748094 0.1063581495635227 0.6591816439475006 0
47 CCC(C)C(=CCc1c(O)c2c(c(C)c1OCCOCCN1CCN(C)CC1)COC2=O)CCC(=O)NC(C)C(=O)OCCCCCl 0.9679498811270066 4.158900379144609 3.6671547289953708 0.08877955296047468 0.642981315653811 0
49 CCC(C)C(=CCc1c(O)c2c(c(C)c1OCCOCCN1CCN(C)CC1)COC2=O)CCC(=O)NCCC(=O)Nc1ccccc1O 0.9677235271627854 3.5326740393794864 4.510744005339542 0.07827891706169088 0.6847357490906688 0
47 CCC(C)C(=CCc1c(O)c2c(c(C)c1OCCOCCN1CCN(C)CC1)COC2=O)CCC(=O)NC(C)C(=O)OCCCCO 0.9692070340159986 6.022641179019729 4.498345759446739 0.1076225967770149 0.6468131418428891 0
39 CC(=CCc1c(O)c2c(c(C)c1OCCCNC(=O)OC(C)(C)C)COC2=O)CC/C(=N\O)c1ccccn1 0.7147197202230168 3.3001022741170676 2.9545793715872044 0.08833126247333306 0.7479592670535351 0
42 Cc1c2c(c(O)c(CC=C(CC/C(=N\O)c3ccccn3)C(C)C)c1OCCCc1csc3ccccc13)C(=O)OC2 0.8037595841209726 3.5208552346257966 3.3371555033602 0.04404447348615259 0.7247427302550741 0
48 C#CC(CC)(CC)NC(=O)NCCCOc1c(C)c2c(c(O)c1CC=C(CC/C(=N\O)c1ccccn1)c1ccc(F)cc1)C(=O)OC2 0.9516840606441188 4.1406684580244075 4.766084591128259 0.03678591686907874 0.7028438008584685 0
48 CC(=CCc1c(O)c2c(c(C)c1OCCCOc1ccc(C(=O)NCCCCNCS)cc1)COC2=O)CC/C(=N\O)c1ccccn1 0.674501252104975 4.829310035638861 5.354166281491485 0.015631941107007965 0.7260329189153238 0
45 CNC1(CNC(=O)NC(=O)CCCOc2c(C)c3c(c(O)c2CC=C(C)CC/C(=N\O)c2ccccn2)C(=O)OC3)CCOC1 0.8752357053174566 4.1912348701760695 5.66832029349562 0.05233188618596155 0.6533239379627584 0
48 CNC1(CNC(=O)NCCC(C)=CCc2c(O)c3c(c(C)c2OCCOCCN2CCN(CCCC(=N)O)CC2)COC3=O)CCOC1 0.9550649423489147 4.403565823860899 5.234655554012937 0.04171545289417934 0.6465289540309951 0
45 CC(=CCc1c(O)c2c(c(C)c1OCCOCCN1CCN(CCCC(=N)O)CC1)COC2=O)CCS(=O)(=O)CCNC(C)C 0.881712513077446 4.946881089768052 5.450054766661852 0.05388539584373553 0.7159250076772654 0
43 C/C=C/CCC(C)=CCc1c(O)c2c(c(C)c1OCCOCCN1CCN(CCCN3CCN(C)C3=O)CC1)COC2=O 0.8156634438117183 4.494445020303374 3.641089472513439 0.1735313242304563 0.732370368433234 0
40 CC(=CCc1c(O)c2c(c(C)c1OCCOCCN1CCN(CCCC(=N)O)CC1)COC2=O)CCC1CCC1 0.9312454145950552 4.19953263106555 3.507552931103429 0.08755637916641704 0.7453047269115065 0
48 Cc1c2c(c(O)c(CC=C(CCSc3ccccc3Cl)C3CCCC3)c1OCCOCCN1CCN(CCCC(=N)O)CC1)C(=O)OC2 0.9784748867165776 4.688801909227446 3.5829423012031576 0.03712894328475384 0.7158410856348838 0
43 CCC(C)C(=CCc1c(O)c2c(c(C)c1OCCOCCN1CCN(CCC(=O)NO)CC1)COC2=O)CCNC(N)=O 0.9752801286539939 5.909422993229002 5.223008769583374 0.057923195061279666 0.6794307263932939 0
43 CCC(C)C(=CCc1c(O)c2c(c(C)c1OCCOCCN1CCN(C3CCNCC3)CC1)COC2=O)CCNC(N)=O 0.9878801905643356 4.629339969517897 5.508628782700174 0.1358028152500853 0.6735624750271738 0
42 CCC(C)C(=CCc1c(O)c2c(c(C)c1OCCOCCN1CCN(C3CN(C)C3)CC1)COC2=O)CCNC(N)=O 0.9765834594852297 5.688662298801299 5.687041618208658 0.1607629417755147 0.6746610905539749 0
44 CCC(C)C(=CCc1c(O)c2c(c(C)c1OCCOCCN1CCN(C3CCC(Cl)CC3)CC1)COC2=O)CCNC(N)=O 0.9851611389997303 5.329829121506214 4.614633755348136 0.11138402956334205 0.66642681478056 0
42 CCC(C)C(=CCc1c(O)c2c(c(C)c1OCCOCCN1CCN([C@H]3CCOC3)CC1)COC2=O)CCNC(N)=O 0.9722195265969887 5.326757117611103 5.595715624013547 0.16054253384213402 0.6456750011299203 0
49 CC(=CCc1c(O)c2c(c(C)c1OCCCN1CCN(Cc3c(-c4ccccc4)noc3C)CC1)COC2=O)CCNC(=O)c1ccoc1 0.8893849643805629 4.379971499825402 4.558549551523481 0.09628205073322364 0.737850670029889 0
46 CC(=CCc1c(O)c2c(c(C)c1OCCCN1CCN(Cc3ccsc3)CC1)COC2=O)CCN1C(=O)C2C3C=CC(C3)C2C1=O 0.9822303907252873 4.645490858185195 4.361250702098376 0.15354671130971795 0.5444649817627533 0
49 C=CCCCN1CCN(C)C(CN2CCN(CCCOc3c(C)c4c(c(O)c3CC=C(C)CCNC(=O)c3ccoc3)C(=O)OC4)CC2)C1 0.9570989055276082 4.8854304282268775 4.593839323209672 0.14339380357247586 0.6693187861984886 0
43 C=CCC(=O)N1CCCC(CCC(C)=CCc2c(O)c3c(c(C)c2OCCCN2CCN(CC4CC4)CC2)COC3=O)C1 0.9708368322604399 4.980438890859871 3.795349996433795 0.17925490024880203 0.6956765986085105 0
44 CC(=CCc1c(O)c2c(c(C)c1OCCCN1CCN(C3CCOC3)CC1)COC2=O)CCNC(=O)c1sccc1C1CC1 0.9434710709014801 4.005183246445782 3.792399900651743 0.18669097346594332 0.6869760841491844 0
