ID,Z_RGES,Z_Up,Z_Down,Penalty,Similarity,SMILES,LogS
ZINC000067336008,-5.2668215439212105,-2.865928282994418,2.400893260926793,0.03408915028633338,0.34782608695652173,O=C(Nc1ccsc1C(=O)Nc1cc(Cl)cc(Cl)c1)c1cnccn1,-5.162000000000001
ZINC000040135755,-4.7369075344915945,-2.61022834966279,2.1266791848288045,0.030780838879430433,0.34545454545454546,CC(C)(C)c1ccc(O)c(NC(=O)c2nc(N3CCCCC3)ncc2Cl)c1,-5.159
ZINC000004545069,-6.388725543739648,-3.8580400868199267,2.530685456919721,0.05388097817675282,0.45652173913043476,O=C(/C=C/c1ccc(Cl)c([N+](=O)[O-])c1)Nc1ccc(Cl)cc1[N+](=O)[O-],-6.182
ZINC000004599210,-5.258648064033796,-3.190190515877259,2.0684575481565366,0.05473223959139452,0.30357142857142855,O=c1oc2ccc(Br)cc2cc1-c1nc2ccc([N+](=O)[O-])cc2[nH]1,-6.136
ZINC000004674851,-5.264988141535512,-2.9444766960657613,2.3205114454697497,0.027046896765206625,0.37254901960784315,O=C(/C=C/c1ccc(Cl)c([N+](=O)[O-])c1)Nc1ccc(Br)cn1,-5.1610000000000005
ZINC000005101364,-5.207313318646314,-3.1386423140984703,2.068671004547844,0.035849713666615074,0.5106382978723404,COc1ccc(Br)cc1/C=C/C(=O)Nc1ccc([N+](=O)[O-])cc1,-6.478
ZINC000000713006,-5.296412504190963,-3.2929996035969564,2.0034129005940065,0.04683872465562607,0.3157894736842105,Cc1ccnc(NC(=O)c2ccc(Cl)c(NC(=O)[C@@H](C)Oc3ccccc3)c2)c1,-4.649
ZINC000000823339,-4.8140890989025245,-2.4879050735880472,2.3261840253144768,0.06550843522674507,0.3137254901960784,COc1ccc(NC(=O)/C(=C/c2ccc(Cl)cc2)NC(=O)c2ccccc2)cc1,-5.737
ZINC000000850959,-5.229806379438908,-2.9444766960657613,2.285329683373147,0.07276350410153228,0.34782608695652173,O=C(Nc1ccccc1)/C(=C\c1ccccc1)NC(=O)c1ccc(Br)cc1,-5.632000000000001
ZINC000001052414,-5.3632410619135324,-3.3170039287613267,2.0462371331522053,0.014297322395913943,0.4222222222222222,O=C(Nc1cnn(Cc2ccc(F)cc2)c1)c1cc(Br)ccc1Cl,-6.47
ZINC000001744515,-5.060771342469744,-2.956321348176117,2.104449994293627,0.03451478099365423,0.3269230769230769,COc1ccc(N2C3=[N+](CCCCC3)C[C@@]2(O)c2ccc(Cl)c(Cl)c2)cc1,-5.655
ZINC000001909483,-5.850786118071206,-3.1883884609752364,2.6623976570959704,0.06881674663364802,0.3191489361702128,O[C@]1(c2ccc(Cl)cc2)C[N+]2=C(CCCCC2)N1c1ccc(Br)cc1,-5.902
ZINC000001909486,-6.179016904193822,-3.337985547070174,2.84103135712365,0.06332224113914255,0.34782608695652173,O[C@@]1(c2ccc(Cl)cc2)C[N+]2=C(CCCCC2)N1c1ccc(Br)cc1,-5.643
ZINC000002569236,-5.0577713054722375,-3.05246764118838,2.005303664283856,0.07628463086209565,0.34782608695652173,O[C@@]1(c2ccc(Br)cc2)C[N+]2=C(CCCCC2)N1c1ccc(Cl)cc1,-5.643
ZINC000002569237,-5.914837030752827,-2.988200716590842,2.9266363141619856,0.030568023525770007,0.34615384615384615,O[C@@]1(c2ccc(OC(F)F)cc2)C[N+]2=C(CCCCC2)N1c1ccc(Cl)cc1,-5.7589999999999995
ZINC000003104154,-5.879190494366157,-3.2916898046124685,2.58750068975369,0.041557034514781,0.32075471698113206,O[C@]1(c2ccc(OC(F)F)cc2)C[N+]2=C(CCCCC2)N1c1ccc(Cl)cc1,-6.02
ZINC000000725904,-4.8420745864296055,-2.687603997475645,2.154470588953961,0.030568023525770007,0.4222222222222222,O=C(c1cccc([N+](=O)[O-])c1)c1ccc2c(c1)C(=O)N(c1ccc(I)cc1)C2=O,-5.322
ZINC000000825127,-4.578849252935012,-2.38757550584556,2.191273747089452,0.01979182789041944,0.48936170212765956,O=C(N/C(=C/c1ccc(Br)cc1)C(=O)N1CCCCC1)c1ccc([N+](=O)[O-])cc1,-5.332999999999999
ZINC000000997954,-4.829844592141548,-2.5136407684048767,2.316203823736671,0.045078161275344385,0.3050847457627119,CCOC(=O)c1c(NC(=O)/C=C/c2ccc([N+](=O)[O-])cc2)sc(C(=O)N(CC)CC)c1C,-6.874
ZINC000001122104,-5.310500092489728,-3.0353172688047487,2.27518282368498,0.05212041479647113,0.5319148936170213,CS(=O)(=O)N(Cc1ccccc1Cl)c1ccc(C(=O)Nc2cccc([N+](=O)[O-])c2)cc1,-5.699
ZINC000001165977,-5.94225768439558,-3.760482085756601,2.181775598638979,0.02880746014548832,0.3103448275862069,COc1ccc(C)cc1NS(=O)(=O)c1ccc(NC(=O)/C=C/c2cccc([N+](=O)[O-])c2)cc1,-5.38
ZINC000002955993,-4.989041119665297,-2.6905542654879033,2.2984868541773937,0.03958365578083888,0.42592592592592593,O=C(Nc1cccc(C(=O)O)c1)/C(=C\c1cccc([N+](=O)[O-])c1)NC(=O)c1ccccc1Cl,-4.2330000000000005
ZINC000008971138,-4.87470984826059,-2.6993255762908364,2.1753842719697536,0.04176984986844142,0.3392857142857143,Cn1c(=O)c2c(-c3cc([N+](=O)[O-])ccc3Br)n(C3CCCCCC3)cc2n(C)c1=O,-7.446000000000001
ZINC000013893660,-4.562459390969544,-2.4668951755628834,2.0955642154066614,0.03958365578083888,0.31666666666666665,Cc1n[nH]c(O)c1[C@H](c1ccc(-c2ccc(Br)cc2[N+](=O)[O-])o1)c1c(O)n[nH]c1C,-3.6660000000000004
ZINC000015722536,-5.440381561673098,-2.8990077533897547,2.5413738082833417,0.049024918743228604,0.37037037037037035,O=C(Nc1ccccc1)/C(=C\c1ccc([N+](=O)[O-])o1)NC(=O)c1ccc(Br)cc1,-5.122999999999999
ZINC000015768294,-5.365803799445672,-2.9840498607738843,2.381753938671788,0.04134421916112057,0.46,COC(=O)c1ccc(NC(=O)/C(=C\c2ccc([N+](=O)[O-])cc2)NC(=O)c2ccccc2Cl)cc1,-5.271
ZINC000015768306,-6.61271800502034,-3.8518563300902215,2.7608616749301182,0.06268379507816127,0.4423076923076923,COC(=O)c1cccc(NC(=O)/C(=C\c2cccc([N+](=O)[O-])c2)NC(=O)c2ccccc2Cl)c1,-5.196000000000001
ZINC000024193022,-4.4145823751682265,-2.2879031903394225,2.1266791848288045,0.02880746014548832,0.3157894736842105,Cc1ccc(S(=O)(=O)C2=C(O)C(=O)N(c3ncc([N+](=O)[O-])s3)[C@H]2c2ccc(Cl)cc2)cc1,-4.4830000000000005
ZINC000247331232,-4.792969600721162,-2.7577070921987583,2.035262508522404,0.026621266057885774,0.32142857142857145,O=C(c1cccc([N+](=O)[O-])c1)[C@@H]1[C@@H]2C(=O)N(c3ccccc3F)C(=O)[C@H]2[C@H]2c3ccccc3C=CN12,-5.119
ZINC000014831558,-4.676594779156902,-2.4210288402023656,2.255565938954536,0.019579012536759016,0.33962264150943394,COc1ccc(NS(=O)(=O)c2ccc(NC(=O)/C=C/c3cccc([N+](=O)[O-])c3)cc2)cc1,-5.648
ZINC000020457438,-5.540798788629299,-3.41140130547382,2.1293974831554805,0.0323285869060517,0.4444444444444444,O=C1c2ccc(Br)cc2C(=O)N1CN(C(=O)c1ccc([N+](=O)[O-])cc1)c1ccc(F)cc1,-6.181
ZINC000022746908,-4.562753401715917,-2.4043443552938633,2.1584090464220544,0.02155239127070113,0.4444444444444444,O=C(NC(=S)Nc1ccc(Cl)cc1C(F)(F)F)c1cc([N+](=O)[O-])ccc1N1CCOCC1,-6.768
ZINC000013590827,-4.1170527828321895,-2.1063243418940885,2.010728440938101,0.0582533663519579,0.38,NS(=O)(=O)c1ccc(NC(=O)/C(=C/c2ccc([N+](=O)[O-])cc2)NC(=O)c2ccccc2)cc1,-4.867
ZINC000013815897,-5.161108509024347,-2.9313857955905074,2.2297227134338384,0.04246633648042099,0.36507936507936506,COc1ccc([N+](=O)[O-])cc1N1C(=O)[C@@H]2[C@@H]3CCCN3[C@@]3(C(=O)Nc4c(C)cc(Cl)cc43)[C@@H]2C1=O,-3.193
ZINC000022258109,-4.7924135613748415,-2.732795614956395,2.059617946418447,0.02155239127070113,0.41509433962264153,C[C@H](NC(=O)/C(=C\c1cccc([N+](=O)[O-])c1)NC(=O)c1ccccc1Br)C(=O)O,-2.8369999999999997
ZINC000229939047,-5.261916970933422,-2.7303808452402385,2.5315361256931843,0.07239591394520971,0.3870967741935484,COc1ccc([N+](=O)[O-])cc1N1C(=O)[C@@H]2[C@@H]3CCCN3[C@]3(C(=O)Nc4ccc(Cl)cc43)[C@@H]2C1=O,-3.583
ZINC000245328260,-6.156526940997321,-3.8580400868199267,2.2984868541773937,0.041131403807460144,0.3709677419354839,COc1ccc([N+](=O)[O-])cc1N1C(=O)[C@@H]2[C@@H]3CCCN3[C@@]3(C(=O)Nc4c(Cl)cc(C)cc43)[C@H]2C1=O,-3.339
ZINC000248121629,-5.48902957029639,-3.0966205041700463,2.392409066126344,0.0814115462002786,0.4,COc1ccc([N+](=O)[O-])cc1N1C(=O)[C@@H]2[C@@H]3CCCN3[C@@]3(C(=O)Nc4ccc(Cl)cc43)[C@H]2C1=O,-3.435
ZINC000248121631,-6.045562210817858,-3.3792042757899043,2.6663579350279543,0.09373548986225044,0.4,COc1ccc([N+](=O)[O-])cc1N1C(=O)[C@@H]2[C@@H]3CCCN3[C@]3(C(=O)Nc4ccc(Cl)cc43)[C@H]2C1=O,-3.583
ZINC000002260495,-4.3272354869937875,-2.260631637359755,2.066603849634033,0.012536759015632256,0.36666666666666664,O=C1[C@@H]2[C@H]3CCCN3[C@]3(C(=O)Nc4ccccc43)[C@@H]2C(=O)N1c1cc([N+](=O)[O-])ccc1Cl,-3.5660000000000003
ZINC000016012666,-5.9262212093248605,-3.2887128871602656,2.6375083221645945,0.0444397152143631,0.34375,COc1ccc([N+](=O)[O-])cc1N1C(=O)[C@@H]2[C@H]3CCCN3[C@]3(C(=O)Nc4c(Cl)cc(C)cc43)[C@@H]2C1=O,-3.6519999999999997
ZINC000032125071,-4.69461408303738,-2.524962425925616,2.169651657111766,0.020004643244079863,0.3684210526315789,CS(=O)(=O)N1CCN(c2ccc(NC(=O)/C=C/c3ccc(Cl)c([N+](=O)[O-])c3)cc2)CC1,-5.865
ZINC000035828574,-6.522808312549029,-4.0035543169336645,2.5192539956153643,0.08471985760718155,0.4067796610169492,COc1ccc([N+](=O)[O-])cc1N1C(=O)[C@H]2[C@H]3CCCN3[C@@]3(C(=O)Nc4ccc(Cl)cc43)[C@@H]2C1=O,-3.21
ZINC000040399734,-4.605005900126332,-2.4638294894714208,2.1411764106549107,0.016270701129856062,0.3492063492063492,Cc1ccc(NC(=O)[C@H]2CC(=O)Nc3nc(Nc4ccc(F)cc4)[nH]c(=O)c32)cc1[N+](=O)[O-],-3.8539999999999996
ZINC000408703325,-4.608555885249974,-2.570543857720893,2.038012027529081,0.03408915028633338,0.46,C[C@@H](C(=O)Nc1cc([N+](=O)[O-])ccc1Cl)N(c1ccc2c(c1)OCCO2)S(C)(=O)=O,-4.879
ZINC000409085778,-5.9664247566021,-3.5866556719241967,2.3797690846779043,0.04331759789506268,0.42,O=C1NC(=S)NC(=O)C1=Cc1cc(Br)ccc1Oc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],-5.394
ZINC000409089488,-5.387334650598191,-3.2083148917449535,2.179019758853239,0.047051540009286484,0.3584905660377358,COc1cc(C=C2C(=O)NC(=O)NC2=O)cc(Cl)c1Oc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],-5.54
ZINC000002078312,-5.086872981442196,-2.7593499970153474,2.327522984426848,0.026834081411546203,0.3137254901960784,O=[N+]([O-])c1ccc(S(=O)(=O)Oc2ccc(/C=N/NS(=O)(=O)c3ccccc3)cc2)cc1,-5.432
ZINC000002950179,-4.926761208670262,-2.4916727040671685,2.4350885046030952,0.030355208172109575,0.3018867924528302,Cc1ccc(S(=O)(=O)N/N=C/c2cccc(OS(=O)(=O)c3ccc([N+](=O)[O-])cc3)c2)cc1,-5.836
ZINC000042645913,-5.403782567686795,-3.395982097709766,2.0078004699770284,0.030355208172109575,0.4090909090909091,O=C(NCc1cccc(Cl)c1)C(=O)Nc1ccc(Cl)cc1F,-4.795
ZINC000077726571,-5.165660230488751,-2.875490440584913,2.290169789903838,0.06535366042408296,0.3076923076923077,Cc1cc(NC(=O)NCc2cc(F)ccc2F)ccc1C(=O)N(C)C,-3.702
ZINC000078490081,-4.1260050616130926,-2.057294408112559,2.068710653500533,0.02155239127070113,0.3333333333333333,Cc1ccc(F)c(NC(=O)C(=O)NCC(C)(C)c2ccc(F)cc2)c1,-4.8069999999999995
ZINC000408913767,-5.165951397089254,-2.6107357611183044,2.5552156359709493,0.09847546819377806,0.3541666666666667,CN1C(=O)/C(=C/c2cc(Cl)cc(Br)c2O)C(=O)NC1=S,-4.061
ZINC000408537057,-5.947783858766477,-3.6192379136332176,2.3285459451332597,0.02528633338492493,0.40425531914893614,Cc1cc(Br)cc([N+](=O)[O-])c1NC=C1C(=O)N(C)C(=O)N(C)C1=O,-3.886
ZINC000032575664,-5.594407125108964,-2.205680420185613,3.388726704923352,0.0729763194551927,0.35714285714285715,O=[N+]([O-])c1cccc(S(=O)(=O)N/N=C\c2c[nH]nc2-c2ccc(F)cc2)c1,-4.163
ZINC000017079446,-4.2373446284728535,-2.015376705952823,2.221967922520031,0.08023138832997988,0.35714285714285715,O=[N+]([O-])c1ccc(S(=O)(=O)N/N=C/c2c[nH]nc2-c2ccc(F)cc2)cc1,-4.212
ZINC000017143125,-5.306656358543005,-3.1577244581222685,2.1489319004207377,0.047051540009286484,0.3333333333333333,O=[N+]([O-])c1ccc(S(=O)(=O)N/N=C/C=C\c2ccccc2[N+](=O)[O-])cc1,-4.977
ZINC000000944823,-5.799916039953804,-3.014158254061673,2.7857577858921307,0.049024918743228604,0.3018867924528302,O=C1C(Cl)=C(Nc2ccccc2O)C(=O)N1c1cccc(Cl)c1Cl,-4.218999999999999
ZINC000013774206,-4.919388658291705,-2.680489858730725,2.2388987995609804,0.027046896765206625,0.34615384615384615,CCOc1ccc(N2C3=[N+](CCCCC3)C[C@@]2(O)c2ccc(Cl)cc2)cc1,-5.44
ZINC000016213677,-4.46710913732349,-2.435644831049098,2.0314643062743927,0.01274957436929268,0.3018867924528302,Cc1ccc(/C=C(\NC(=O)c2ccccc2)C(=O)NCc2ccc(Cl)cc2)o1,-4.522
ZINC000013513027,-6.318142831148915,-3.6588051607774132,2.6593376703715026,0.03915802507351803,0.3191489361702128,Oc1ccc(Cl)cc1/C=N\N=C1c2ccccc2-c2ccccc21,-5.885
ZINC000023634696,-5.026163079090869,-3.013064491625838,2.013098587465032,0.030780838879430433,0.35555555555555557,O=C(Nc1ccc(Cl)c(Cl)c1)O/N=C\c1ccc(F)cc1,-6.494
ZINC000057411939,-5.666473112216597,-2.9444766960657613,2.721996416150835,0.06726899860702677,0.3488372093023256,Oc1ccc(Br)cc1/C=N/Cc1ccc(F)c(Cl)c1,-5.513
ZINC000100010425,-5.215664079661867,-2.858587008244176,2.3570770714176903,0.050785482123510285,0.35294117647058826,CC(=O)Nc1ccc(C)c(/N=C/c2cc(Cl)cc(Cl)c2O)c1,-5.005
ZINC000000836536,-5.447213691305933,-3.2083148917449535,2.2388987995609804,0.025073518031264508,0.4318181818181818,CC(C)OC(=O)c1cccc(NC(=O)c2ccc(Br)cc2)c1,-5.093999999999999
ZINC000020219968,-5.21640105511846,-3.0592214983373283,2.157179556781132,0.01274957436929268,0.375,CN1C(C(=O)Nc2ccc(F)cc2F)=CC(c2ccc(F)cc2)=NS1(=O)=O,-4.772
ZINC000080716503,-4.927248981966788,-2.902456962369818,2.02479201959697,0.057614920290976625,0.32608695652173914,Cc1ccc(/C=C/S(=O)(=O)Nc2cccc(F)c2C)cc1,-3.76
ZINC000299755775,-4.708339167994087,-2.6730766594716817,2.035262508522404,0.02528633338492493,0.3076923076923077,Cc1cc(F)ccc1NC(=O)N(CC1CCC1)C[C@@H]1CCCO1,-4.319
ZINC000005094682,-4.5399393467845695,-2.174381988974767,2.3655573578098017,0.027046896765206625,0.3103448275862069,COc1cc(NC(=O)/C=C/c2ccc(Cl)cc2)ccc1NC(=O)c1ccco1,-6.257000000000001
ZINC000005343358,-6.083709847707222,-3.9415833596653416,2.14212648804188,0.030142392818449163,0.3888888888888889,O=C(Nc1ccccc1C(F)(F)F)c1cc(-c2cc(Cl)ccc2O)[nH]n1,-5.169
ZINC000005441913,-6.341648054724734,-4.319025371529038,2.0226226831956966,0.014297322395913943,0.40816326530612246,COc1ccc(NC(=O)c2cc(Cl)ccc2Cl)cc1N1CCCCC1=O,-6.2010000000000005
ZINC000037389445,-5.835156270202282,-3.7383578930358543,2.0967983771664294,0.058949852963937475,0.7352941176470589,O=C(Nc1ccc(Br)cc1Cl)c1cc(Cl)ccc1O,-5.445
ZINC000220308479,-4.70120409140664,-2.6462013516926755,2.0550027397139643,0.0360625290202755,0.3333333333333333,COC(=O)c1cc(NC(=O)[C@@H](C)N(c2ccccc2F)S(C)(=O)=O)ccc1Cl,-4.234
ZINC000220453570,-6.066304421217179,-3.645568223511864,2.4207361977053155,0.0323285869060517,0.35294117647058826,COC(=O)c1cc(NC(=O)[C@@H](C)N(c2ccc(F)c(F)c2)S(C)(=O)=O)ccc1Cl,-4.468999999999999
ZINC000220453794,-5.467543848866564,-3.208394480226922,2.2591493686396418,0.03408915028633338,0.35294117647058826,COC(=O)c1ccc(Cl)c(NC(=O)[C@H](C)N(c2ccc(F)c(F)c2)S(C)(=O)=O)c1,-4.535
ZINC000222508942,-5.836496294968883,-3.8084906596475285,2.0280056353213545,0.027046896765206625,0.3090909090909091,CC[C@@H](C(=O)Nc1cccc(C(=O)OC)c1)N(c1ccc(F)c(Cl)c1)S(C)(=O)=O,-4.875
ZINC000222681772,-4.92013361110278,-2.687603997475645,2.232529613627135,0.0397964711344993,0.3090909090909091,CCOC(=O)c1cccc(NC(=O)CCCN(c2ccc(F)c(F)c2)S(C)(=O)=O)c1,-4.532
ZINC000015022767,-5.584362614476854,-3.0659830841721534,2.5183795303047,0.0582533663519579,0.37254901960784315,Cc1ccc(NC(=O)c2sccc2N[N+]#N)cc1Cl,-6.308
ZINC000019875260,-5.765121111301477,-3.6229946232595975,2.14212648804188,0.04972140535520817,0.30612244897959184,CCOc1cc(CNc2cc(Cl)ccc2C)ccc1O,-4.013
ZINC000070462871,-6.4589402659540145,-3.809112449035372,2.649827816918643,0.07255068874787185,0.3181818181818182,Nc1ccccc1NC(=O)c1ccc(-c2ccccc2)cc1,-4.909
ZINC000033660218,-5.4168072590213034,-3.0045194135588806,2.4122878454624237,0.043104782541402265,0.3090909090909091,O=C1[C@H]2[C@H](C(=O)N1c1cc(Cl)ccc1Cl)[C@]1(C(=O)Nc3ccc(Cl)cc31)N1CCC[C@H]21,-3.6689999999999996
ZINC000033763677,-5.185571579226135,-3.1724729917611034,2.013098587465032,0.01803126451013775,0.3090909090909091,O=C(COc1ccc(Cl)cc1/C=C1/C(=O)NC(=S)N=C1O)Nc1ccc(Cl)c(Cl)c1,-6.352
ZINC000040399700,-5.6853812653585445,-3.1440074570752032,2.5413738082833417,0.02880746014548832,0.3103448275862069,O=C1C[C@H](C(=O)Nc2ccc(Cl)cc2Cl)c2c(nc(Nc3ccc(F)cc3)[nH]c2=O)N1,-4.016
ZINC000040399764,-5.26245711193995,-2.9315888083291872,2.330868303610764,0.03958365578083888,0.3157894736842105,O=C1C[C@H](C(=O)Nc2cc(Cl)ccc2Cl)c2c(nc(Nc3ccc(F)cc3)[nH]c2=O)N1,-3.983
ZINC000064788058,-5.034815778099879,-2.9661447735520348,2.068671004547844,0.01803126451013775,0.31666666666666665,COc1ccc(OC)c(-c2csc3ncc(C(=O)Nc4cccc(Br)c4)c(=O)n23)c1,-6.199
ZINC000064788074,-6.0204363940621075,-3.8937572092333035,2.1266791848288045,0.017818449156477324,0.31666666666666665,COc1ccc(OC)c(-c2csc3ncc(C(=O)Nc4cc(Cl)ccc4OC)c(=O)n23)c1,-6.232
ZINC000101530221,-6.067073395277702,-3.2083148917449535,2.8587585035327487,0.041557034514781,0.3673469387755102,O=C1N/C(=C/c2cc(Cl)cc(I)c2O)C(=O)N1c1cccc(Cl)c1,-5.275
ZINC000144659791,-5.645212019852379,-3.2223661853360244,2.422845834516356,0.02155239127070113,0.34615384615384615,CS(=O)(=O)N(Cc1ccccc1Cl)c1ccc(C(=O)Nc2ccc3c(c2)OCCO3)cc1,-6.0729999999999995
ZINC000222675809,-5.403966368622054,-3.1653505068466457,2.2386158617754086,0.030780838879430433,0.34782608695652173,C[C@@H](C(=O)Nc1ccc(Br)c(Cl)c1)N(c1ccc(F)c(F)c1)S(C)(=O)=O,-5.601
ZINC000034860031,-5.554886631696762,-3.5283674578275077,2.0265191738692554,0.032115771552391266,0.3103448275862069,O=C1[C@@H]2[C@H]3CCCN3[C@@]3(C(=O)Nc4ccccc43)[C@@H]2C(=O)N1c1cc(Cl)ccc1Cl,-3.3160000000000003
ZINC000219113829,-5.416528744230429,-3.3197303670639995,2.0967983771664294,0.035849713666615074,0.3333333333333333,CCOC(=O)c1ccc(NC(=O)[C@@H](CC)N(c2ccc(F)cc2)S(C)(=O)=O)c(C)c1,-4.58
ZINC000004764010,-6.491690120558977,-3.9050131938884713,2.5866769266705063,0.0758590001547748,0.35714285714285715,N#CC(C#N)=NNc1ccc([N+](=O)[O-])cc1,-4.152
ZINC000006091906,-5.765292143966602,-3.5657466828498263,2.1995454611167773,0.050785482123510285,0.40476190476190477,NC(=S)N/N=C/c1cc(Cl)ccc1O,-2.5839999999999996
ZINC000003481717,-4.907771908895326,-2.8735970133640647,2.0341748955312617,0.0397964711344993,0.32,COc1cccc(NC(=O)/C=C/c2cccc(F)c2)c1,-5.445
ZINC000001689027,-6.582611685001128,-4.519269877646809,2.0633418073543184,0.04134421916112057,0.7352941176470589,O=C(Nc1ccccc1Cl)c1cc(Cl)ccc1O,-4.612
ZINC000002381118,-5.216818295210153,-3.2097772297339158,2.0070410654762383,0.04662590930196564,0.3488372093023256,O=Cc1ccc(O)c(Cc2ccc(Cl)cc2Cl)c1O,-3.99
ZINC000003875026,-4.489674467508113,-2.2135367905396865,2.2761376769684265,0.02155239127070113,0.3333333333333333,Cc1cc(C)c(/C=C2\C(=O)Nc3ccc(Cl)cc32)[nH]1,-3.964
ZINC000004566767,-5.764199178912474,-3.4629594431902886,2.301239735722185,0.02880746014548832,0.3125,O=C1Nc2ccccc2/C1=C\Nc1ccc(Cl)cc1,-4.21
ZINC000020138774,-4.673813469952434,-2.4142042744465604,2.2596091955058752,0.030780838879430433,0.32075471698113206,Cc1ccc(C(=O)Nc2ccc(Cl)c(-c3ccc(CO)o3)c2)cc1C,-5.178999999999999
ZINC000020520887,-5.935442539769938,-3.645568223511864,2.289874316258074,0.041557034514781,0.5128205128205128,Nc1cc(Br)ccc1NC(=O)c1cc(Cl)ccc1Cl,-5.376
ZINC000020552112,-5.296780253817671,-3.249794478961745,2.046985774855925,0.03782309240055719,0.30612244897959184,COc1cc(CNc2cc(Cl)ccc2C)cc(Br)c1O,-4.936
ZINC000040948739,-5.358144492173496,-3.330138856852141,2.0280056353213545,0.030355208172109575,0.3333333333333333,COc1ccc(Br)cc1/C=C/C(=O)Nc1cccc(Cl)c1,-6.636
ZINC000003861782,-6.209166854117407,-3.0260516294544275,3.183115224662978,0.19956276118247948,0.32142857142857145,C[C@@H]1Cc2c(Cl)cc(C(=O)N[C@@H](Cc3ccccc3)C(=O)O)c(O)c2C(=O)O1,-3.426
ZINC000003874552,-5.3921953266233285,-2.38757550584556,3.0046198207777683,0.20660501470360626,0.33962264150943394,C[C@@H]1Cc2c(Cl)cc(C(=O)N[C@H](Cc3ccccc3)C(=O)O)c(O)c2C(=O)O1,-3.426
ZINC000003874553,-5.851780305736054,-2.61022834966279,3.2415519560732653,0.19012149822008972,0.33962264150943394,C[C@H]1Cc2c(Cl)cc(C(=O)N[C@H](Cc3ccccc3)C(=O)O)c(O)c2C(=O)O1,-3.612
ZINC000040015940,-4.190909993047701,-2.1063243418940885,2.084585651153613,0.01979182789041944,0.32653061224489793,CC(C)[C@H](NC(=O)c1ccc(Cl)cc1)C(=O)N[C@H]1CCc2ccccc21,-4.349
ZINC000005581603,-5.539220483254121,-3.3637406018584133,2.175479881395709,0.04662590930196564,0.3877551020408163,O=C(NC(=S)Nc1ccccc1C(F)(F)F)c1cccc([N+](=O)[O-])c1,-5.457999999999999
ZINC000000828811,-5.433611537390234,-3.3427897716027704,2.0908217657874624,0.06177449311252128,0.3137254901960784,O=C1c2ccc(Oc3cccc([N+](=O)[O-])c3)cc2C(=O)N1c1cccnc1,-5.0169999999999995
ZINC000001188111,-5.0662012394834575,-2.5058856080571936,2.5603156314262643,0.02155239127070113,0.36,Cc1ccc(N2C3=[N+](CCCCC3)C[C@@]2(O)c2cccc([N+](=O)[O-])c2)cc1,-5.092
ZINC000004647444,-6.066304203038271,-3.448980315933091,2.6173238871051807,0.0452909766290048,0.3157894736842105,O=[N+]([O-])c1cccc(C2=Nn3c(nnc3-c3cccc(Cl)c3)SC2)c1,-5.149
ZINC000109490839,-4.913470453897746,-2.72135950598332,2.1921109479144265,0.01274957436929268,0.42857142857142855,Cc1cc(C)n(Cc2ccc(C(=O)Nc3cccc([N+](=O)[O-])c3)cc2)n1,-4.726
ZINC000031489510,-5.538359625173502,-3.5152679772318973,2.0230916479416057,0.044652530568023534,0.38,O=C(CCOc1cccc([N+](=O)[O-])c1)Nc1ccc(OC(F)F)cc1,-5.42
ZINC000003450435,-4.3753320772973785,-2.205680420185613,2.169651657111766,0.01803126451013775,0.3333333333333333,O=C(/C=C/c1cccc([N+](=O)[O-])c1)NCCN1C(=O)S/C(=C\c2ccc(F)cc2)C1=O,-4.681
ZINC000019631249,-5.357820408360865,-3.055130459217701,2.302689949143165,0.02155239127070113,0.3064516129032258,O=C(Nc1cnn(COCC(F)(F)F)c1)c1ccc(COc2ccccc2[N+](=O)[O-])o1,-4.8069999999999995
ZINC000014822552,-4.237780773026492,-2.0723971864212736,2.1653835866052167,0.027046896765206625,0.38,O=C(/C=C/c1ccc([N+](=O)[O-])cc1)Nc1ccc(S(=O)(=O)N2CCCCCC2)cc1,-6.582999999999999
ZINC000017096653,-6.737772866565011,-4.403546865469212,2.3342260010957987,0.04859928803590775,0.37254901960784315,O=C(/C=C/c1ccc(Cl)c([N+](=O)[O-])c1)Nc1ccc(I)cn1,-5.25
ZINC000008832607,-5.498374323340847,-3.1577244581222685,2.3406498652185785,0.0323285869060517,0.31746031746031744,O=C(/C=C/c1cccc([N+](=O)[O-])c1)Nc1ccc(N2CCN(C(=O)c3ccco3)CC2)cc1,-5.755
ZINC000222362077,-4.611639989481428,-2.316605624214299,2.295034365267129,0.02528633338492493,0.3584905660377358,CS(=O)(=O)N(CCCC(=O)Nc1ccccc1C(F)(F)F)c1cccc([N+](=O)[O-])c1,-4.324
ZINC000222520251,-5.101400544500708,-2.9811128454654803,2.120287699035228,0.04267915183408141,0.36538461538461536,CC[C@H](C(=O)Nc1ccccc1C(F)(F)F)N(c1cccc([N+](=O)[O-])c1)S(C)(=O)=O,-4.548
ZINC000408603383,-6.4057238865721455,-3.695855284221756,2.7098686023503893,0.07649744621575608,0.36363636363636365,O=[N+]([O-])c1ccc(Sc2n[nH]c(-c3cc(Br)ccc3O)n2)c2nonc12,-4.592
