size smiles rges sa qed qed sa max_or_val 
23 C=Cc1cc(Cl)c(C)cc1C(CNC(=O)c1cc[nH]n1)N(C)C 3.0616061933944945 0.7196785118506954 0.8543482171884587 0.8543482171884587 0.7196785118506954 1
22 C=Cc1cc(Cl)ccc1C(O)c1ccc2cccnc2c1O 8.62505711262482 0.7799903362209086 0.7571688404629384 0.7571688404629384 0.7799903362209086 1
20 Cc1cc(Cc2ccc(Cl)cc2)c(O)c2ncccc12 5.02242804753713 0.8886297789196198 0.7513809165007231 0.7513809165007231 0.8886297789196198 1
18 Cc1cc(CN2CCCC2)c(O)c2ncccc12 3.001399856538318 0.8779458205176636 0.8793613882612994 0.8793613882612994 0.8779458205176636 1
23 CC(=O)NC(c1cccc(C)c1)c1ccc2cccnc2c1O 3.7353269803736704 0.8209204729665027 0.7785451898377024 0.7785451898377024 0.8209204729665027 1
20 Cc1ccccc1Cc1cc(C)c2cccnc2c1O 4.6567881861394005 0.8816764725768399 0.7531553752169302 0.7531553752169302 0.8816764725768399 1
24 Cc1cc(C(c2ccccc2)N2CCCC2)c(O)c2ncccc12 3.128048628216326 0.8223335474764917 0.7756698316677284 0.7756698316677284 0.8223335474764917 1
19 Cc1cc(Cc2ccccc2)c(O)c2ncccc12 3.8061436254964534 0.8975395190955664 0.7481798034306275 0.7481798034306275 0.8975395190955664 1
20 Cc1cccc(Cc2cc(C)c3cccnc3c2O)c1 3.8736519722819316 0.883456499567393 0.7531553752169302 0.7531553752169302 0.883456499567393 1
23 CC(=O)NC(c1cc(C)c2cccnc2c1O)c1cccn1C 3.2026117123910276 0.7689773442682778 0.7815550900068344 0.7815550900068344 0.7689773442682778 1
23 CCC(=O)NC(c1cccs1)c1cc(C)c2cccnc2c1O 3.774778356198598 0.7921637865759702 0.7635080093994461 0.7635080093994461 0.7921637865759702 1
19 Oc1c(Cc2ccc(Cl)cc2)ccc2cccnc12 3.260327842886701 0.8995674911235386 0.7568394610389187 0.7568394610389187 0.8995674911235386 1
18 Cc1cc(Cn2ccnc2)c(O)c2ncccc12 1.6450158435886977 0.845494637085711 0.7471108289115148 0.7471108289115148 0.845494637085711 0
25 C=Cc1cc(Cl)ccc1C(NC(C)=O)c1cc(C)c2cccnc2c1 2.921932598277014 0.7828721099563664 0.713731318158038 0.713731318158038 0.7828721099563664 0
23 C=Cc1cc(Cl)c(C)cc1C(CNC(=O)c1cc[nH]n1)N(C)C 3.0616061933944945 0.7196785118506954 0.8543482171884587 0.8543482171884587 0.7196785118506954 0
25 C=Cc1ccccc1C(NC(C)=O)c1cc(C)c2cccnc2c1O 4.869678100748275 0.7788494725937287 0.7553655378842088 0.7553655378842088 0.7788494725937287 0
24 C=Cc1ccc(C)cc1C(NC=O)c1ccc2cccnc2c1O 5.173883081711618 0.7573882210382242 0.7046976227259392 0.7046976227259392 0.7573882210382242 0
20 Oc1c(Cc2ccc(Cl)cc2Cl)ccc2cccnc12 3.9016822910105127 0.8795811959236686 0.7347272904304921 0.7347272904304921 0.8795811959236686 0
24 C=Cc1ccccc1C(NC(C)=O)c1cc(C)c2cccnc2c1 0.823920259649723 0.7947760038436539 0.7743279536919698 0.7743279536919698 0.7947760038436539 0
22 C=Cc1cc(Cl)ccc1C(O)c1ccc2cccnc2c1O 8.62505711262482 0.7799903362209086 0.7571688404629384 0.7571688404629384 0.7799903362209086 0
24 Cc1ccc(F)c(C(c2ccc3cccnc3c2)N2CCCC2)c1 0.9255025486558627 0.8201950859380303 0.684399096388577 0.684399096388577 0.8201950859380303 0
22 Cc1cc(C(C2CCCC2)N2CCCC2)cc2ncccc12 0.559435454774259 0.7972276486851193 0.8025203987425118 0.8025203987425118 0.7972276486851193 0
19 Oc1c(Cc2ccc(Cl)cc2)ccc2cccnc12 2.8904930210548416 0.8995674911235386 0.7568394610389187 0.7568394610389187 0.8995674911235386 0
20 Cc1cc(Cc2ccc(Cl)cc2)c(O)c2ncccc12 5.02242804753713 0.8886297789196198 0.7513809165007231 0.7513809165007231 0.8886297789196198 0
18 Cc1cc(CN2CCCC2)c(O)c2ncccc12 3.001399856538318 0.8779458205176636 0.8793613882612994 0.8793613882612994 0.8779458205176636 0
24 C=Cc1cc(Cl)ccc1C(NC(C)=O)c1ccc2cccnc2c1 2.878471758461569 0.7907314337079074 0.746177849450941 0.746177849450941 0.7907314337079074 0
23 CC(=O)NC(c1cccc(C)c1)c1ccc2cccnc2c1O 3.7353269803736704 0.8209204729665027 0.7785451898377024 0.7785451898377024 0.8209204729665027 0
24 C=Cc1cc(Cl)ccc1C(NC=O)c1cc(C)c2cccnc2c1 3.1809227577231143 0.7577800762418441 0.6875262505493249 0.6875262505493249 0.7577800762418441 0
22 Cc1ccc(Cl)c(C(O)c2cc(C)c3cccnc3c2O)c1 3.053625203134568 0.8071954942569497 0.74166598008992 0.74166598008992 0.8071954942569497 0
24 CC(=O)NC(c1cc(C)c2cccnc2c1)c1cc(C)ccc1Br 2.28248934381495 0.8070116153787387 0.7033838293904277 0.7033838293904277 0.8070116153787387 0
24 C=Cc1ccc(C)cc1C(NC=O)c1cc(C)c2cccnc2c1 1.1621827278043233 0.759434601128722 0.711881281106991 0.711881281106991 0.759434601128722 0
24 Oc1c(C(c2ccccc2Cl)N2CCCC2)ccc2cccnc12 3.897184773782829 0.8182289320918764 0.7462923939648305 0.7462923939648305 0.8182289320918764 0
23 Cc1cc(C(c2ccccc2)N2CCCC2)cc2ncccc12 0.9255025486558627 0.8398402119153364 0.6951644188187636 0.6951644188187636 0.8398402119153364 0
20 Cc1ccccc1Cc1cc(C)c2cccnc2c1O 4.6567881861394005 0.8816764725768399 0.7531553752169302 0.7531553752169302 0.8816764725768399 0
24 Cc1cc(C(c2ccccc2)N2CCCC2)c(O)c2ncccc12 3.128048628216326 0.8223335474764917 0.7756698316677284 0.7756698316677284 0.8223335474764917 0
19 Cc1cc(Cc2ccccc2)c(O)c2ncccc12 3.8061436254964534 0.8975395190955664 0.7481798034306275 0.7481798034306275 0.8975395190955664 0
22 C=Cc1cc(Cl)c(C)cc1C(C)c1ccc2cccnc2c1 2.9882248494060653 0.7820699888263677 0.578743957724258 0.578743957724258 0.7820699888263677 0
25 C=Cc1cc(Cl)c(C)cc1C(NC(C)=O)c1ccc2cccnc2c1 3.364584496228506 0.7747510110552674 0.7137313181580379 0.7137313181580379 0.7747510110552674 0
