size smiles rges sa qed qed sa max_or_val 
31 Cc1cnc2c(O)c(C(Nc3cc(O)c(NO)cn3)c3ccc(Cl)cc3)cc(O)c2c1 6.549433250597147 0.7315782628957553 0.19492525427996396 0.19492525427996396 0.7315782628957553 1
31 CNc1nc(NC(c2ccc(Cl)c(OC)c2)c2ccc3cccnc3c2O)ccc1N 7.361628245452138 0.7677699154960285 0.34368073885414707 0.34368073885414707 0.7677699154960285 1
20 CNc1cccc(NC(CN)c2ccc(Cl)c(Cl)c2)n1 3.8873075906635886 0.7988233616187027 0.790119377000526 0.790119377000526 0.7988233616187027 1
20 CCC(Nc1ccc(N)c(Cl)n1)c1ccc(Cl)c(F)c1 3.457380215179853 0.7847244305497717 0.8061491830243338 0.8061491830243338 0.7847244305497717 1
23 Nc1ccc(NC(c2ccc(Cl)cc2)c2ccc(Cl)cc2)nc1 2.577335320231895 0.8822589840440885 0.6862581593637327 0.6862581593637327 0.8822589840440885 1
19 CC[C@@H](Nc1ccc(N)c(N)n1)c1ccc(Cl)cc1 3.4059527603305044 0.812330085800382 0.7991039351680695 0.7991039351680695 0.812330085800382 1
18 CNc1nc(NCc2ccc(Cl)cc2)ccc1N 2.457729298366936 0.8777394624714865 0.7927319714673163 0.7927319714673163 0.8777394624714865 1
21 Clc1ccc([C@@H](Nc2ccccn2)c2ccccc2)cc1 2.626041228152911 0.8647297720941093 0.7372577673751772 0.7372577673751772 0.8647297720941093 1
19 N#CC(Nc1ccc(N)c(Cl)n1)c1ccc(Cl)cc1 3.4143849311265484 0.7730148463228785 0.8469901024703549 0.8469901024703549 0.7730148463228785 1
22 Nc1ccc(NC(c2ccccc2)c2ccc(Cl)cc2)nc1 3.6844471786319133 0.8443588690993205 0.7447606735845118 0.7447606735845118 0.8443588690993205 1
22 Clc1ccc(C(Nc2ccccn2)c2ccc(Cl)cc2)cc1 0.4667869949314776 0.9019646857399332 0.674754958061651 0.674754958061651 0.9019646857399332 1
22 Nc1ccc(N[C@@H](c2ccccc2)c2ccc(Cl)cc2)nc1 3.354285048141153 0.8443588690993205 0.7447606735845118 0.7447606735845118 0.8443588690993205 1
17 Nc1ccc(NCc2ccc(Cl)cc2)nc1Cl 0.7016803315437214 0.8777562772313912 0.836290231739432 0.836290231739432 0.8777562772313912 1
19 N#C[C@@H](Nc1ccc(N)c(Cl)n1)c1ccc(Cl)cc1 2.3732824997070203 0.7730148463228785 0.8469901024703549 0.8469901024703549 0.7730148463228785 1
20 Nc1ccc(N[C@@H](c2ccc(Cl)cc2)C2CC2)nc1Cl 3.0107383078618035 0.7905318781022194 0.8156632923329428 0.8156632923329428 0.7905318781022194 1
18 C[C@@H](Nc1ccc(N)c(Cl)n1)c1ccc(Cl)cc1 2.426705952181728 0.8165556200013115 0.8315635391537174 0.8315635391537174 0.8165556200013115 1
22 Nc1ccc(NC(c2ccccc2)c2ccccc2)nc1Cl 4.0330236153387755 0.8755601184322407 0.6966940880731387 0.6966940880731387 0.8755601184322407 1
20 C=CCC(Nc1ccc(N)c(Cl)n1)c1ccc(Cl)cc1 5.382914524306257 0.7784947901901312 0.6215645240112051 0.6215645240112051 0.7784947901901312 1
19 CCC(Nc1ccc(N)c(Cl)n1)c1ccc(Cl)cc1 3.1883340985848636 0.8060371975565503 0.8146800967345912 0.8146800967345912 0.8060371975565503 1
18 CC(Nc1ccc(N)c(Cl)n1)c1ccc(Cl)cc1 1.625152353210071 0.8165556200013115 0.8315635391537174 0.8315635391537174 0.8165556200013115 1
20 CCC(Nc1ccc(N)c(NC)n1)c1cccc(O)c1 4.098951581608283 0.7904195154648566 0.6723286955594234 0.6723286955594234 0.7904195154648566 1
19 CNc1nc(NC(C)c2cccc(Br)c2)ccc1N 3.269572084807727 0.8030952527089453 0.8043859872721639 0.8043859872721639 0.8030952527089453 1
19 CNc1nc(NC(C#N)c2ccccc2)ccc1N 3.7920986940584713 0.7821281237512502 0.778380631281727 0.778380631281727 0.7821281237512502 0
21 COP(=O)(O)C(Nc1ccc(N)cn1)c1ccc(Cl)cc1 3.2406931052352426 0.7368832773750097 0.7291737572346711 0.7291737572346711 0.7368832773750097 0
20 CNc1cccc(NC(CN)c2ccc(Cl)c(Cl)c2)n1 3.8873075906635886 0.7988233616187027 0.790119377000526 0.790119377000526 0.7988233616187027 0
19 Nc1ccc(NC(CO)c2cccc(F)c2)nc1Cl 3.3701809484028242 0.7888952527089452 0.7535044596882647 0.7535044596882647 0.7888952527089452 0
20 CCC(Nc1ccc(N)c(Cl)n1)c1ccc(Cl)c(F)c1 3.457380215179853 0.7847244305497717 0.8061491830243338 0.8061491830243338 0.7847244305497717 0
23 Nc1cccc(NC(c2ccc(Cl)cc2)c2cccc(S)c2)n1 3.711561305838134 0.7914683553405387 0.5968943873325001 0.5968943873325001 0.7914683553405387 0
20 Cc1cc(C(CO)Nc2ccc(N)c(Cl)n2)ccc1Cl 3.5258903775200388 0.7810002347455759 0.7565217798449438 0.7565217798449438 0.7810002347455759 0
23 Nc1ccc(NC(c2ccc(Cl)cc2)c2ccc(Cl)cc2)nc1 2.577335320231895 0.8822589840440885 0.6862581593637327 0.6862581593637327 0.8822589840440885 0
19 CC[C@@H](Nc1ccc(N)c(N)n1)c1ccc(Cl)cc1 3.4059527603305044 0.812330085800382 0.7991039351680695 0.7991039351680695 0.812330085800382 0
18 CNc1nc(NCc2ccc(Cl)cc2)ccc1N 2.457729298366936 0.8777394624714865 0.7927319714673163 0.7927319714673163 0.8777394624714865 0
22 Oc1cccc(N[C@@H](c2ccccc2)c2ccc(Cl)cc2)n1 2.5348231386155637 0.8232249748685513 0.7374694117209589 0.7374694117209589 0.8232249748685513 0
19 N#CC(Nc1ccc(N)c(N)n1)c1ccc(Cl)cc1 3.2367271845956873 0.7793077345667102 0.7977824333110418 0.7977824333110418 0.7793077345667102 0
21 Clc1ccc([C@@H](Nc2ccccn2)c2ccccc2)cc1 2.626041228152911 0.8647297720941093 0.7372577673751772 0.7372577673751772 0.8647297720941093 0
20 C=CCC(Nc1ccc(N)c(Cl)n1)c1ccc(Cl)cc1 4.253130133502971 0.7784947901901312 0.6215645240112051 0.6215645240112051 0.7784947901901312 0
19 N#CC(Nc1ccc(N)c(Cl)n1)c1ccc(Cl)cc1 3.4143849311265484 0.7730148463228785 0.8469901024703549 0.8469901024703549 0.7730148463228785 0
22 Nc1ccc(NC(c2ccccc2)c2ccccc2)nc1Cl 3.019826109251529 0.8755601184322407 0.6966940880731387 0.6966940880731387 0.8755601184322407 0
22 Nc1ccc(NC(c2ccccc2)c2ccc(Cl)cc2)nc1 3.1260881118154176 0.8443588690993205 0.7447606735845118 0.7447606735845118 0.8443588690993205 0
22 Nc1ccc(N[C@H](c2ccccc2)c2ccc(Cl)cc2)nc1 2.803717024365988 0.8443588690993205 0.7447606735845118 0.7447606735845118 0.8443588690993205 0
22 Nc1ccc(N[C@@H](c2ccccc2)c2ccc(Cl)cc2)nc1 3.354285048141153 0.8443588690993205 0.7447606735845118 0.7447606735845118 0.8443588690993205 0
17 Nc1ccc(NCc2ccc(Cl)cc2)nc1Cl 0.7016803315437214 0.8777562772313912 0.836290231739432 0.836290231739432 0.8777562772313912 0
19 N#C[C@@H](Nc1ccc(N)c(Cl)n1)c1ccc(Cl)cc1 2.3732824997070203 0.7730148463228785 0.8469901024703549 0.8469901024703549 0.7730148463228785 0
20 Nc1ccc(N[C@@H](c2ccc(Cl)cc2)C2CC2)nc1Cl 3.0107383078618035 0.7905318781022194 0.8156632923329428 0.8156632923329428 0.7905318781022194 0
18 C[C@@H](Nc1ccc(N)c(Cl)n1)c1ccc(Cl)cc1 2.426705952181728 0.8165556200013115 0.8315635391537174 0.8315635391537174 0.8165556200013115 0
19 CCC(Nc1ccc(N)c(Cl)n1)c1ccc(Cl)cc1 3.1883340985848636 0.8060371975565503 0.8146800967345912 0.8146800967345912 0.8060371975565503 0
18 CC(Nc1ccc(N)c(Cl)n1)c1ccc(Cl)cc1 1.625152353210071 0.8165556200013115 0.8315635391537174 0.8315635391537174 0.8165556200013115 0
19 Nc1ccc(NC(CO)c2ccc(Cl)cc2)nc1Cl 3.644711570736175 0.7977431482096711 0.7584257950577109 0.7584257950577109 0.7977431482096711 0
12 CNc1nc(C(C)C)ccc1N 0.77649245631832 0.8352375295016932 0.7025288514517823 0.7025288514517823 0.8352375295016932 0
