size smiles rges sa qed qed sa max_or_val 
24 Nc1cccnc1NC(c1ccc2cccnc2c1)C1CCCC1 0.19732683594155054 0.7944394351099849 0.7401786403135925 0.7401786403135925 0.7944394351099849 1
25 Cc1cccc(NC(c2ccc3cccnc3c2O)C2CCCC2)n1 7.915134499994933 0.7847296291495017 0.7062023691327403 0.7062023691327403 0.7847296291495017 1
20 COP(=O)(OC)C(Nc1ncccc1N)C1CCCC1 2.7504541185797127 0.721937097882439 0.7849786788718561 0.7849786788718561 0.721937097882439 1
25 Oc1c(C(Nc2cccc(Br)n2)C2CCCC2)ccc2cccnc12 8.673012198160057 0.7708151929008191 0.5748033320703521 0.5748033320703521 0.7708151929008191 1
21 COP(=O)(OC)C(Nc1nc(C)ccc1N)C1CCCC1 3.863489604773715 0.7158835241262818 0.7829065485168869 0.7829065485168869 0.7158835241262818 1
23 CCCC(Nc1nc(C)ccc1N)c1ccc2cccnc2c1 2.788784514692152 0.7970012224734061 0.7295099683499029 0.7295099683499029 0.7970012224734061 1
24 Oc1c(C(Nc2ccccn2)C2CCCC2)ccc2cccnc12 6.267090621237066 0.7918023820222275 0.7329079954354156 0.7329079954354156 0.7918023820222275 1
25 Cc1ccnc2c(O)c(C(Nc3ccccn3)C3CCCC3)ccc12 4.092088320157265 0.7804527060725788 0.7062023691327401 0.7062023691327401 0.7804527060725788 0
25 Nc1ccc(Br)nc1NC(c1ccc2c(O)ccnc2c1)C(F)(F)F 4.340100195408068 0.7354880201331458 0.5549377283806248 0.5549377283806248 0.7354880201331458 0
25 Cc1ccc(N)c(NC(c2ccc3c(N)ccnc3c2)C(C)(C)C)n1 3.0678551815087816 0.7652585886950188 0.663651499385529 0.663651499385529 0.7652585886950188 0
25 Nc1ccc(Cl)nc1NC(c1ccc2cccnc2c1)C1CCCC1 2.984102333445489 0.7796687229324311 0.6325391814520944 0.6325391814520944 0.7796687229324311 0
25 Nc1cccnc1NC(c1ccc2cccnc2c1O)C1CCCC1 6.756362140620112 0.7773941180852236 0.6636805409416985 0.6636805409416985 0.7773941180852236 0
25 Cc1ccc(N)c(NC(c2ccc3c(O)ccnc3c2)C(F)(F)F)n1 3.896854802550867 0.7522608183494224 0.6675756564716298 0.6675756564716298 0.7522608183494224 0
24 C=Cc1cccc(NC(CCC)c2ccc3c(O)ccnc3c2)n1 2.7485890991831554 0.7582129964333321 0.6759928250539058 0.6759928250539058 0.7582129964333321 0
24 Clc1ccnc2cc(C(Nc3ccccn3)C3CCCC3)ccc12 2.5731913988783592 0.7962023820222276 0.6703462361105595 0.6703462361105595 0.7962023820222276 0
25 Cc1cccc(NC(c2ccc3cccnc3c2O)C2CCCC2)n1 7.915134499994933 0.7847296291495017 0.7062023691327403 0.7062023691327403 0.7847296291495017 0
25 C=Cc1cccc(NC(c2ccc3cccnc3c2)C2CCCC2)n1 2.69881625509744 0.7717724366566929 0.6602723598789434 0.6602723598789434 0.7717724366566929 0
21 COP(=O)(OC)C(Nc1nc(C)ccc1N)C1CCCC1 3.7119495585098603 0.7158835241262818 0.7829065485168869 0.7829065485168869 0.7158835241262818 0
21 COP(=O)(OC)C(Nc1nc(N)ccc1N)C1CCCC1 2.431260657632533 0.7012325957443188 0.6917360838605249 0.6917360838605249 0.7012325957443188 0
20 COP(=O)(OC)C(Nc1ncccc1N)C1CCCC1 2.7504541185797127 0.721937097882439 0.7849786788718561 0.7849786788718561 0.721937097882439 0
24 C=Cc1ccc(N)c(NC(CC)c2ccc3c(Cl)ccnc3c2)n1 3.9684032151268847 0.7533744201332467 0.681177155531618 0.681177155531618 0.7533744201332467 0
25 Nc1ccnc2c(O)c(C(Nc3ccccn3)C3CCCC3)ccc12 4.172015059282704 0.7729842129218939 0.6636805409416985 0.6636805409416985 0.7729842129218939 0
25 Cc1cccc(NC(c2ccc3c(Br)ccnc3c2)C2CCCC2)n1 3.9625252000614415 0.7801216207195757 0.5839513966968433 0.5839513966968433 0.7801216207195757 0
24 CC(C)(C)C(Nc1ncccc1N)c1ccc2c(O)ccnc2c1 1.2874221845220868 0.7673397439665688 0.6753672595322696 0.6753672595322696 0.7673397439665688 0
23 C=Cc1ccc(N)c(NC(CO)c2ccc3cccnc3c2)n1 3.611076893668316 0.7592107795829632 0.6746002483579717 0.6746002483579717 0.7592107795829632 0
24 CCCC(Nc1nc(Cl)ccc1N)c1ccc2c(O)ccnc2c1 3.51288338921585 0.7655999857441064 0.5933385320571147 0.5933385320571147 0.7655999857441064 0
21 COP(=O)(OC)C(Nc1nc(Br)ccc1N)C1CCCC1 0.5739153827088328 0.6959296779724355 0.5779236014961049 0.5779236014961049 0.6959296779724355 0
25 Oc1c(C(Nc2cccc(Br)n2)C2CCCC2)ccc2cccnc12 8.673012198160057 0.7708151929008191 0.5748033320703521 0.5748033320703521 0.7708151929008191 0
25 C=Cc1cccc(NC(c2ccc3c(O)ccnc3c2)C(F)(F)F)n1 2.356685899888318 0.7363132088574651 0.7199160180187775 0.7199160180187775 0.7363132088574651 0
25 C=Cc1ccc(N)c(NC(c2ccc3cccnc3c2)C(F)(F)F)n1 4.27338112111541 0.7424945275387838 0.7275886244885916 0.7275886244885916 0.7424945275387838 0
24 Oc1c(C(Nc2ccccn2)C2CCCC2)ccc2cccnc12 6.1513265216313915 0.7918023820222275 0.7329079954354156 0.7329079954354156 0.7918023820222275 0
25 Nc1cccc(NC(c2ccc3c(Cl)ccnc3c2)C2CCCC2)n1 3.4583115100561947 0.7771087650820624 0.6761795670604321 0.6761795670604321 0.7771087650820624 0
25 Nc1ccc(N)c(NC(c2ccc3cccnc3c2)C2CCCC2)n1 2.72218260997693 0.7748733593918622 0.6674714596805869 0.6674714596805869 0.7748733593918622 0
23 CCCC(Nc1ncccc1N)c1ccc2c(Cl)ccnc2c1 2.4336846818070645 0.791647609419793 0.7052604728218452 0.7052604728218452 0.791647609419793 0
24 Nc1cccnc1NC(c1ccc2c(Cl)ccnc2c1)C(F)(F)F 2.9584314641335197 0.7702416957461327 0.7238014907435496 0.7238014907435496 0.7702416957461327 0
25 Cc1cccc(NC(c2ccc3c(N)ccnc3c2)C2CCCC2)n1 2.392505415463214 0.7841346871052449 0.7156491989275123 0.7156491989275123 0.7841346871052449 0
25 Oc1c(C(Nc2ccccn2)C2CCCC2)ccc2c(Br)ccnc12 4.676090869120946 0.7711334226163091 0.6144603838326189 0.6144603838326189 0.7711334226163091 0
25 Oc1c(C(Nc2cccc(Cl)n2)C2CCCC2)ccc2cccnc12 7.178740455832713 0.7770870580219992 0.6220349190905489 0.6220349190905489 0.7770870580219992 0
25 Nc1cccc(NC(c2ccc3cccnc3c2O)C2CCCC2)n1 6.256737757079103 0.7728293130272679 0.6636805409416986 0.6636805409416986 0.7728293130272679 0
25 C=Cc1cccc(NC(c2ccc3c(N)ccnc3c2)C(F)(F)F)n1 1.7180105582279606 0.741566395670652 0.7275886244885917 0.7275886244885917 0.741566395670652 0
