size smiles rges sa qed qed sa max_or_val 
17 Cc1cc(NC(C#N)c2ccc(Cl)cc2)no1 0.5720107533057357 0.7918154445651376 0.9038763903082287 0.9038763903082287 0.7918154445651376 0
17 N#CC(Nc1cccnc1)c1ccc(Cl)cc1 1.9389769967131505 0.8255762308027097 0.8987706928727264 0.8987706928727264 0.8255762308027097 0
14 CCC(C)Nc1cc(C)cc(C=O)n1 2.6686867744695757 0.7783263323513092 0.7447530280293562 0.7447530280293562 0.7783263323513092 0
16 Cc1cc(C=O)nc(NC2CCCCC2)c1 2.557341205661893 0.8469371259274799 0.7930033035585613 0.7930033035585613 0.8469371259274799 0
19 O=Cc1cccc(NC(CO)c2ccc(Cl)cc2)n1 0.6615559832659177 0.8048224257455523 0.824456072468165 0.824456072468165 0.8048224257455523 0
14 Cc1cc(C=O)nc(-c2ccco2)c1 2.271327344248414 0.8377103195384803 0.6780403921769598 0.6780403921769598 0.8377103195384803 0
18 N#CC(Nc1cccc(N)n1)c1ccc(Cl)cc1 3.7394240280870124 0.7952319819922616 0.887479196389439 0.887479196389439 0.7952319819922616 0
15 Cc1ccnc(NCc2cncnc2)c1 2.888865123308095 0.8646083247949028 0.820265411850277 0.820265411850277 0.8646083247949028 0
18 Cc1cc(C=O)nc(NC(C)c2cccnc2)c1 2.5968548201896597 0.789401816079743 0.8361480632536746 0.8361480632536746 0.789401816079743 0
13 Cc1cc(C=O)nc(NC(C)C)c1 3.679028577263267 0.8245375125142819 0.7198695840985317 0.7198695840985317 0.8245375125142819 0
17 Cc1ccnc(NC(C)c2ccc(Cl)cc2)c1 2.3739029821457738 0.8578234573856505 0.8773595215283052 0.8773595215283052 0.8578234573856505 0
18 Cc1ccnc(NC(CO)c2ccc(Cl)cc2)c1 2.498544612235725 0.8361849231687324 0.88951849277943 0.88951849277943 0.8361849231687324 0
17 N#CC(Nc1ccccn1)c1ccc(Cl)cc1 0.8572132367193352 0.8210076279769639 0.8987706928727264 0.8987706928727264 0.8210076279769639 0
15 Cc1cc(NCc2ccc(Cl)cc2)no1 0.8220411158888619 0.9017105121424392 0.8665256645267544 0.8665256645267544 0.9017105121424392 0
14 Cc1ccnc(NC2CCOCC2)c1 0.5375506450001284 0.870915206968124 0.7776355390545572 0.7776355390545572 0.870915206968124 0
20 COCCCNC(c1ccncc1)c1ccc(Cl)cc1 2.14752293340508 0.8391497162985058 0.793211625757865 0.793211625757865 0.8391497162985058 0
17 N#CC(Nc1ccccn1)c1cccc(N)c1 2.546683081094112 0.8004113956378744 0.7845340628592364 0.7845340628592364 0.8004113956378744 0
14 Cc1cc(C=O)nc(SCC(=O)O)c1 2.637126370565463 0.8101754814818002 0.6015945780726516 0.6015945780726516 0.8101754814818002 0
13 Cc1cc(C=O)nc(NC2CC2)c1 2.3017986049043606 0.8324605405973098 0.7135835473496113 0.7135835473496113 0.8324605405973098 0
17 CC(Nc1ccccn1)c1ccc(Cl)c(N)c1 2.866126932764997 0.8342580727702659 0.8166838100730741 0.8166838100730741 0.8342580727702659 0
15 Cc1ccnc(NCc2nc[nH]c2C)c1 2.226527818137356 0.8401452169724928 0.8003415394570338 0.8003415394570338 0.8401452169724928 0
15 Cc1cc(C=O)nc(NC(C)C2CC2)c1 2.334877343131228 0.7676483032890337 0.7656908220118331 0.7656908220118331 0.7676483032890337 0
16 Cc1ccnc(Oc2ccc(Cl)c(N)c2)c1 2.6536289834474838 0.879795126670698 0.8103681334089934 0.8103681334089934 0.879795126670698 0
15 COCCCNc1cc(C)cc(C=O)n1 2.980662892783629 0.8399567596933378 0.5701989765413642 0.5701989765413642 0.8399567596933378 0
19 Cc1ccnc(NC(C(=O)O)c2ccc(Cl)cc2)c1 2.9226835577226087 0.8365312469034301 0.8994959218171512 0.8994959218171512 0.8365312469034301 0
18 CCC(Nc1cc(C)ccn1)c1ccc(Cl)cc1 3.9958843913733966 0.8448042293527445 0.8685809142406914 0.8685809142406914 0.8448042293527445 0
16 Cc1ccnc(NCc2ccc(Cl)cc2)c1 2.883998385849843 0.9206023433187845 0.8738673854347089 0.8738673854347089 0.9206023433187845 0
20 O=C(CC(Nc1ccccn1)c1ccccc1)C1CC1 0.840672029808059 0.8249653661658799 0.8681813181021255 0.8681813181021255 0.8249653661658799 0
17 Cc1ccnc(NC(C#N)c2ccccc2)c1 2.299490839594006 0.8186230125923485 0.8694771586745598 0.8694771586745598 0.8186230125923485 0
18 NC(S)=NC(c1ccncc1)c1ccc(Cl)cc1 0.5375506450001284 0.772768633575972 0.5146048335976918 0.5146048335976918 0.772768633575972 0
18 OCCNC(c1ccncc1)c1ccc(Cl)cc1 0.559435454774259 0.8374571821314889 0.869848620613037 0.869848620613037 0.8374571821314889 0
19 CC(C)(C)NC(c1ccncc1)c1ccc(Cl)cc1 2.464412038297695 0.8235997519832556 0.9067498574110178 0.9067498574110178 0.8235997519832556 0
19 CCCCNC(c1ccncc1)c1ccc(Cl)cc1 2.464412038297695 0.8471802190633455 0.7982314430240071 0.7982314430240071 0.8471802190633455 0
18 Clc1ccc(C(NC2CC2)c2ccncc2)cc1 2.5900797038277936 0.8383707915989446 0.9068467711761709 0.9068467711761709 0.8383707915989446 0
