size smiles plogp qed sa rges qed sa max_or_val 
34 Cc1ccc(Cn2ncc3c(N4CCN(Cc5ccc(Cl)c(Cl)c5)CC4)ncnc32)c(C)c1C 2.910410707735595 0.3697683576564181 0.8312834119706211 1.435015318976243 0.3697683576564181 0.8312834119706211 1
19 CCCN1CCN(CCOc2ccc(Cl)cc2)CC1 1.06172476276919 0.797918978332528 0.923924973641021 1.2495414932041529 0.797918978332528 0.923924973641021 1
24 CCCCNc1ncnc2c1cnn2Cc1ccc(C)c(C)c1C 1.6172536665982191 0.6963646074956127 0.8450437407331352 2.926061336635203 0.6963646074956127 0.8450437407331352 1
25 Cc1ccc(Nc2ncnc3c2cnn3Cc2cccc(Cl)c2)cc1 2.500930407658977 0.5855724036401115 0.8801011564065527 2.6587565022186235 0.5855724036401115 0.8801011564065527 1
26 Cc1cccc(Cn2ncc3c(Nc4ccccc4F)ncnc32)c1C 2.1217800489978798 0.5953431598201233 0.8608488943330974 2.3686732713612004 0.5953431598201233 0.8608488943330974 1
26 CC(C)CN1CCN(c2ncnc3c2cnn3CC2CCCCC2)CC1 0.7193816441395793 0.823413944706054 0.8371979604599531 2.330397838154477 0.823413944706054 0.8371979604599531 1
21 CSc1ncnc2c1cnn2Cc1ccc(C)c(C)c1C 1.0229862622275459 0.5479462502189149 0.8334695846919493 3.9410183622396793 0.5479462502189149 0.8334695846919493 1
24 Cc1ccc(Cn2ncc3c(NCC(C)C)ncnc32)c(C)c1C 1.4088231776402944 0.7742462956311033 0.837895908626699 3.454759171181079 0.7742462956311033 0.837895908626699 1
23 CCCN1CCN(Cc2ccccc2-c2ccc(Cl)cc2)CC1 2.7808413980939086 0.7950179908763867 0.916249044232656 1.119869513865928 0.7950179908763867 0.916249044232656 1
27 C=CCCN1CCN(c2ncnc3c2cnn3Cc2ccc(Cl)cc2)CC1 0.8352367450753206 0.6124813190171526 0.845459638341702 4.03030819136908 0.6124813190171526 0.845459638341702 1
23 CCCNc1ncnc2c1cnn2Cc1ccc(C)c(C)c1C 1.2255660258427357 0.7818148543381258 0.8448673362047481 2.7808387885965127 0.7818148543381258 0.8448673362047481 1
23 Cc1ccc(Cn2ncc3c(NCC(C)C)ncnc32)cc1C 1.2800437773220263 0.7827179605953687 0.8578559752580026 2.5417932764877573 0.7827179605953687 0.8578559752580026 1
22 Cc1ccc(Cn2ncc3c(SC(C)C)ncnc32)c(C)c1 1.5673799182474895 0.5394799921938321 0.8417155464719429 3.8909704982462543 0.5394799921938321 0.8417155464719429 1
21 CC(C)Nc1ncnc2c1cnn2Cc1ccc(Cl)cc1 1.1666263795678322 0.8027001840990078 0.8687029310630923 3.6516513025196646 0.8027001840990078 0.8687029310630923 1
22 Cc1ccc(Cn2ncc3c(SC(C)C)ncnc32)cc1C 1.6130275609273879 0.5394799921938321 0.8467875067697095 3.710127987924415 0.5394799921938321 0.8467875067697095 1
25 CCCN1CCN(c2ncnc3c2cnn3CC2CCCCC2)CC1 0.5290233999979943 0.8360538811663419 0.8433803777775548 0.9570777923675616 0.8360538811663419 0.8433803777775548 1
23 C=C(C)CN1CCN(c2ccc(-c3ccc(Cl)cc3)nn2)CC1 1.3685413459072873 0.8041325373544242 0.8748268162119205 1.2495414932041529 0.8041325373544242 0.8748268162119205 1
24 CCN(C)Cc1ncnc2c1cnn2Cc1ccc(C)c(C)c1C 0.6075352327493642 0.7229466589143542 0.8173305814165958 2.628264862142559 0.7229466589143542 0.8173305814165958 0
19 CCCN1CCN(CCOc2ccc(Cl)cc2)CC1 1.06172476276919 0.797918978332528 0.923924973641021 1.2495414932041529 0.797918978332528 0.923924973641021 0
26 Br/C=C/CN1CCN(c2ncnc3c2cnn3CC2CCCCC2)CC1 0.6416694116352435 0.7434337692236364 0.8004966012928045 1.239224092647909 0.7434337692236364 0.8004966012928045 0
22 Cc1ccc(Cn2ncc3c(NC(C)C)ncnc32)c(C)c1 0.992524583259895 0.8020102429900002 0.8534205092510992 3.0642579382734776 0.8020102429900002 0.8534205092510992 0
25 CCOCCNc1ncnc2c1cnn2Cc1ccc(C)c(C)c1C 0.7606735525557529 0.6694980140426156 0.834712616950639 2.173673991291603 0.6694980140426156 0.834712616950639 0
27 CCCN1CCN(c2ncnc3c2cnn3Cc2cccc(C)c2C)CC1 0.6608004286945244 0.6964768530887042 0.8485956031882803 1.239224092647909 0.6964768530887042 0.8485956031882803 0
26 C=C(C)CN1CCN(c2ncnc3c2cnn3-c2cccc(Cl)c2)CC1 0.7653508182286473 0.6619158409021044 0.8442612020254051 1.2495414932041529 0.6619158409021044 0.8442612020254051 0
24 CCCCNc1ncnc2c1cnn2Cc1ccc(C)c(C)c1C 1.6172536665982191 0.6963646074956127 0.8450437407331352 2.926061336635203 0.6963646074956127 0.8450437407331352 0
26 C=C(C)CN1CCN(c2ncnc3c2cnn3-c2ccc(Cl)cc2)CC1 0.8118074336132644 0.6619158409021044 0.8494230481792514 1.6132406966016548 0.6619158409021044 0.8494230481792514 0
27 Cc1cccc(Cn2ncc3c(N4CCN(CC(C)C)CC4)ncnc32)c1 0.6604129730732229 0.6966143111244676 0.8554881081192468 1.119869513865928 0.6966143111244676 0.8554881081192468 0
25 Cc1ccc(Nc2ncnc3c2cnn3Cc2cccc(Cl)c2)cc1 2.500930407658977 0.5855724036401115 0.8801011564065527 2.6587565022186235 0.5855724036401115 0.8801011564065527 0
25 CCN1CCN(c2ncnc3c2cnn3Cc2ccc(Br)cc2)CC1 0.536927899755919 0.67316441880283 0.8619919888617686 1.2727515167972978 0.67316441880283 0.8619919888617686 0
20 C=C(C)CN1CCN(CCOc2ccc(Cl)cc2)CC1 1.0024368361875116 0.7504586994577456 0.8988818706875011 0.9739660973169965 0.7504586994577456 0.8988818706875011 0
26 CCCN1CCN(c2ncnc3c2cnn3Cc2ccccc2Br)CC1 0.8410369072974753 0.6409601103517906 0.8524374341441637 2.849730044668821 0.6409601103517906 0.8524374341441637 0
20 CSc1ncnc2c1cnn2Cc1cccc(C)c1C 0.8116800750539079 0.5469692952373287 0.8442600083393229 1.239224092647909 0.5469692952373287 0.8442600083393229 0
26 OC[C@@H](Nc1ccccc1)c1ncnc2c1cnn2Cc1ccc(Cl)s1 0.6358267513578744 0.5284995384469446 0.7667585279286525 0.8156357957221105 0.5284995384469446 0.7667585279286525 0
22 CCN(C)c1ncnc2c1cnn2Cc1ccc(C)cc1C 0.5097479083219287 0.7422127961229791 0.8402453231468807 2.7639382045829155 0.7422127961229791 0.8402453231468807 0
20 Cc1ccc(Cn2ncc3c(C)ncnc32)c(C)c1C 0.665352116696476 0.7155276651068144 0.8396746796329416 2.708049985227532 0.7155276651068144 0.8396746796329416 0
20 Cc1ccc(Cn2ncc3c(Cl)ncnc32)c(C)c1C 1.0353911826305424 0.6777831947654698 0.8424590202922823 3.1835135180146366 0.6777831947654698 0.8424590202922823 0
22 Cc1ccc(Cn2ncc3c(NC(C)C)ncnc32)cc1C 1.0381722259397943 0.8020102429900002 0.8584924695488658 2.5680521282090054 0.8020102429900002 0.8584924695488658 0
26 CCCN1CCN(c2ncnc3c2cnn3Cc2ccc(I)cc2)CC1 0.6576144376618478 0.5461911697682496 0.8496016041846496 0.9739660973169965 0.5461911697682496 0.8496016041846496 0
25 CCCN1CCN(c2ncnc3c2cnn3-c2cccc(Cl)c2)CC1 0.7690816405356866 0.7188876094116198 0.8631312933928539 1.239224092647909 0.7188876094116198 0.8631312933928539 0
26 Cc1cccc(Cn2ncc3c(Nc4ccccc4F)ncnc32)c1C 2.1217800489978798 0.5953431598201233 0.8608488943330974 2.3686732713612004 0.5953431598201233 0.8608488943330974 0
26 CC(C)CN1CCN(c2ncnc3c2cnn3CC2CCCCC2)CC1 0.7193816441395793 0.823413944706054 0.8371979604599531 2.330397838154477 0.823413944706054 0.8371979604599531 0
27 Cc1cccc(Cn2ncc3c(N4CCN(C(C)C)CC4)ncnc32)c1C 0.6030932589412012 0.7122013203650991 0.8423614732156888 1.239224092647909 0.7122013203650991 0.8423614732156888 0
27 CCN1CCN(c2ncnc3c2cnn3Cc2ccc(C)c(C)c2C)CC1 0.5023303418582836 0.7123706041558002 0.8400633713175869 1.7990182634880167 0.7123706041558002 0.8400633713175869 0
21 Cc1ccccc1Cn1ncc2c(NC3CC3)ncnc21 0.5512178675880088 0.7975599947949318 0.8659886519542231 1.2495414932041529 0.7975599947949318 0.8659886519542231 0
21 CSc1ncnc2c1cnn2Cc1ccc(C)c(C)c1C 1.0229862622275459 0.5479462502189149 0.8334695846919493 2.743089431921351 0.5479462502189149 0.8334695846919493 0
22 CCNc1ncnc2c1cnn2Cc1ccc(C)c(C)c1C 0.8224535162623763 0.8025969750500276 0.8434215018069305 2.734430616484403 0.8025969750500276 0.8434215018069305 0
21 CCNc1ncnc2c1cnn2Cc1ccc(C)c(C)c1 0.7053240718755234 0.7985859646035097 0.8646760079861691 0.5801392142989492 0.7985859646035097 0.8646760079861691 0
21 Cc1cccc(Cn2ncc3c(SCF)ncnc32)c1C 0.84013868726014 0.54623817097475 0.8143998541400153 1.239224092647909 0.54623817097475 0.8143998541400153 0
26 CCCCCN1CCN(c2ncnc3c2cnn3CC2CCCC2)CC1 0.9278117692776009 0.7123805208175205 0.8443457521419554 1.239224092647909 0.7123805208175205 0.8443457521419554 0
24 Cc1ccc(Cn2ncc3c(NCC(C)C)ncnc32)c(C)c1C 1.4088231776402944 0.7742462956311033 0.837895908626699 3.454759171181079 0.7742462956311033 0.837895908626699 0
25 CCCN1CCN(c2ncnc3c2cnn3CC2CCCCC2)CC1 0.5290233999979943 0.8360538811663419 0.8433803777775548 0.8033464449016858 0.8360538811663419 0.8433803777775548 0
22 C=CCNc1ncnc2c1cnn2Cc1cccc(C)c1C 0.6060957636923661 0.73445977829839 0.8351950848547072 0.9265069536114943 0.73445977829839 0.8351950848547072 0
23 CCCN1CCN(Cc2ccccc2-c2ccc(Cl)cc2)CC1 2.7808413980939086 0.7950179908763867 0.916249044232656 1.119869513865928 0.7950179908763867 0.916249044232656 0
26 CC(C)N1CCN(c2ncnc3c2cnn3Cc2ccc(I)cc2)CC1 0.5981329720748016 0.5585224040542484 0.8431703302305333 1.4978375178972136 0.5585224040542484 0.8431703302305333 0
23 Cc1ccc(Cn2ncc3c(OC4CC4)ncnc32)c(C)c1C 0.8302986885646302 0.741530172534706 0.8321376320627364 1.7703722771894377 0.741530172534706 0.8321376320627364 0
24 CCCC(C)Nc1ncnc2c1cnn2Cc1ccc(C)c(C)c1 1.3311041250906257 0.7420493936865717 0.8043515694545137 1.2928295508274306 0.7420493936865717 0.8043515694545137 0
23 Cc1ccc(Cn2ncc3c(NC4CC4)ncnc32)c(C)c1C 0.9454360850143333 0.8026343866127723 0.8412528983349257 2.1203772466681396 0.8026343866127723 0.8412528983349257 0
27 C=CCCN1CCN(c2ncnc3c2cnn3Cc2ccc(Cl)cc2)CC1 0.8352367450753206 0.6124813190171526 0.845459638341702 4.03030819136908 0.6124813190171526 0.845459638341702 0
27 CCCCCN1CCN(c2ncnc3c2cnn3Cc2ccc(Cl)s2)CC1 1.4309496954161212 0.5587230416823973 0.8365832994906798 1.2495414932041529 0.5587230416823973 0.8365832994906798 0
27 CCC(C)N1CCN(c2ncnc3c2cnn3Cc2ccccc2Br)CC1 0.6825597246390736 0.6210459819001138 0.7916621916265635 1.401864689516282 0.6210459819001138 0.7916621916265635 0
26 CC(C)N1CCN(c2ncnc3c2cnn3Cc2ccc(Cl)cc2)CC1 0.7950609720748014 0.7060624808942834 0.8596289968972 1.1828661832363112 0.7060624808942834 0.8596289968972 0
