size smiles plogp qed sa rges qed sa max_or_val 
24 Cc1nc(Cn2ccc(CC(C)(C)C)n2)oc1-c1ccc(Cl)cc1 2.5179725002579767 0.6586252765760089 0.8201280555842191 2.707039382578542 0.6586252765760089 0.8201280555842191 1
18 Clc1ccc(-c2cnc(Cn3cccn3)o2)cc1 1.0687927017294214 0.7252469161023295 0.8698880779699356 2.43202300586354 0.7252469161023295 0.8698880779699356 1
18 CC(C)Cc1ccn(Cc2ncc(C(C)C)o2)n1 0.5060328817003956 0.8143058168219002 0.8071925424111548 1.0518247860705192 0.8143058168219002 0.8071925424111548 1
18 Cc1ccn(Cc2ncc(-c3ccccc3)o2)n1 0.7221851255320342 0.7054871180745271 0.8697072361702259 3.4751418246475243 0.7054871180745271 0.8697072361702259 1
20 CC(C)(C)Cc1ccn(Cc2ncc(C(F)(F)F)o2)n1 0.5965739481983094 0.8670887858493704 0.7855304386887008 3.124520079772763 0.8670887858493704 0.7855304386887008 1
19 Cc1ccn(Cc2ncc(-c3ccc(Cl)cc3)o2)n1 1.3104563711608002 0.7329278917910729 0.8624707079067553 3.1158014217658585 0.7329278917910729 0.8624707079067553 1
18 Cc1nc(Cn2cccn2)oc1-c1ccccc1 0.6095375203070699 0.705487118074527 0.8571908355896743 1.2495414932041529 0.705487118074527 0.8571908355896743 0
18 Cc1ccn(Cc2ncc(-c3ccccc3)o2)n1 0.7221851255320342 0.7054871180745271 0.8697072361702259 2.4481856844025387 0.7054871180745271 0.8697072361702259 0
18 Clc1ccc(-c2cnc(Cn3cccn3)o2)cc1 1.0687927017294214 0.7252469161023295 0.8698880779699356 2.43202300586354 0.7252469161023295 0.8698880779699356 0
20 CC(C)(C)Cc1ccn(Cc2ncc(C(F)(F)F)o2)n1 0.5965739481983094 0.8670887858493704 0.7855304386887008 1.1527609822587364 0.8670887858493704 0.7855304386887008 0
19 CCCc1ccn(Cc2ncc(-c3cccs3)o2)n1 1.0244299026293326 0.7130822965676006 0.824892211403259 0.5762585614952074 0.7130822965676006 0.824892211403259 0
19 Cc1ccn(Cc2nc(C)c(-c3ccccc3)o2)n1 0.8553566508810793 0.7195757467707818 0.850235183431231 1.682318160393105 0.7195757467707818 0.850235183431231 0
19 FCc1ccn(Cc2ncc(-c3ccccc3)o2)n1 0.6161686388930665 0.7211218576813754 0.8400298487658961 2.0559861081409605 0.7211218576813754 0.8400298487658961 0
19 Cc1ccn(Cc2ncc(-c3ccc(Cl)cc3)o2)n1 1.3104563711608002 0.7329278917910729 0.8624707079067553 2.1210590737488477 0.7329278917910729 0.8624707079067553 0
19 CCCc1ccn(Cc2ncc(-c3ccco3)o2)n1 0.50794556196999 0.7042302268304936 0.8195606179966654 2.807479050356598 0.7042302268304936 0.8195606179966654 0
18 CC(C)Cc1ccn(Cc2ncc(C(C)C)o2)n1 0.5060328817003956 0.8143058168219002 0.8071925424111548 1.0518247860705192 0.8143058168219002 0.8071925424111548 0
19 Cc1nc(Cn2cccn2)oc1-c1ccc(Cl)cc1 1.2019050424894715 0.7329278917910728 0.8504094491654965 2.1286167000585374 0.7329278917910728 0.8504094491654965 0
