size smiles plogp qed sa rges qed sa max_or_val 
24 C=Cc1ccc(O)c(C(=O)N2CCN(c3ccccc3)CC2)c1C 1.067223621349351 0.9427120097432721 0.8623559579277055 1.2195923056948046 0.9427120097432721 0.8623559579277055 1
22 C=Cc1cccc(C(=O)N2CCN(c3ccsc3)CC2)c1C 1.262855983472586 0.8632809974089575 0.8445484426080648 3.6615328289927778 0.8632809974089575 0.8445484426080648 1
24 Cc1ccccc1N1CCN(C(=O)c2c(O)ccc(C)c2C)CC1 1.2774536024393752 0.9218044205874489 0.8886215113821526 1.4978375178972136 0.9218044205874489 0.8886215113821526 1
24 C=Cc1ccc(O)c(C(=O)N2CCN(C3CCCCC3)CC2)c1C 0.9496297299466372 0.9242686375797506 0.8350566366607372 2.7076019997941096 0.9242686375797506 0.8350566366607372 1
23 CCCCCCCN1CCN(C(=O)c2cccc(C)c2C)CC1 2.2065572684462857 0.7090633485738651 0.9083241409384759 1.2495414932041529 0.7090633485738651 0.9083241409384759 1
24 Cc1cc2c(N3CCN(C(=O)c4ccccc4)CC3)ncnc2s1 0.8554852179880053 0.7207369239105704 0.8770405797764449 1.6132406966016548 0.7207369239105704 0.8770405797764449 1
24 C=Cc1cccc(C(=O)N2CCN(c3cccc(Cl)c3)CC2)c1C 2.1704670602633795 0.8333708680909844 0.8796274511403751 0.5964481372308875 0.8333708680909844 0.8796274511403751 1
24 C=Cc1cccc(C(=O)N2CCN(c3ccccc3Br)CC2)c1C 2.2009595942000324 0.7838848405793878 0.8708932882444476 0.9570777923675616 0.7838848405793878 0.8708932882444476 1
24 Cc1ccc(O)c(C(=O)N2CCN(Cc3ccc(Br)s3)CC2)c1C 1.4883043257459212 0.8391646849113459 0.8552515917495465 2.966215425043414 0.8391646849113459 0.8552515917495465 1
23 C=Cc1ccc(O)c(C(=O)N2CCN(c3ccsc3)CC2)c1C 0.6988188069078252 0.9393459236950258 0.8145887563230914 3.5623817761950827 0.9393459236950258 0.8145887563230914 1
24 C=Cc1cccc(C(=O)N2CCN(c3ccc(F)cc3)CC2)c1C 1.6983021281366826 0.8585469252763156 0.8843091253485199 1.2136514870962172 0.8585469252763156 0.8843091253485199 1
24 C=Cc1ccc(O)c(C(=O)N2CCN(Cc3ccsc3)CC2)c1C 0.8222942095846442 0.9264410884449743 0.8287971343982936 2.797465628732304 0.9264410884449743 0.8287971343982936 1
23 C=Cc1cccc(C(=O)N2CCN(Cc3ccsc3)CC2)c1C 1.3804452619912029 0.8559426285102976 0.8581028068879112 1.3445278590305207 0.8559426285102976 0.8581028068879112 1
22 CCCCCN1CCN(C(=O)c2c(O)ccc(C)c2C)CC1 0.9166636793832321 0.8506297011520307 0.8844026310425812 1.5480748749019249 0.8506297011520307 0.8844026310425812 1
