size smiles plogp qed sa rges qed sa max_or_val 
22 CSCc1ccc(NCCNC(=O)c2cccc(I)c2)nc1 1.1252249944615969 0.52569018657346 0.859347221606844 4.299789661818361 0.52569018657346 0.859347221606844 1
23 Cc1ccc(C(=O)N2CCN(Cc3nc(C)c(C)o3)CC2)cc1 0.5285741915232078 0.8736509237306208 0.8856349101692452 0.041995764899978916 0.8736509237306208 0.8856349101692452 1
23 C=Cc1cc(C(=O)N2CCN(C3CCCC3)CC2)c(O)cc1Cl 0.9505198719965824 0.9210966219414664 0.8401688746662868 1.7258417015003862 0.9210966219414664 0.8401688746662868 1
20 C=Cc1cc(C(=O)N2CCN(CCC)CC2)ccc1Cl 1.0582292595536202 0.8509940263507394 0.8786032510615132 3.0225516298322197 0.8509940263507394 0.8786032510615132 1
23 C=Cc1cc(C(=O)N2CCN(CC(C)(C)C)CC2)c(O)cc1Cl 0.9611195322370873 0.9184534528766748 0.8298466146930095 1.1801231482724446 0.9184534528766748 0.8298466146930095 1
23 C=Cc1cc(C(=O)NCCNc2ccc(CS)cn2)ccc1Cl 1.100246144185932 0.5290632989368199 0.8278384604651033 5.3648820372511565 0.5290632989368199 0.8278384604651033 1
22 C=Cc1cc(C(=O)N2CCN(C3CCC3)CC2)c(O)cc1Cl 0.5554712203668393 0.9307891730417991 0.8396190244852042 3.8335208459536165 0.9307891730417991 0.8396190244852042 1
22 C=Cc1cc(C(=O)N(C)CCc2ccc(C)cn2)ccc1Cl 1.6298682695471687 0.8354012667389373 0.8476386966163516 4.251087731995915 0.8354012667389373 0.8476386966163516 1
23 C=Cc1cc(C(=O)N2CCN(c3ccccc3)CC2)ccc1Cl 1.9856287584947019 0.8524583627744554 0.8933587509438554 2.089877859937804 0.8524583627744554 0.8933587509438554 1
23 C=Cc1cc(C(=O)N2CCN(CCC(C)C)CC2)c(O)cc1Cl 1.088582205048147 0.8946968107548717 0.8440091338942383 1.4363584822784756 0.8946968107548717 0.8440091338942383 1
21 C=Cc1cccc(C(=O)N2CCN(c3ccsc3)CC2)c1 1.0874984981050329 0.8673110301705231 0.8593331664561146 4.530886896589903 0.8673110301705231 0.8593331664561146 1
18 C=Cc1cccc(C(=O)NCc2ccc(C)o2)c1 1.1198471079447385 0.8929562381533837 0.8843141231049708 1.239224092647909 0.8929562381533837 0.8843141231049708 1
22 O=C(c1ccccc1)N1CCN(Cc2ccccc2Cl)CC1 1.7194408255055524 0.8676202875430306 0.9357156472783945 1.2227304703994375 0.8676202875430306 0.9357156472783945 1
22 O=C(c1cccc(F)c1)N1CCN(Cc2ccccc2)CC1 1.209078325505553 0.8697169872257782 0.9361531472783946 1.6982560558549857 0.8697169872257782 0.9361531472783946 1
22 CC(C)(C)CCN1CCN(C(=O)c2cc(F)ccc2O)CC1 0.6483743351209368 0.9335326231293171 0.880341592791215 1.4978375178972136 0.9335326231293171 0.880341592791215 1
21 O=C(c1cc(Cl)ccc1O)N1CCN(c2ccsc2)CC1 0.8951994564909089 0.9237991642498684 0.869522161832323 2.2894645156288753 0.9237991642498684 0.869522161832323 1
23 C=Cc1cccc(C(=O)N2CCN(c3cccc(C)c3)CC2)c1 1.6672648424107832 0.8647937138595252 0.8963160936011979 2.840203533541069 0.8647937138595252 0.8963160936011979 1
21 C=Cc1cc(C(=O)N(CC)Cc2ccccc2)ccc1Cl 2.6499958841310676 0.7870214291241021 0.8894106537923404 2.2801438615863403 0.7870214291241021 0.8894106537923404 1
21 CCCCCN1CCN(C(=O)c2cc(I)ccc2O)CC1 0.9078213078598791 0.60867689419367 0.8847801453177642 1.239224092647909 0.60867689419367 0.8847801453177642 0
22 C=Cc1cc(C(=O)N2CCN(C3CCC3)CC2)c(O)cc1Cl 0.5554712203668393 0.9307891730417991 0.8396190244852042 3.0411138921254715 0.9307891730417991 0.8396190244852042 0
22 CSCc1ccc(N2CCN(C(=O)C3CCCC3)CC2)nc1 0.6269521235824742 0.8549293951773245 0.8715057915091636 1.2495414932041529 0.8549293951773245 0.8715057915091636 0
22 C=Cc1cc(C(=O)N2CCN(C(C)(C)C)CC2)c(O)cc1Cl 0.6648965906620079 0.9086931368252871 0.8244440656291118 1.385314171852015 0.9086931368252871 0.8244440656291118 0
22 C=Cc1cccc(C(=O)NCCNc2ccc(CCl)cn2)c1 1.0306096098462119 0.6086245880282412 0.8583677344273567 4.487436968130563 0.6086245880282412 0.8583677344273567 0
23 Cc1cccc(C(=O)N2CCN(c3ccc(CCl)cn3)CC2)c1 1.1125550522009906 0.8119003872846781 0.8912594502445543 1.2495414932041529 0.8119003872846781 0.8912594502445543 0
22 CSCc1ccc(NCCNC(=O)c2cccc(I)c2)nc1 1.1252249944615969 0.52569018657346 0.859347221606844 4.299789661818361 0.52569018657346 0.859347221606844 0
22 CCCCC(=O)N1CCN(c2nc(C)nc3sccc23)CC1 0.5501812581978598 0.869606030082471 0.8568512509108732 1.2495414932041529 0.869606030082471 0.8568512509108732 0
23 Cc1nc(N2CCN(Cc3ccccc3)CC2)c2ccsc2n1 1.2423641636777525 0.7396685470176934 0.8800493515197501 1.2495414932041529 0.7396685470176934 0.8800493515197501 0
21 CCCCC(=O)N1CCN(c2ccc(CSC)cn2)CC1 0.6507971487986 0.8095733463150894 0.8741552387553999 1.2495414932041529 0.8095733463150894 0.8741552387553999 0
23 Cc1nc(N2CCN(C(=O)c3ccsc3)CC2)c2ccsc2n1 0.5894613980939072 0.7169399100819689 0.8406490442326562 2.1529510112418473 0.7169399100819689 0.8406490442326562 0
21 O=C(c1cccs1)N1CCN(c2ccc(CCl)cn2)CC1 0.7048069470331528 0.8156589402553592 0.8733896607814613 1.2495414932041529 0.8156589402553592 0.8733896607814613 0
21 CCC(CC)C(=O)N1CCN(c2ccc(CBr)cn2)CC1 0.7453940588377153 0.7629019761476336 0.8537882287597459 1.2495414932041529 0.7629019761476336 0.8537882287597459 0
22 C=Cc1cc(C(=O)N2CCN(CC(C)CC)CC2)ccc1Cl 1.104676598375601 0.8238410269183292 0.8130862887083998 3.0618470340675685 0.8238410269183292 0.8130862887083998 0
23 C=Cc1cc(C(=O)N2CCN(C3CCCC3)CC2)c(O)cc1Cl 0.9505198719965824 0.9210966219414664 0.8401688746662868 1.7258417015003862 0.9210966219414664 0.8401688746662868 0
21 C=Cc1cc(C(=O)N2CCN(CC(=C)Br)CC2)ccc1Cl 1.1893142045015201 0.8086152179581931 0.8377682449446131 3.851400376902226 0.8086152179581931 0.8377682449446131 0
20 C=Cc1cc(C(=O)N2CCN(CCC)CC2)ccc1Cl 1.0582292595536202 0.8509940263507394 0.8786032510615132 3.0225516298322197 0.8509940263507394 0.8786032510615132 0
14 C=Cc1cc(SC(F)(F)F)ccc1Cl 1.9295865660750158 0.6790876788227447 0.8149651740083349 1.4978375178972136 0.6790876788227447 0.8149651740083349 0
23 O=C(c1ccccc1Br)N1CCN(c2ccc(CCl)cn2)CC1 1.4848798074457488 0.7471516518364825 0.8821755341606384 1.2495414932041529 0.7471516518364825 0.8821755341606384 0
21 C=Cc1cc(C(=O)N2CCN(CCC)CC2)c(O)cc1Cl 0.5078712336792366 0.9299314328017009 0.8501634704088039 0.9739660973169965 0.9299314328017009 0.8501634704088039 0
23 O=C(c1cccc(I)c1)N1CCN(c2ccc(CS)cn2)CC1 0.7778098773758169 0.590278940506815 0.8554899863750907 2.110059846111896 0.590278940506815 0.8554899863750907 0
23 C=Cc1cc(C(=O)N2CCN(CC(C)(C)C)CC2)c(O)cc1Cl 0.9611195322370873 0.9184534528766748 0.8298466146930095 1.1801231482724446 0.9184534528766748 0.8298466146930095 0
22 CCCCCCC(=O)N1CCN(c2ccc(CBr)cn2)CC1 1.4670711483077516 0.5451627921540351 0.8746190164786388 1.2495414932041529 0.5451627921540351 0.8746190164786388 0
22 O=C(c1ccccc1)N1CCN(c2ccc(CBr)cn2)CC1 1.0080016428132437 0.7901301753690911 0.8965668492014713 1.2495414932041529 0.7901301753690911 0.8965668492014713 0
23 CSCc1ccc(N2CCN(C(=O)c3ccc(C)o3)CC2)nc1 0.5405214857674254 0.8621116785951563 0.8591223873074916 1.0528003502239485 0.8621116785951563 0.8591223873074916 0
23 O=C(c1ccccc1Cl)N1CCN(c2ccc(CCl)cn2)CC1 1.4573965906625306 0.7960760098141493 0.8912440656291698 1.2495414932041529 0.7960760098141493 0.8912440656291698 0
23 CSCc1ccc(NCCN(C)C(=O)c2cccc(F)c2)nc1 0.9952351382687707 0.8445943773981589 0.8586039042520854 2.559892900162237 0.8445943773981589 0.8586039042520854 0
21 O=C(c1cc(I)ccc1O)N1CCN(c2cccs2)CC1 0.6560425334139861 0.7690370329084999 0.8483713926015538 3.020767124263947 0.7690370329084999 0.8483713926015538 0
23 CSCc1ccc(N2CCN(C(=O)c3ccc(Cl)s3)CC2)nc1 1.3228854018513436 0.826496013365373 0.855665044650149 1.2495414932041529 0.826496013365373 0.855665044650149 0
