ID,Z_RGES
Z25935087,-2.1354516095065263
Z1783329961,-2.135348265030957
Z62887478,-2.135348265030957
Z1279309267,-2.1353441744698847
Z46042074,-2.1353441744698847
Z49575309,-2.1351652935988246
Z289825670,-2.135161102166472
Z1343400403,-2.135161102166472
Z3299510144,-2.1350309679810864
Z1748420489,-2.1347306392625325
Z89293222,-2.1347306392625325
Z1423379445,-2.134600444930328
Z57269011,-2.134600444930328
Z1591142942,-2.134600444930328
Z1337399880,-2.1345432487991864
Z606008264,-2.1345432487991864
Z984719862,-2.1345432487991864
Z2217685777,-2.1345432487991864
Z3782872301,-2.1345432487991864
Z1032370084,-2.1345432487991864
Z979421342,-2.1338706332685033
Z28172378,-2.1338706332685033
Z295464002,-2.1337563553310286
Z94601117,-2.1337563553310286
Z240271690,-2.1337563553310286
Z1401625314,-2.1337563553310286
Z279100448,-2.1337563553310286
Z135256614,-2.1337563553310286
Z1329105573,-2.1337563553310286
Z197187100,-2.1337563553310286
Z383619130,-2.1337563553310286
Z1334031654,-2.1337563553310286
Z2240633236,-2.1337563553310286
Z1269012130,-2.1337075735261544
Z2259169956,-2.1336677093031313
Z30789313,-2.1335922963264027
Z1518984116,-2.133480396984866
Z3992203386,-2.1334291482861487
Z220404396,-2.1334291482861487
Z3888289046,-2.1334291482861487
Z4626250443,-2.1334291482861487
Z279571734,-2.1334291482861487
Z2358994425,-2.1333646066483443
Z1022158336,-2.13294656076974
Z2040089635,-2.13294656076974
Z286039932,-2.13294656076974
Z1178275369,-2.13294656076974
Z1250236693,-2.13294656076974
Z364376214,-2.13294656076974
Z991108260,-2.1326896271912004
Z56842351,-2.1326798283153483
Z366541122,-2.1323457552454776
Z2279453221,-2.132320434002377
Z2936914975,-2.132317306019308
Z1170427384,-2.1322006180587585
Z942422866,-2.1322006180587585
Z240716294,-2.131682959206441
Z1409460602,-2.131682959206441
Z55505622,-2.131682959206441
Z1798616761,-2.1316741129255767
Z31191961,-2.1316741129255767
Z1981748087,-2.131383202295016
Z1233527913,-2.131383202295016
Z56758214,-2.1312488495496984
Z28487845,-2.1310658364431623
Z1128974324,-2.1309986478056695
Z1276381704,-2.1309986478056695
Z1522016800,-2.1307815924361515
Z190876624,-2.1304194555470284
Z2958844880,-2.130377876385065
Z4136002321,-2.130377876385065
Z1622815680,-2.130377876385065
Z1786820241,-2.1301758161156608
Z27986151,-2.1300584225271555
Z1411857198,-2.1300584225271555
Z3765731500,-2.1299071656069026
Z2900816362,-2.1296957320353984
Z119968826,-2.129675807660488
Z2964863785,-2.129609941592151
Z1310705870,-2.129586538477021
Z666523604,-2.129586538477021
Z56764923,-2.1294291594883314
Z1252098271,-2.1293728965500556
Z64386007,-2.1293728965500556
Z1139317453,-2.1293728965500556
Z2619433043,-2.1293728965500556
Z317268638,-2.1293728965500556
Z2933728640,-2.1293728965500556
Z1846162115,-2.1293728965500556
Z1275679132,-2.1293728965500556
Z2169189930,-2.129262538652574
Z1331548892,-2.129225117486961
Z1700667053,-2.129225117486961
Z1071103072,-2.129225117486961
Z2154430609,-2.1290223729550615
Z26546075,-2.1288691429414586
Z1459040706,-2.1285713493802967
Z2370536689,-2.1285713493802967
Z1891234860,-2.1285713493802967
Z1856621683,-2.1285713493802967
Z1201626721,-2.1285713493802967
Z195283634,-2.128497284725408
Z1139318267,-2.128313576239812
Z1102997502,-2.127971657288979
Z3016337988,-2.1278414602576587
Z771103770,-2.1278414602576587
Z2922418142,-2.1278414602576587
Z730562976,-2.1278414602576587
Z1033101872,-2.1275227518558797
Z1959865126,-2.127147453617342
Z56865462,-2.127147453617342
Z2613849117,-2.127147453617342
Z1379877751,-2.1269769623624324
Z422782212,-2.1266296686739725
Z1822709648,-2.1266296686739725
Z1001708738,-2.1265654024656326
Z52064170,-2.1265654024656326
Z31216211,-2.1265654024656326
Z1265026020,-2.1265654024656326
Z1824216881,-2.1265654024656326
Z196180554,-2.1265654024656326
Z2900720135,-2.1265654024656326
Z1646528339,-2.1265654024656326
Z2967650311,-2.1265654024656326
Z288664210,-2.1265654024656326
Z2700008774,-2.1265654024656326
Z2933728926,-2.1265654024656326
Z56786268,-2.1265654024656326
Z285905408,-2.1265654024656326
Z2595894518,-2.1265654024656326
Z1457662382,-2.1265654024656326
Z1728623869,-2.1265654024656326
Z56788684,-2.1265654024656326
Z57790532,-2.1265654024656326
Z1198411035,-2.1265654024656326
Z872670316,-2.1265654024656326
Z324590202,-2.126453282746687
Z98336379,-2.1263244695874386
Z1273101142,-2.126244510612442
Z445987262,-2.126244510612442
Z1401664904,-2.125912057089222
Z1272788778,-2.125912057089222
Z1580653258,-2.125912057089222
Z1731345171,-2.125612409028818
Z1890711003,-2.125612409028818
Z451081726,-2.125612409028818
Z763574284,-2.125612409028818
Z756952478,-2.125612409028818
Z2582964991,-2.125509200423989
Z1953148778,-2.1253955241038733
Z1537612212,-2.125193237198701
Z169622072,-2.1251164659074644
Z2357394542,-2.1251164659074644
Z1602071297,-2.125038315964651
Z1303149450,-2.1248973335569215
Z30788354,-2.124892627471663
Z1839995368,-2.1248481337264087
Z56983675,-2.124381299003896
Z199809764,-2.124224156229117
Z56754223,-2.1240068387987963
Z27432336,-2.1240068387987963
Z416319998,-2.1240068387987963
Z2160221500,-2.123972662069226
Z1143031302,-2.123743967002371
Z2183478028,-2.123743967002371
Z3215927215,-2.123696627138657
Z2272552613,-2.123696627138657
Z4188712672,-2.123696627138657
Z1647876827,-2.123696627138657
Z1316717356,-2.123696627138657
Z94830170,-2.123696627138657
Z2000030842,-2.123696627138657
Z1591391244,-2.12327152548258
Z1143064093,-2.12327152548258
Z1228582898,-2.12327152548258
Z2739855238,-2.12327152548258
Z335453506,-2.122900706376697
Z1213745547,-2.1221457649873834
Z227821116,-2.1221457649873834
Z382584300,-2.1218562634178353
Z806356420,-2.121786336750022
Z944014884,-2.121776819179785
Z1496768403,-2.121776819179785
Z222945188,-2.121776819179785
Z1615467347,-2.121776819179785
Z3299500413,-2.121776819179785
Z824010240,-2.121776819179785
Z1815000636,-2.121776819179785
Z3630091588,-2.121776819179785
Z1720834635,-2.121776819179785
Z1841045995,-2.121776819179785
Z168509612,-2.121776819179785
Z2732439230,-2.121776819179785
Z1478423459,-2.121776819179785
Z732586130,-2.121776819179785
Z64788331,-2.121776819179785
Z2982132548,-2.121776819179785
Z3077775404,-2.121776819179785
Z1147740169,-2.121776819179785
Z300131936,-2.121776819179785
Z1916245539,-2.121776819179785
Z1270097139,-2.121776819179785
Z2149204944,-2.121776819179785
Z803796174,-2.121776819179785
Z1139213519,-2.121776819179785
Z4225453596,-2.121711157268326
Z57214101,-2.121634464436941
Z15481798,-2.121634464436941
Z228726338,-2.121634464436941
Z225443502,-2.121634464436941
Z1217284359,-2.121634464436941
Z2187850136,-2.121403637785984
Z2634953749,-2.121403637785984
Z1373684821,-2.121403637785984
Z1629557381,-2.121403637785984
Z26014694,-2.1208841368981863
Z2963133426,-2.120856327486479
Z1866723850,-2.120856327486479
Z1550914853,-2.1207214374284846
Z215367626,-2.1207214374284846
Z1360733115,-2.1207214374284846
Z1607024954,-2.1207214374284846
Z828583598,-2.1207214374284846
Z446594378,-2.120668971526929
Z367981292,-2.1206409173613174
Z605851006,-2.1204796679388176
Z826861902,-2.1203341211300497
Z858575506,-2.12014882358197
Z3466472704,-2.12014882358197
Z1505422197,-2.12011244188923
Z2682993734,-2.12011244188923
Z44492163,-2.12011244188923
Z1168208126,-2.12011244188923
Z4002440529,-2.12011244188923
Z56793176,-2.12011244188923
Z300601802,-2.12011244188923
Z17356231,-2.12011244188923
Z1578867390,-2.1200946622409553
Z28468862,-2.119482831538981
Z2900814166,-2.1194227277648254
Z3132187177,-2.1194227277648254
Z2973151254,-2.1193542044923843
Z1767794883,-2.1193542044923843
Z1502779743,-2.1193542044923843
Z1558715995,-2.1193542044923843
Z2093319283,-2.1193542044923843
Z2235791995,-2.1193542044923843
Z1139269869,-2.1193542044923843
Z847021264,-2.1193542044923843
Z2304229018,-2.1193542044923843
Z2974557790,-2.1193542044923843
Z275023080,-2.1193542044923843
Z1978975143,-2.1193542044923843
Z56783962,-2.1193542044923843
Z1873304115,-2.119192646970993
Z3016332365,-2.1191369433753846
Z1203183459,-2.118939395670175
Z1436962201,-2.118939395670175
Z2041626485,-2.118939395670175
Z2709987336,-2.118939395670175
Z1626128320,-2.1187183166686827
Z729018568,-2.1187183166686827
Z119967476,-2.1187183166686827
Z144957644,-2.1185452948807932
Z2273342417,-2.1185452948807932
Z1754369093,-2.1183545646458026
Z2581352739,-2.1183545646458026
Z56795597,-2.1183545646458026
Z1943350714,-2.1182071124188364
Z56756188,-2.118086169531886
Z31243467,-2.1180554948287256
Z2949216627,-2.1180554948287256
Z46082927,-2.1180554948287256
Z1696822774,-2.1180554948287256
Z1828866383,-2.1180554948287256
Z185368366,-2.1180554948287256
Z235351539,-2.1180554948287256
Z27326814,-2.1180554948287256
Z2982733175,-2.1180554948287256
Z3477072809,-2.1180554948287256
Z2064526817,-2.1180554948287256
Z57825307,-2.1180554948287256
Z1030813216,-2.1180036404024496
Z1688111139,-2.1180036404024496
Z1751965519,-2.1180036404024496
Z1183616152,-2.1180036404024496
Z416887998,-2.1178058591119906
Z1999989408,-2.1173554698951538
Z1211730941,-2.1173554698951538
Z2296071973,-2.1173554698951538
Z1456602426,-2.1173554698951538
Z46080551,-2.1173554698951538
Z1176930452,-2.1173554698951538
Z220408156,-2.1173554698951538
Z1622848525,-2.1171865367429645
Z4088448667,-2.117037780415253
Z2972015691,-2.117037780415253
Z2335250227,-2.117037780415253
Z739858366,-2.117024981382285
Z324593400,-2.116995610564846
Z409666652,-2.1166134946307356
Z383609376,-2.1166134946307356
Z2619690452,-2.1166134946307356
Z1831641501,-2.1166134946307356
Z89419508,-2.1166134946307356
Z1649496317,-2.116541215850006
Z1415851843,-2.116363796599022
Z56941977,-2.116363796599022
Z2033637664,-2.116296909903024
Z1215993827,-2.116296909903024
Z1940732966,-2.1161998198845646
Z1075649350,-2.1157050534933854
Z1846236092,-2.1157050534933854
Z1938191901,-2.1157050534933854
Z2396526886,-2.1157050534933854
Z1898864576,-2.1157050534933854
Z1334666777,-2.1157050534933854
Z2460755831,-2.1157050534933854
Z1157897332,-2.1154475024827044
Z1460394606,-2.115114553071497
Z3822270394,-2.115114553071497
Z2976333439,-2.115114553071497
Z729008414,-2.1147780031337566
Z990889376,-2.1147780031337566
Z112270478,-2.1147780031337566
Z1929986226,-2.1147780031337566
Z56824705,-2.1147780031337566
Z94793571,-2.1147780031337566
Z1311036081,-2.1147780031337566
Z2311208394,-2.1146603856040396
Z2294575719,-2.1144120384553906
Z1489302536,-2.114375195198529
Z85517313,-2.1142656745607336
Z1255621064,-2.114042849019615
Z56817558,-2.113957421299437
Z1896783548,-2.113957421299437
Z1356269166,-2.113957421299437
Z2964913159,-2.113957421299437
Z25714220,-2.113902893796582
Z2233944485,-2.113902893796582
Z319736250,-2.113678222970079
Z898517116,-2.113678222970079
Z1190622768,-2.1136036620311653
Z2732589927,-2.1136036620311653
Z357246786,-2.1136036620311653
Z992651432,-2.1135668921516917
Z2951672022,-2.1134394368071456
Z193091638,-2.113219063900945
Z647137346,-2.112988237852102
Z1702038561,-2.112950562322151
Z56174677,-2.1127699538506346
Z2065936072,-2.11271938670287
Z2669233831,-2.112408056688301
Z1782016448,-2.11230365990178
Z873290002,-2.112245098747078
Z3710549516,-2.112245098747078
Z71577055,-2.112245098747078
Z2829513232,-2.112245098747078
Z1444341311,-2.112129433447814
Z1627224447,-2.112129433447814
Z3356089656,-2.112129433447814
Z2274928836,-2.112129433447814
Z56811056,-2.112129433447814
Z359290074,-2.112129433447814
Z2273446820,-2.112010369930427
Z3977567438,-2.111983760429811
Z1199272138,-2.11195068180597
Z448553336,-2.1118221152296317
Z146325718,-2.1116246723621312
Z2077806520,-2.1116011446881298
Z1225341154,-2.1116011446881298
Z98793281,-2.1116011446881298
Z56771684,-2.1110126498287847
Z2959407029,-2.1107433064718046
Z30219507,-2.1104252160146846
Z2612445307,-2.110329318224046
Z2165030682,-2.1102458231678565
Z56843098,-2.1102458231678565
Z1626418563,-2.11018596483245
Z1438118974,-2.1099496265561037
Z55176552,-2.1099496265561037
Z1835894124,-2.1099496265561037
Z1427149990,-2.109554231826556
Z983268616,-2.109554231826556
Z28516324,-2.109554231826556
Z3071639247,-2.109554231826556
Z90743632,-2.109554231826556
Z3071580555,-2.109522615603978
Z2034469380,-2.1095010568309163
Z56860669,-2.1095010568309163
Z277968788,-2.1095010568309163
Z56782861,-2.1089466971493813
Z384400248,-2.1086092628761874
Z68312237,-2.1085158776854787
Z1373446014,-2.1085158776854787
Z1939159329,-2.108291437548124
Z2370496454,-2.108291437548124
Z91228536,-2.1072896272700836
Z57788527,-2.1072896272700836
Z990867436,-2.1072896272700836
Z1213736938,-2.1071253149256535
Z2636331910,-2.1070803007109706
Z1266014645,-2.1070803007109706
Z2941715083,-2.1070803007109706
Z2349740496,-2.1070379462258835
Z56920171,-2.1070379462258835
Z215363702,-2.1070379462258835
Z2000680144,-2.1065243798850775
Z821208004,-2.1064858817618886
Z1725547170,-2.1064858817618886
Z49607976,-2.1064858817618886
Z1317353760,-2.1064784933237215
Z1003790466,-2.1061114569080517
Z980296324,-2.1059002560963274
Z257118388,-2.105591171160375
Z285555440,-2.1052107048989903
Z226030754,-2.1052048307382787
Z2158752327,-2.1051038502645154
Z1328608879,-2.1051038502645154
Z914116244,-2.1050691774608112
Z2900724176,-2.10491407470321
Z3027216306,-2.104834277710461
Z2092505419,-2.104834277710461
Z333383192,-2.104834277710461
Z56803534,-2.104834277710461
Z2752915657,-2.104643395909385
Z1007027220,-2.104292921066099
Z3409654667,-2.1041253291468354
Z1360749063,-2.1039329840888747
Z2227482230,-2.103864664863749
Z1262385347,-2.103864664863749
Z433294702,-2.103864664863749
Z370715500,-2.103864664863749
Z1149423216,-2.1034363713974384
Z2433857417,-2.103403905576598
Z29257868,-2.103234830057982
Z1994384030,-2.103234830057982
Z2732599826,-2.1032123945483656
Z1599478668,-2.1032123945483656
Z26627250,-2.1030891122349242
Z2517207852,-2.1030891122349242
Z1733807560,-2.1030891122349242
Z1693008757,-2.1030891122349242
Z55863154,-2.1030361558697557
Z2965855313,-2.1030361558697557
Z69130081,-2.1030361558697557
Z56766797,-2.1030361558697557
Z1449249112,-2.1030361558697557
Z135812208,-2.1030361558697557
Z1740703125,-2.1030361558697557
Z3091624829,-2.1029723733027126
Z2411845981,-2.102659236605685
Z368849726,-2.102636219127982
Z2582963603,-2.101776284469871
Z3876017348,-2.1016619627409505
Z29218177,-2.1016619627409505
Z2378325195,-2.1016619627409505
Z368545946,-2.101338350291024
Z2272963154,-2.101109408222638
Z240498086,-2.100899738201918
Z1122799860,-2.100899738201918
Z56842942,-2.100807616901477
Z1238913996,-2.1006482427129693
Z425156432,-2.1006482427129693
Z437659776,-2.1006482427129693
Z57820256,-2.1006482427129693
Z2370586393,-2.1006482427129693
Z758880350,-2.1006482427129693
Z929730424,-2.1006482427129693
Z1413217536,-2.1006482427129693
Z1733220981,-2.1006482427129693
Z94793489,-2.100590151542385
Z2185010989,-2.100374505936675
Z2212137847,-2.1002803561964782
Z4120106865,-2.1002443717512898
Z3077806291,-2.1002443717512898
Z2193987266,-2.100214826558072
Z750059048,-2.0999539556310474
Z2685357208,-2.0999539556310474
Z382584282,-2.099553776814461
Z1449560595,-2.099399829402157
Z805422000,-2.0993958134823174
Z1231611321,-2.0993958134823174
Z2143072852,-2.0993958134823174
Z2709937742,-2.0993958134823174
Z108686478,-2.0993958134823174
Z56831692,-2.0993958134823174
Z28803035,-2.0993958134823174
Z1396688088,-2.0993958134823174
Z30620707,-2.0993958134823174
Z738153822,-2.0993958134823174
Z2669437071,-2.0993958134823174
Z1385474687,-2.099231184201789
Z1070964192,-2.0991528663708974
Z1846159668,-2.099084839016107
Z17375671,-2.0986851135638043
Z1185158702,-2.0986553770285488
Z1530411696,-2.0986457305737174
Z3074710051,-2.098631105967881
Z2254943415,-2.098631105967881
Z2997273312,-2.0982643613757026
Z1481138502,-2.0982643613757026
Z2784498785,-2.0982542772024537
Z1192005051,-2.098035272595369
Z2065935165,-2.0971451685536895
Z3079948443,-2.097089901510753
Z1379380925,-2.096318575261389
Z244499278,-2.096318575261389
Z1787170023,-2.096318575261389
Z52465902,-2.096318575261389
Z1723428209,-2.0961564563880097
Z1167154463,-2.095449663586681
Z1395139123,-2.095449663586681
Z1767597154,-2.0953566452397743
Z56824227,-2.095194489376467
Z2755053488,-2.095194489376467
Z1700204606,-2.0951588122238967
Z1626036717,-2.094970439015693
Z1697144653,-2.094970439015693
Z319689680,-2.0949204847801464
Z1331959207,-2.0946376717563577
Z240250592,-2.0945271442351134
Z1850754089,-2.0945271442351134
Z978728710,-2.0945271442351134
Z222999072,-2.094113469488943
Z2252342644,-2.094113469488943
Z1697397039,-2.0937292149031466
Z364241352,-2.093675311849718
Z56758087,-2.0936446136530034
Z109751990,-2.0935144794676184
Z1822540369,-2.0934629695578586
Z1187920270,-2.09345399089365
Z855411438,-2.093285962289318
Z1463902236,-2.0931026074674612
Z1124515071,-2.0928296172382246
Z228793572,-2.092349442598307
Z1552982953,-2.0920750032163653
Z1139258940,-2.092006735602277
Z2936910819,-2.091791627286973
Z224760540,-2.091791627286973
Z243073644,-2.091791627286973
Z2582963809,-2.091791627286973
Z1736411153,-2.091791627286973
Z362629736,-2.0911096805466793
Z459575348,-2.090972646498968
Z2984429490,-2.090972646498968
Z883539188,-2.0908308120420713
Z2640529263,-2.0908308120420713
Z1597977407,-2.0908308120420713
Z3268555963,-2.0908308120420713
Z961423296,-2.0908308120420713
Z1863982472,-2.0908308120420713
Z2715659491,-2.0908308120420713
Z1020218936,-2.0906513529187007
Z1904031882,-2.0906513529187007
Z1783936169,-2.090398751993028
Z3290660308,-2.090398751993028
Z2616114729,-2.090223684476168
Z2040065746,-2.090190742294845
Z2320482671,-2.090121678070565
Z1443613200,-2.0898131091305427
Z2672668102,-2.0898131091305427
Z70978935,-2.0896148561865093
Z98336154,-2.089612712055506
Z86229434,-2.0895953956102273
Z353295352,-2.0895953956102273
Z228622822,-2.0895443611451947
Z1249641311,-2.0893654182897836
Z1409313240,-2.0893604862604547
Z1747481757,-2.0893507910997604
Z1344737490,-2.0893507910997604
Z2066138400,-2.0893507910997604
Z27343257,-2.0893507910997604
Z232301320,-2.0893507910997604
Z1856577546,-2.0891357257533283
Z1015294308,-2.088908533910276
Z2289243353,-2.088908533910276
Z26793647,-2.088908533910276
Z29424982,-2.088908533910276
Z1725303746,-2.088908533910276
Z108664696,-2.088908533910276
Z873176192,-2.088908533910276
Z2295448876,-2.088908533910276
Z99599956,-2.088908533910276
Z1694158220,-2.088908533910276
Z30219108,-2.088908533910276
Z1980914346,-2.088741885598706
Z2205485761,-2.088696004986063
Z2312922502,-2.088539326476039
Z415098506,-2.088283115238437
Z288399082,-2.0882669344881934
Z30001796,-2.087888672747578
Z56918069,-2.0877554053641343
Z1681205434,-2.0877554053641343
Z46077249,-2.0877554053641343
Z333636234,-2.0877554053641343
Z1989906540,-2.0877554053641343
Z1177851405,-2.0877554053641343
Z1699877615,-2.0877554053641343
Z1646202943,-2.0877554053641343
Z56894955,-2.0877554053641343
Z1731254025,-2.0877554053641343
Z1238138381,-2.0877554053641343
Z2601173790,-2.0877554053641343
Z440953950,-2.0877554053641343
Z356133210,-2.0877554053641343
Z416854134,-2.0877554053641343
Z32739576,-2.0877554053641343
Z353289660,-2.0877554053641343
Z915025958,-2.0877554053641343
Z1213675768,-2.0875245707088674
Z2296231710,-2.0872604014536797
Z1515749335,-2.0872604014536797
Z332867212,-2.0872604014536797
Z1908530308,-2.0872383526711404
Z1139330563,-2.087083262785524
Z2752915318,-2.087068040394235
Z220420892,-2.0869375502428027
Z2272641106,-2.0869375502428027
Z367553344,-2.0868606345301837
Z605198272,-2.0868534942246724
Z1269763247,-2.0865635987576905
Z1511773966,-2.086502241193389
Z917561746,-2.0862427163891737
Z1848947345,-2.0861705567752487
Z1899249501,-2.0860376988746627
Z2936917024,-2.0860376988746627
Z28788055,-2.0855406224122373
Z2169098514,-2.0855208493846966
Z317202874,-2.085165632402446
Z3216017353,-2.085165632402446
Z3283236741,-2.085071703174646
Z1437888914,-2.085071703174646
Z49547116,-2.085023277659602
Z1625377413,-2.085023277659602
Z728989266,-2.08492606401468
Z2505523368,-2.08492606401468
Z1510266720,-2.084908896712397
Z1785879615,-2.0848282044372644
Z55426545,-2.0846905495000314
Z405980158,-2.0846327034635244
Z2961441815,-2.0846327034635244
Z2111004012,-2.0846327034635244
Z1447181973,-2.0846327034635244
Z293606458,-2.0846327034635244
Z1659728695,-2.0846327034635244
Z2011371658,-2.0846327034635244
Z1031231204,-2.0846327034635244
Z1828352654,-2.0846327034635244
Z2703536802,-2.0846327034635244
Z131285686,-2.0846327034635244
Z2036581414,-2.0846327034635244
Z1189100744,-2.0846327034635244
Z90742775,-2.0846327034635244
Z1379381015,-2.0846327034635244
Z301707688,-2.084550837698827
Z2732439450,-2.084550837698827
Z996563512,-2.084550837698827
Z112681680,-2.084550837698827
Z983469752,-2.084550837698827
Z1822537230,-2.084550837698827
Z1638294131,-2.084550837698827
Z2993321653,-2.084550837698827
Z16889439,-2.084550837698827
Z1455168555,-2.084550837698827
Z1441294228,-2.084550837698827
Z850224852,-2.084550837698827
Z1239017242,-2.084550837698827
Z1781699311,-2.084550837698827
Z31454335,-2.084550837698827
Z28182267,-2.084550837698827
Z1350516500,-2.084550837698827
Z1675413961,-2.084550837698827
Z3999119240,-2.084550837698827
Z395888996,-2.084550837698827
Z462453020,-2.0844959153119045
Z1500850883,-2.0843600834814056
Z220412348,-2.084236321705677
Z1337489250,-2.084191043561246
Z211288732,-2.083878832080571
Z30789260,-2.083842526172061
Z29826921,-2.083842526172061
Z2393235945,-2.0837667607440467
Z648275392,-2.0837667607440467
Z1355330836,-2.0837546388814494
Z18520194,-2.083504258593861
Z3268506990,-2.083252128035168
Z1856276447,-2.083252128035168
Z1257935185,-2.0830833354419815
Z1139270320,-2.0825724226839792
Z1050820820,-2.0825724226839792
Z1030632260,-2.0825724226839792
Z25935283,-2.0825724226839792
Z1687511854,-2.0825724226839792
Z1611149932,-2.0825724226839792
Z1013695860,-2.0825724226839792
Z2684580867,-2.0825724226839792
Z2964315375,-2.0825724226839792
Z2325441419,-2.0824398793037715
Z26393199,-2.0820289156084444
Z31251202,-2.0817812399912565
Z1266567752,-2.0817812399912565
Z1386497049,-2.0817812399912565
Z1192162577,-2.0817812399912565
Z56793499,-2.0817812399912565
Z56864639,-2.0817812399912565
Z1537214235,-2.0817812399912565
Z56790156,-2.0817812399912565
Z1517658428,-2.0817812399912565
Z29999272,-2.0817812399912565
Z45956720,-2.0817812399912565
Z316955990,-2.0817812399912565
Z1272139293,-2.0817812399912565
Z1239661803,-2.0817140838364505
Z2111729426,-2.0816388448464203
Z29609646,-2.0816147222115866
Z1102998814,-2.0812356139899926
Z886733688,-2.0809016866998284
Z2518814543,-2.0809016866998284
Z1261350428,-2.0809016866998284
Z1139539194,-2.0809016866998284
Z1410981812,-2.0809016866998284
Z1090489954,-2.0809016866998284
Z1615566957,-2.0809016866998284
Z30479577,-2.0809016866998284
Z1502703824,-2.0809016866998284
Z1486819559,-2.0809016866998284
Z1411445620,-2.0809016866998284
Z1783452181,-2.0809016866998284
Z19086413,-2.0809016866998284
Z1822609872,-2.0809016866998284
Z775294412,-2.0809016866998284
Z747900202,-2.0809016866998284
Z1021075932,-2.080814256555813
Z1164112427,-2.0806899655415667
Z29245630,-2.0806899655415667
Z2787448124,-2.0806899655415667
Z3075994269,-2.0806899655415667
Z1020866442,-2.0804037922929486
Z33462489,-2.080394616597765
Z230200094,-2.080394616597765
Z238766562,-2.080394616597765
Z29382691,-2.080394616597765
Z2527333761,-2.080394616597765
Z3325061394,-2.080394616597765
Z1443266714,-2.080394616597765
Z26578077,-2.080394616597765
Z238671088,-2.080394616597765
Z1991858155,-2.080394616597765
Z1344738584,-2.080394616597765
Z1021043476,-2.080394616597765
Z1337114711,-2.080394616597765
Z383610862,-2.080394616597765
Z2614093004,-2.080394616597765
Z1958898902,-2.080218387233699
Z1997949363,-2.080218387233699
Z2198326577,-2.080218387233699
Z1815403931,-2.0793810071548497
Z604023302,-2.0793773371206794
Z2378831724,-2.0793773371206794
Z2640433049,-2.0793773371206794
Z401856112,-2.0793719915217364
Z88476092,-2.0793719915217364
Z2272291805,-2.0793719915217364
Z102663256,-2.0793719915217364
Z3216018515,-2.0792194591364033
Z3156244465,-2.0791099007433265
Z2352672543,-2.079021283166771
Z2286023345,-2.0785351918728554
Z372653652,-2.0785351918728554
Z26527411,-2.0785351918728554
Z1421646015,-2.078205031083935
Z2111685746,-2.07785080757689
Z1396459284,-2.0777579442126615
Z71577556,-2.0776449665185863
Z1171329319,-2.0773278862802993
Z1101711103,-2.0773278862802993
Z56883739,-2.0773278862802993
Z3480645015,-2.0773278862802993
Z2710502390,-2.0773278862802993
Z211761004,-2.0773278862802993
Z64575723,-2.0773278862802993
Z27990188,-2.0773278862802993
Z128241476,-2.0773278862802993
Z228938460,-2.077271914697155
Z983474224,-2.076814764040982
Z1666214246,-2.076814764040982
Z56893073,-2.076814764040982
Z1980982516,-2.076695075880434
Z218350424,-2.076695075880434
Z2028619379,-2.075978872115706
Z33548790,-2.0758399254510125
Z3271810790,-2.0757174448501976
Z3071535298,-2.0757042353887956
Z434134294,-2.0757042353887956
Z1230095288,-2.0757042353887956
Z45824467,-2.0757042353887956
Z46042828,-2.0757042353887956
Z1997932547,-2.075523450902373
Z666065286,-2.075397334835821
Z2997213457,-2.075397334835821
Z1639148673,-2.075397334835821
Z898882188,-2.0753922983092368
Z954568680,-2.0753473254313706
Z2053419591,-2.0751462597625467
Z1278918284,-2.0751462597625467
Z95866145,-2.0751462597625467
Z1077737678,-2.075113794275036
Z332812422,-2.0749836600896505
Z27896779,-2.07472810567628
Z1419652889,-2.0745693804879273
Z50994802,-2.0742051843796894
Z220419248,-2.0741698158126156
Z56174610,-2.0738698879859667
Z1172235395,-2.0738698879859667
Z94794006,-2.0738698879859667
Z409666350,-2.0738698879859667
Z1766858846,-2.0738698879859667
Z56787420,-2.0738698879859667
Z18979485,-2.0738698879859667
Z1652308090,-2.0738698879859667
Z90165842,-2.0738698879859667
Z2680267641,-2.0738698879859667
Z1738829844,-2.0738698879859667
Z3386314049,-2.0738698879859667
Z1213742482,-2.0738698879859667
Z240372916,-2.0738698879859667
Z409666274,-2.0738698879859667
Z1260368884,-2.073672011021067
Z301466356,-2.073672011021067
Z3071638733,-2.0735511795841868
Z728970150,-2.073319032925257
Z62840433,-2.072830260901872
Z2699583434,-2.072830260901872
Z1443605857,-2.072830260901872
Z1013695864,-2.072830260901872
Z1139318018,-2.072830260901872
Z2158398399,-2.072830260901872
Z913745436,-2.072830260901872
Z2900815237,-2.072830260901872
Z1325403968,-2.072830260901872
Z2959259345,-2.0727743746621057
Z507342556,-2.072693765160742
Z1127127750,-2.072618236217405
Z30218345,-2.072618236217405
Z32665160,-2.072618236217405
Z1124503254,-2.072271346244572
Z1460929530,-2.0719000641602805
Z2710779120,-2.0719000641602805
Z2618267351,-2.0719000641602805
Z2467494523,-2.0716677568871646
Z2203356383,-2.0716677568871646
Z57685174,-2.0716677568871646
Z57008873,-2.0716677568871646
Z2276955786,-2.0716677568871646
Z1424309649,-2.0716677568871646
Z454098750,-2.0716677568871646
Z31204140,-2.0716677568871646
Z56767941,-2.0716677568871646
Z223847322,-2.0716677568871646
Z1391826699,-2.0716677568871646
Z169965866,-2.0716677568871646
Z1456216260,-2.0716677568871646
