size smiles bbbp rges rges qed sa max_or_val 
31 Cc1c(N)c(Cl)c(N)c(N)c1C(Nc1ccc(N)cn1)c1ccc2cccnc2c1O 0.99638262563221 9.300049786697844 7.793513066316924 0.2632569271160078 0.714702904599948 1
31 Cc1c(NC(c2cc(N)c(Cl)cc2N)c2ccc3cccnc3c2O)ncc(N)c1N 0.997937559868403 8.15698901627339 5.9535713851336025 0.2632569271160078 0.7213368938664954 1
30 Cc1cc(Cl)c(N)cc1C(NC1=NC2=C(N)C=C1C2)c1ccc2cccnc2c1O 0.9998810355343614 5.467914909033596 6.068095599779792 0.4799299783643768 0.6149669764441755 1
31 Cc1cc(N)cnc1NC(c1ccc2cccnc2c1O)c1c(N)cc(Cl)c(N)c1N 0.9984926634165945 6.8985471431794565 7.6616518758582846 0.2632569271160078 0.7210903822385883 1
31 Nc1ccnc(NC(c2cc(N)c(Cl)c(N)c2N)c2ccc3cccnc3c2O)c1O 0.9947523691566444 10.185127409645276 10.07049993674557 0.23539446725216576 0.7069977167645276 1
31 Nc1ccc(NC(c2ccc3cccnc3c2O)c2c(N)c(N)c(Cl)c(N)c2N)nc1 0.9968204467376547 8.77600244319528 7.7036764153117065 0.23550185523792508 0.7105520995910034 1
31 Cc1c(N)ccnc1NC(c1ccc2cccnc2c1O)c1c(N)cc(Cl)c(N)c1N 0.9983833384421196 6.941791690747668 6.534171325319555 0.2632569271160078 0.7184447650650642 1
30 Cc1cnc(N2c3cc(c(O)cc3Cl)C2c2ccc3cccnc3c2O)cc1C=N 0.9447790026344344 8.175064199162138 7.8102665062658785 0.3968572565913949 0.6239430850414603 0
30 Cc1cc2c(N)c(c1Cl)N(c1ccc(N)cn1)C2c1cc(N)c2cccnc2c1O 0.994437615874513 8.37207051061554 6.75872126455349 0.28222291412582845 0.6341528760347808 0
31 C#Cc1c(C(Nc2ncc(N)cc2N)c2ccc3cccnc3c2O)ccc(Cl)c1N 0.982965633826166 7.921126668524896 9.016997651518952 0.24426115455768616 0.7155176086075148 0
31 C=Cc1cc(Cl)c(C=N)cc1C(Nc1cccc(C)n1)c1ccc2cccnc2c1O 0.9908057024524177 8.266643827713436 8.390185348593509 0.3220074114703107 0.7179293560554691 0
31 Cc1nc(NC(c2ccc3cccnc3c2O)c2c(N)cc(Cl)c(C)c2C)ccc1N 0.992094115268678 8.476446825963656 7.48236397880507 0.3257460337241265 0.7349540673906456 0
31 Cc1cccc(NC(c2ccc(Cl)c(N)c2N)c2cc(C=N)c3cccnc3c2O)n1 0.9956602208843977 7.907614833779229 7.584277334005694 0.22977268774352003 0.7126166360168873 0
28 Nc1ccnc(NC(c2ccc(Cl)cc2N)c2ccc3cccnc3c2O)c1 0.9571326973812696 9.739821748492233 7.819186362932423 0.3847054911521242 0.769693264935331 0
29 Nc1cccnc1NC(c1ccc2cccnc2c1O)c1c(N)cc(Cl)cc1N 0.989258033476944 8.883592249625506 8.398631533525187 0.3235962660442944 0.7490835438876733 0
31 Cc1ccnc(NC(c2ccc3cccnc3c2O)c2c(N)cc(Cl)c(N)c2N)c1C 0.9968697027098238 7.604707260882571 5.566146475424225 0.29690509706546997 0.7258775020954756 0
30 Cc1c(Cl)cc(N)c(C(=Nc2ccc(N)cn2)c2ccc3cccnc3c2O)c1C 0.9888104956312146 7.403815394536833 9.434145793701294 0.3227317105366778 0.7696336544820813 0
29 Cc1cc(C2(c3ccc(Cl)cc3)NC3=NC4=C(C=C3C4)N2)c(O)c2ncccc12 0.9995076740853481 4.7876940054959425 4.723445331067288 0.601128627523977 0.5697808817357369 0
31 Cc1ccnc2c(O)c(C(Nc3ccc(N)cn3)c3c(N)cc(Cl)cc3C=N)ccc12 0.9920059381525731 6.784565243865645 6.59699408478592 0.22977268774352003 0.715036618333421 0
29 Nc1ccc(N(N)C(c2ccc(Cl)c(N)c2)c2ccc3cccnc3c2O)nc1 0.916198732644022 7.988666997922595 7.639896206937207 0.23129283113273966 0.7339781029871104 0
27 Nc1ccc(N2c3cc(ccc3Cl)C2c2ccc3cccnc3c2O)nc1 0.9161319992864124 7.093365852186935 6.444144149021321 0.5261581835130172 0.6923808151608165 0
31 Cc1c(Cl)ccc(C(Nc2ccc(N)cn2)c2ccc3cccnc3c2ON)c1C#N 0.9687921551856916 5.7914942404113345 6.1172754352810035 0.39805482152444305 0.7226246357757489 0
28 Oc1c(C(Nc2ccccn2)c2c3cc(Cl)cc2ON3)ccc2cccnc12 0.905674752979305 7.966762538479193 6.4344452426401455 0.4592001237637023 0.6610670118640133 0
29 Cc1c(Cl)ccc(C(Nc2ccccn2)c2c3cc4c(ccnc4c2O)C3)c1O 0.9177361621546769 5.812287405530904 6.391782711182469 0.38843002930257514 0.6471516611683075 0
28 Nc1cccnc1N1c2cc(c(O)cc2Cl)C1c1ccc2cccnc2c1O 0.9401391133847767 7.328136055482929 7.732127395993755 0.4655079611702584 0.6652240334399983 0
31 Cc1ccc(NC(c2ccc(Cl)cc2ON=N)c2ccc3cccnc3c2O)nc1N 0.9277859458317432 8.923146720886292 7.839215007603743 0.2370640182722632 0.7288113490624624 0
31 NCc1cc(C(Nc2ncc(N)cc2N)c2ccc(Cl)cc2O)c(O)c2ncccc12 0.9198236677363584 6.79396790208587 6.14603993187319 0.2771805925703603 0.7358399781919533 0
30 Nc1ccc(NC(c2ccc(Cl)c(N)c2)c2ccc3cc(N)c4nc3c2ON4)nc1 0.9644556749647152 6.877730758139258 6.67159793415441 0.3133677003851779 0.618408834804693 0
31 Cc1c(N)c(Cl)c(N)c(N)c1C(Nc1ccc(N)cn1)c1ccc2cccnc2c1O 0.99638262563221 9.300049786697844 6.827731069956825 0.2632569271160078 0.714702904599948 0
31 COc1c(C(c2ccc(Cl)c(N)c2N)N(N)c2ccc(N)cn2)ccc2cccnc12 0.9810616249230287 6.5852705426369305 6.3757411146210465 0.21169254277635827 0.7093750798718825 0
31 Nc1ccc2ccc(C(Nc3cc(N)c(N)cn3)c3cc(N)c(Cl)c(N)c3)c(O)c2n1 0.9840881517859298 5.836636652160323 6.20409424302118 0.23550185523792508 0.717107019090109 0
31 N=C=NN(c1ccc(N)cn1)C(c1ccc(Cl)c(N)c1)c1ccc2cccnc2c1O 0.9513935092187884 8.669791071837352 9.067817895299576 0.2095079035580957 0.6897531322792454 0
31 Cc1cnc2c(O)c(C(Nc3nc(C)ccc3N)c3c(N)cc(Cl)cc3N)ccc2c1 0.9930415111621953 6.969781588698011 7.973483454534303 0.29690509706546997 0.7306467328647066 0
31 Cc1ccc(N)c(NC(c2ccc3cccnc3c2O)c2c(N)cc(Cl)c(N)c2N)n1 0.9959730090622857 8.667440382876325 8.499173964160388 0.2632569271160078 0.7238150691795544 0
30 Cc1c(N)c2ncc1n2C(c1ccc2cccnc2c1O)c1c(N)cc(Cl)cc1N 0.9936189485689542 7.6910827062682126 8.367597444687819 0.3266341687975411 0.6323043412362461 0
30 Cc1cc(N)cnc1N1c2c(N)c(cc(C)c2Cl)C1c1ccc2cccnc2c1O 0.9971617097673166 7.266846148327099 7.676388779597573 0.39606041946867027 0.6396741214560264 0
30 Cc1c(N)cnc(N2c3c(Cl)ccc(c3O)C2c2ccc3cccnc3c2O)c1C 0.9640920107725135 5.0833785825008375 6.3462046160605015 0.4171181186000285 0.6416085536904585 0
31 Cc1c(NC(c2cc(N)c(Cl)cc2N)c2ccc3cccnc3c2O)ncc(N)c1N 0.997937559868403 8.15698901627339 8.047928302960564 0.2632569271160078 0.7213368938664954 0
30 Cc1cc(Cl)c(N)cc1C(NC1=NC2=C(N)C=C1C2)c1ccc2cccnc2c1O 0.9998810355343614 5.467914909033596 5.539325208696601 0.4799299783643768 0.6149669764441755 0
31 Cc1nc(N(N)C(c2ccc(Cl)cc2)c2ccc3cccnc3c2O)c(C)c(C)c1N 0.9625045874729772 6.846304851560037 7.568087041043913 0.3101298447086144 0.73442884377705 0
31 Cc1cc(C(Nc2ccc(N)c(C)n2)c2ccc3cccnc3c2O)c(C)c(N)c1Cl 0.9948801751378993 6.361902990369817 6.8495661984613925 0.3257460337241265 0.7269299171223094 0
31 C=Cc1c(C(Nc2ccc(N)cn2)c2ccc3cccnc3c2O)ccc(Cl)c1N=C 0.9896937563074274 8.445930717398488 9.396183536636814 0.3390373660138755 0.7121508595519727 0
31 C=Nc1c(Cl)ccc(C(Nc2cc(C)c(N)cn2)c2ccc3cccnc3c2O)c1C 0.990210379647291 8.16383987444695 8.271993067314181 0.35089146706530183 0.7209561585633062 0
30 N=Cc1c(C(Nc2ccc(N)cn2)c2ccc3cccnc3c2O)ccc(Cl)c1N 0.9915953923250008 7.2947234117295405 8.919736875865993 0.2413715949795725 0.7235143187992367 0
31 Cc1c(C(Nc2ccc(N)cn2)c2c(N)cc3cccnc3c2O)cc(N)c(Cl)c1N 0.998351859967544 6.497935554774058 7.161773086939682 0.2632569271160078 0.700869094224277 0
31 Cc1c(NC(c2ccc(Cl)c(N)c2N)c2ccc3cccnc3c2O)ncc(N)c1N 0.9935516746887457 7.970936887941242 9.009039202842601 0.2632569271160078 0.7179596130078192 0
31 Cc1c(NC(c2ccc(Cl)c(N)c2)c2cc(N)c3cccnc3c2O)ncc(N)c1N 0.9906965554575242 6.104361630175178 6.16107956447447 0.20787485964866695 0.7266216881419872 0
31 Cc1cc2cccnc2c(O)c1C(Nc1ncc(N)c(N)c1C)c1ccc(Cl)c(N)c1 0.9776547139598715 6.253015195006137 6.304772630974291 0.29690509706546997 0.7235386827752611 0
30 NC1=C(N)C2=C(NC(c3ccc(Cl)c(N)c3)c3ccc4cccnc4c3O)N=C1C2 0.9953521336384569 6.255301210586946 6.911016745912052 0.41298275386796407 0.6208811845889719 0
30 Cc1c(NC(c2ccc(Cl)c(N)c2)c2ccc3cccnc3c2O)ncc(N)c1N 0.9742196516930859 8.814787037012398 8.121025429842609 0.3111591231035643 0.7438176844531905 0
29 Nc1ccnc(NC(c2ccc3cccnc3c2O)c2c(N)cc(Cl)cc2N)c1 0.9918936347742858 8.31780952459957 6.843722707722552 0.3235962660442944 0.7458951761578422 0
