size smiles plogp rges rges qed sa max_or_val 
25 CCCCc1ccn(Cc2nc(C)c(-c3ccc(Cl)c(CC)c3)o2)n1 2.8058430866836 1.7705994637654239 1.8768299730026712 0.564049157795029 0.8169581207426216 0
25 C=C(c1ccn(Cc2nc(C)c(-c3ccc(Cl)c(C)c3)o2)n1)C(C)C 2.6083653524521244 1.121779205629325 -0.0 0.6043080595879194 0.7869472613835689 0
25 C=CC(=C)C(C)c1ccn(Cc2nc(C)c(-c3ccc(Cl)cc3)o2)n1 1.9173199786182886 0.9643100055399256 -0.0 0.55755017489875 0.7248222198464761 0
25 C=Cc1nc(C(C)(C)n2ccc(C(C)C)n2)oc1-c1ccc(Cl)cc1 2.460257459475537 1.089676127870607 1.0117705173217149 0.585599509233916 0.7465508288306146 0
25 CCCc1nn(C(C)(C)c2nc(C)c(-c3ccc(Cl)cc3)o2)cc1C 2.454262342418679 1.2567363269933196 1.1109016782462222 0.6013301701596169 0.7677802602687416 0
25 CCc1ccn(C(c2nc(C)c(-c3ccc(Cl)cc3)o2)C(C)(C)C)n1 2.3393981343755756 1.089676127870607 1.0117705173217149 0.6012982082486606 0.7379531260417301 0
24 C=Cc1nc(C(C)n2ccc(C(=C)C)n2)oc1-c1ccc(Cl)cc1 1.864177443115885 1.2567363269933196 1.089676127870607 0.6180807000398135 0.7096974936795424 0
25 Cc1cn(C(C)c2nc(C(C)(C)C)c(-c3ccc(Cl)cc3)o2)nc1C 2.3491101272931436 0.9463474192098084 1.0117705173217149 0.6020941044405056 0.7371077919214599 0
25 C=Cc1c(C)c(C)nn1Cc1nc(C(=C)C)c(-c2ccc(Cl)cc2)o1 2.4915790648267064 2.1853499501155143 0.5568951486660602 0.6050663389517429 0.7732043405363002 0
24 C=C(C)c1nc(C(=C)n2nc(C)cc2C)oc1-c1ccc(Cl)cc1 2.2773533498561385 2.5230833561579322 1.0117705173217149 0.6422443080882198 0.7685459277617928 0
24 C=C(C)c1nc(C(C)n2nc(C)cc2C)oc1-c1ccc(Cl)cc1 2.2105167125032157 1.7705994637654239 -0.6130426038440591 0.6332856211342298 0.7510863013892456 0
25 C=Cc1cc(C)n(C(C)c2nc(C(=C)C)c(-c3ccc(Cl)cc3)o2)n1 2.191782415312031 0.6612944401534556 0.46953347210707197 0.5830724105261162 0.7118291572568918 0
25 C=C(c1nc(C(C)(C)C)c(-c2ccc(Cl)cc2)o1)n1nc(C)cc1C 2.614864781922911 1.0117705173217149 -0.0 0.6115581614929312 0.7766694202136563 0
25 CCc1cc(C)nn1Cc1nc(C(C)(C)C)c(-c2ccc(Cl)cc2)o1 2.654381138405304 1.1109016782462222 -0.801315862055539 0.6267589932294105 0.8051401264894776 0
25 Cc1cc(C)n(Cc2nc(C(C)(C)C)c(-c3ccc(Cl)cc3C)o2)n1 2.728734103189879 1.0117705173217149 -0.0 0.6244736413579408 0.8073526781322082 0
25 C=C(C)c1nc(Cn2nc(C)cc2C(=C)C)oc1-c1ccc(Cl)cc1 2.689771439408646 1.0117705173217149 1.5576338503622833 0.5979816542860341 0.7861501599342934 0
25 C=Cc1cc(C)nn1Cc1nc(C(C)=CC)c(-c2ccc(Cl)cc2)o1 2.516674478109077 1.6230569484741895 1.0117705173217149 0.5979816542860341 0.7669171642343414 0
25 C=Cc1cc(C=C)n(Cc2nc(C(=C)C)c(-c3ccc(Cl)cc3)o2)n1 2.2510390934936906 1.992614814186566 0.17692742462003874 0.5836418150301986 0.7435710103881874 0
25 C=C(C)c1nc(C(C)n2nc(C)c(C)c2C)oc1-c1ccc(Cl)cc1 2.4656473218632797 1.0117705173217149 -0.0 0.5972270872955745 0.7451652579848083 0
