size smiles plogp rges rges qed sa max_or_val 
37 C=C1CN(c2nc(C)nc3c2cnn3Cc2ccc(C)c(C)c2)CC(=C)N1Cc1ccc(Cl)c(Cl)c1C 3.499705758890391 1.654004056805987 -0.12189984645122975 0.28366107445694455 0.7483361954322649 0
36 C=C=C(c1ccc(C=C)cc1)n1ncc2c(N3CCN(Cc4ccc(Cl)c(Cl)c4)C(=C)C3)ncnc21 2.896015780753282 1.089676127870607 -0.03168440208205903 0.2828640223260056 0.7344350867503642 0
37 C=C=C1CN(c2ncnc3c2cnn3C(C)c2ccc(C)cc2)C(=C)C(C)N1Cc1ccc(Cl)c(Cl)c1 2.8589167026915447 1.7513448094470228 0.3220236288527236 0.2611929360284708 0.6572107447435044 0
36 C=C1C(C)N(c2ncnc3c2cnn3C(=C)c2ccc(C)cc2)CCN1Cc1ccc(Cl)c(Cl)c1C 2.782756590371344 1.4070793135301631 1.2567363269933196 0.30165286957137705 0.6988240655968154 0
36 C=C1CN(c2ncnc3c2cnn3C(C)c2ccc(C)cc2)C=C(C)N1Cc1ccc(Cl)c(Cl)c1C 3.2590069330979228 1.0117705173217149 1.727681570008902 0.2827166719786927 0.6891741036775464 0
37 C=C1CN(c2nc(CCC)nc3c2cnn3C(=C)c2ccc(C)cc2)CCN1Cc1ccc(Cl)c(Cl)c1 3.631689648786902 0.6153681208541694 -1.8126312850807467 0.26315956058833445 0.764752183198544 0
36 C=C(C)c1nc(N2CCN(Cc3ccc(Cl)c(Cl)c3)C(=C)C2)c2cnn(Cc3ccc(C)cc3)c2n1 3.3695357412154383 2.043890172125384 -0.9092188653126965 0.29687330071521456 0.7789684156906035 0
37 C=C=C1CN(c2nc(CC)nc3c2cnn3Cc2ccc(C)cc2)CCN1Cc1ccc(Cl)c(Cl)c1C 3.165809209226464 1.903262689995981 0.5367661634944872 0.2704821191530232 0.7571299121362731 0
37 C=C1CN(c2ncnc3c2cnn3Cc2ccc(C=CC)c(C)c2)CCN1C(=C)c1ccc(Cl)c(Cl)c1 3.602703275160529 0.5128519021666323 1.9028795001173653 0.27308744588158457 0.7525759194622803 0
37 C=C1CN(c2ncnc3c2cnn3Cc2ccc(C)c(C)c2)CC(=C)N1C(=C)c1ccc(Cl)c(Cl)c1C 3.5092909119897184 2.1705699192241066 1.736562898974172 0.27970648885724964 0.7313701013321903 0
37 C=C1CN(c2nc(C)nc3c2cnn3Cc2ccc(C)c(C)c2)C(=C)C(=C)N1Cc1ccc(Cl)c(Cl)c1 3.7507573795027884 1.5037481695474624 0.7588289464437091 0.27847731041672646 0.7534219310558647 0
37 C=Cc1nc(N2CC(=C)N(Cc3ccc(Cl)c(Cl)c3)C(=C)C2)c2cnn(Cc3ccc(C)c(C)c3)c2n1 3.4519460139601916 1.1835599140412638 -0.7188558362533993 0.27428517712006756 0.7401228904400206 0
37 C=Cc1ccc(Cn2ncc3c(N4CC(=C)N(Cc5ccc(Cl)c(Cl)c5)C(=C)C4)nc(C)nc32)cc1C 3.4881736766820843 0.9641909643149585 1.1674979139173667 0.27428517712006756 0.7441481862980086 0
34 C=Cc1ccc(Cn2ncc3c(N4CCN(Cc5cc(Cl)c(Cl)cc5C)CC4)ncnc32)cc1 2.8527681069490454 2.5392444598214814 -1.262463864301158 0.3574302649093979 0.8219720118832267 0
37 C=Cc1ccc(Cn2ncc3c(N4CCN(C(C)c5cc(Cl)c(Cl)cc5C)C(=C)C4)nc(C)nc32)cc1 3.274312321739057 0.9463474192098084 1.0117705173217149 0.27176977300989097 0.7151302579710056 0
36 C=C1CN(Cc2c(C)c(C)c(Cl)c(Cl)c2C)C=CN1c1ncnc2c1cnn2Cc1ccc(C)cc1 3.3272413216105807 1.9683424657536 2.5500939501105853 0.29300539104316997 0.7338957024011749 0
37 C=CCc1ccc(Cn2ncc3c(N4CC(=C)N(Cc5ccc(Cl)c(Cl)c5)C(=C)C4)ncnc32)cc1C 3.322123494940749 1.7696992753621155 1.7920136703052525 0.25273458429848955 0.7504670549934159 0
36 C=C=C1CN(c2ncnc3c2cnn3Cc2ccc(CC)c(C)c2)CCN1Cc1ccc(Cl)c(Cl)c1 2.962567744905636 2.4714356712291505 0.7962515615174502 0.2908036459150925 0.7688164161006256 0
37 C=C1CN(c2ncnc3c2cnn3Cc2ccc(C(C)C)c(C)c2)CCN1Cc1cc(C)c(Cl)c(Cl)c1 3.70619734532114 1.722255938137366 1.903690180573498 0.273224332396392 0.7720730383690148 0
37 C=C(C)c1c(C)cc(Cn2ncc3c(N4CCN(Cc5ccc(Cl)c(Cl)c5)C(=C)C4)ncnc32)cc1C 3.563517611593328 1.1674979139173667 0.44830792173145684 0.2772736254941431 0.7662530679548135 0
36 C=C1CN(Cc2c(C)cc(Cl)c(Cl)c2C)C=CN1c1ncnc2c1cnn2Cc1ccc(C)cc1C 3.3262021746189596 2.2248814220665003 -2.1208056735666183 0.29300539104316997 0.7337802416243281 0
36 C=C=C1CN(Cc2cc(Cl)c(Cl)cc2C)C=CN1c1ncnc2c1cnn2Cc1ccc(C)cc1C 3.1514825285457544 0.9641909643149585 -1.564469390855471 0.280510522395635 0.7314025031717498 0
35 C=C1CN(Cc2c(C)cc(Cl)c(Cl)c2C)C=CN1c1ncnc2c1cnn2Cc1ccc(C)cc1 3.1126249581897003 2.704052613623369 1.826149280457018 0.3136692140576603 0.7443183286877437 0
36 C=C1CN(Cc2cc(Cl)c(Cl)cc2C)C=CN1c1ncnc2c1cnn2C(CC)c1ccc(C)cc1 3.279714661246305 1.0117705173217149 1.2567363269933196 0.27313861199212663 0.6914749623606998 0
37 CC=C1CN(c2nc(C)nc3c2cnn3Cc2ccc(CC)cc2)CCN1Cc1ccc(Cl)c(Cl)c1C 3.5184342641715176 1.8008941310420898 0.083958030863583 0.2790262473899074 0.7701993626857235 0
37 C=C(c1cc(C)c(Cl)c(Cl)c1C)N1CCN(c2ncnc3c2cnn3Cc2ccc(C)cc2)CC1=CC 3.483950481415813 1.9263268603610757 1.9944122255844232 0.28240113785563287 0.7422878312684229 0
36 C=C1C(CC)N(c2ncnc3c2cnn3Cc2ccc(C)cc2)C=C(C)N1Cc1ccc(Cl)c(Cl)c1 3.4559394576263935 1.9779706545650368 1.7695480238551835 0.27556561878773095 0.7211466064029319 0
37 C=C1C(C)N(c2nc(C)nc3c2cnn3C(C)c2ccc(CC)cc2)CCN1Cc1ccc(Cl)c(Cl)c1 3.1407735074252736 1.121779205629325 1.121779205629325 0.2707397958271411 0.7003503897139186 0
35 C=C1C(CC)N(c2ncnc3c2cnn3Cc2ccc(C)cc2)CCN1Cc1ccc(Cl)c(Cl)c1 2.8249048662913196 2.193164222649153 2.6330920444655423 0.3155701428936698 0.7467316518101459 0
35 C=C1C(C)N(c2ncnc3c2cnn3Cc2ccc(C)c(C)c2)CCN1Cc1ccc(Cl)c(Cl)c1 2.7122466425150957 2.4806651215410023 2.0155652734370286 0.3306434645589539 0.7432896269461211 0
35 Cc1ccc(Cn2ncc3c(N4CCN(Cc5c(C)c(C)c(Cl)c(Cl)c5C)CC4)ncnc32)cc1 3.028549153993896 2.227850365416349 1.972119457442136 0.34368932153523823 0.8101410171104322 0
37 C=Cc1ccc(Cn2ncc3c(N4CCN(Cc5c(C)c(C)c(Cl)c(Cl)c5C=C)CC4)ncnc32)cc1 3.3619401982374537 0.8802747127448595 -0.7888780493934985 0.27502571884417976 0.7728333553597163 0
37 C=Cc1ccc(Cn2ncc3c(N4CCN(C(=C)c5c(C)cc(Cl)c(Cl)c5C)C(=C)C4)ncnc32)cc1 3.4354986766820836 1.121779205629325 -0.0 0.27565868971057095 0.7430731862980086 0
37 CCC=C1CN(c2ncnc3c2cnn3Cc2ccc(CC)cc2)CCN1Cc1ccc(Cl)c(Cl)c1C 3.5970876417373496 2.3572280721475765 1.9085620231837745 0.2647054932035484 0.7698630713041492 0
36 CC=C1CN(c2ncnc3c2cnn3Cc2ccc(C)cc2)C(C)=CN1Cc1ccc(Cl)c(Cl)c1C 3.5388566461928113 2.1994605451426508 2.161950352932033 0.2876195324475624 0.739257405132534 0
37 CC=C1CN(c2ncnc3c2c(C)nn3Cc2ccc(C)cc2)CCN1C(C)c1ccc(Cl)c(Cl)c1C 3.3568456353485248 1.9436736873653224 2.3892330021410597 0.2785284721615172 0.7181317372609465 0
37 C=CC=C1CN(c2ncnc3c2cnn3Cc2ccc(CC)cc2)CCN1Cc1ccc(Cl)c(Cl)c1C 3.3188107186604254 2.614500812592026 1.7233496810309306 0.2735961596044895 0.7638323020733799 0
37 C=C1CN(Cc2ccc(Cl)c(Cl)c2C)C(=CC)CN1c1ncnc2c1cnn2Cc1ccc(CC)cc1 3.4579577806550343 1.8444917195745774 2.3005054157630864 0.2731900706975379 0.7406708645172252 0
37 C=Cc1c(CN2CCN(c3ncnc4c3cnn4Cc3ccc(CC)cc3)CC2=CC)ccc(Cl)c1Cl 3.411327583682196 2.1828348164943057 2.283003914979104 0.2675802626527434 0.7553919537424655 0
37 C=C1C(=CC)N(C(C)(C)c2ccc(Cl)c(Cl)c2)CCN1c1ncnc2c1cnn2Cc1ccc(C)cc1 3.763898647096287 0.5094678105596837 0.6048458156570281 0.27754932127616644 0.75547540523292 0
37 C=C1C(C)N(c2ncnc3c2cnn3C(C)c2ccc(C)cc2)CCN1C(C)c1cc(C)c(Cl)c(Cl)c1 3.0565982279553348 1.0117705173217149 1.0117705173217149 0.2718483795499601 0.6568842475505919 0
