size smiles plogp rges rges qed sa max_or_val 
32 C=C(CNc1nccnc1C)Nc1ncnc2c1cnn2Cc1c(CC)ccc(Cl)c1C 1.3441485027435425 2.330574727738906 1.7973327654667854 0.40847517899706404 0.7565787225270599 1
31 CCc1nccnc1NC=C(C)Nc1ncnc2c1cnn2Cc1ccc(C)c(Cl)c1 1.558215604954217 1.9218024672327694 0.15782303605347792 0.439492880036307 0.7760106227726904 1
29 Cc1cncc(NC=CNc2ncnc3c2cnn3Cc2cccc(Cl)c2C)n1 0.8155915619952605 2.563487362954113 0.15897796215479965 0.5006319476011621 0.7650612846661399 1
31 CCc1cnc(NC=CNc2ncnc3c2c(C)nn3Cc2cccc(Cl)c2C)cn1 1.3048292955333016 2.497878468775773 1.822626619127023 0.44212305385363543 0.7569321439481443 1
31 C=C(c1cc(Cl)c(C)cc1C)n1ncc2c(NC=C(C)Nc3cnccn3)ncnc21 1.4462995831108936 2.197973361091572 0.6627379184452271 0.4519604005718349 0.7394955092345433 1
31 C=C(c1ccc(C)c(Cl)c1)n1ncc2c(NC(C)=C(C)Nc3cnccn3)ncnc21 1.645081855838166 1.8718796651233611 2.0831555343415427 0.4483834133312183 0.752506872870907 1
31 C=Cc1nn(Cc2cccc(Cl)c2)c2nc(C)nc(NC=CNc3cncc(C)n3)c12 1.2025107129922468 1.9474099720502092 1.180277430107608 0.441297762248532 0.7366078569991382 0
32 C=C(CNc1nccnc1C)Nc1ncnc2c1cnn2Cc1c(CC)ccc(Cl)c1C 1.3441485027435425 2.330574727738906 0.6325985577072747 0.40847517899706404 0.7565787225270599 0
32 C=Cc1nn(C(=C)c2cccc(Cl)c2C)c2ncnc(NCCNc3cnc(C)cn3)c12 1.2618697199878364 1.089676127870607 1.1109016782462222 0.3826157826957324 0.743258857776426 0
31 Cc1ccc(Cl)cc1Cn1nc(C)c2c(NC=CNc3cnc(C)c(C)n3)ncnc21 1.3919311915024997 0.7886100003644287 0.6519597830489546 0.45946791299007667 0.7605612435002774 0
31 CCc1nccnc1NC=C(C)Nc1ncnc2c1cnn2Cc1ccc(C)c(Cl)c1 1.558215604954217 1.9218024672327694 0.38990248525945526 0.439492880036307 0.7760106227726904 0
29 Cc1cncc(NC=CNc2ncnc3c2cnn3Cc2cccc(Cl)c2C)n1 0.8155915619952605 2.563487362954113 2.0869504391554825 0.5006319476011621 0.7650612846661399 0
31 Cc1cnc(NC=CNc2nc(C)nc3c2cnn3Cc2ccc(C)c(Cl)c2C)cn1 1.3054493733206822 0.7909986219541144 -0.001973823241264272 0.4594679129900766 0.7509521525911865 0
31 C=C(C)c1c(Cl)cccc1Cn1ncc2c(NC=CNc3cnccn3)nc(C)nc21 1.3490653888781603 0.7472244001724818 1.4218781708127013 0.43844137084383594 0.7438161543197952 0
31 C=C(Nc1ncnc2c1cnn2Cc1cc(C)cc(Cl)c1C)c1cc2nccnc2[nH]1 1.2947201339084096 0.6112864311524748 1.044618334973946 0.4257904954915043 0.7550866815453784 0
30 Cc1cnc2[nH]cc(Nc3nc(C)nc4c3cnn4Cc3cccc(Cl)c3C)c2n1 1.5470632481204891 0.6756079652788357 0.5655528787792123 0.4466305990652538 0.7865448053467207 0
32 CC=C(c1ccc(C)c(Cl)c1C)n1ncc2c(NCCNc3cnccn3)nc(C)nc21 1.416067150249881 2.108165858720571 2.2868509709907143 0.39792787872308505 0.7542230166944309 0
32 CC=C(CNc1nccnc1C)Nc1nc(C)nc2c1cnn2Cc1cc(Cl)ccc1C 1.5446652905711007 0.6048458156570281 0.3786198645238681 0.4238774158949914 0.7637339211745664 0
32 C=CCc1nc(C)cnc1NC(=C)CNc1ncnc2c1cnn2Cc1cccc(Cl)c1 1.2531039097779777 1.0669865352671286 1.7666847983397225 0.3680006753995754 0.7622759899753305 0
29 Cc1nn(C(C)c2cccc(Cl)c2)c2ncnc(NC=CNc3cnccn3)c12 0.6167915679989786 2.238414317214963 0.37077027639411897 0.49559697705040634 0.7149079519998863 0
31 CCc1cnc(NC=CNc2ncnc3c2c(C)nn3Cc2cccc(Cl)c2C)cn1 1.3048292955333016 2.497878468775773 -1.4320823424868894 0.44212305385363543 0.7569321439481443 0
31 C=Cc1nn(Cc2cc(Cl)ccc2C)c2nc(C)nc(NC=CNc3cnccn3)c12 1.217557904003482 2.1973558367372394 0.467858277599821 0.441297762248532 0.7382797671114978 0
32 CCc1c(C)cc(Cl)cc1Cn1nc(C)c2c(NCCNc3nccnc3C)ncnc21 1.411525138415561 1.1674979139173667 -1.4062463269720995 0.385668359895922 0.7868739042683954 0
29 Cc1ccc(Cl)cc1Cn1ncc2c(NCc3cc4nccnc4[nH]3)ncnc21 0.9175386078905383 1.121779205629325 1.121779205629325 0.4630321207727379 0.7997465119878375 0
31 CCc1cc(C)c(Cl)cc1Cn1ncc2c(NC=CNc3nccnc3C)ncnc21 1.3001636084114336 1.1674979139173667 -0.6935000442961541 0.4421230538536355 0.7564137342679369 0
31 C=Cc1cc(C)c(Cn2ncc3c(NC=C(C)Nc4cnccn4)ncnc32)cc1Cl 1.4285485349455733 1.8843104643625095 0.20648169558511553 0.438441370843836 0.7526476149939523 0
31 CCC=Cc1ccc(Cn2ncc3c(NC=CNc4cnccn4)ncnc32)cc1Cl 1.5640567359580455 0.5489437102530157 0.11319939086860453 0.41508054747316886 0.7586285262175603 0
32 C=Cc1cc(C)c(Cn2ncc3c(NCCNc4nc(C)cnc4C)ncnc32)cc1Cl 1.4063078941213947 1.121779205629325 1.121779205629325 0.3853809124591296 0.7773386549023769 0
31 C=Cc1c(Cl)ccc(C)c1Cn1nc(C)c2c(NC=CNc3cnccn3)ncnc21 1.202790747564415 1.8106634233246972 -0.041653649221016664 0.441297762248532 0.7366389719516014 0
32 C=C(CNc1ncnc2c1cnn2Cc1c(C)ccc(Cl)c1C)Nc1cnc(CC)cn1 1.4001478264967115 0.5780533483140778 1.7508737391733287 0.40847517899706404 0.7628008696107454 0
32 C=Cc1ccc(Cl)c(C=C)c1C(=C)n1ncc2c(NCCNc3cnccn3)ncnc21 1.2277905987411915 1.8083332217262642 0.5492661016073016 0.36421416385405836 0.7365656220823542 0
31 C=C(c1cc(Cl)c(C)cc1C)n1ncc2c(NC=C(C)Nc3cnccn3)ncnc21 1.4462995831108936 2.197973361091572 2.0662666106143606 0.4519604005718349 0.7394955092345433 0
30 C=C(c1cc(Cl)c(C)cc1C)n1ncc2c(NC=CNc3cnccn3)ncnc21 0.9948427114478591 2.089249618279374 1.7360231983278234 0.4788636143594569 0.7326780790497618 0
32 C=C(CNc1ncnc2c1cnn2Cc1ccc(C)c(Cl)c1)Nc1nc(C)c(C)nc1C 1.5848290268348357 0.7129043325758986 0.3704023111825646 0.42668505119276595 0.7772721140927591 0
31 C=C(c1cc(Cl)c(C)cc1C)n1ncc2c(NC=CNc3cnccn3)nc(C)nc21 1.2365678348591436 2.132365300647347 0.04019271484738762 0.45531779370173375 0.7252675372065711 0
31 Cc1cncc(NC=CNc2ncnc3c2c(C)nn3Cc2cc(Cl)c(C)cc2C)n1 1.3148364362577443 1.7330656367817996 2.0860892111692504 0.45946791299007667 0.7519951595841935 0
31 CCc1cc(C)c(Cn2ncc3c(NC=CNc4cnccn4)nc(C)nc32)cc1Cl 1.2885328391806654 2.1229190376194658 0.2795722489840743 0.4421230538536353 0.7551214265756292 0
32 Cc1cnc(C)c(NCCNc2ncnc3c2c(C)nn3Cc2cc(Cl)c(C)cc2C)n1 1.538019796065604 1.121779205629325 1.121779205629325 0.403206906969401 0.7948799773406223 0
31 C=C(c1cccc(Cl)c1C)n1ncc2c(NC=C(C)Nc3nccnc3C)ncnc21 1.4261723103836186 1.6592517517857068 0.9463474192098084 0.45196040057183495 0.7372591455981795 0
31 C=C(c1ccc(C)c(Cl)c1)n1ncc2c(NC(C)=C(C)Nc3cnccn3)ncnc21 1.645081855838166 1.8718796651233611 2.328121344013147 0.4483834133312183 0.752506872870907 0
