size smiles bbbp rges sa qed rges qed sa max_or_val 
18 CC1(C)C(=O)N=C2C1=C(O)C(=O)c1ccccc12 0.012518244152750237 1.8298034008554547 0.7933400965712804 0.7554709620474693 1.8035064758101722 0.7554709620474693 0.7933400965712804 1
22 C=Cc1cc2c(cc1CO)C1=NC(=O)C(C)(C)C1=C(O)C2=O 0.12405672406442603 3.098344544783329 0.7308711842731793 0.8756239835718239 1.88982215191397 0.8756239835718239 0.7308711842731793 1
23 Cc1cc2c(cc1CC(C)C)C1=NC(=O)C(C)(C)C1=C(O)C2=O 0.1399834982297743 2.0080640314009006 0.7645092840173392 0.9078271644944913 1.0859386602420638 0.9078271644944913 0.7645092840173392 1
22 CCOc1cc2c(cc1C)C(=O)C(O)=C1C2=NC(=O)C1(C)C 0.05238452983383742 2.2171073273777693 0.7783233355117714 0.9106880618519624 2.0080640314009006 0.9106880618519624 0.7783233355117714 1
19 Cc1ccc2c(c1)C(=O)C(O)=C1C2=NC(=O)C1(C)C 0.012519493653572262 2.384934560563626 0.7827831993368937 0.7734263260397898 1.6235062416204817 0.7734263260397898 0.7827831993368937 1
23 C=Cc1cc2c(cc1CCC)C1=NC(=O)C(C)(C)C1=C(O)C2=O 0.2564480170649689 2.2045594576053364 0.7408982275962352 0.926493141866222 1.88982215191397 0.926493141866222 0.7408982275962352 1
23 C=Cc1cc2c(cc1COC)C1=NC(=O)C(C)(C)C1=C(O)C2=O 0.1719620074326154 2.78223927380184 0.7340329670503294 0.9309925461563927 1.20476028804126 0.9309925461563927 0.7340329670503294 1
23 CC=Cc1cc2c(cc1CC)C1=NC(=O)C(C)(C)C1=C(O)C2=O 0.34582507705572807 2.1707207334370326 0.7383945055118679 0.9065122427983977 1.8035064758101722 0.9065122427983977 0.7383945055118679 1
23 C=Cc1cc2c(cc1C(C)C)C1=NC(=O)C(C)(C)C1=C(O)C2=O 0.26514229536152195 2.8099797743007837 0.7360416925923707 0.9028156182773472 1.1545053634155216 0.9028156182773472 0.7360416925923707 1
23 CCOc1cc2c(cc1CC)C(=O)C(O)=C1C2=NC(=O)C1(C)C 0.05732574264668176 2.1707207334370326 0.7727657213927611 0.9303769368597017 1.5569188098300888 0.9303769368597017 0.7727657213927611 1
23 CCNCc1cc2c(cc1C)C(=O)C(O)=C1C2=NC(=O)C1(C)C 0.19180354886758136 1.8419635447634763 0.7639954980676992 0.8984272309378539 2.0528033053127848 0.8984272309378539 0.7639954980676992 1
23 CCCC=Cc1ccc2c(c1)C(=O)C(O)=C1C2=NC(=O)C1(C)C 0.0530865906359105 2.2171073273777693 0.7623866674717718 0.9214768897518177 1.3422730064882256 0.9214768897518177 0.7623866674717718 1
23 Cc1cc2c(cc1CC(C)C)C(=O)C(O)=C1C2=NC(=O)C1(C)C 0.1313331642053451 2.121843161977281 0.7645092840173392 0.9078271644944913 2.0080640314009006 0.9078271644944913 0.7645092840173392 1
23 CCNCc1cc2c(cc1C)C1=NC(=O)C(C)(C)C1=C(O)C2=O 0.1744237322842164 2.2171073273777693 0.7639954980676992 0.8984272309378539 1.610019186932603 0.8984272309378539 0.7639954980676992 1
23 Cc1cc2c(cc1CN(C)C)C(=O)C(O)=C1C2=NC(=O)C1(C)C 0.3142930556085292 2.37875886452141 0.7616192461863178 0.9102515363940136 1.610019186932603 0.9102515363940136 0.7616192461863178 1
23 CCCCc1cc2c(cc1C)C1=NC(=O)C(C)(C)C1=C(O)C2=O 0.12644580631305327 2.1707207334370326 0.7722518256111235 0.9251773552723329 1.8298034008554547 0.9251773552723329 0.7722518256111235 1
21 Cc1cc2c(cc1CN)C(=O)C(O)=C1C2=NC(=O)C1(C)C 0.1035870632346023 2.639517490954198 0.7551667955319566 0.822252075178956 1.6235062416204817 0.822252075178956 0.7551667955319566 1
22 C=Cc1cc2c(cc1CC)C1=NC(=O)C(C)(C)C1=C(O)C2=O 0.1943164924014045 2.6658403661130303 0.7370696197360217 0.9103063516962544 1.0644124023208108 0.9103063516962544 0.7370696197360217 1
22 CC=Cc1cc2c(cc1C)C1=NC(=O)C(C)(C)C1=C(O)C2=O 0.1999240210319698 3.818324352419463 0.7437056040906501 0.8631766008454055 2.0787733853969 0.8631766008454055 0.7437056040906501 1
23 CCCc1cc2c(cc1OC)C1=NC(=O)C(C)(C)C1=C(O)C2=O 0.04857028432933722 2.0080640314009006 0.7747572846681954 0.9303769368597017 1.610019186932603 0.9303769368597017 0.7747572846681954 1
21 Cc1cc2c(cc1CN)C1=NC(=O)C(C)(C)C1=C(O)C2=O 0.11602170759846718 2.5248101542632257 0.7551667955319566 0.822252075178956 1.184649556555839 0.822252075178956 0.7551667955319566 1
23 Cc1cc2c(cc1CN(C)C)C1=NC(=O)C(C)(C)C1=C(O)C2=O 0.3398722119624646 1.8643145776498837 0.7616192461863178 0.9102515363940136 1.3422730064882256 0.9102515363940136 0.7616192461863178 1
22 Cc1cc2c(cc1C(C)C)C1=NC(=O)C(C)(C)C1=C(O)C2=O 0.1197509475028084 2.2171073273777693 0.7651909208195087 0.8625612018153314 1.4900880290900242 0.8625612018153314 0.7651909208195087 1
22 Cc1cc2c(cc1C(N)=O)C1=NC(=O)C(C)(C)C1=C(O)C2=O 0.2788680665351991 2.0080640314009006 0.7665670481404635 0.8172554040868237 2.0080640314009006 0.8172554040868237 0.7665670481404635 1
21 COc1cc2c(cc1C)C(=O)C(O)=C1C2=NC(=O)C1(C)C 0.035804203139519326 2.6946724215698237 0.7769461911363523 0.8590636296592282 1.4900880290900242 0.8590636296592282 0.7769461911363523 1
23 CCCc1cc2c(cc1CC)C1=NC(=O)C(C)(C)C1=C(O)C2=O 0.16831946758078567 2.1707207334370326 0.7629796171743989 0.9277076019555537 2.1707207334370326 0.9277076019555537 0.7629796171743989 1
21 CC=Cc1ccc2c(c1)C(=O)C(O)=C1C2=NC(=O)C1(C)C 0.025328480666047523 2.5248541905114625 0.7580997866636321 0.8597793717174115 1.7707083681369578 0.8597793717174115 0.7580997866636321 1
23 CCCCc1cc2c(cc1C)C(=O)C(O)=C1C2=NC(=O)C1(C)C 0.13482416493669863 2.0080640314009006 0.7722518256111235 0.9251773552723329 1.6197127791342423 0.9251773552723329 0.7722518256111235 1
21 CCc1cc2c(cc1C)C1=NC(=O)C(C)(C)C1=C(O)C2=O 0.08425750054359626 2.2171073273777693 0.7651827295978908 0.8613330936766893 1.8035064758101722 0.8613330936766893 0.7651827295978908 1
23 CCCc1cc2c(cc1CC)C(=O)C(O)=C1C2=NC(=O)C1(C)C 0.16831941354286364 2.0080640314009006 0.7629796171743989 0.9277076019555537 1.8035064758101722 0.9277076019555537 0.7629796171743989 1
23 CCCOc1cc2c(cc1C)C(=O)C(O)=C1C2=NC(=O)C1(C)C 0.09228028609127543 2.0139241224652102 0.7776627437252674 0.9297596332766961 2.0080640314009006 0.9297596332766961 0.7776627437252674 1
20 Cc1cc2c(cc1C)C1=NC(=O)C(C)(C)C1=C(O)C2=O 0.0755316673006737 2.1707207334370326 0.7744720878850669 0.7869839120274759 2.0080640314009006 0.7869839120274759 0.7744720878850669 1
