size smiles bbbp rges sa qed rges qed sa max_or_val 
18 CC1(C)C(=O)N=C2C1=C(O)C(=O)c1ccccc12 0.012518244152750237 1.8298034008554547 0.7933400965712804 0.7554709620474693 1.8035064758101722 0.7554709620474693 0.7933400965712804 1
23 CCCc1cc2c(cc1CN)C1=NC(=O)C(C)(C)C1=C(O)C2=O 0.17562876528694882 2.1707207334370326 0.7530339596061607 0.8963219693645402 1.8035064758101722 0.8963219693645402 0.7530339596061607 1
19 Cc1ccc2c(c1)C1=NC(=O)C(C)(C)C1=C(O)C2=O 0.02003343286976572 2.2171073273777693 0.7850453411166826 0.7734263260397898 1.6235062416204817 0.7734263260397898 0.7850453411166826 1
23 CCOc1cc2c(cc1CC)C1=NC(=O)C(C)(C)C1=C(O)C2=O 0.06508618934543371 1.8035064758101722 0.7727657213927611 0.9303769368597017 2.1707207334370326 0.9303769368597017 0.7727657213927611 1
22 CCc1cc2c(cc1CN)C1=NC(=O)C(C)(C)C1=C(O)C2=O 0.13532290693317345 2.2171073273777693 0.7519968687581859 0.873796067986624 1.8035064758101722 0.873796067986624 0.7519968687581859 1
20 Cc1cc2c(cc1C)C1=NC(=O)C(C)(C)C1=C(O)C2=O 0.0755316673006737 2.1707207334370326 0.7744720878850669 0.7869839120274759 2.0080640314009006 0.7869839120274759 0.7744720878850669 1
23 CCCCc1cc2c(cc1C)C(=O)C(O)=C1C2=NC(=O)C1(C)C 0.13482416493669863 2.094741567285997 0.7722518256111235 0.9251773552723329 1.4909908556414573 0.9251773552723329 0.7722518256111235 1
23 CC=Cc1cc2c(cc1CC)C1=NC(=O)C(C)(C)C1=C(O)C2=O 0.34582507705572807 2.1707207334370326 0.7383945055118679 0.9065122427983977 0.7911594364736627 0.9065122427983977 0.7383945055118679 1
23 Cc1cc2c(cc1CN(C)C)C1=NC(=O)C(C)(C)C1=C(O)C2=O 0.3398722119624646 1.8298034008554547 0.7616192461863178 0.9102515363940136 1.8035064758101722 0.9102515363940136 0.7616192461863178 1
23 CCCc1cc2c(cc1CC)C1=NC(=O)C(C)(C)C1=C(O)C2=O 0.16831946758078567 2.1707207334370326 0.7629796171743989 0.9277076019555537 1.7707083681369578 0.9277076019555537 0.7629796171743989 1
21 Cc1cc2c(cc1CN)C1=NC(=O)C(C)(C)C1=C(O)C2=O 0.11602170759846718 2.435664072519285 0.7551667955319566 0.822252075178956 2.3495600481048435 0.822252075178956 0.7551667955319566 1
22 C=Cc1cc2c(cc1CC)C1=NC(=O)C(C)(C)C1=C(O)C2=O 0.1943164924014045 3.350751274626231 0.7370696197360217 0.9103063516962544 2.4854651733472917 0.9103063516962544 0.7370696197360217 1
23 CCOc1cc2c(cc1CC)C(=O)C(O)=C1C2=NC(=O)C1(C)C 0.05732574264668176 2.1707207334370326 0.7727657213927611 0.9303769368597017 -0.0 0.9303769368597017 0.7727657213927611 1
