size smiles qed sa rges qed sa max_or_val 
22 Cc1sc2ncnc(N3CCC(N4CCCC4)CC3)c2c1C 0.8501122902940524 0.8483757434322408 1.121779205629325 0.8501122902940524 0.8483757434322408 1
11 CC(C)Nc1cccc(Cl)c1 0.7174276460364191 0.9271322703259486 1.121779205629325 0.7174276460364191 0.9271322703259486 1
8 Nc1cccc(F)c1 0.5030676848790229 0.9355773183876974 1.0117705173217149 0.5030676848790229 0.9355773183876974 1
15 C#CCNc1ncnc2sc(C)c(C)c12 0.7846100532015852 0.8122021809387591 1.121779205629325 0.7846100532015852 0.8122021809387591 1
14 COCCNCc1ccc(OC)cc1 0.6965065624845794 0.9435518580000188 -0.0 0.6965065624845794 0.9435518580000188 1
15 c1nc(N2CCCCC2)c2ccsc2n1 0.73807799006394 0.8699065765431544 2.015271996690857 0.73807799006394 0.8699065765431544 1
15 c1ccc(CCCN2CCNCC2)cc1 0.7997956937252133 0.9214706791072571 -0.0 0.7997956937252133 0.9214706791072571 1
17 Cc1sc2ncnc(NC(CO)CO)c2c1C 0.7594934008918915 0.8265054589007857 1.2983458599531823 0.7594934008918915 0.8265054589007857 1
15 NCC1CCN(c2cccc(Cl)c2)CC1 0.8367161209306662 0.9045083654519203 -0.0 0.8367161209306662 0.9045083654519203 1
14 C[C@H]1CCC(N2CCC(CF)CC2)C1 0.6607405394971951 0.7571189726585323 2.3697308769730103 0.6607405394971951 0.7571189726585323 1
14 CC1CCN(c2cccc(Cl)c2)CC1 0.6836729607436404 0.9257214733846342 1.121779205629325 0.6836729607436404 0.9257214733846342 1
16 Cc1sc2ncnc(NCC(=O)O)c2c1C 0.8510273900675117 0.8506592603148317 -0.0 0.8510273900675117 0.8506592603148317 1
17 Cc1sc2ncnc(N3CCCCC3)c2c1C 0.7739543694562102 0.8700558847667129 1.121779205629325 0.7739543694562102 0.8700558847667129 1
13 CC1CCN(C2CCCCC2)CC1 0.60073883072631 0.9009248230984347 1.121779205629325 0.60073883072631 0.9009248230984347 1
11 OCCN1CCC(CO)CC1 0.5930693355175131 0.8873706822366189 1.121779205629325 0.5930693355175131 0.8873706822366189 1
15 CNCC1CCN(C[C@@H]2CCN2C)CC1 0.7353726715183462 0.7927921228274079 1.121779205629325 0.7353726715183462 0.7927921228274079 0
14 C=CCNC(=O)CN1CCC(O)CC1 0.6122138531043717 0.8716124793017941 1.121779205629325 0.6122138531043717 0.8716124793017941 0
11 OC1CCN(C2CCC2)CC1 0.6102688195543523 0.881879863378058 1.121779205629325 0.6102688195543523 0.881879863378058 0
10 CCNCC1CNCCO1 0.5644276981468955 0.7699784824717752 1.1674979139173667 0.5644276981468955 0.7699784824717752 0
15 CC(C)NCCCN1CCC(CS)CC1 0.536000286503555 0.8424666498032278 0.5988793922888462 0.536000286503555 0.8424666498032278 0
15 CCOC1CCN(c2nnnn2C)CC1 0.7153206381722408 0.8274357357560346 1.121779205629325 0.7153206381722408 0.8274357357560346 0
11 BrC1CCN(C2CCC2)CC1 0.6106358406223061 0.8301155953879835 1.121779205629325 0.6106358406223061 0.8301155953879835 0
11 CC(C)Nc1cccc(Cl)c1 0.7174276460364191 0.9271322703259486 1.121779205629325 0.7174276460364191 0.9271322703259486 0
11 CNC(C)c1cccc(N)c1 0.6276072516461471 0.8512620145827723 1.0117705173217149 0.6276072516461471 0.8512620145827723 0
8 Nc1cccc(F)c1 0.5030676848790229 0.9355773183876974 1.0117705173217149 0.5030676848790229 0.9355773183876974 0
11 CN[C@@H](C)c1cccc(N)c1 0.6276072516461471 0.8512620145827723 1.1674979139173667 0.6276072516461471 0.8512620145827723 0
11 CCC1CCN(C(C)C)CC1 0.5920204002060059 0.8996497062233849 1.121779205629325 0.5920204002060059 0.8996497062233849 0
