size smiles qed sa rges qed sa max_or_val 
18 C=C1CC(=CC)N(C2CCN(CCC)CC2)C1=C 0.7512821534855643 0.7421217731803854 1.7404803230991055 0.7512821534855643 0.7421217731803854 1
18 C=C1CC(=CC)N(C2CCN(CCBr)CC2)C1=C 0.7358738946515365 0.7126799270265394 2.1089504330390523 0.7358738946515365 0.7126799270265394 1
18 C=C1CC(=CC)N(C2CCN(C3CC3)CC2)C1=C 0.7351924299586878 0.73011715779577 2.0487628285836967 0.7351924299586878 0.73011715779577 1
19 C=C1CC(=CC)N(C2CCN(CCCN)CC2)C1=C 0.843626190836196 0.737954729545494 -0.0 0.843626190836196 0.737954729545494 1
19 C=C1CC(=CC)N(C2CCN(CC3CC3)CC2)C1=C 0.7637309668463483 0.7396853536383821 1.9324519671307008 0.7637309668463483 0.7396853536383821 1
19 C=C1CC(=CC)N(C2CCN(CCOC)CC2)C1=C 0.774601250560712 0.7458780967443328 -0.0 0.774601250560712 0.7458780967443328 1
19 C=C1CC(=CC)N(C2CCN(CCCO)CC2)C1=C 0.8430954245911065 0.7413477629272065 1.0117705173217149 0.8430954245911065 0.7413477629272065 1
19 C=C1CC(=CC)N(C2CCN(C(C)(C)C)CC2)C1=C 0.7046316166741207 0.7129946623836508 2.616691891364983 0.7046316166741207 0.7129946623836508 1
19 C=C1CC(=CC)N(C2CCN(CCCC)CC2)C1=C 0.7554217232625142 0.7521317977602979 -0.0 0.7554217232625142 0.7521317977602979 1
18 C=C1CC(=CC)N(C2CCN(CCN)CC2)C1=C 0.8286303303959961 0.7270156193342316 1.8743922839401657 0.8286303303959961 0.7270156193342316 1
15 C=C1CC(=CC)N(C2CCNCC2)C1=C 0.7053879984084531 0.6952999831365612 1.121779205629325 0.7053879984084531 0.6952999831365612 0
18 C=CCN1CCC(N2C(=C)C(=C)CC2=CC)CC1 0.7027374196123662 0.7192983885650011 1.9636365432051524 0.7027374196123662 0.7192983885650011 0
16 C=C1CC(=CC)N(C2CCN(C)CC2)C1=C 0.6675069600750857 0.7191945750001465 1.0810224354034492 0.6675069600750857 0.7191945750001465 0
18 C=C1CC(=CC)N(C2CCN(C(C)C)CC2)C1=C 0.7350995795114187 0.7319350730233996 1.851308142928974 0.7350995795114187 0.7319350730233996 0
18 C=C1CC(=CC)N(C2CCN(CCN)CC2)C1=C 0.8286303303959961 0.7270156193342316 1.2809357689200953 0.8286303303959961 0.7270156193342316 0
18 C=C1CC(=CC)N(C2CCN(C3CC3)CC2)C1=C 0.7351924299586878 0.73011715779577 1.7009625590230817 0.7351924299586878 0.73011715779577 0
18 C=C1CC(=CC)N(C2CCN(CCF)CC2)C1=C 0.7591663242302079 0.7142805424111547 1.1674979139173667 0.7591663242302079 0.7142805424111547 0
18 C=C1CC(=CC)N(C2CCN(CCC)CC2)C1=C 0.7512821534855643 0.7421217731803854 1.7404803230991055 0.7512821534855643 0.7421217731803854 0
19 C=C1CC(=CC)N(C2CCN(C(C)(C)C)CC2)C1=C 0.7046316166741207 0.7129946623836508 2.193164222649153 0.7046316166741207 0.7129946623836508 0
18 C=C1CC(=CC)N(C2CCN(CCCl)CC2)C1=C 0.7229847992067027 0.722359311641924 1.121779205629325 0.7229847992067027 0.722359311641924 0
19 C=C1CC(=CC)N(C2CCN(C(C)CC)CC2)C1=C 0.758403194693352 0.683510229821818 1.1674979139173667 0.758403194693352 0.683510229821818 0
18 C=C1CC(=CC)N(C2CCN(CCBr)CC2)C1=C 0.7358738946515365 0.7126799270265394 2.1089504330390523 0.7358738946515365 0.7126799270265394 0
19 C=C1CC(=CC)N(C2CCN(CC3CC3)CC2)C1=C 0.7637309668463483 0.7396853536383821 1.9324519671307008 0.7637309668463483 0.7396853536383821 0
19 C=C1CC(=CC)N(C2CCN(CCC#N)CC2)C1=C 0.7781975519422908 0.7243106076296739 1.3454598273451088 0.7781975519422908 0.7243106076296739 0
19 C=C1CC(=CC)N(C2CCN(CCCO)CC2)C1=C 0.8430954245911065 0.7413477629272065 1.0117705173217149 0.8430954245911065 0.7413477629272065 0
19 C=C1CC(=CC)N(C2CCN(CCCCl)CC2)C1=C 0.7237128105733815 0.7313915945672647 1.8185583158424006 0.7237128105733815 0.7313915945672647 0
