size smiles qed sa rges qed sa max_or_val 
18 CC1(N2CCCC2)CCN(C[C@H]2CCCN2)CC1 0.823318517426511 0.7612886882161154 1.2983458599531823 0.823318517426511 0.7612886882161154 1
13 O=C(O)CC1CCN(C2CC2)CC1 0.7173598198528489 0.8853438739306433 1.2983458599531823 0.7173598198528489 0.8853438739306433 1
18 CCC1(N2CCCC2)CCN(CC(=O)NC)CC1 0.8139756722275174 0.8287825997263886 0.7472244001724818 0.8139756722275174 0.8287825997263886 1
14 CC1CCN(c2ccncc2Cl)CC1 0.7087228876777938 0.8810630118461726 1.2983458599531823 0.7087228876777938 0.8810630118461726 1
10 CN(C)CCN1CCCC1 0.5704638441489122 0.9161419262912435 -0.0 0.5704638441489122 0.9161419262912435 1
12 CN1CCC(N2CCCC2)CC1 0.5798324850487803 0.8946068838972976 1.2983458599531823 0.5798324850487803 0.8946068838972976 1
17 FC(F)(F)C1CCN(c2ccncc2Cl)CC1 0.7715794310270572 0.847840647116825 1.121779205629325 0.7715794310270572 0.847840647116825 1
18 Clc1cnccc1N1CCC(N2CCCC2)CC1 0.8197968096727279 0.8696323450236366 -0.0 0.8197968096727279 0.8696323450236366 1
14 OCCN1CCC(N2CCCC2)CC1 0.716776378109323 0.8905178336097751 1.121779205629325 0.716776378109323 0.8905178336097751 1
14 NC1CCN(c2ccncc2Cl)CC1 0.7685461662822448 0.8603210887692495 1.121779205629325 0.7685461662822448 0.8603210887692495 1
13 Clc1cnccc1N1CCCCC1 0.6868742495538589 0.8957171307907422 1.121779205629325 0.6868742495538589 0.8957171307907422 1
16 CC1(N2CCCC2)CCN(CCCN)CC1 0.7822536918999662 0.8340842831181153 0.5988793922888462 0.7822536918999662 0.8340842831181153 1
17 CCCC1(N2CCCC2)CCN(C2CC2)CC1 0.7403698475895409 0.8164069051748764 1.2983458599531823 0.7403698475895409 0.8164069051748764 1
15 CCN1CCC(CC)(N2CCCC2)CC1 0.7053134484906612 0.8292632849510257 1.2983458599531823 0.7053134484906612 0.8292632849510257 1
15 O=C(O)CN1CCC(N2CCCC2)CC1 0.74500843157368 0.8947817107113119 -0.0 0.74500843157368 0.8947817107113119 1
17 C=Nc1ccc(N(C)C(=O)C(C)(C)OC)cc1 0.7506239741695606 0.7844247387698527 1.2983458599531823 0.7506239741695606 0.7844247387698527 1
16 C=Nc1ccc(-c2ccc(OC)cc2)cc1 0.7092913512768395 0.9013859553589181 -0.0 0.7092913512768395 0.9013859553589181 1
19 CC1(N2CCCC2)CCN(c2ccc(O)cc2)CC1 0.8855027543748016 0.8542623162983636 -0.0 0.8855027543748016 0.8542623162983636 1
20 C=Nc1ccc(N2CCC(C)(N3CCCC3)CC2)cc1 0.7838915649955458 0.8094267448091448 0.9641909643149585 0.7838915649955458 0.8094267448091448 1
19 CCC1(N2CCCC2)CCN(Cc2ccc[nH]2)CC1 0.9001252850957259 0.7995966070076543 1.121779205629325 0.9001252850957259 0.7995966070076543 1
14 CCN1CCC(C)(N2CCCC2)CC1 0.6659235055779741 0.840324550307711 1.2983458599531823 0.6659235055779741 0.840324550307711 1
17 FCCNC1CCN(c2ccncc2Cl)CC1 0.896969272799134 0.8347045503868072 -0.0 0.896969272799134 0.8347045503868072 1
17 c1cc(N2CCC(N3CCCC3)CC2)ccn1 0.7771805397279166 0.8868328232344077 -0.0 0.7771805397279166 0.8868328232344077 1
11 C1CCN(C2CCNCC2)C1 0.6016999511484606 0.8731174451511237 0.5988793922888462 0.6016999511484606 0.8731174451511237 0
18 CC1(N2CCCC2)CCN(C[C@H]2CCCN2)CC1 0.823318517426511 0.7612886882161154 1.2983458599531823 0.823318517426511 0.7612886882161154 0
15 CCN1CCC(CC)(N2CCCC2)CC1 0.7053134484906612 0.8292632849510257 1.121779205629325 0.7053134484906612 0.8292632849510257 0
13 O=C(O)CC1CCN(C2CC2)CC1 0.7173598198528489 0.8853438739306433 1.2983458599531823 0.7173598198528489 0.8853438739306433 0
12 CN1CCC(N2CCCC2)CC1 0.5798324850487803 0.8946068838972976 0.8966022019428449 0.5798324850487803 0.8946068838972976 0
18 CCC1(N2CCCC2)CCN(CC(=O)NC)CC1 0.8139756722275174 0.8287825997263886 0.7472244001724818 0.8139756722275174 0.8287825997263886 0
13 CCC1(N2CCCC2)CCNCC1 0.6978165119901267 0.796375430385884 0.5988793922888462 0.6978165119901267 0.796375430385884 0
14 CC1CCN(c2ccncc2Cl)CC1 0.7087228876777938 0.8810630118461726 1.2983458599531823 0.7087228876777938 0.8810630118461726 0
15 FC(F)(F)C1CCN(c2ncn[nH]2)CC1 0.7810997853693967 0.798066649803228 1.121779205629325 0.7810997853693967 0.798066649803228 0
18 CCCC1(N2CCCC2)CCN(C2CCC2)CC1 0.7553827960307112 0.8185325069081961 0.5988793922888462 0.7553827960307112 0.8185325069081961 0
18 CCCC1(N2CCCC2)CCN(CC(N)=O)CC1 0.8008047227514072 0.8188625393945634 0.5988793922888462 0.8008047227514072 0.8188625393945634 0
17 CCCC1(N2CCCC2)CCN(C2CC2)CC1 0.7403698475895409 0.8164069051748764 1.2983458599531823 0.7403698475895409 0.8164069051748764 0
10 NS(=O)(=O)C1CCNCC1 0.5233390662086366 0.8039803267796438 1.121779205629325 0.5233390662086366 0.8039803267796438 0
14 CCC1(N2CCCC2)CCN(C)CC1 0.6659235055779742 0.8212526272307881 1.121779205629325 0.6659235055779742 0.8212526272307881 0
9 C=CCN1CCCCC1 0.5072222317605002 0.893389327270796 1.121779205629325 0.5072222317605002 0.893389327270796 0
12 CC1(N2CCCC2)CCNCC1 0.6331789123868553 0.8112169937874076 0.5988793922888462 0.6331789123868553 0.8112169937874076 0
16 CCC1(N2CCCC2)CCN(C2CC2)CC1 0.7236792560599727 0.8219013399743028 1.121779205629325 0.7236792560599727 0.8219013399743028 0
17 FC(F)(F)C1CCN(c2ccncc2Cl)CC1 0.7715794310270572 0.847840647116825 1.121779205629325 0.7715794310270572 0.847840647116825 0
