size smiles rges rges qed sa max_or_val 
31 COc1cc(Cl)ccc1C(Nc1cccc(C)n1)c1cc(OC)c2cccnc2c1O 11.092770798900082 8.92484035698717 0.41520665997755657 0.7815094259855392 1
30 Nc1cc(Cl)ccc1C(c1cc(O)c2cccnc2c1O)n1c2cnc1c(N=O)c2 8.229527861152775 8.387774326926035 0.2198682238293851 0.6146553022360305 0
30 Oc1ccnc2c(O)c(C(Nc3ccccn3)c3cc4c(Cl)cc3OC4O)ccc12 6.047084479370893 5.6085783949827475 0.38922933128112414 0.6137311097979157 0
29 NN1c2nc3oc2cc3C1(c1ccc(Cl)cc1)c1cc(O)c2cccnc2c1O 7.907488141332192 8.19847331917982 0.30250563022819665 0.5784959684562454 0
30 Nc1cc(O)c2cc3c(c(O)c2n1)C(Nc1ncccc1O)c1ccc(Cl)cc1O3 6.732560333673676 6.397176841959037 0.3227514547810564 0.7024864454960692 0
31 N=Cc1cc(O)cc(NC(c2cc(O)c(Cl)cc2N)c2ccc3cccnc3c2O)n1 7.873708756073032 9.261848757891974 0.15628685760012703 0.6997908181565865 0
31 C=NN(c1ccc(NO)c(N)n1)C(c1ccc(Cl)cc1)c1ccc2cccnc2c1O 8.65194940232143 7.05370791536583 0.25864432155411404 0.7094052301813433 0
31 OOc1cc(Cl)ccc1C(Nc1ncccc1O)c1cc(O)c2c(O)ccnc2c1O 8.174712654378741 8.447741932727892 0.1523740830630124 0.7141542133820508 0
29 O=C=Cc1cccc(NC(c2ccc(Cl)cc2)c2ccc3cccnc3c2O)n1 9.725821389849116 8.992399806180835 0.4583116963598241 0.7544310289229633 0
29 Cc1cnc2c(O)c(C3(c4ccc(Cl)cc4)Nc4cccnc4N3)ccc2c1C 8.205092846952219 7.760075335617975 0.4216375372728562 0.7206794909027505 0
30 Cc1cc(O)c2nc1ON2C(c1ccc(Cl)cc1N)c1ccc2cccnc2c1O 8.32957751874898 8.619975171778037 0.41922535948342565 0.6217188316477953 0
30 Nc1ccc2cc(O)c(C(c3ccc(Cl)cc3N)n3c4cnc3c(O)c4)c(O)c2n1 5.238562940437994 6.417857690144846 0.2798323489675643 0.6148990298809348 0
30 OOOc1c(O)c2ncc1n2C(c1ccc(Cl)cc1)c1ccc2cccnc2c1O 7.87348602769714 9.20040282276535 0.2815984542239238 0.6460886201356413 0
29 Nc1c(O)c2ncc1n2C1c2ccc(Cl)cc2Nc2cc3cccnc3c(O)c21 7.987583516514752 6.273294730252523 0.32446800410834276 0.6268007807234511 0
27 Nc1cc(Cl)ccc1C(c1ccc2cccnc2c1O)n1c2ccc1nc2 10.411204359693913 9.142276043675523 0.4522700303601434 0.6667847599339919 0
28 OOc1cc2cnc1n2C(c1ccc(Cl)cc1)c1ccc2cccnc2c1O 10.211129693301842 8.552511064721973 0.33719565582627853 0.6629996341047657 0
29 COc1nc2c3cc1n2C(c1ccc2cccnc2c1O)c1ccc(Cl)cc1O3 7.043923611527179 6.01221982529551 0.433560377474285 0.6170328963877514 0
30 N=Nc1nc2c(OO)cc1n2C(c1ccc(Cl)cc1)c1ccc2cccnc2c1O 8.589196251441159 7.18010620434165 0.1964512402380482 0.6288972068977166 0
30 Nc1cc(C(c2ccc3cccnc3c2O)n2c3nc(N)c2c(O)c3O)ccc1Cl 6.579267230864251 7.719651150023262 0.2798323489675643 0.6440717405036455 0
29 Nc1cc(Cl)ccc1C(c1ccc2cccnc2c1O)n1c2nc3oc2c(O)c31 8.904153910978426 8.667241483716733 0.37407229293065536 0.5913723354627326 0
31 C=NNc1ccc2ccc(C(Nc3ccc(N)cn3)c3ccc(Cl)c(C)c3)c(O)c2n1 7.8727291591624295 7.374297875324411 0.24888453042369893 0.733641593817707 0
29 Nc1cnc2c(c1)Oc1c(cc(C=O)c3cccnc13)C(c1ccc(Cl)cc1)=N2 7.062878219512237 7.395328780063149 0.42307242729827615 0.7711667791716343 0
31 N=Cc1ccnc2c(O)c(C(Nc3ccc(NN)c(N)n3)c3ccc(Cl)cc3)ccc12 8.564502337630282 8.093067258127036 0.15256657909026744 0.7288017336778468 0
30 Nc1cc(Cl)ccc1C(Nc1ncc2cc1NN2)c1cc(O)c2cccnc2c1O 9.50027463904385 8.762255612329282 0.21361293783575347 0.6153794967009364 0
31 CNc1ccc(N(C)C(c2ccc3cccnc3c2O)c2c(C)cc(Cl)cc2N)nc1 6.593192232622201 7.338093885835494 0.377255916401715 0.7315529755394335 0
30 Nc1ccc(N2Cc3c(ccc(Cl)c3O)C2c2ccc3c(O)ccnc3c2O)nc1 6.601025618288158 6.7679992632143655 0.38562339703028103 0.7124182102019514 0
30 NNc1ccc2nc1NC(c1ccc(Cl)c(N)c1)(c1ccc3cccnc3c1O)N2 6.534648549674767 9.736295322704965 0.16838527688525914 0.6054095503681994 0
31 NC=C=Nc1ccc(N(N)C(c2ccc(Cl)cc2)c2ccc3cccnc3c2O)nc1 7.511735063876936 8.057961304971744 0.24780752041417323 0.6915560512703666 0
31 Nc1cc(Cl)ccc1C(Nc1ccc(NO)c(O)n1)c1ccc2c(O)ccnc2c1O 6.97500999678795 8.595654733186693 0.18023702886785492 0.7123200842927493 0
29 Nc1nc2ccc1NC(c1ccc(Cl)cc1)(c1ccc3c4ccnc3c1ON4)N2 6.383847725730522 5.034530386745374 0.3960604897280645 0.5218591218834934 0
31 CN=C(O)c1cccc(NC(c2ccc(Cl)cc2O)c2ccc3cccnc3c2O)n1 8.426128786534102 8.572030811112233 0.26426701989915674 0.743702607803721 0
31 NC(=CO)c1cccc(NC(c2ccc(Cl)cc2N)c2ccc3cccnc3c2O)n1 8.792271234332194 8.07258879689546 0.2296359735344784 0.7303534819295953 0
31 C#Cc1cc(C)cc(NC(N)(c2ccc(Cl)c(N)c2)c2ccc3cccnc3c2O)n1 8.662518436230153 6.668036681277267 0.22038171201890203 0.7005324627189207 0
31 N=Cc1cccc(NC(c2cc(O)c(Cl)cc2N)c2c(N)cc3cccnc3c2O)n1 9.958663822561146 9.198994782409525 0.15706930230472815 0.6928265387578243 0
31 Nc1c(Cl)ccc(C(Nc2nc(C=O)ccc2O)c2ccc3cccnc3c2O)c1N 8.66503666115345 9.056250872654477 0.23416371298372585 0.7198348499868252 0
31 C#Cc1cc(C)cc(NC(c2cc(O)c(Cl)cc2N)c2ccc3cccnc3c2O)n1 9.057394191836957 10.197669820018191 0.2110889303275769 0.7224620825244025 0
31 Cc1ccc(N)c(NC(c2ccc(Cl)c(C)c2ON)c2ccc3cccnc3c2O)n1 8.331432097832183 4.25756247153141 0.3368456714277739 0.7356831258488943 0
30 NN(c1cc2cc(n1)C=NN2)C(c1ccc(Cl)cc1)c1ccc2cccnc2c1O 8.757036758496684 8.807636890774681 0.34003123246308264 0.6015742225044032 0
31 CC=Cc1cccc(NC(c2ccc(Cl)cc2OO)c2ccc3cccnc3c2O)n1 8.448771422259384 10.42551619693666 0.25226543161311527 0.7370141325149648 0
31 COc1cc(Cl)ccc1C(Nc1cccc(C)n1)c1cc(OC)c2cccnc2c1O 11.092770798900082 8.358175915591834 0.41520665997755657 0.7815094259855392 0
31 N=Cc1cccc(NC(c2ccc(Cl)cc2OO)c2cc(O)c3cccnc3c2O)n1 9.53329564361201 8.97442820819775 0.12746799851926258 0.7063478875240007 0
30 Cc1cccc(NC(c2ccc(Cl)cc2O)c2c3c(C)c4cc(cnc4c2O)C3)n1 8.794253348423368 9.33303813343694 0.36377815907255984 0.6082632794094143 0
30 C=Cc1cccc(NC2c3ccc(Cl)cc3Oc3c2c(O)c2ncccc2c3N)n1 6.632630181553866 6.8282001866049455 0.30047022481799485 0.7040587952803478 0
31 Cc1cc(C)nc(NC(c2ccc(Cl)cc2O)c2c(N=N)cc3cccnc3c2O)c1 8.793968471933281 8.622449188768428 0.28058122573284755 0.7190972726216616 0
31 Cc1cc(ON)cc(NC(c2ccc(Cl)cc2OO)c2ccc3cccnc3c2O)n1 9.317391184324137 8.824212209043964 0.25416852969477743 0.7282606497617629 0
29 Cc1cc(O)cc(NC2c3ccc4cccnc4c3Oc3c(Cl)c4cc2c3o4)n1 7.074542677798583 6.7320502001632265 0.3881030421758929 0.611439663727997 0
31 Cc1cc(N)cc(NC(c2ccc3c(C)ccnc3c2O)c2c(C)cc(Cl)cc2O)n1 7.001035390152211 7.50548820580728 0.34237234729971716 0.7403742820596975 0
30 Oc1cc(Cl)ccc1C(Nc1cc2cc(n1)C#C2)c1cc(O)c2cccnc2c1O 4.012988442268501 3.649937321761997 0.2576727427797812 0.5862009636061243 0
31 COc1cc(Cl)ccc1C(Nc1nc(C)ccc1O)c1cc(O)c2cccnc2c1O 9.05072963527372 4.948580136913594 0.3280871862284672 0.7554334353095487 0
31 C=Cc1cc(C(Nc2cccc(C)n2)c2ccc(Cl)cc2OO)c(O)c2ncccc12 8.822156827418553 8.284751823368147 0.2553683346448129 0.7317639714400845 0
