size smiles rges rges qed sa max_or_val 
30 N=Cc1ccc(O)c(NC(c2ccc(Cl)cc2O)c2ccc3cccnc3c2O)n1 11.791747277917866 8.359937119513999 0.300623247456823 0.7250354047720875 1
31 Cc1ccc(NC(c2cc(O)c(Cl)cc2N)c2ccc3cccnc3c2O)nc1N=N 8.686612991386472 10.131165202902155 0.16054767391853242 0.7109977147083106 0
28 Oc1cnc(NC(c2ccc(Cl)cc2)c2ccc3cccnc3c2O)cc1O 8.950840649568748 8.543186491241723 0.40415496534188045 0.7764517264737925 0
26 Oc1c(C(c2ccc(Cl)cc2)n2c3ccc2nc3)ccc2cccnc12 9.80675041332248 10.555301142479516 0.4918235008187879 0.6956801567572064 0
29 COc1cc(Cl)ccc1C(Nc1cccc(C)n1)c1ccc2cccnc2c1O 10.152908759233101 8.834326123676057 0.45806676400770197 0.7923365808008042 0
30 C#Cc1cc(C=O)nc(NC2(c3ccc(Cl)cc3)c3ccc4ccc2c(O)c4n3)c1 5.624481508237478 6.65828921845023 0.3817638390271885 0.5965871329293555 0
31 Nc1cnc2c(O)c(C(c3ccc(Cl)cc3)N(N)c3ccc(OO)cn3)ccc2c1O 8.39954189231792 7.114146727161967 0.17824831165884328 0.7009911718259058 0
28 NOc1ccc(NC(c2ccc(Cl)cc2)c2ccc3cccnc3c2O)nc1 9.390999910584899 8.73190853331599 0.43453227140016737 0.7796175289429284 0
30 NN(c1ccc(OO)cn1)C(c1ccc(Cl)cc1)c1cc(O)c2cccnc2c1O 9.025101188393103 8.198008594242735 0.16374364945928552 0.7184397486634899 0
31 Oc1cc(C(Nc2nc(O)c(O)c(O)c2O)c2ccc3cccnc3c2O)ccc1Cl 7.324051143596831 7.288148671233682 0.25021723297488735 0.7222365360847423 0
31 Oc1cnc(NC(O)(c2cc(O)c(Cl)cc2O)c2ccc3cccnc3c2O)cc1O 7.039039473174379 7.140428297694254 0.18633194701066896 0.6960216881419874 0
31 Cc1cccc(NC(c2ccc3cccnc3c2O)c2c(N)c(C)c(Cl)c(N)c2O)n1 8.314453744595424 8.813794028938716 0.2321856753253987 0.7307887722206995 0
30 N=Cc1ccc(O)c(NC(c2ccc(Cl)cc2O)c2ccc3cccnc3c2O)n1 11.791747277917866 8.620984034920623 0.300623247456823 0.7250354047720875 0
31 C=Cc1ccc(O)c(NC(c2ccc(Cl)cc2)c2c(O)cc3ccc(N)nc3c2O)n1 4.866755454150349 5.504865185861792 0.3044828454194203 0.7223388287666661 0
31 Cc1ccc(N)c(NC(c2ccc(Cl)c(N)c2ON)c2ccc3cccnc3c2O)n1 9.063004976738052 4.874795221449911 0.23355922558060202 0.7266047880946945 0
31 C#Cc1cc(C(Nc2nc(C)ccc2O)c2ccc3cccnc3c2O)c(C)cc1Cl 9.426820205080437 8.380225141151836 0.37350171262637333 0.7366143371663125 0
28 Nc1cc(O)cc(NC2c3ccc(Cl)cc3Oc3c2ccc2cccnc32)n1 7.973680802732955 6.981694687701257 0.4514391179374462 0.7325704254291582 0
30 Nc1ccc(NC2c3ccc(Cl)cc3Oc3c(O)c2c(O)c2ncccc32)nc1N 7.632573460390853 7.6135370549530075 0.3246830943773056 0.6347054379826368 0
31 Cc1cc(N=N)nc(NC(c2ccc(Cl)cc2O)c2cc(O)c3cccnc3c2O)c1 8.411990680064036 8.042496120746826 0.20517914816763044 0.710895857944385 0
31 N=Nc1ccc(NC(c2ccc(Cl)cc2O)c2ccc3c(O)ccnc3c2O)nc1N 8.092877326398543 8.401957189874775 0.24359416009138152 0.710433258474889 0
30 Cc1cc(N)nc(NC2c3ccc(Cl)cc3OOc3c2cc(C)c2cccnc32)c1 7.641649314924784 7.822437091844114 0.4256888420502008 0.7049072747078972 0
