size smiles rges rges qed sa max_or_val 
31 N=CNc1ccc(N(N)C(c2ccc(Cl)cc2)c2cc(O)c3cccnc3c2O)nc1 11.098294451350164 9.803658747178146 0.1010126147035488 0.6997971882233013 1
30 CNc1cc(C(c2ccc3cccnc3c2O)N2Oc3ccc2nc3)c(O)cc1Cl 6.331364170204273 7.0225473633901245 0.4141269903795774 0.6228277972376091 0
30 NC1=C2CC(=C1)C(N(N)C(c1ccc(Cl)cc1)c1ccc3ccc(O)nc3c1O)=N2 10.773601207333117 10.279637600884517 0.38069559146785054 0.5924647140007365 0
31 COc1cc(C(Nc2ccccn2)c2cc(O)c3c(O)ccnc3c2O)cc(C)c1Cl 5.472761795036085 5.5245710705732005 0.3280871862284672 0.7404122151503972 0
27 Oc1cccc(NC(c2ccc(Cl)cc2)c2ccc3cccnc3c2O)n1 9.889095409737983 9.381505720083346 0.47133948085068117 0.7826675170703504 0
29 Cc1ccc(N)c(NC(c2ccc(Cl)cc2)c2c(N)cc3cccnc3c2O)n1 10.52304125439875 8.51303814438543 0.36729803653444404 0.7606366395724763 0
28 N#Cc1cc(Cl)ccc1C(Nc1ccccn1)c1ccc2cccnc2c1O 8.703555701813075 5.950531726276315 0.5118034816807259 0.7785529515450177 0
30 N=Cc1ccnc2c1Oc1cc(Cl)ccc1C(c1c(N)cc3cccnc3c1O)N2 10.101995441911942 9.539594509498098 0.27266282294113636 0.6826505663000257 0
26 Oc1c(C(c2ccc(Cl)cc2)n2c3ccc2nc3)ccc2cccnc12 9.483306758889949 8.53049357442568 0.4918235008187879 0.6956801567572064 0
30 NNc1cc2c(O)c(n1)N(C(c1ccc(Cl)cc1)c1ccc3cccnc3c1O)C2 6.985533354248419 6.607435289520849 0.2912401413867084 0.6627004269334946 0
31 NNc1cc2cccnc2c(O)c1C(Nc1ncccc1OO)c1ccc(Cl)c(N)c1 6.333700056303267 7.479279161226708 0.11376063837887342 0.7160599504610636 0
30 NNc1cccc(N(N)C(c2ccc(Cl)cc2)c2cc(O)c3cccnc3c2O)n1 10.574662272975969 8.577535420688019 0.18743124376368517 0.7297264454960692 0
