size smiles rges rges qed sa max_or_val 
31 C=Cc1ccc(C(Nc2ccc(Cl)c(Cl)c2O)c2ccc3cccnc3c2O)nc1O 11.41759175590971 4.770390969219349 0.2805599677818559 0.7248502346022099 1
31 NC1=CC2=CN=C1C2(Nc1ccc(Cl)c(Cl)c1O)c1ccc2cccnc2c1ON=O 3.348286888566051 8.874900071831926 0.28902485658268473 0.5654138483363602 0
32 Cc1cc(C(Nc2ccc(Cl)c(Cl)c2O)c2ccc3cccnc3c2ON)nc(N)c1C 8.10262811877384 8.059030560751355 0.23099358474200393 0.7137922031109386 0
32 NN(N)c1cccnc1C(Nc1ccc(Cl)c(Cl)c1O)c1cc(O)c2cccnc2c1O 8.58112601244127 9.205384006035311 0.10991219631122956 0.6997322203970232 0
32 NOOc1c(C(Nc2ccc(Cl)c(Cl)c2O)c2nccc(O)c2N)ccc2cccnc12 8.863275135855297 9.387781437294482 0.1565077599604097 0.6940138241615483 0
30 Oc1c(NC(c2cc(O)c3cccnc3c2O)c2nc3ccc2o3)ccc(Cl)c1Cl 11.27181208525696 4.761836846640963 0.2166877397006712 0.6143868859464379 0
32 C=C(N)c1cnc(C(Nc2ccc(Cl)c(Cl)c2O)c2ccc3cccnc3c2O)cc1C 8.153847099987127 7.972874212864395 0.27727267317525 0.7275738798611546 0
30 Oc1cc(O)nc(C(Nc2ccc(Cl)c(Cl)c2O)c2ccc3cccnc3c2O)c1 10.411807600433082 7.436190330230866 0.2824416370148904 0.7268953401308461 0
32 NNc1cc(C(Nc2ccc(Cl)c(Cl)c2O)c2ccc3cccnc3c2OO)ncc1O 8.865778711992094 9.465985954619967 0.1014439659853559 0.7001763882641124 0
32 Cc1ccnc(C(Nc2ccc(Cl)c(Cl)c2O)c2ccc3cccnc3c2OO)c1N=N 8.020141748003454 9.294500092331026 0.10805578954779657 0.6930353626230867 0
29 Cc1cccc(C(Nc2ccc(Cl)c(Cl)c2O)c2ccc3cccnc3c2O)n1 10.70195880092448 8.255900873827002 0.35660412471702047 0.7680111236250091 0
32 N=Nc1c(C(Nc2ccc(Cl)c(Cl)c2O)c2ccc3cccnc3c2O)ncc(O)c1O 7.517036648924829 8.66351385559891 0.16260836140799942 0.6934648046666861 0
32 N=Nc1c(O)ccnc1C(Nc1ccc(Cl)c(Cl)c1O)c1cc(O)c2cccnc2c1O 9.11355147178951 8.92525566985481 0.1250581863773591 0.689472237683108 0
31 N=Nc1cccnc1C(Nc1ccc(Cl)c(Cl)c1O)c1cc(O)c2cccnc2c1O 11.093309284683402 9.519718612805061 0.14381922347044562 0.7062438685544645 0
32 N=Nc1ccc(N=O)nc1C(Nc1ccc(Cl)c(Cl)c1O)c1ccc2cccnc2c1O 8.328065055809406 8.149141435895977 0.14209954524942098 0.6848929694606937 0
31 N=Nc1cccnc1C1(Nc2ccc(Cl)c(Cl)c2O)Oc2ccnc3c(O)c1ccc23 9.451797270416924 9.467559625167771 0.23118240067158682 0.5547960337100677 0
31 Oc1cccc(C(Nc2ccc(Cl)c(Cl)c2O)c2c3cc4c(O)ccnc4c2OO3)n1 7.422535423455467 8.266627396350607 0.2510672334117916 0.5894848273573393 0
31 Oc1c(NC(c2ccc3c(n2)OCO3)c2ccc3cccnc3c2O)ccc(Cl)c1Cl 8.34654968188196 8.921356721624962 0.3598410774330605 0.7308976243040746 0
32 Nc1cc(O)nc(C(c2ccc3cccnc3c2O)N(O)c2ccc(Cl)c(Cl)c2O)c1N 7.102294189160856 7.838751790493131 0.23807393158626178 0.6831905452182693 0
31 Oc1c(NC(c2c(O)c(O)c3cccnc3c2O)c2nc3ccc2o3)ccc(Cl)c1Cl 10.189741959618933 9.580416589036194 0.18473139063192376 0.5955627913473722 0
30 Nc1ccnc2c3oc(cc3C3(Nc4ccc(Cl)c(Cl)c4O)C4=CC=C3C(O)=N4)c12 4.961701895854494 4.43985223699255 0.3296348317757457 0.5331533226570436 0
32 NC=Cc1ccc(C(Nc2ccc(Cl)c(Cl)c2O)c2ccc3cccnc3c2O)nc1O 10.588426159227998 10.528256722295081 0.2550873966722555 0.705657584845309 0
30 Cc1ccc(C(Nc2ccc(Cl)c(Cl)c2O)c2ccc3cccnc3c2O)nc1C 11.192898605851013 8.61587853174798 0.3311666836649169 0.7566033987389047 0
32 C=Cc1ccc(C(Nc2ccc(Cl)c(Cl)c2O)c2cc(O)c3cccnc3c2O)nc1O 4.808520656807093 11.414888230485374 0.1902417053909678 0.7057782013823302 0
32 COc1c(C(Nc2ccc(Cl)c(Cl)c2O)c2ccc(C)c(N)n2)c(O)cc2cccnc12 8.32009629301228 8.130677052698552 0.2864477552266468 0.7273344675880344 0
32 Cc1ccc(C(Nc2ccc(Cl)c(Cl)c2O)c2c(O)c(C)c3cccnc3c2O)nc1O 6.443789593760355 8.192286071610287 0.24626239592735005 0.7052784822812065 0
32 C=Cc1cc(N)c(C(Nc2ccc(Cl)c(Cl)c2O)c2ccc3cccnc3c2O)nc1N 8.489546416085197 7.836419552668552 0.24947203146517963 0.706835245461846 0
32 C=Cc1ccc(C(c2ccc3cccnc3c2O)N(O)c2ccc(Cl)c(Cl)c2O)nc1O 9.199483436603293 8.430854882556728 0.2778882308737056 0.6870703362137909 0
31 Oc1c(NC(c2ccc3c(n2)N=C=C3)c2ccc3cccnc3c2O)ccc(Cl)c1Cl 10.866468017391254 12.255941987624972 0.2984104674473033 0.6720502604319916 0
31 C=C(O)c1ccc(C(Nc2cc3oc2c(Cl)c3Cl)c2ccc3cccnc3c2O)nc1 8.687433226365998 8.72650276337502 0.26187974661024177 0.6340145476370594 0
31 C=Cc1ccc(C(Nc2ccc(Cl)c(Cl)c2O)c2ccc3cccnc3c2O)nc1O 11.41759175590971 4.924654367473277 0.2805599677818559 0.7248502346022099 0
