size smiles rges rges qed sa max_or_val 
29 Cc1ccc(N)c(NC(c2ccc(Cl)cc2N)c2ccc3cccnc3c2O)n1 10.88188507839519 4.750464930308079 0.36729803653444404 0.765629885351088 1
30 ONNc1ccc2nc1N(C(c1ccc(Cl)cc1)c1ccc3cccnc3c1O)O2 8.613846399437582 8.976085502900988 0.35549342035377 0.615597741514129 0
31 NOc1cc(O)cc(N(N)C(c2ccc(Cl)c(N)c2)c2ccc3cccnc3c2O)n1 7.5579482887686975 8.681215756630477 0.17926912786190977 0.6886898455659587 0
31 NCc1ccnc(N(N)C(c2ccc(Cl)cc2)c2cc(O)c3cccnc3c2O)c1O 9.16128856463882 8.062502693374872 0.1816665239167478 0.7169588110832001 0
29 Cc1c(N)c(Cl)c2c3c1C(c1ccc4cccnc4c1O)N2c1cc(ccn1)O3 7.17033160566918 8.239131815541699 0.42413129720669546 0.5478961038384625 0
30 ON=Cc1cccc(NC(c2ccc(Cl)cc2)c2ccc3c(O)ccnc3c2O)n1 7.796643304770568 8.667459054513113 0.21134784645901905 0.7452367917025303 0
31 Cc1cc(C#CO)nc(NC(c2ccc(Cl)cc2)c2cc(O)c3cccnc3c2O)c1 4.369805461221006 10.949075407665063 0.27119185858011474 0.7259165938177071 0
30 N#Cc1ccnc(N2c3cc(cc(NO)c3Cl)C2c2ccc3cccnc3c2O)c1 4.469827449161512 4.729750993459883 0.40833875444562373 0.6369716255023676 0
29 Cc1cc(Cl)ccc1C(c1ccc2cccnc2c1O)N1C(=N)c2ccnc1c2 8.253652677130578 6.607550785671953 0.4933659367903422 0.6688107899912917 0
29 O=Cc1cc2ncc1n2C(c1ccc2cccnc2c1O)c1cc2oc1cc2Cl 6.465355984505282 7.20754171853164 0.4195136303116509 0.5751924201972752 0
31 CN(c1cc(C#N)ccn1)C(c1ccc(Cl)cc1C=N)c1ccc2cccnc2c1O 7.15244144298905 5.6426342390436535 0.4324875041890234 0.7130894959156091 0
31 C=Nc1ccc(NN)c(NC(c2ccc(Cl)cc2)c2cc(O)c3cccnc3c2O)n1 7.790071298575979 6.976578286280233 0.13052415529691158 0.7114188665449797 0
29 Nc1cc(Cl)ccc1C12Nc3nccc(c3N1)Oc1c2c(N)cc2cccnc12 6.7291111776953105 6.611392948063976 0.3512194887709806 0.6037817882701213 0
30 C#Cc1cc(C(c2ccc3cccnc3c2O)n2c3cnc2c(N=O)c3)ccc1Cl 8.083934634319473 7.0132626644104015 0.3163940691835749 0.6204943446436914 0
31 CNc1c(Cl)ccc(C(Nc2nc(O)ccc2N)c2ccc3cccnc3c2O)c1N 6.830615805221441 7.6891836732103505 0.25654714683184987 0.7185123035677271 0
29 Cc1ccc(N)c(NC(c2ccc(Cl)cc2N)c2ccc3cccnc3c2O)n1 10.88188507839519 10.214325896032593 0.36729803653444404 0.765629885351088 0
31 C#Cc1cc(C(Nc2nc(C)ccc2N)c2ccc3cccnc3c2O)c(N)cc1Cl 8.940473110438777 9.953180204109799 0.2775532201079114 0.7264215873873557 0
30 N=Cc1ccc2nnn(C(c3ccc(Cl)cc3)c3ccc4cccnc4c3O)c2n1 8.638430589826726 8.20987017313947 0.42513773304107805 0.732945485387888 0
31 C=Cc1ccc(N)c(NC(c2ccc(Cl)cc2)c2ccc3c(C=O)ccnc3c2O)n1 6.385947835925542 6.152511015923917 0.3619976640281168 0.7359153700414832 0
31 Cc1ccc(N)c(NC(c2cc(N)c(Cl)cc2C)c2ccc3c(C)ccnc3c2O)n1 8.565848324609963 9.644326991372118 0.3257460337241265 0.7466177525427029 0
30 Cc1ccc2c(n1)N(N)C(c1ccc(Cl)cc1)c1c(c(O)c3cccnc3c1O)N2 8.181948851700446 7.8564122268019645 0.20378096084487665 0.7229497939123587 0
31 NNN(c1nc(C=O)ccc1N)C(c1ccc(Cl)cc1)c1ccc2cccnc2c1O 6.399810758685122 6.8474203201268065 0.20627782363482408 0.7143667686428817 0
30 NN(c1nc2ccc1nc2O)C(c1ccc(Cl)cc1)c1ccc2cccnc2c1O 9.425056203918922 9.529392399228701 0.2917855332288737 0.6538385306902029 0
31 NC=Cc1ccc(N)c(N(N)C(c2ccc(Cl)cc2)c2ccc3cccnc3c2O)n1 9.125081589958636 8.974325066017064 0.27725068031350164 0.7111260343771476 0
31 CN=Cc1ccc(N)c(N(N)C(c2ccc(Cl)cc2)c2ccc3cccnc3c2O)n1 8.944134370044685 7.184107029120027 0.24845358864899073 0.7149519085030218 0
31 NCc1ccc(N)c(N(N)C(c2ccc(Cl)c(N)c2)c2ccc3cccnc3c2O)n1 8.042641908133106 8.074363728128999 0.18188069215710356 0.7181796775730321 0
30 C#Cc1cc2cc(n1)N(C(c1ccc(Cl)cc1)c1ccc3cccnc3c1O)NC2 10.265314743824666 4.655307242721881 0.4820031835255885 0.6216994214433953 0
30 Oc1cc(Cl)ccc1C(Nc1cc2cc(n1)C#C2)c1cc(O)c2cccnc2c1O 9.930860289339746 4.612203458051271 0.2576727427797812 0.5862009636061243 0
30 Cc1cc(Cl)ccc1C(Nc1cc2cc(n1)C=C2)c1cc(C)c2cccnc2c1O 7.448320792382397 6.2060215509730625 0.36315292550465456 0.6399397829263389 0
30 Cc1cc(C=O)nc(NC(c2ccc(Cl)c(N)c2)c2ccc3cccnc3c2O)c1 8.814767582597693 7.259887654541895 0.314731909299064 0.754623640066205 0
29 OC1=c2c3cc1nc(c3)n2C(c1ccc(Cl)cc1)c1ccc2cccnc2c1O 9.558221274972848 9.093296383981759 0.4734718348111637 0.6204565227613779 0
30 Nc1ccc2nc1N(C(c1ccc(Cl)cc1NO)c1ccc3cccnc3c1O)C2 6.341070180667486 5.490092885147165 0.36098919162233906 0.6309353106544248 0
31 C=Nc1ccc(C)nc1NC(c1cc(C)c(Cl)cc1N)c1ccc2cccnc2c1O 8.756993009726521 8.427652598273486 0.2770734858421095 0.7243329932228995 0
31 Cc1ccc(N)c(NC(c2ccc(Cl)c(N)c2N)c2cc(O)c3cccnc3c2O)n1 9.905489777737312 8.458705406647049 0.20717362301842854 0.7223163214156905 0
30 Cc1ccc(N)c(NC(c2ccc(Cl)cc2N)c2cc(C)c3cccnc3c2O)n1 10.777189036412468 8.819793049928029 0.34739175908362835 0.7569186002041063 0
30 Cc1ccc(N)c(NC(c2ccc(Cl)cc2NO)c2ccc3cccnc3c2O)n1 10.793552016772493 9.883056892534144 0.2913517680915653 0.7487139568082863 0
31 Cc1ccc(N)c(NC(c2cc(C)c(Cl)cc2N)c2cc(O)c3cccnc3c2O)n1 9.80782105289234 8.654184328699081 0.2321856753253987 0.7348597918986957 0
31 C=Cc1cc(Cl)ccc1C(Nc1cc(C)ccn1)c1ccc2cccnc2c1ONO 8.701210018542646 9.890670780459317 0.3245312469464654 0.7213066130681196 0
31 C=Cc1cc(Cl)c(C)cc1C(Nc1cc(C)ccn1)c1cc(C)c2cccnc2c1O 7.839909228306988 8.088185697770472 0.36768324874599134 0.7443959463617147 0
30 C#Cc1ccnc(NC(C2=C(N)C3=C(Cl)C=C2C3)c2ccc3cccnc3c2O)c1 6.60525441081205 8.003566439377696 0.5485364582522754 0.6051057936597916 0
31 Cc1cc(NC(c2ccc3cccnc3c2O)c2c(C)cc(Cl)cc2C=O)ncc1O 6.624710027191318 6.859130744233687 0.3682648801431423 0.7352357341601231 0
31 Cc1cc(N)nc(NC(c2cc(N)c(Cl)cc2C)c2ccc3cc(C)cnc3c2O)c1 6.661988546977577 6.682810944956058 0.3257460337241265 0.7425236559416297 0
31 Cc1ccc(N)c(NC(c2ccc3c(C)ccnc3c2O)c2c(C)cc(Cl)cc2N)n1 8.009125411466878 6.150010786205033 0.3257460337241265 0.7409714198056725 0
31 Cc1ccc(N)c(NC(c2ccc(Cl)cc2C=N)c2ccc3c(C)ccnc3c2O)n1 10.10254942471607 8.806347456022994 0.31680368950821003 0.7292230020646325 0
31 Cc1ccc(N)c(NC(c2ccc(Cl)cc2C)c2ccc3c(CN)ccnc3c2O)n1 7.694436177738017 8.71825315647591 0.3578894524203802 0.7547568659019447 0
30 Cc1ccc(N)c(NC(C2=CC3=C(Cl)C=C2C3)c2ccc3c(C)ccnc3c2O)n1 8.169291872589945 8.672776888836891 0.5261925807353547 0.6045568406975692 0
