"Symbol","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Significant"
"P2RX4",1857.00555828146,0.27936948945333,0.120565079396506,2.31716754844542,0.0204946065416567,0.180415537698412,"No"
"PYGO2",2425.49803979667,-0.282450900239588,0.121894593346613,-2.31717332561606,0.0204942919616102,0.180415537698412,"No"
"PIK3R2",3182.11987133781,-0.395194817191933,0.1706083420233,-2.31638624761948,0.0205371889584589,0.180423192803743,"No"
"DCAF7",5397.25311694049,-0.311501577228728,0.134590450082774,-2.31444041562498,0.020643576109902,0.181137996920704,"No"
"ZRANB1",1529.67648434064,-0.269071978012993,0.116289903418487,-2.3138034352363,0.0206785068569716,0.181224831885736,"No"
"DENND1A",1995.73948445221,-0.315312892167006,0.136353444149455,-2.31246738308565,0.0207519407545312,0.181596380746184,"No"
"UBA1",7078.54731670015,-0.338930769580889,0.146588748104155,-2.31211995439152,0.0207710738027132,0.181596380746184,"No"
"B2M",11302.7128578128,0.353658614697757,0.153109530375867,2.30984063388846,0.0208969787555318,0.181818785109729,"No"
"HIF1AN",3101.43732393418,-0.280856869501995,0.12156730621089,-2.31029935807556,0.0208715864518847,0.181818785109729,"No"
"RPL29",23955.0383258969,0.330151156979483,0.142909340980234,2.3102139770216,0.020876310612697,0.181818785109729,"No"
"RPS13",13074.0818674697,0.390114231796371,0.168814121133617,2.31090994744209,0.0208378294975838,0.181818785109729,"No"
"CD2AP",2699.98692526174,-0.262003287072422,0.113496070453535,-2.30847892817298,0.0209725135142231,0.182038399675613,"No"
"RPL36",7934.75086122716,0.299317081687775,0.129654225376764,2.30857946062293,0.0209669287864494,0.182038399675613,"No"
"METTL16",1972.74034724498,-0.269275078144177,0.116695218801007,-2.30750737614498,0.0210265515110465,0.182070821038835,"No"
"SNTB2",1519.46062047134,-0.31301509176622,0.135640112082327,-2.30768824178083,0.0210164825327499,0.182070821038835,"No"
"APOC1",9770.56630280387,0.374779484663181,0.162771810866209,2.30248396616556,0.0213078946110714,0.182541833242066,"No"
"CERT1",1927.31888417392,-0.254943506718755,0.110701871764812,-2.30297376778223,0.0212803190746495,0.182541833242066,"No"
"CPSF2",3782.96852746834,-0.26782517856746,0.116239044995538,-2.30408963337355,0.021217612555194,0.182541833242066,"No"
"HGSNAT",1812.76234844735,-0.346146829213953,0.150143304513617,-2.30544299218192,0.0211417760416388,0.182541833242066,"No"
"HSPA1A",2345.14631555641,-0.551790130592119,0.239517030215188,-2.30376157426625,0.0212360312444592,0.182541833242066,"No"
"NCAPH",2301.90880671202,-0.304741850813642,0.132268365510771,-2.30396625555055,0.0212245378986309,0.182541833242066,"No"
"P4HA1",6555.89289703073,0.468296638069569,0.203271728645791,2.303796210075,0.0212340859796088,0.182541833242066,"No"
"RXRA",2574.86101422421,-0.333962740201015,0.144922787549644,-2.30441841374749,0.021199167333768,0.182541833242066,"No"
"TOP1",7483.82883505777,-0.364143164295764,0.158134214515388,-2.30274748201522,0.0212930549619989,0.182541833242066,"No"
"KPNA1",3587.86677196874,-0.242576693509952,0.105503187846013,-2.29923567678356,0.0214915601478951,0.183712882707914,"No"
"ZNHIT6",1356.75738565488,-0.359427291977358,0.156329220075908,-2.29916897047675,0.0214953462707008,0.183712882707914,"No"
"ARHGDIA",5743.85092737734,-0.350243114865994,0.152522419965661,-2.29633856415894,0.0216565307339865,0.183901155842722,"No"
"LMTK2",3468.61318494748,-0.256569153240547,0.111704646790161,-2.29685300131262,0.0216271568494838,0.183901155842722,"No"
"MPV17",894.564255816515,0.326475868667547,0.142137173857671,2.29690699348267,0.0216240759585369,0.183901155842722,"No"
"PTPRH",949.250569391422,0.583307619012588,0.253865412056595,2.29770418225603,0.0215786313684181,0.183901155842722,"No"
"RNF19A",1237.73343068478,0.37579260711771,0.163665156371654,2.29610636404705,0.0216698005157953,0.183901155842722,"No"
"SAMD4B",2579.63889621478,-0.379864596732525,0.165354249473466,-2.29727749932112,0.0216029445290678,0.183901155842722,"No"
"TRIM28",12715.4704526651,-0.365155058991167,0.159098046993846,-2.29515739439146,0.0217241058668433,0.18414613860665,"No"
"HNRNPUL1",11503.0461287398,-0.35329636011224,0.154060282127246,-2.29323453932426,0.0218345056435943,0.184865481115765,"No"
"PFAS",2059.17979157632,-0.316355946820448,0.137983962684637,-2.29270083758561,0.0218652342931223,0.184909382065318,"No"
"CALCOCO1",1300.06477682098,0.442591782396092,0.193196375675332,2.29089071080645,0.02196973537854,0.184928970238664,"No"
"HAGLR",1340.09796853217,-0.361448816672673,0.157766550147682,-2.29103581420984,0.0219613423709359,0.184928970238664,"No"
"TMEM184B",1198.20628472817,-0.402679921819048,0.175754184994805,-2.29115410157062,0.0219545025091712,0.184928970238664,"No"
"TPP2",2154.94971139493,-0.27208340190675,0.118749332110673,-2.29124153433697,0.0219494479783077,0.184928970238664,"No"
"CECR2",1328.73834285685,-0.370899735729869,0.161959512173836,-2.29007688867184,0.0220168598570865,0.185110393153832,"No"
"ABL2",964.449370434245,-0.306378398783662,0.133846947398527,-2.28902044266596,0.0220781646499902,0.185195636038562,"No"
"RPL5",39572.9470069405,0.358515166776317,0.156605572758031,2.28928741463277,0.0220626584574151,0.185195636038562,"No"
"MGLL",5360.76155071971,-0.335873139829752,0.146793503776775,-2.28806541971031,0.0221337116668065,0.185446688375014,"No"
"MFSD14B",1924.6872215584,-0.321767265115381,0.140678636880452,-2.28725037610946,0.0221812131552106,0.185495815550649,"No"
"SREBF2",5701.62697309096,-0.335196330009194,0.146560462088728,-2.28708565210626,0.0221908241838461,0.185495815550649,"No"
"OGDH",2484.76263657027,-0.38824345179626,0.169803933827138,-2.28642201064374,0.0222295818750919,0.185605470811753,"No"
"COX7C",4991.70655132659,0.249634514815929,0.109322648961625,2.28346566047405,0.0224029533860818,0.18616326284848,"No"
"KIF1C",8478.58074675267,-0.268965005405707,0.117775692455103,-2.28370557454578,0.0223888402239573,0.18616326284848,"No"
"MDGA2",855.039147952978,-0.337760066148833,0.147894020105411,-2.28379799202223,0.0223834057450163,0.18616326284848,"No"
"NSD3",3721.32270673107,-0.240468771476183,0.105346078274472,-2.28265518199604,0.0224506877285155,0.18616326284848,"No"
"PHACTR2",2006.43813101462,-0.262829492286162,0.115062390715946,-2.28423458482631,0.0223577480265763,0.18616326284848,"No"
"PRDX2",8365.31519027944,0.215180142535838,0.0942575979286103,2.28289440071254,0.0224365893957241,0.18616326284848,"No"
"HEG1",2617.34879153201,-0.286961544315583,0.125954400511904,-2.27829709124344,0.0227088828558023,0.187189335431824,"No"
"NCR3LG1",1322.82235175769,-0.358730351247693,0.157479813482235,-2.27794498428308,0.0227298556468189,0.187189335431824,"No"
"RPL36AP37",4853.52827926383,0.229287294885291,0.100673173141493,2.27754115352096,0.0227539300174759,0.187189335431824,"No"
"RPS11",42590.4003516242,0.375300494356855,0.164816376090762,2.27708255246544,0.022781296382848,0.187189335431824,"No"
"SESTD1",1948.7155192495,-0.286514359860258,0.125780041289037,-2.27790003027477,0.0227325344847771,0.187189335431824,"No"
"SLC38A1",9469.64318097995,-0.242866604727592,0.106610837140062,-2.27806676359291,0.0227226001182469,0.187189335431824,"No"
"TFF2",5021.95336582163,0.480075841396372,0.210812046592383,2.27726948794642,0.0227701378233008,0.187189335431824,"No"
"ZMYM4",2539.16787908553,-0.267633662411739,0.117410778338473,-2.27946417014801,0.0226394875195672,0.187189335431824,"No"
"GSK3A",1608.31903719575,-0.34133227315843,0.149934989054847,-2.27653515240242,0.0228139991382058,0.187245509933641,"No"
"ACSL3P1",3002.66721062093,0.499445504733411,0.219527791630336,2.27509009690414,0.0229005256158168,0.187318536647342,"No"
"PDZD8",2808.42474638846,-0.272302655277878,0.119678945522987,-2.27527619071122,0.0228893667941027,0.187318536647342,"No"
"SETD1B",824.557396794373,-0.371649081572093,0.163307559022882,-2.27576165975281,0.0228602786399215,0.187318536647342,"No"
"RIMOC1",3025.79140438402,-0.297561525873466,0.130943108914888,-2.27244891571101,0.0230594101110606,0.188405270647819,"No"
"GPRIN3",859.061947234175,-0.325825965941677,0.143460391486429,-2.27119111111933,0.023135411295709,0.188484159289218,"No"
"NKTR",4165.0104405731,0.365802814057056,0.16115881815426,2.26982810029615,0.0232180149075594,0.188484159289218,"No"
"NXF1",1940.74781020453,-0.325021195614557,0.143183555059522,-2.26996176676466,0.0232099029046783,0.188484159289218,"No"
"PIKFYVE",1988.00018662114,-0.32319925282297,0.142342322033866,-2.27057735327707,0.0231725757052748,0.188484159289218,"No"
"RNF7",2062.71166321132,0.369609281790232,0.16287515986471,2.26927962555642,0.0232513267364652,0.188484159289218,"No"
"SART1",1631.82512965434,-0.4124874900187,0.181760084506044,-2.26940635035292,0.0232436263722363,0.188484159289218,"No"
"TCF3",1721.32174950633,-0.404094858482758,0.177953533461546,-2.27078861892944,0.0231597772510377,0.188484159289218,"No"
"SETD7",4224.13151016828,-0.24221229962121,0.106785901427488,-2.26820485085929,0.0233167239407613,0.188802868688111,"No"
"CHERP",1842.926963224,-0.370228994716953,0.163377712153526,-2.2660924176062,0.023445725399818,0.188926149993608,"No"
"NOMO1",6861.34133149362,-0.298721692279484,0.131814470840201,-2.26622836154025,0.023437405004682,0.188926149993608,"No"
"UACA",3476.79313087047,0.416198132263918,0.183558327213655,2.26738900153235,0.0233664727735885,0.188926149993608,"No"
"XPC",1819.14278610619,-0.292999869323723,0.129295234000774,-2.26613046944923,0.023443396193367,0.188926149993608,"No"
"ZCCHC14",1766.16318590439,-0.304809431191855,0.134525031497161,-2.26581943746497,0.0234624407852263,0.188926149993608,"No"
"CFH",21091.7848635118,0.366656664088289,0.161855595817279,2.26533202165103,0.0234923124265988,0.188956499617943,"No"
"TOMM34",1225.55180960406,-0.372453497910199,0.164482529964723,-2.26439548315606,0.0235498015353008,0.188998906113129,"No"
"WDR75",2254.37431015045,-0.292761224939012,0.129280303503734,-2.26454623793915,0.0235405392660708,0.188998906113129,"No"
"FAM83D",2543.91334919309,-0.270251594947774,0.119394693808228,-2.26351428466203,0.0236040050540857,0.189014814808104,"No"
"TMEM220",1012.6223226478,0.286367655581672,0.126500342000973,2.2637698132031,0.0235882760703876,0.189014814808104,"No"
"TSR1",3513.64325506431,-0.291050849991506,0.128645152768187,-2.26243153145434,0.0236707546337433,0.189339881539964,"No"
"DOCK1",1449.65942800395,-0.292778920851362,0.129554381442854,-2.25989208231067,0.0238279494427627,0.190386894057571,"No"
"CHAMP1",1049.5829078167,-0.313795490102329,0.139028050678308,-2.25706602783642,0.0240039492729204,0.190564146167542,"No"
"GREB1L",2009.59509168096,-0.286504924773943,0.126988112147959,-2.25615547729479,0.0240608957684346,0.190564146167542,"No"
"MORC2",2953.60242065897,-0.364535830485121,0.161501544724034,-2.25716621539454,0.0239976906131605,0.190564146167542,"No"
"MT-ND2",108160.943334691,0.319426328133774,0.141528579719821,2.25697402437113,0.0240096979237688,0.190564146167542,"No"
"PPP4R1",4412.93759990555,-0.237968826129092,0.105494895611421,-2.25573782266797,0.0240870553589309,0.190564146167542,"No"
"RUFY1",979.961933554455,-0.324762641204798,0.143850586458255,-2.25763863186643,0.023968198089778,0.190564146167542,"No"
"SLC25A44",1976.90456416391,-0.291580806663858,0.129205406951357,-2.25672294638282,0.0240253921002129,0.190564146167542,"No"
"SNHG1",4041.76628854019,0.441739302773223,0.195772881630484,2.25638657966426,0.0240464313757885,0.190564146167542,"No"
"ZNF217",2142.62987755604,-0.298816541603062,0.132421623710581,-2.25655397683502,0.0240359589168741,0.190564146167542,"No"
"RBM10",2080.43226882083,-0.367894087801456,0.163201316340213,-2.25423480674957,0.0241814001793584,0.191101698579013,"No"
"RPL7",45328.0601492131,0.220116838759847,0.0976914412980396,2.25318447384053,0.0242475199439491,0.1914152637669,"No"
"NSMCE2",907.627692419394,0.385473132895265,0.171189802049713,2.25172953224939,0.0243393692050157,0.191660447880656,"No"
"PIP4K2B",2275.64887832117,-0.271549633442776,0.120611808774759,-2.25143488188533,0.0243580069139665,0.191660447880656,"No"
"PIP4K2C",2561.54803982521,-0.335048318084191,0.148793816359339,-2.25176238019894,0.0243372922185129,0.191660447880656,"No"
"SNRNP200",11218.5134865083,-0.300979519893076,0.133796347901606,-2.24953464435678,0.0244785012317807,0.192399424991163,"No"
"NADSYN1",873.564203204544,0.413803908629105,0.184054298451467,2.24827082067969,0.0245589261644737,0.192613289820829,"No"
"NUP153",2933.77749944248,-0.265112468983982,0.117905209644063,-2.24852209486175,0.0245429178211492,0.192613289820829,"No"
"RPS7",27558.7582161533,0.484387482227513,0.215537719499293,2.24734437829617,0.0246180267686126,0.192867852573578,"No"
"RNF170",1578.45476974668,0.294020560057886,0.130869222674357,2.24667461187188,0.0246608299280578,0.192994321999146,"No"
"OSTC",7129.95424312391,0.434326159455337,0.193450544586858,2.24515345967572,0.0247582826599844,0.193547741010396,"No"
"SHROOM3",1137.89731144978,-0.352653370507149,0.157126405027309,-2.24439278965147,0.0248071400286528,0.193720481841875,"No"
"STAT6",2509.61444906588,0.265526800489467,0.118339299526722,2.24377532697418,0.0248468606588927,0.193821577919961,"No"
"LARP4B",2111.76835999649,-0.278269381085986,0.124136333585672,-2.24164330497114,0.024984434799776,0.194058287033882,"No"
"NAA50",11616.6326536586,-0.217478303741862,0.096987969906186,-2.24232246486057,0.0249405388667388,0.194058287033882,"No"
"PACSIN2",3411.19961799571,-0.331785934805996,0.148000568799955,-2.24178824106044,0.0249750615793819,0.194058287033882,"No"
"RAB33B",1365.55601137046,0.36219363019129,0.161532838093606,2.24222910007564,0.0249465693222318,0.194058287033882,"No"
"COLGALT1",1937.82088293425,-0.364836884417168,0.162859885387592,-2.24018875826228,0.025078671175598,0.194259449910194,"No"
"SQLE",6254.16419987501,-0.236066210645955,0.105359296268675,-2.24058264440156,0.0250531219627237,0.194259449910194,"No"
"TJP2",6966.8692101159,-0.330193300739402,0.147407638827503,-2.24000128735388,0.0250908392963159,0.194259449910194,"No"
"ARHGAP18",3657.3099374319,0.259678443295945,0.116030505066166,2.23801872747054,0.0252198338981167,0.194633664806468,"No"
"CNKSR3",1765.17660801381,-0.30054634640698,0.134287246064669,-2.23808556072589,0.0252154760833148,0.194633664806468,"No"
"HNRNPU",28384.9311656013,-0.363290358604086,0.162288281032584,-2.2385495507907,0.0251852399074726,0.194633664806468,"No"
"ADAM15",1150.64350694231,-0.362218235285364,0.162138149749945,-2.23400992205714,0.0254824202189804,0.194791172085743,"No"
"AHR",3936.17905021972,-0.278428812526796,0.124466444406087,-2.23697892114912,0.0252877177428452,0.194791172085743,"No"
"BORCS7",1805.18424653653,0.283640438646993,0.126953491311886,2.23420747012127,0.0254694251530927,0.194791172085743,"No"
"CDC14B",1169.58833470752,-0.288664821083415,0.129135803951906,-2.23535853147995,0.0253938202562722,0.194791172085743,"No"
"GRK2",6228.25579132388,-0.291289586662425,0.130368865154718,-2.23434933115918,0.0254600968172091,0.194791172085743,"No"
"MTR",2447.5833169946,-0.256908527269292,0.114938128594486,-2.23518975305133,0.0254048939259354,0.194791172085743,"No"
"NCOR2",888.637805290674,-0.407028272501553,0.181976918638052,-2.23670273981901,0.0253057748228652,0.194791172085743,"No"
"TPRKB",1494.29567172736,0.304178397773507,0.136089282306297,2.2351385253755,0.0254082558357601,0.194791172085743,"No"
"TRIQK",1107.17076970076,0.389026751528662,0.174004490314748,2.23572823221384,0.0253695785290162,0.194791172085743,"No"
"MITD1",932.981107767029,0.333624188406316,0.149476965742526,2.23194380986421,0.025618676899957,0.195626162530367,"No"
"CD68",1166.83845308723,0.386066444470541,0.17305198761517,2.2309275368109,0.0256859293588832,0.195933027006276,"No"
"BAZ2A",5929.00075098796,-0.323729233893512,0.145233461886882,-2.22902649077976,0.0258121422459263,0.196232090464425,"No"
"BRPF1",1061.02157508396,-0.420888998185108,0.188849162597476,-2.22870460422542,0.0258335657152365,0.196232090464425,"No"
"TMEM14C",2034.16144324389,0.377887652792247,0.169517681233044,2.22919314400452,0.0258010565178955,0.196232090464425,"No"
"UBXN7",2786.34467607289,-0.318218106029266,0.142759099713817,-2.2290565481793,0.0258101425313242,0.196232090464425,"No"
"SET",26183.4507427228,-0.295924418112387,0.132804655829986,-2.22826840115624,0.0258626221661877,0.19624687826104,"No"
"CDX2",953.427839457573,-0.457223203841048,0.205397505606874,-2.22604068384434,0.0260114564505319,0.196359902372654,"No"
"CNN2",3968.181221156,-0.36393859514205,0.163611953165197,-2.22440101778252,0.0261214754476348,0.196359902372654,"No"
"DPY30",1982.9437897857,0.321999474073759,0.144750894633464,2.22450766117281,0.0261143076348127,0.196359902372654,"No"
"EIF5B",10907.6025532445,-0.357786315704137,0.160729409028211,-2.22601649484904,0.0260130765779465,0.196359902372654,"No"
"GTPBP2",1056.54831505952,0.305290466677205,0.13722937383308,2.2246728827062,0.0261032059718584,0.196359902372654,"No"
"KPNA2",17094.0715587995,-0.253209971237348,0.113874285789147,-2.22359217871362,0.0261758952603413,0.196359902372654,"No"
"MICALL2",1102.51239098298,0.399820536105942,0.179537278358928,2.22694996694016,0.0259506178448755,0.196359902372654,"No"
"SESN3",2192.60060637996,-0.252783546966095,0.113658353663566,-2.22406482953594,0.0261440827705672,0.196359902372654,"No"
"SPTBN2",1259.85504578021,-0.444205338044283,0.199748463134485,-2.22382355825793,0.0261603177266988,0.196359902372654,"No"
"TMEM131",3500.77519116104,-0.262132824713964,0.117798760445439,-2.22525961837584,0.0260638146432047,0.196359902372654,"No"
"TTPAL",1264.83385483849,-0.366710831781539,0.164911597255242,-2.22368128066798,0.0261698955585624,0.196359902372654,"No"
"HELZ",2383.63995813563,-0.307103195049062,0.138274735143548,-2.22096390009532,0.0263534065715283,0.19748686353136,"No"
"CCAR2",3996.04247046695,-0.330445756111012,0.148949850310931,-2.21850344542952,0.0265205249282567,0.198328594995506,"No"
"RNF128",4121.99885617044,0.239070890923016,0.107743606446955,2.21888703011549,0.0264944111046905,0.198328594995506,"No"
"ARG1",10519.9307983921,0.465043218789802,0.21000550814432,2.21443343509931,0.0267989770113875,0.198455972001184,"No"
"ATXN1L",2757.36906441674,-0.278647356781248,0.125880311572653,-2.21358966545315,0.0268570188854688,0.198455972001184,"No"
"CSF3R",2039.43749788473,0.249924338586412,0.112867474280293,2.21431674785026,0.0268069973239771,0.198455972001184,"No"
"DHCR24",39779.9879206246,-0.248744872277773,0.112257712377731,-2.21583770958009,0.026702618837074,0.198455972001184,"No"
"IGBP1",1508.42866668406,0.333032352416521,0.150179832903265,2.21755708458562,0.0265850467574375,0.198455972001184,"No"
"ILVBL",1424.8004945893,0.280573767540837,0.126781279817796,2.21305359863905,0.0268939506193067,0.198455972001184,"No"
"MYBL2",3793.37103485487,-0.362999595316905,0.163887031650905,-2.21493788532413,0.0267643282640013,0.198455972001184,"No"
"NCBP1",2394.24422752801,-0.245923493028987,0.111119708707066,-2.21314018809473,0.0268879821662877,0.198455972001184,"No"
"RPS3",32283.5000884391,0.361693851824914,0.163370290481178,2.21395120716018,0.0268321356002093,0.198455972001184,"No"
"SAE1",7569.07539766531,-0.321625072499236,0.145322392262614,-2.21318316806968,0.0268850200598503,0.198455972001184,"No"
"SEC14L1",2731.3427258185,-0.313367951745024,0.141334039259833,-2.21721499920424,0.0266084031004393,0.198455972001184,"No"
"SF1",6838.83940795993,-0.332039835684997,0.149872019914664,-2.21548916117937,0.0267265074892355,0.198455972001184,"No"
"TBC1D2B",1584.0682570359,-0.299713305504776,0.135389554008444,-2.21371070833193,0.0268486858322023,0.198455972001184,"No"
"DVL3",3370.61742584225,-0.293786371139222,0.132788313856424,-2.21244146120324,0.0269361767701875,0.198565156455588,"No"
"RPL27A",33370.7431732713,0.346828955634739,0.156820606529441,2.21162870945552,0.026992330036725,0.198776680707886,"No"
"ARHGAP17",1178.28608915866,-0.379524214805903,0.171827106565959,-2.20875636208317,0.0271915917961783,0.199851515832937,"No"
"TMEM258",2364.19231116331,0.258122804033207,0.116864862036817,2.20872895012607,0.0271934995296923,0.199851515832937,"No"
"EEF1B2",19930.070896289,0.356433364583423,0.161419031646744,2.20812478520783,0.0272355756891034,0.199957740784401,"No"
"HERC1",1483.18192332476,-0.30289807205151,0.137361550919773,-2.20511540546321,0.0274459973141895,0.200688459148907,"No"
"RPS8",55950.3657213124,0.340460297398361,0.154356879707101,2.20566973136798,0.027407132734191,0.200688459148907,"No"
"STK39",1408.13650796655,-0.283046485475924,0.128358090312338,-2.20513163437675,0.0274448588066645,0.200688459148907,"No"
"TFDP1",2136.46956929183,-0.268731513068803,0.121837300109937,-2.20565879928658,0.0274078987388216,0.200688459148907,"No"
"DGCR2",3062.37489757361,-0.309120139424598,0.140257742467226,-2.20394349707169,0.0275283180162838,0.201066374284353,"No"
"SLC50A1",2669.45300941721,0.308745066608993,0.140110069009333,2.20358942645605,0.0275532315637627,0.201066374284353,"No"
"PIN4",1011.39821598698,0.310325798797595,0.140909966959129,2.20229842852496,0.0276442351331119,0.201527309293652,"No"
"LOX",4310.75836852739,0.328826383432733,0.149387596080199,2.20116256008432,0.0277245177445643,0.201909239389236,"No"
"AKR1C2",6809.25468396324,0.413950998211908,0.188471076561793,2.19636352571154,0.028065934153188,0.202158504810874,"No"
"EFTUD2",5234.89768070088,-0.285926763055598,0.12998129705171,-2.19975311480274,0.0278244160883535,0.202158504810874,"No"
"HDGFL2",1554.86492789606,-0.393325289758907,0.178990301549182,-2.19746704907825,0.0279871072892189,0.202158504810874,"No"
"HEATR5A",16031.6224471713,-0.231597558945959,0.105377271169212,-2.19779423376854,0.0279637725486898,0.202158504810874,"No"
"KIAA1671",2966.14892828199,-0.266522171702023,0.121223386628259,-2.19860357902171,0.0279061222673249,0.202158504810874,"No"
"RBM19",1288.33704371757,-0.393518177803505,0.178950669845729,-2.19903159984119,0.02787567546061,0.202158504810874,"No"
"REXO4",1509.85074659765,-0.361219119652701,0.164207387323391,-2.19977386852464,0.0278229428623783,0.202158504810874,"No"
"SAPCD2",3387.12608429854,-0.337082389913915,0.153426136999382,-2.19703367696257,0.0280180411328266,0.202158504810874,"No"
"SDC1",6457.10028155311,-0.24649384278045,0.112072299399325,-2.19941809083587,0.0278482074444477,0.202158504810874,"No"
"TBC1D13",1446.79002041961,-0.348586263429265,0.158601545350233,-2.19787431868647,0.0279580634655415,0.202158504810874,"No"
"WDR77",1738.83361140404,-0.305149247641515,0.138922709249922,-2.19653971110333,0.0280533360583473,0.202158504810874,"No"
"AREL1",949.56820908059,-0.346118252143453,0.15775146688134,-2.1940731137784,0.0282301537784388,0.203139247715823,"No"
"GLDC",5171.09078698494,-0.27902709864524,0.127214396525407,-2.1933610209715,0.0282813783685189,0.203305757705768,"No"
"BRD7",2223.61044329334,-0.32328456629827,0.147533090206942,-2.19126818156392,0.0284323911800339,0.204188571182803,"No"
"ENTPD7",930.35515877116,-0.305006605064886,0.139289753060913,-2.18972751665015,0.0285440042295156,0.204584204571746,"No"
"POLR1G",1049.80439854509,-0.359788196290817,0.164288618413966,-2.18997639498217,0.0285259487897116,0.204584204571746,"No"
"CTNND2",854.209706768441,-0.355760404891667,0.162518618216722,-2.18904399259199,0.0285936426720163,0.204737269339986,"No"
"AZI2",3459.77726161122,0.28776985155368,0.131564723663662,2.18728731790862,0.0287215559583033,0.204842703036608,"No"
"CRY2",1120.316439667,-0.298277497489623,0.136339414332579,-2.18775692230877,0.0286873132787011,0.204842703036608,"No"
"HMOX1",1696.74489433239,0.536834641179154,0.245410978666194,2.18749236116837,0.0287066002585885,0.204842703036608,"No"
"NDUFS4",1270.48380973461,0.321335468384813,0.146856036438123,2.18809846825879,0.0286624304715451,0.204842703036608,"No"
"NUFIP2",6027.02008928318,-0.208485387555431,0.0953370793791598,-2.18682373021179,0.028755394428317,0.204882185301759,"No"
"BRD1",1188.51936865097,-0.322038653374839,0.147405371706507,-2.18471450291539,0.0289097861440081,0.205025540682633,"No"
"CCNL2",3476.94544903525,0.507616714731114,0.232305758770492,2.18512325057175,0.0288798109128321,0.205025540682633,"No"
"DUSP11",1002.4174215237,0.410564154880653,0.187889719472866,2.1851336839105,0.0288790461413714,0.205025540682633,"No"
"MT-ND5",127144.561053307,0.345058671830087,0.158027354928028,2.18353760326648,0.0289962429036676,0.205025540682633,"No"
"MYO1B",8283.99209596645,-0.239117193537742,0.109468207813181,-2.18435286659504,0.0289363288245774,0.205025540682633,"No"
"RSRP1",1023.56653664329,0.38577314613546,0.176679896406058,2.18345807294821,0.0290020933359603,0.205025540682633,"No"
"STRIP1",857.087210662459,-0.293924084659301,0.134493337684167,-2.18541743197368,0.0288582538820188,0.205025540682633,"No"
"TXLNG",1838.09184281851,-0.280748069529369,0.128573146749412,-2.18356691601043,0.0289940868473352,0.205025540682633,"No"
"PCDHGB5",801.156289355973,-0.344915198690761,0.158269841916775,-2.17928567131654,0.0293104529966371,0.207003287066006,"No"
"RSL24D1",5726.38559085583,0.474304556306803,0.217929722474937,2.17641059200335,0.0295245724889076,0.208148414238725,"No"
"UBE2B",2589.47687959973,0.389938710691216,0.17917206287144,2.1763365585125,0.029530103802068,0.208148414238725,"No"
"XPO4",1365.25383973369,-0.261182145932392,0.12007164804779,-2.17521913106779,0.0296136992129334,0.208534599807806,"No"
"MED24",1645.49850452023,-0.329397080903664,0.151483552806686,-2.17447422377279,0.0296695391578971,0.208724775475235,"No"
"KLHL21",963.362355130819,-0.398097556411139,0.183180267869858,-2.17325567344389,0.0297610796715697,0.208796925450919,"No"
"KRI1",1195.9451700166,-0.374479879581498,0.172409512542208,-2.17203722729522,0.0298528550686146,0.208796925450919,"No"
"MID1IP1",6662.42912555844,-0.254021759479344,0.116865663371112,-2.17362185052326,0.0297335460549148,0.208796925450919,"No"
"NUP62",3660.16509934849,-0.321513123638815,0.148014174115263,-2.17217793877255,0.0298422440334994,0.208796925450919,"No"
"STK24",3700.66297730181,-0.253594578613395,0.116725883298381,-2.17256508537307,0.029813066088625,0.208796925450919,"No"
"TCIRG1",1644.13405693702,0.417641862835503,0.192273305970122,2.17212608234032,0.0298461541432813,0.208796925450919,"No"
"RANBP3",1414.2723555651,-0.323611837888437,0.149083074910375,-2.17068126668963,0.0299552742341319,0.209311032993128,"No"
"ADRM1",3140.36810286988,-0.332441592771708,0.153228419502389,-2.16958181681516,0.0300385400923228,0.209326441557979,"No"
"GLE1",1548.97627114301,-0.309369903948645,0.142586224730511,-2.16970401266571,0.0300292758826755,0.209326441557979,"No"
"POLR3A",1888.03948991447,-0.283974405009487,0.130918810115239,-2.16908788553396,0.0300760122515782,0.209326441557979,"No"
"PTPA",3779.61210611607,-0.299191446914924,0.137956039262405,-2.16874482998047,0.0301020618402896,0.209326441557979,"No"
"RNF20",1930.50233537,-0.310713033675999,0.143260505654201,-2.16886735291855,0.0300927559554302,0.209326441557979,"No"
"LRG1",2156.6721252213,0.285786664991881,0.131862343023786,2.16731068505532,0.0302111723113986,0.209883566566424,"No"
"HMGB1P6",824.164322532753,-0.335070904351464,0.154740303115813,-2.16537577867276,0.0303589193994559,0.209902786564146,"No"
"PLAGL1",1506.57778219196,0.294263475467436,0.13583766287674,2.16628782648044,0.0302891993809453,0.209902786564146,"No"
"RALBP1",3221.87733750022,-0.346036724640325,0.159785388726621,-2.16563433864634,0.0303391402119019,0.209902786564146,"No"
"S100A6",2165.5705034228,0.458021295292174,0.211432929619666,2.16627228367918,0.0302903863720228,0.209902786564146,"No"
"ZBED4",1678.74589822307,-0.267555797001402,0.123544548650917,-2.16566250735512,0.0303369860454628,0.209902786564146,"No"
"DDX23",5150.56008864669,-0.263369684819393,0.121800905087256,-2.16229661537178,0.0305953204529142,0.211027064819967,"No"
"EIF3C",8149.43948783309,-0.384865640501962,0.17800388731273,-2.16211930150606,0.0306089816357184,0.211027064819967,"No"
