size smiles rges rges qed sa max_or_val 
29 NOc1ccc(N(N)C(c2ccc(Cl)cc2)c2ccc3cccnc3c2O)nc1 11.291824360385597 9.305106773614963 0.34131520212471805 0.7380978412271249 1
31 Nc1cc(Cl)ccc1C(Nc1nc(C=O)ccc1N)c1cc(O)c2cccnc2c1O 7.1336255918923035 8.161100895288271 0.18008968916215026 0.7226896687312991 0
31 Nc1cccc(N(N)C(c2ccc(Cl)c(N)c2N)c2cc(O)c3cccnc3c2O)n1 10.214938678970041 9.116161571994741 0.12124348488073174 0.6914259815230248 0
31 COOc1c(C)ccnc1NC(c1ccc(Cl)cc1C)c1ccc2cccnc2c1O 9.848527529729276 9.334123555088176 0.2965180339643231 0.7444218385729519 0
29 Oc1cc(C2c3ccc(Cl)cc3Oc3ccc4nc3N2C4)c(O)c2ncccc12 8.547005907154798 8.547544732873119 0.43953499550635494 0.6326455245338578 0
28 Cc1cc2cnc1n2C(c1ccc(Cl)cc1N)c1ccc2cccnc2c1O 10.695719939263089 8.892380519612242 0.43037119895720216 0.661912687286152 0
31 C=NN(c1cc(O)cc(O)n1)C(c1ccc(Cl)c(O)c1)c1ccc2cccnc2c1O 7.8441956737725 8.462604234629502 0.27123392136506846 0.6876898455659588 0
30 Nc1cc2cccnc2c(O)c1C1(c2ccc(Cl)c(OO)c2)c2cccc(n2)N1N 4.8628502353913525 9.776217725042681 0.171184320962133 0.6067698723717772 0
31 N=C=C(O)c1ccc(N(N)C(c2ccc(Cl)cc2)c2ccc3cccnc3c2O)nc1 9.12369593392389 8.640014988509472 0.1584724419996278 0.7100286567547698 0
30 Nc1cc(C(c2ccc3cccnc3c2O)N(N)c2ccc(OO)cn2)ccc1Cl 9.729613639872717 8.990045680968757 0.16442165298178113 0.7156659930073814 0
30 NNN1c2ccc(c(NO)n2)C1(c1ccc(Cl)cc1)c1ccc2cccnc2c1O 7.7601011673772025 7.759688103386162 0.2518713081509605 0.6275388884719563 0
30 NNc1cc(C(c2ccc3cccnc3c2O)n2c3cnc2c(N)c3O)ccc1Cl 8.132851812229095 7.373086107793942 0.22122508308006777 0.6466717728242659 0
30 Nc1c(Cl)ccc(C(c2ccc3cccnc3c2O)n2c3cc(NO)c2cn3)c1N 8.164679672276211 7.199695566716258 0.2189306177593105 0.6216200081183837 0
28 Nc1cc(Cl)ccc1C(c1ccc2cccnc2c1O)n1c2cc(N)c1cn2 10.926948934295458 9.554650233219188 0.4014255070144341 0.6550886488246136 0
30 Cc1ccc2ccc(C(c3ccc(Cl)c(N)c3N)n3c4cnc3c(N)c4)c(O)c2n1 6.684896822446308 6.932823532789362 0.32663416879754115 0.6261087368406417 0
30 C=Nc1cc(C(c2ccc3cccnc3c2ON)n2c3cc(O)c2cn3)ccc1Cl 6.164963002307726 7.447328751895577 0.32130775557134966 0.6029444340891296 0
29 Nc1cc2ncc1n2C(c1cc(O)c2cccnc2c1O)c1cc2[nH]c1cc2Cl 5.262039035241434 6.221513720704802 0.33020752317756297 0.5683373030252906 0
29 Nc1cc(Cl)ccc1C(c1c(O)cc2cccnc2c1O)n1c2cc(N)c1cn2 10.046034634871283 10.271784858731905 0.3375250232336011 0.6330686416606333 0
30 NCc1cc2cnc1n2C(c1ccc(Cl)cc1N)c1c(N)cc2cccnc2c1O 10.380694390458606 4.46737028478363 0.32958921473308395 0.6222042615120489 0
