size smiles rges rges qed sa max_or_val 
31 Cc1ccc(N)c(NC(c2ccc(Cl)cc2NC=N)c2ccc3cccnc3c2O)n1 10.768347229152806 4.152408940312383 0.2133756907501395 0.721361523887637 1
31 Cc1c(O)cc(CN)nc1N(N)C(c1ccc(Cl)cc1)c1ccc2cccnc2c1O 8.066751911257542 6.971589240828303 0.276496485610715 0.7246850710301498 0
31 Cc1ccc(N)c(NC(c2ccc(Cl)c(N)c2N)c2cc(O)c3cccnc3c2O)n1 10.566291631958055 5.779025610770641 0.20717362301842854 0.7223163214156905 0
31 C#CNc1ccc(NC(c2ccc(Cl)cc2O)c2ccc3cccnc3c2O)nc1N 4.713758916643863 8.938212545234544 0.233440526275678 0.7245678175939307 0
31 CNc1cc(NC(c2ccc(Cl)cc2O)c2ccc3cccnc3c2O)nc(N)c1C 2.3814528703587543 3.5722534323123325 0.3046046658720741 0.7442424538771877 0
31 Nc1cc(C(c2ccc3cccnc3c2O)N(N)c2cc(C=O)cc(O)n2)ccc1Cl 9.692426355890415 8.498063417915624 0.1613889599674318 0.7003061143546413 0
26 Oc1c(C(c2ccc(Cl)cc2)n2c3ccc2nc3)ccc2cccnc12 10.750977472266811 9.91549471973011 0.4918235008187879 0.6956801567572064 0
31 NOc1ccc(NC(c2ccc(Cl)c(O)c2O)c2cc(O)c3cccnc3c2O)nc1 9.116998386407978 8.868068945610169 0.15510565632632167 0.721404080756056 0
31 N=Nc1c(Cl)ccc(C(Nc2ncccc2O)c2ccc3cccnc3c2O)c1OO 6.908136660931898 7.355411287320701 0.15391505423992885 0.707545439971553 0
30 Cc1c(Cl)cc2c(c1C)C(Nc1ncccc1O)c1c(cc3cccnc3c1O)N2 3.566890898517422 4.470671068407881 0.34000063241959694 0.7076772147268383 0
31 C#CNc1cc(Cl)ccc1C(Nc1nc(O)ccc1O)c1ccc2cccnc2c1O 4.636160722212317 5.161882833090715 0.2312601225858123 0.7064342511603644 0
28 Nc1ccc(N(N)C(c2ccc(Cl)cc2)c2ccc3cccnc3c2O)nc1 9.585394848522636 9.069278485506793 0.35822022673376813 0.7566603803199463 0
29 ONN(c1cc(O)ccn1)C(c1ccc(Cl)cc1)c1ccc2cccnc2c1O 10.303742597694702 8.98908309595545 0.3671891314338709 0.7307171183355587 0
31 CC=NN(c1ccc(C)c(C)n1)C(c1ccc(Cl)cc1)c1ccc2cccnc2c1O 10.229756995729737 9.913096949069608 0.30186510586036885 0.7273267336778467 0
31 N=Cc1ccc(O)nc1N(N=N)C(c1ccc(Cl)cc1)c1ccc2cccnc2c1O 10.1535259596142 9.970156183181969 0.18803484601124917 0.6876746357757489 0
31 ONN(c1ccccn1)C(O)(c1ccc(Cl)c(O)c1)c1cc(O)c2cccnc2c1O 6.579659324279277 8.736866516081928 0.15669122200861377 0.693534938404155 0
30 NOc1c(C(c2ccc(Cl)cc2N)N2N=Cc3ccnc2c3)ccc2cccnc12 10.257107859369588 9.516301752412055 0.3838459427458299 0.6024610483222634 0
30 Cc1cc2cc(n1)N(C(c1ccc(Cl)cc1)c1ccc3cccnc3c1O)N=CC2 6.148260468438045 5.147238236414216 0.4848464209550645 0.6394552127784969 0
30 OOc1ccc2nc1C=NN2C(c1ccc(Cl)cc1)c1ccc2cccnc2c1O 5.996686296987565 7.23354245669587 0.36570156305402807 0.636329483335526 0
31 Nc1cc(O)nc(N(N)C(c2cc(N)c(Cl)cc2N)c2ccc3cccnc3c2O)c1 7.791172915172913 8.17343098144906 0.15914541152059664 0.6886417239201627 0
30 NOc1ccc(N(N)C(c2ccc(Cl)cc2)c2ccc3cccnc3c2ON)nc1 9.117705380879421 7.933647884116588 0.319063844758554 0.7156942156739077 0
31 Cc1ccc(N)c(NC(c2ccc(Cl)cc2NO)c2ccc3c(O)ccnc3c2O)n1 9.66661915389917 9.623607582119579 0.24934433713910412 0.7253273345137925 0
30 C=Nc1c(N=N)ccnc1NC(c1ccc(Cl)cc1)c1ccc2cccnc2c1O 9.742477231265473 8.539443052788691 0.25721849216906734 0.7223394750656787 0
29 Cc1ccc(N)c(NC(c2ccc(Cl)cc2)c2c(N)cc3cccnc3c2O)n1 10.237395977685892 9.53642949639491 0.36729803653444404 0.7606366395724763 0
30 C=Nc1cc2cnc1n2C(c1ccc(Cl)cc1NO)c1ccc2cccnc2c1O 4.548596932975299 11.232032038647965 0.27121097998282084 0.6133306594916341 0
31 C#Cc1cc(Cl)ccc1C(Nc1nc(C)ccc1N)c1cc(O)c2cccnc2c1O 9.267360636744868 8.798336953704174 0.2744708368659735 0.7236153981742699 0
28 C=Nc1cccnc1NC(c1ccc(Cl)cc1)c1ccc2cccnc2c1O 10.512208422564468 8.156086721491613 0.4412812737610222 0.7649071775659102 0
31 Cc1ccc(N)c(NC(c2ccc(Cl)cc2NC=N)c2ccc3cccnc3c2O)n1 10.768347229152806 5.454524743917629 0.2133756907501395 0.721361523887637 0
30 Nc1c2cc(nc1N(N)C(c1ccc(Cl)cc1)c1ccc3cccnc3c1O)C=N2 8.940771846384795 7.316542244826286 0.2999290087176688 0.6173571353413657 0
31 C=Nc1c(CN)ccnc1N(N)C(c1ccc(Cl)cc1)c1ccc2cccnc2c1O 8.031356193657121 8.306943749107255 0.23824644559959643 0.7133732371743504 0
