size smiles plogp qed sa rges qed sa max_or_val 
33 C=C(C=CC)c1cc(CN2CCN(CCOc3ccc(OC)cc3)CC2)c(O)c(OC)c1C 1.7740938429393536 0.5357966981018004 0.80781931588215 4.036687949849629 0.5357966981018004 0.80781931588215 1
23 C=C(C=CC)c1cc(COc2ccccc2)c(O)c(OC)c1C 2.2185278231800165 0.7730063658717393 0.8156675359088903 2.8478515313800252 0.7730063658717393 0.8156675359088903 1
24 C=C(C=CC)c1cc(CN2CCN(CCC)CC2)c(O)c(Cl)c1C 1.5879711120939035 0.7681420687290268 0.7907834568993221 3.4286174377687626 0.7681420687290268 0.7907834568993221 1
22 C=C(C=CC)c1cc(CN2CCN(CC)CC2)c(O)cc1C 0.7136257726997508 0.8440639681549424 0.809578419188861 3.2360205205101673 0.8440639681549424 0.809578419188861 1
24 C=C(C=CC)c1cc(CN2CCN(CCC)CC2)c(O)c(Br)c1C 1.665178804401596 0.7170911462244608 0.7872398671557322 4.4948795006948 0.7170911462244608 0.7872398671557322 1
24 C=CC(=C)c1cc(CN2CCN(CCC)CC2)c(O)c(OC)c1C 0.6781438393666281 0.7770935050387581 0.8046804265962917 3.557148819519943 0.7770935050387581 0.8046804265962917 1
19 C=C(C=CC)c1cc(CC(C)(C)C)c(O)c(Cl)c1C 2.2743429560045296 0.7206629109830452 0.7491581062227249 4.4076439385838615 0.7206629109830452 0.7491581062227249 1
18 C=C(C=CC)c1cc(CSC)c(O)c(OC)c1C 0.9469593817003954 0.8096640597200405 0.7539377090778214 4.085089371038567 0.8096640597200405 0.7539377090778214 1
21 C=C(C=CC)c1ccc(O)c(CN2CCN(CC)CC2)c1 0.5573834982118999 0.8425564853724705 0.8264870553568776 2.630927956598488 0.8425564853724705 0.8264870553568776 1
24 C=CC(=C)c1cc(CN2CCN(CCCC)CC2)c(O)c(Cl)c1C 1.6950102729330645 0.7362544257323448 0.8026766969925622 2.8936636310075015 0.7362544257323448 0.8026766969925622 1
25 C=C(C=CC)c1cc(CN2CCN(C(=C)C)CC2)c(O)c(OC)c1C 0.8794916145020926 0.7942630138899812 0.7699746238335654 4.474869858325311 0.7942630138899812 0.7699746238335654 1
26 C=C(C=CC)c1cc(CN2CCc3ccc(Cl)cc3C2)c(O)c(C)c1C 2.9451797413055765 0.689011678544922 0.7927933045895078 3.1217486392347693 0.689011678544922 0.7927933045895078 1
24 C=C(C=CC)c1cc(CCOc2ccc(F)cc2)c(O)c(C)c1C 2.6767016016043916 0.7242342767111675 0.8130846224004874 2.906746053724932 0.7242342767111675 0.8130846224004874 1
21 C=C(C=CC)c1cc(CN2CCCC2)c(O)c(OC)c1C 1.0416026395147826 0.8338387845419882 0.7941425155016422 3.075330319381215 0.8338387845419882 0.7941425155016422 1
24 C=C(C=CC)c1cc(CN2CCN(C(C)(C)C)CC2)c(O)cc1C 1.299137018495193 0.8389934231227096 0.7881241131661321 2.4991995827621594 0.8389934231227096 0.7881241131661321 1
24 C=C(C=CC)c1cc(CN2CCN(CCC)CC2)c(O)c(C)c1C 1.3348016016043918 0.7956384072397735 0.8009846224004876 3.856347131919591 0.7956384072397735 0.8009846224004876 1
25 C=C(C=CC)c1cc(CN2CCN(CCC#N)CC2)c(O)c(Cl)c1C 0.9337802019504506 0.7805072109401819 0.7732422446611609 5.227479972479283 0.7805072109401819 0.7732422446611609 1
22 C=C(C=CC)c1cc(CN2CCCCC2)c(O)c(OC)c1C 1.4624033262937006 0.8237583684559601 0.797553702921522 3.0838363211406588 0.8237583684559601 0.797553702921522 1
25 C=CC(=C)c1cc(CN2CCN(c3ccco3)CC2)c(O)c(C)c1C 1.1457406319552286 0.8325268363715984 0.7802556257728028 2.804659075473131 0.8325268363715984 0.7802556257728028 1
25 C=C(C=CC)c1cc(CN2CCN(CCCC)CC2)c(O)c(Br)c1C 2.091123613321691 0.646857399695423 0.7912226237024095 4.273388823166154 0.646857399695423 0.7912226237024095 1
24 C=C(C=CC)c1cc(CN2CCN(C3CCC3)CC2)c(O)cc1C 1.1855127987654388 0.8297989592917343 0.8028325331961594 0.2205448411412202 0.8297989592917343 0.8028325331961594 1
23 C=C(C=CC)c1cc(CN2CCN(CC)CC2)c(O)c(Br)c1C 1.2520835237294667 0.7775773321054507 0.7846848359699403 5.3133502643808335 0.7775773321054507 0.7846848359699403 1
26 C=C(C=CC)c1cc(CN2CCN(CC3CCC3)CC2)c(O)c(Br)c1C 2.0129885874594224 0.659929524227721 0.7825409541621574 3.7648991301317922 0.659929524227721 0.7825409541621574 1
25 C=C(Br)CN1CCN(Cc2cc(C(=C)C=CC)c(C)c(Cl)c2O)CC1 1.787593876945535 0.6518844190250567 0.7575637641050589 5.364874856350162 0.6518844190250567 0.7575637641050589 1
26 C=C(C=CC)c1cc(CN2CCN(CC(F)(F)F)CC2)c(O)c(C)c1C 1.3133353457011765 0.7862059051801588 0.7816772606334637 4.5105274860674935 0.7862059051801588 0.7816772606334637 1
24 C=C(C=CC)c1cc(CN2CCN(CC(C)C)CC2)c(O)cc1C 1.3170081750309643 0.797734297469523 0.8059431305589957 3.1754602085823214 0.797734297469523 0.8059431305589957 1
25 C=C(C=CC)c1cc(CN2CCN(CC3CC3)CC2)c(O)c(Cl)c1C 1.5363864895758717 0.7579686922086978 0.7850518321750963 5.791811657352573 0.7579686922086978 0.7850518321750963 1
26 C=C(C=CC)c1cc(CN2CCN(C3CCCC3)CC2)c(O)c(F)c1C 1.5161909320326554 0.7858417673225899 0.7807745480036279 2.06269694135927 0.7858417673225899 0.7807745480036279 1
23 C=C(C=CC)c1cc(COc2ccc(F)cc2)c(O)c(O)c1C 1.973335172081116 0.6202928705660224 0.8066350191201236 3.8815266969703424 0.6202928705660224 0.8066350191201236 1
24 C=C(C=CC)c1cc(CN2CCN(CC)CC2)c(O)c(OC)c1C 0.589578804401591 0.8107499142875965 0.7948398671557322 4.355149244225535 0.8107499142875965 0.7948398671557322 1
26 C=CC(=C)c1cc(CN2CCN(C3CCC(C)CC3)CC2)c(O)cc1C 1.8397149573224363 0.7831981749186179 0.8048438841469367 1.2495414932041529 0.7831981749186179 0.8048438841469367 1
23 C=C(C=CC)c1cc(CN2CCN(CCC)CC2)cc(O)c1C 1.1231227751030923 0.8087575049064537 0.8117336416781211 3.1126849962152328 0.8087575049064537 0.8117336416781211 1
