size smiles bbbp rges sa qed qed sa max_or_val 
26 C=Cc1cc(Cl)ccc1C(NC1CCCO1)c1ccc2cccnc2c1 0.9645468175734881 0.559435454774259 0.7182234354423532 0.6624921557729598 0.6624921557729598 0.7182234354423532 1
25 Clc1ccc(Cl)c(C(NC2CCCO2)c2ccc3cccnc3c2)c1 0.9376000927919861 2.464412038297695 0.7437520487257615 0.6688492406269261 0.6688492406269261 0.7437520487257615 1
24 Oc1c(C(NC2CCCO2)c2ccccc2)ccc2cccnc12 0.844843910651391 3.251090697707447 0.754907735450281 0.7684393891314236 0.7684393891314236 0.754907735450281 1
25 Cc1ccc(Cl)cc1C(NC1CCCO1)c1ccc2cccnc2c1 0.9543047414458191 0.9255025486558627 0.7460496251219683 0.7160773941491262 0.7160773941491262 0.7460496251219683 1
25 C=Cc1ccccc1C(NC1CCCO1)c1ccc2cccnc2c1 0.9442439484771483 0.9255025486558627 0.7285319934755694 0.7365278593656737 0.7365278593656737 0.7285319934755694 0
25 Oc1c(C(NC2CCCO2)c2cccc(Cl)c2)ccc2cccnc12 0.8932824951017714 4.267522097337119 0.7428146409280799 0.728328500730446 0.728328500730446 0.7428146409280799 0
26 C#CC=Cc1ccccc1C(c1ccc2cccnc2c1)n1ccnc1 0.9021410861638568 3.88852812587042 0.7456660125492949 0.5054807021191584 0.5054807021191584 0.7456660125492949 0
25 Oc1c(C(NC2CCCO2)c2ccccc2Cl)ccc2cccnc12 0.9303689796172891 3.776497100535405 0.7398340297584276 0.728328500730446 0.728328500730446 0.7398340297584276 0
25 Fc1ccc(Cl)cc1C(NC1CCCO1)c1ccc2cccnc2c1 0.8288078579675682 0.559435454774259 0.7427225439839282 0.7257172000792422 0.7257172000792422 0.7427225439839282 0
26 C#CC=Cc1ccccc1C(c1ccc2cccnc2c1)n1cccn1 0.9338411143819991 4.727743906083979 0.744464813748096 0.5054807021191584 0.5054807021191584 0.744464813748096 0
25 Oc1c(C(NC2CCCO2)c2ccccc2Br)ccc2cccnc12 0.8550682335869353 4.175242745821324 0.7329417220661198 0.6776436256221178 0.6776436256221178 0.7329417220661198 0
26 C=Cc1cc(Cl)ccc1C(NC1CCCO1)c1ccc2cccnc2c1 0.9645468175734881 0.559435454774259 0.7182234354423532 0.6624921557729598 0.6624921557729598 0.7182234354423532 0
25 Oc1c(C(NC2CCCO2)c2ccccc2F)ccc2cccnc12 0.8593977969257165 4.544410738325332 0.7391018906646446 0.7575836197119448 0.7575836197119448 0.7391018906646446 0
24 Clc1cccc(C(NC2CCCO2)c2ccc3cccnc3c2)c1 0.8385720901115258 0.9255025486558627 0.7550009098814836 0.7480886486220112 0.7480886486220112 0.7550009098814836 0
24 Oc1c(C(NC2CCCO2)c2ccccc2)ccc2cccnc12 0.844843910651391 1.1284334594591308 0.754907735450281 0.7684393891314236 0.7684393891314236 0.754907735450281 0
25 Cc1ccccc1C(NC1CCCO1)c1ccc2cccnc2c1O 0.9359637581892026 2.3609509737357213 0.7415505734886698 0.7552192054359724 0.7552192054359724 0.7415505734886698 0
25 Cc1ccc(Cl)cc1C(NC1CCCO1)c1ccc2cccnc2c1 0.9543047414458191 0.9255025486558627 0.7460496251219683 0.7160773941491262 0.7160773941491262 0.7460496251219683 0
24 Oc1c(C(c2cccc(Cl)c2)n2ccnc2)ccc2cccnc12 0.585408304037416 8.56032404539995 0.7931454156083598 0.6023287074115999 0.6023287074115999 0.7931454156083598 0
25 Clc1ccc(Cl)c(C(NC2CCCO2)c2ccc3cccnc3c2)c1 0.9376000927919861 0.559435454774259 0.7437520487257615 0.6688492406269261 0.6688492406269261 0.7437520487257615 0
25 Clc1ccc(Br)c(C(NC2CCCO2)c2ccc3cccnc3c2)c1 0.8507880616453102 0.559435454774259 0.7372192773875109 0.6113129790304714 0.6113129790304714 0.7372192773875109 0
