size smiles bbbp rges qed sa max_or_val 
26 C=CC(=CCc1c(C)c(C)c2c(c1O)C(=O)OC2)CCC(=O)N[C@H]1CO1 0.8528681682034969 3.1316449169697345 0.44482287019218497 0.6831061329922323 0
31 C=CC(=CCc1cc(OCCCCCC)c2c(c1O)C(=O)OC2)CCC(=O)N[C@H]1CO1 0.7904348299066404 3.175296554814862 0.2134186152924188 0.6949828605969048 0
29 C=CCC(=CCc1c(O)c2c(c(C)c1C(N)=O)COC2=O)CCC(=O)N[C@H]1CO1 0.771710240495706 3.6214516697574726 0.3288436294148768 0.6689751889823131 0
38 C=CC(=CCc1c(O)c2c(c(C)c1OCC1CN(C(=O)OC(C)(C)C)C1)COC2=O)CCC(=O)N[C@H]1CO1 0.8580011979745664 2.536703269809892 0.26833926068321096 0.6679716810536489 0
35 CCCC(=CCc1c(O)c2c(c(C)c1Oc1nc(C)cc(N)n1)COC2=O)CCC(=O)N[C@H]1CO1 0.7919494187941665 3.138762690195842 0.2630851524153034 0.6684561101765218 0
40 C=CC(=CCc1c(O)c2c(c(C)c1Oc1cc(Cl)nc(SCCC(=O)NO)n1)COC2=O)CCC(=O)N[C@H]1CO1 0.8407735598486556 4.097673409132712 0.03928321473586231 0.6454687186493031 0
34 C=CC(=CCc1c(O)c2c(c(C)c1OCc1ccccc1F)COC2=O)CCC(=O)N[C@H]1CO1 0.7273422339159649 2.871474407377518 0.31153163908188486 0.696654544154041 0
33 C=CC(=CCc1c(O)c2c(c(C)c1OCc1noc(C)n1)COC2=O)CCC(=O)N[C@H]1CO1 0.8030051447643196 3.1479476674313798 0.3145130518701522 0.6671532364255197 0
34 C=CC(=CCc1c(O)c2c(c(C)c1OC(C)C)COC2=O)CCC(=O)N[C@@H](CCSC)C(=O)O 0.6387695819838609 3.4575571331459334 0.2803819235453273 0.6983997157787551 0
34 Cc1c2c(c(O)c(CC=C(CCC(=O)N[C@H]3CO3)c3ccc(F)cc3)c1OC(F)F)C(=O)OC2 0.887582828744336 3.735672287444994 0.41885993734943683 0.7011290191303526 0
40 CC(=O)NC1(c2ccc(C(=CCc3c(O)c4c(c(C)c3OC(F)F)COC4=O)CCC(=O)N[C@H]3CO3)cc2)CC1 0.9691599974020989 4.185450850199914 0.2823972415065624 0.6713543420349264 0
33 Cc1c2c(c(O)c(CC=C(CCC(=O)NCC(=O)O)CC(C)(C)C)c1OC(F)F)C(=O)OC2 0.8680015206516203 5.01582224598459 0.35131952361792307 0.7458679529977226 0
36 CCCC(=CCc1c(O)c2c(c(C)c1OC(F)F)COC2=O)CCC(=O)N[C@@H](CCSC)C(=O)OC 0.7126526521237048 3.6460399611308527 0.2689884132171626 0.6979494444612323 0
42 C=CC(=CCc1c(O)c2c(c(C)c1OCCCCCN(C)CCN1CCNC(=O)C1)COC2=O)CCC(=O)N[C@H]1CO1 0.9505561532829967 2.8989027034201187 0.10908857450842477 0.6577361359634403 0
43 C=CC(=CCc1c(O)c2c(c(C)c1OCCCCCON1C(=O)c3ccccc3C1=O)COC2=O)CCC(=O)N[C@H]1CO1 0.9094964125546104 2.7332857817890153 0.10318099421945685 0.6682329366073224 0
43 C=CC(=CCc1c(O)c2c(c(C)c1OCCCCC[N+](C)(C)Cc1ccc(Cl)c(Cl)c1)COC2=O)CCC(=O)N[C@H]1CO1 0.8064416442891645 2.9584314641335197 0.07302404751909972 0.65601503365466 0
37 C=CC(=CCc1c(O)c2c(c(C)c1OCCCN1CCNC(=O)CC1)COC2=O)CCC(=O)N[C@H]1CO1 0.9167062766476911 2.9378514967053775 0.16720614121399413 0.6724185715804732 0
38 C=CC(=CCc1c(O)c2c(c(C)c1OCCCCCC(=O)N1CCCC1)COC2=O)CCC(=O)N[C@H]1CO1 0.9012644823120561 3.314070504040262 0.16367810071634217 0.6886918362817798 0
33 C=CC(=CCc1c(O)c2c(c(C)c1OCC1CCCNC1)COC2=O)CCC(=O)N[C@H]1CO1 0.8246905342775133 2.9279375602436426 0.28209147095403625 0.641234739060101 0
38 C=CC(=CCc1c(O)c2c(c(C)c1OCC(O)CN1CCNC1=O)COC2=O)CCC(=O)NCC(=O)OC 0.8611099102930527 3.950015765370682 0.21347026332356556 0.6768044048347223 0
36 C=CC(=CCc1c(O)c2c(c(C)c1OCC(F)CN1CCNC1=O)COC2=O)CCC(=O)N[C@H]1CO1 0.75691647378373 4.185274537058626 0.22606928697421175 0.6120908802737021 0
39 C=CC(=CCc1c(O)c2c(c(C)c1OCc1ccc(S(F)(F)(F)(F)F)cc1)COC2=O)CCC(=O)N[C@H]1CO1 0.8073575276169431 3.973712916792031 0.13718483122406913 0.6365162929316024 0
41 CCCC[N+](C)(C)CCCCCOc1c(C)c2c(c(O)c1CC=C(CCC(=O)N[C@H]1CO1)CC(C)(C)C)C(=O)OC2 0.8587356021953036 3.3164527479302865 0.0785481731288581 0.6567868589962198 0
43 CCCC[N+](C)(C)CCCCCOc1c(C)c2c(c(O)c1CC=C(CCC(=O)N[C@H]1CO1)c1ccc(F)cc1)C(=O)OC2 0.9319611243007699 2.8170422116011355 0.10335516872864133 0.6760914956240632 0
43 C=CC(=CCc1c(O)c2c(c(C)c1OCCCCCN1CCN(CCOCCO)CC1)COC2=O)CCC(=O)N[C@H]1CO1 0.9364715797938051 4.567428554342974 0.09400594890925612 0.674427166073832 0
41 C=CC(=CCc1c(O)c2c(c(C)c1OCCCCCN1CCCN(CCO)CC1)COC2=O)CCC(=O)N[C@H]1CO1 0.8852009712603711 3.679638673860392 0.1189268610265776 0.6802223459230858 0
44 C=CC(=CCc1c(O)c2c(c(C)c1OCCCCC[N+](C)(C)Cc1ccc([N+](=O)[O-])cc1)COC2=O)CCC(=O)N[C@H]1CO1 0.8002369056143048 2.9517920061233687 0.04857373819237904 0.6562349464162432 0
37 C=CC(=CCc1c(O)c2c(c(C)c1OCC1CCN(S(C)(=O)=O)CC1)COC2=O)CCC(=O)N[C@H]1CO1 0.802468905358042 2.7159848175096704 0.2509674995484886 0.671928706166852 0
34 C=CC(=CCc1c(O)c2c(c(C)c1OCc1ccc(F)cc1)COC2=O)CCC(=O)N[C@H]1CO1 0.8233063408763833 3.59990627418038 0.31153163908188486 0.701473653465782 0
33 C=CC(=CCc1c(O)c2c(c(C)c1OCC1CCOCC1)COC2=O)CCC(=O)N[C@H]1CO1 0.7922719604126958 2.2665772326177294 0.315879907242143 0.6745703670041512 0
34 C=CC(=CCc1c(O)c2c(c(C)c1OCc1cccc(F)c1)COC2=O)CCC(=O)N[C@H]1CO1 0.801584735122047 2.8604160994996914 0.31153163908188486 0.6968517911176038 0
40 C=CC(=CCc1c(O)c2c(c(C)c1Oc1cc(Cl)nc(-n3cc(CC)nn3)n1)COC2=O)CCC(=O)N[C@H]1CO1 0.6699580991069191 2.7820797958875616 0.15199176223637875 0.6367027561208407 0
36 Cc1c2c(c(O)c(CC=C(CCC(=O)N[C@H]3CO3)C(C)(C)C)c1Oc1cc(Cl)nc(N)n1)C(=O)OC2 0.7314239796206636 2.76181054994818 0.20488389307931035 0.6535128667532262 0
39 C=CC(=CCc1c(O)c2c(c(C)c1Oc1cc(Cl)nc(N(C)CCCC)n1)COC2=O)CCC(=O)N[C@H]1CO1 0.7964492218650766 3.9767627988223766 0.15540392152488505 0.6491084984898456 0
39 C=CC(=CCc1c(O)c2c(c(C)c1Oc1cc(Cl)nc(N3CCSCC3)n1)COC2=O)CCC(=O)N[C@H]1CO1 0.8229110152654723 3.088740478193219 0.18609757059770474 0.6443835049648522 0
39 C=CC(=CCc1c(O)c2c(c(C)c1Oc1cc(Cl)nc(NN=NC(N)=O)n1)COC2=O)CCC(=O)N[C@H]1CO1 0.684856795560918 3.4990927561631495 0.07910422980769426 0.6202342819656291 0
37 C=CC(=CCc1c(O)c2c(c(C)c1OCCCNC(=O)NCCOC)COC2=O)CCC(=O)N[C@H]1CO1 0.8474911091803102 3.170425818472461 0.119519471778581 0.6819696688401962 0
40 C=CCCCOc1c(C)c2c(c(O)c1CC=C(C=C)CCC(=O)N[C@@H](CCC(=O)C=[N+]=[N-])C(=O)OC)C(=O)OC2 0.831364088643222 4.841908298456076 0.05629799468123028 0.6442259504265349 0
40 C=CC(=CCc1c(O)c2c(c(C)c1OCCCC(=O)Nc1ccc(Cl)c(Cl)c1)COC2=O)CCC(=O)N[C@H]1CO1 0.8699917924329086 3.499116845303088 0.1239322878897944 0.6920511164317007 0
34 Cc1c2c(c(O)c(CC=C(CCC(=O)N[C@H]3CO3)C(C)C)c1OCCCC(F)(F)F)C(=O)OC2 0.8248509033093797 2.5795448295879204 0.20779935177221945 0.6742443646081866 0
35 CCNC(=O)CCCOc1c(C)c2c(c(O)c1CC=C(CCC(=O)N[C@H]1CO1)C(C)C)C(=O)OC2 0.9172642357281329 4.740122930513991 0.16857118181841982 0.6872720812973253 0
33 Cc1c2c(c(O)c(CC=C(CCC(=O)N[C@H]3CO3)c3ccc(F)cc3)c1OCF)C(=O)OC2 0.9006900172705637 2.212902243766339 0.4385660657844071 0.696629657830202 0
39 Cc1c2c(c(O)c(CC=C(CCC(=O)N[C@H]3CO3)c3ccc(C4(C(N)=O)CC4)cc3)c1OC(F)F)C(=O)OC2 0.9081982635648155 2.6846006186808498 0.2921362666208216 0.6749815900573297 0
36 Cc1c2c(c(O)c(CC=C(CCC(=O)N[C@H]3CO3)c3ccc(F)cc3)c1OCC(F)(F)F)C(=O)OC2 0.9347487199760429 4.298571275530621 0.29684029806581175 0.6983522876497897 0
36 COC(=O)CNC(=O)CCC(=CCc1c(O)c2c(c(C)c1OC(F)F)COC2=O)c1ccc(F)cc1 0.9598148016645939 2.059721969173684 0.4707558557606461 0.769590158000581 0
33 CCOc1c(C)c2c(c(O)c1CC=C(CCC(=O)N[C@H]1CO1)c1ccc(F)cc1)C(=O)OC2 0.8927199919918561 3.2097750267948433 0.4411798199653921 0.7150813300710046 0
37 CCCC(=CCc1c(O)c2c(c(C)c1OCC(O)CN1CCNC1=O)COC2=O)CCC(=O)N[C@H]1CO1 0.7237015080508115 4.225940160712924 0.17529680635775155 0.6373212749899569 0
36 CCCC(=CCc1c(O)c2c(c(C)c1OCCNc1ncccn1)COC2=O)CCC(=O)N[C@H]1CO1 0.6492979664970897 3.658080918980379 0.1653206117858627 0.6866651584391312 0
34 CCCC(=CCc1c(O)c2c(c(C)c1OCc1nccn1C)COC2=O)CCC(=O)N[C@H]1CO1 0.6692823006132289 3.328717256769275 0.29496113837689547 0.6835343822107213 0
34 CCCC(=CCc1c(O)c2c(c(C)c1OCC(O)CN(C)C)COC2=O)CCC(=O)N[C@H]1CO1 0.7242707551440984 4.444900802733036 0.2251117642040137 0.6526138846484568 0
39 CCCC(=CCc1c(O)c2c(c(C)c1Oc1ccc(S(F)(F)(F)(F)F)cc1)COC2=O)CCC(=O)N[C@H]1CO1 0.8223210758773807 3.4511690332078055 0.12553985823910108 0.6421351608561306 0
34 C=CC(=CCc1c(O)c2c(c(C)c1OCCCNC(=O)CC)COC2=O)CCC(=O)N[C@H]1CO1 0.9425545450615045 3.056759623950921 0.17429360734126934 0.6842193628292068 0
36 C=CCC(=CCc1c(O)c2c(c(C)c1OCCCC(=O)NCCI)COC2=O)CCC(=O)N[C@H]1CO1 0.8761100306818639 3.639955401808679 0.06928077047834254 0.6625964585899609 0
36 C=CC(=CCc1c(O)c2c(c(C)c1OCCCNC(=O)NCCC)COC2=O)CCC(=O)N[C@H]1CO1 0.8555900233888181 2.623722143390474 0.13305898426698431 0.6844333816668838 0
36 C=CC(=CCc1c(O)c2c(c(C)c1OCCCC(=O)NCCI)COC2=O)CCC(=O)NCC(=O)O 0.9026289880810338 3.4012052206358403 0.07746842600549762 0.7349826987931218 0
36 C=CC(=CCc1c(O)c2c(c(C)c1OCCCC(=O)NCC(=O)O)COC2=O)CCC(=O)N[C@H]1CO1 0.9298564280004697 2.921248483505094 0.1280965154743414 0.6828372915347936 0
38 C=CC(=CCc1c(O)c2c(c(C)c1OCCCC(=O)Nc1cc(C)on1)COC2=O)CCC(=O)N[C@H]1CO1 0.9199313926007326 3.23550695566982 0.15459731227645712 0.6763194328255991 0
37 C=CC(=CCc1c(O)c2c(c(C)c1OCCCC(=O)NC1CC(N)C1)COC2=O)CCC(=O)N[C@H]1CO1 0.9448054122822214 0.8274141849189447 0.13532287032103482 0.6683053275846499 0
38 C=CC(=CCc1c(O)c2c(c(C)c1OCCCC(=O)NCc1cccs1)COC2=O)CCC(=O)N[C@H]1CO1 0.942088601072276 3.7128239178285924 0.14393471623851087 0.6828038420330379 0
40 C=CC(=CCc1c(O)c2c(c(C)c1OCCCC(=O)Nc1nc(C)cc(C)n1)COC2=O)CCC(=O)N[C@H]1CO1 0.9195672268804506 3.2014855912479447 0.14724631098175447 0.6748361476167318 0
36 C=CC(=CCc1c(O)c2c(c(C)c1OCCCN1CCN(C)CC1)COC2=O)CCC(=O)N[C@H]1CO1 0.9296461436891692 2.8500329840690597 0.1954626454439681 0.6861731897399989 0
32 CCCC(=CCc1c(O)c2c(c(C)c1-c1ccccc1)COC2=O)CCC(=O)N[C@H]1CO1 0.7966133282420124 3.126782822829702 0.34248060654784285 0.7110098925376167 0
28 C=CC(=CCc1c(O)c2c(c(C)c1C1CC1)COC2=O)CCC(=O)N[C@H]1CO1 0.9002964985070769 2.9252743707462243 0.40898265493883096 0.6717130951051611 0
34 Cc1c2c(c(O)c(CC=C(CCC(=O)N[C@H]3CO3)CC(C)(C)C)c1-c1ccccc1)C(=O)OC2 0.8428227517266008 3.844515476371839 0.31930935769140184 0.6991848292776521 0
32 C=CC(=CCc1c(O)c2c(c(C)c1-c1ccccc1)COC2=O)CCC(=O)NCC(=O)O 0.8803087048670182 3.844036352220942 0.40916054436501853 0.7723347607843948 0
34 C=CC(=CCc1c(O)c2c(c(C)c1-c1ccccc1)COC2=O)CCC(=O)N[C@@H](C)C(=O)OC 0.7541071668362528 2.414549180297988 0.42791077759562923 0.7202141255133313 0
