size smiles qed sa rges qed sa max_or_val 
17 Cc1ccn(Cc2nc3ccc(Br)cc3s2)n1 0.7238417795798081 0.8464106728357869 1.089676127870607 0.7238417795798081 0.8464106728357869 1
20 Cc1ccn(Cc2nc(Br)c(-c3ccc(Cl)cc3)o2)n1 0.7052372190978862 0.8193061621854769 1.8928045874371535 0.7052372190978862 0.8193061621854769 1
17 CCc1cc(C)nn1Cc1ccc(Br)cc1F 0.8443070060538309 0.8585741986716532 -0.0 0.8443070060538309 0.8585741986716532 1
17 Cc1ccn(Cc2nc3cc(Br)ccc3s2)n1 0.7238417795798081 0.8414207199315482 1.121779205629325 0.7238417795798081 0.8414207199315482 1
18 CCc1cc(C)nn1Cc1ncc(C(C)(C)C)o1 0.8367842951611011 0.8039969254566807 1.0117705173217149 0.8367842951611011 0.8039969254566807 1
18 CCc1cc(C)nn1Cc1nc2cccnc2s1 0.7252623442555262 0.8212493708135218 1.7785603455659793 0.7252623442555262 0.8212493708135218 1
16 CCc1cc(C)nn1Cc1ccc(Cl)cc1 0.7955131376857452 0.8923055540211257 1.0117705173217149 0.7955131376857452 0.8923055540211257 1
18 CCc1cc(C)nn1Cc1nc2ccccc2s1 0.7195740128464314 0.8536484832395573 1.0117705173217149 0.7195740128464314 0.8536484832395573 1
20 Cc1ccnn1Cc1nc(Br)c(-c2ccc(Cl)cc2)o1 0.7052372190978863 0.817795770822454 1.0117705173217149 0.7052372190978863 0.817795770822454 0
20 Cc1cc(C)n(Cc2ncc(-c3ccc(Cl)cc3)o2)n1 0.734604799251398 0.86939631063352 0.6419774505384072 0.734604799251398 0.86939631063352 0
20 CCc1ccnn1Cc1ncc(-c2ccc(Cl)cc2)o1 0.7328768177644467 0.8432270100611342 1.0117705173217149 0.7328768177644467 0.8432270100611342 0
18 Cc1cc(C)n(Cc2ncc(-c3cscn3)o2)n1 0.7261284267427768 0.8009597258431074 0.5988793922888462 0.7261284267427768 0.8009597258431074 0
17 Cc1ccn(Cc2nc3ccc(Br)cc3s2)n1 0.7238417795798081 0.8464106728357869 1.089676127870607 0.7238417795798081 0.8464106728357869 0
20 Cc1ccn(Cc2nc(Br)c(-c3ccc(Cl)cc3)o2)n1 0.7052372190978862 0.8193061621854769 1.8928045874371535 0.7052372190978862 0.8193061621854769 0
18 CCc1ccnn1Cc1nc2c(F)cccc2s1 0.7243157775093086 0.8236002583874862 1.0117705173217149 0.7243157775093086 0.8236002583874862 0
17 Cc1ccn(Cc2nc3cc(Br)ccc3s2)n1 0.7238417795798081 0.8414207199315482 1.121779205629325 0.7238417795798081 0.8414207199315482 0
17 Cc1ccn(Cc2nc3cccc(Br)c3s2)n1 0.7238417795798081 0.8236681296646723 1.0117705173217149 0.7238417795798081 0.8236681296646723 0
11 C#CCn1nc(C)cc1CC 0.5793608641457891 0.7836527831464617 1.0117705173217149 0.5793608641457891 0.7836527831464617 0
18 CCc1cc(C)nn1Cc1ncc(C(C)(C)C)o1 0.8367842951611011 0.8039969254566807 1.0117705173217149 0.8367842951611011 0.8039969254566807 0
18 Cc1cc(C)n(Cc2nc3c(Cl)cccc3s2)n1 0.7130322827805482 0.852879432305574 1.0117705173217149 0.7130322827805482 0.852879432305574 0
18 CCc1cc(C)nn1Cc1nc2cccnc2s1 0.7252623442555262 0.8212493708135218 1.7785603455659793 0.7252623442555262 0.8212493708135218 0
16 CCc1cc(C)nn1Cc1ccc(Cl)cc1 0.7955131376857452 0.8923055540211257 1.0117705173217149 0.7955131376857452 0.8923055540211257 0
18 CCc1cc(C)nn1Cc1nc2ccccc2s1 0.7195740128464314 0.8536484832395573 1.0117705173217149 0.7195740128464314 0.8536484832395573 0
19 CCc1cc(C)nn1Cc1nc2cc(Cl)ccc2s1 0.7282508453241403 0.838241000577048 0.5659459086650639 0.7282508453241403 0.838241000577048 0
