size smiles qed sa rges qed sa max_or_val 
24 C=C(C)c1nc(C(C)n2nc(C)cc2C)oc1-c1ccc(Cl)cc1 0.6332856211342298 0.7510863013892456 1.6413491621745981 0.6332856211342298 0.7510863013892456 1
23 C=C(C)c1nc(Cn2nc(C)cc2C)oc1-c1ccc(Cl)cc1 0.6849063362860155 0.8207999878319673 -0.6935000442961541 0.6849063362860155 0.8207999878319673 1
16 C=C(C)c1coc(C(C)n2nccc2C)n1 0.7936008704479659 0.7076563938490444 -0.0 0.7936008704479659 0.7076563938490444 1
22 C=Cc1nc(Cn2nc(C)cc2C)oc1-c1ccc(Cl)cc1 0.7120031098870314 0.8100691444868313 1.0117705173217149 0.7120031098870314 0.8100691444868313 1
21 C=Cc1nc(Cn2nccc2C)oc1-c1ccc(Cl)cc1 0.7252478613176132 0.8008511361912974 -0.0 0.7252478613176132 0.8008511361912974 1
20 C=Cc1nc(Cn2ccc(C)n2)oc1-c1ccccc1 0.7243753127216974 0.807380060459012 -0.0 0.7243753127216974 0.807380060459012 1
21 C=Cc1nc(Cn2ccc(C)n2)oc1-c1ccc(Cl)cc1 0.7252478613176132 0.8022860079861692 -0.6935000442961541 0.7252478613176132 0.8022860079861692 1
20 C=Cc1nc(Cn2nccc2C)oc1-c1ccccc1 0.7243753127216974 0.8058957103263862 0.9463474192098084 0.7243753127216974 0.8058957103263862 1
21 C=Cc1nc(C(C)n2nccc2C)oc1-c1ccccc1 0.7218668502434191 0.7395929317301719 0.9463474192098084 0.7218668502434191 0.7395929317301719 0
22 C=Cc1nc(Cn2nc(C)cc2C)oc1-c1ccc(Cl)cc1 0.7120031098870314 0.8100691444868313 0.9463474192098084 0.7120031098870314 0.8100691444868313 0
20 C=Cc1nc(Cn2nccc2C)oc1-c1ccccc1 0.7243753127216974 0.8058957103263862 0.9463474192098084 0.7243753127216974 0.8058957103263862 0
